Time,BULKSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BULKSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BULKSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BULKSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],FINESTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FINESTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],FINESTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FINESTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
07:30:00,1.056705E+05,1.318217E+04,3.158635E+00,1.250906E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,2.807949E+03,1.251977E+00,2.576218E-01
07:40:00,1.056705E+05,1.613252E+04,3.158635E+00,1.540071E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,3.459811E+03,1.251977E+00,3.215705E-01
07:50:00,1.056705E+05,1.934348E+04,3.158635E+00,1.854786E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,4.112343E+03,1.251977E+00,3.855743E-01
08:00:00,1.056705E+05,2.283059E+04,3.158635E+00,2.196576E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,4.769967E+03,1.251977E+00,4.500695E-01
08:10:00,1.056705E+05,1.867783E+04,3.158635E+00,1.830599E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,3.971843E+03,1.251977E+00,3.895435E-01
08:20:00,1.056705E+05,2.025183E+04,3.158635E+00,1.984979E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,3.965917E+03,1.251977E+00,3.889903E-01
08:30:00,1.056705E+05,2.198479E+04,3.158635E+00,2.154889E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,4.003922E+03,1.251977E+00,3.926759E-01
08:40:00,1.056705E+05,2.380551E+04,3.158635E+00,2.333413E+00,1.236113E+05,0.000000E+00,4.966169E+00,0.000000E+00,2.426638E+04,4.064473E+03,1.251977E+00,3.985808E-01
08:50:00,1.056705E+05,2.570954E+04,3.158635E+00,2.520114E+00,1.236113E+05,1.834933E+02,4.966169E+00,1.423680E-02,2.426638E+04,4.143747E+03,1.251977E+00,4.063308E-01
09:00:00,1.056705E+05,2.768772E+04,3.158635E+00,2.714093E+00,1.236113E+05,7.543091E+02,4.966169E+00,5.827675E-02,2.426638E+04,4.238952E+03,1.251977E+00,4.156492E-01
09:10:00,1.056705E+05,2.970324E+04,3.158635E+00,2.911740E+00,1.236113E+05,1.511170E+03,4.966169E+00,1.166764E-01,2.426638E+04,4.346290E+03,1.251977E+00,4.261619E-01
09:20:00,1.056705E+05,3.174502E+04,3.158635E+00,3.111965E+00,1.236113E+05,2.452919E+03,4.966169E+00,1.893460E-01,2.426638E+04,4.463429E+03,1.251977E+00,4.376383E-01
09:30:00,1.056705E+05,3.380677E+04,3.158635E+00,3.314153E+00,1.236113E+05,3.572902E+03,4.966169E+00,2.757735E-01,2.426638E+04,4.588411E+03,1.251977E+00,4.498855E-01
09:40:00,1.056705E+05,3.588046E+04,3.158635E+00,3.517513E+00,1.236113E+05,4.859109E+03,4.966169E+00,3.750332E-01,2.426638E+04,4.719536E+03,1.251977E+00,4.627364E-01
09:50:00,1.056705E+05,3.795864E+04,3.158635E+00,3.721312E+00,1.236113E+05,6.120917E+03,4.966169E+00,4.723390E-01,2.426638E+04,4.855236E+03,1.251977E+00,4.760367E-01
10:00:00,1.056705E+05,4.003442E+04,3.158635E+00,3.924875E+00,1.236113E+05,7.173861E+03,4.966169E+00,5.536194E-01,2.426638E+04,4.994133E+03,1.251977E+00,4.896511E-01
10:10:00,1.056705E+05,4.209818E+04,3.158635E+00,4.127258E+00,1.236113E+05,8.219100E+03,4.966169E+00,6.343089E-01,2.426638E+04,5.134788E+03,1.251977E+00,5.034383E-01
10:20:00,1.056705E+05,4.414791E+04,3.158635E+00,4.328260E+00,1.236113E+05,9.258986E+03,4.966169E+00,7.145902E-01,2.426638E+04,5.276447E+03,1.251977E+00,5.173242E-01
10:30:00,1.056705E+05,4.617692E+04,3.158635E+00,4.527226E+00,1.236113E+05,1.030039E+04,4.966169E+00,7.949923E-01,2.426638E+04,5.418238E+03,1.251977E+00,5.312233E-01
10:40:00,1.056705E+05,4.818064E+04,3.158635E+00,4.723708E+00,1.236113E+05,1.135473E+04,4.966169E+00,8.763968E-01,2.426638E+04,5.559318E+03,1.251977E+00,5.450526E-01
10:50:00,1.056705E+05,5.015408E+04,3.158635E+00,4.917214E+00,1.236113E+05,1.242797E+04,4.966169E+00,9.592609E-01,2.426638E+04,5.698905E+03,1.251977E+00,5.587358E-01
11:00:00,1.056705E+05,5.209294E+04,3.158635E+00,5.107324E+00,1.236113E+05,1.349903E+04,4.966169E+00,1.041959E+00,2.426638E+04,5.836280E+03,1.251977E+00,5.722020E-01
11:10:00,1.056705E+05,5.396901E+04,3.158635E+00,5.291271E+00,1.236113E+05,1.455210E+04,4.966169E+00,1.123270E+00,2.426638E+04,5.969543E+03,1.251977E+00,5.852650E-01
11:20:00,1.056705E+05,5.577878E+04,3.158635E+00,5.468711E+00,1.236113E+05,1.558180E+04,4.966169E+00,1.202776E+00,2.426638E+04,6.098105E+03,1.251977E+00,5.978671E-01
11:30:00,1.056705E+05,5.751847E+04,3.158635E+00,5.639272E+00,1.236113E+05,1.658323E+04,4.966169E+00,1.280100E+00,2.426638E+04,6.221468E+03,1.251977E+00,6.099594E-01
11:40:00,1.056705E+05,5.918446E+04,3.158635E+00,5.802601E+00,1.236113E+05,1.755238E+04,4.966169E+00,1.354928E+00,2.426638E+04,6.339161E+03,1.251977E+00,6.214957E-01
11:50:00,1.056705E+05,6.077314E+04,3.158635E+00,5.958343E+00,1.236113E+05,1.848589E+04,4.966169E+00,1.427004E+00,2.426638E+04,6.450737E+03,1.251977E+00,6.324323E-01
12:00:00,1.056705E+05,6.229262E+04,3.158635E+00,6.107295E+00,1.236113E+05,1.938079E+04,4.966169E+00,1.496095E+00,2.426638E+04,6.556107E+03,1.251977E+00,6.427603E-01
12:10:00,1.056705E+05,6.381084E+04,3.158635E+00,6.256119E+00,1.236113E+05,2.024515E+04,4.966169E+00,1.562825E+00,2.426638E+04,6.658811E+03,1.251977E+00,6.528270E-01
12:20:00,1.056705E+05,6.532398E+04,3.158635E+00,6.404446E+00,1.236113E+05,2.107871E+04,4.966169E+00,1.627174E+00,2.426638E+04,6.760510E+03,1.251977E+00,6.627955E-01
12:30:00,1.056705E+05,6.683708E+04,3.158635E+00,6.552771E+00,1.236113E+05,2.188199E+04,4.966169E+00,1.689183E+00,2.426638E+04,6.862376E+03,1.251977E+00,6.727806E-01
12:40:00,1.056705E+05,6.835241E+04,3.158635E+00,6.701315E+00,1.236113E+05,2.265618E+04,4.966169E+00,1.748943E+00,2.426638E+04,6.965352E+03,1.251977E+00,6.828747E-01
12:50:00,1.056705E+05,6.987555E+04,3.158635E+00,6.850626E+00,1.236113E+05,2.340284E+04,4.966169E+00,1.806575E+00,2.426638E+04,7.070161E+03,1.251977E+00,6.931488E-01
13:00:00,1.056705E+05,7.139934E+04,3.158635E+00,7.000003E+00,1.236113E+05,2.412377E+04,4.966169E+00,1.862219E+00,2.426638E+04,7.177092E+03,1.251977E+00,7.036312E-01
13:10:00,1.056705E+05,7.287352E+04,3.158635E+00,7.144517E+00,1.236113E+05,2.481565E+04,4.966169E+00,1.915618E+00,2.426638E+04,7.283583E+03,1.251977E+00,7.140706E-01
13:20:00,1.056705E+05,7.430237E+04,3.158635E+00,7.284586E+00,1.236113E+05,2.547849E+04,4.966169E+00,1.966774E+00,2.426638E+04,7.388078E+03,1.251977E+00,7.243142E-01
13:30:00,1.056705E+05,7.568124E+04,3.158635E+00,7.419754E+00,1.236113E+05,2.611166E+04,4.966169E+00,2.015638E+00,2.426638E+04,7.489470E+03,1.251977E+00,7.342536E-01
13:40:00,1.056705E+05,7.700772E+04,3.158635E+00,7.549784E+00,1.236113E+05,2.671362E+04,4.966169E+00,2.062091E+00,2.426638E+04,7.586849E+03,1.251977E+00,7.437993E-01
13:50:00,1.056705E+05,7.827558E+04,3.158635E+00,7.674067E+00,1.236113E+05,2.728222E+04,4.966169E+00,2.105968E+00,2.426638E+04,7.679479E+03,1.251977E+00,7.528793E-01
14:00:00,1.056705E+05,7.947932E+04,3.158635E+00,7.792063E+00,1.236113E+05,2.781500E+04,4.966169E+00,2.147079E+00,2.426638E+04,7.766681E+03,1.251977E+00,7.614270E-01
14:10:00,1.056705E+05,8.059626E+04,3.158635E+00,7.901548E+00,1.236113E+05,2.830392E+04,4.966169E+00,2.184804E+00,2.426638E+04,7.846948E+03,1.251977E+00,7.692948E-01
14:20:00,1.056705E+05,8.162082E+04,3.158635E+00,8.001975E+00,1.236113E+05,2.874566E+04,4.966169E+00,2.218887E+00,2.426638E+04,7.919641E+03,1.251977E+00,7.764198E-01
14:30:00,1.056705E+05,8.254663E+04,3.158635E+00,8.092719E+00,1.236113E+05,2.913701E+04,4.966169E+00,2.249079E+00,2.426638E+04,7.984125E+03,1.251977E+00,7.827401E-01
14:40:00,1.056705E+05,8.336982E+04,3.158635E+00,8.173403E+00,1.236113E+05,2.947510E+04,4.966169E+00,2.275159E+00,2.426638E+04,8.039822E+03,1.251977E+00,7.881988E-01
14:50:00,1.056705E+05,8.408644E+04,3.158635E+00,8.243632E+00,1.236113E+05,2.975739E+04,4.966169E+00,2.296932E+00,2.426638E+04,8.086188E+03,1.251977E+00,7.927425E-01
15:00:00,1.056705E+05,8.471400E+04,3.158635E+00,8.305127E+00,1.236113E+05,2.997936E+04,4.966169E+00,2.314048E+00,2.426638E+04,8.125109E+03,1.251977E+00,7.965565E-01
15:10:00,1.056705E+05,8.521405E+04,3.158635E+00,8.354117E+00,1.236113E+05,3.013191E+04,4.966169E+00,2.325806E+00,2.426638E+04,8.154038E+03,1.251977E+00,7.993908E-01
15:20:00,1.056705E+05,8.559142E+04,3.158635E+00,8.391078E+00,1.236113E+05,3.021340E+04,4.966169E+00,2.332079E+00,2.426638E+04,8.172397E+03,1.251977E+00,8.011890E-01
15:30:00,1.056705E+05,8.583773E+04,3.158635E+00,8.415187E+00,1.236113E+05,3.022411E+04,4.966169E+00,2.332888E+00,2.426638E+04,8.180027E+03,1.251977E+00,8.019353E-01
15:40:00,1.056705E+05,8.595041E+04,3.158635E+00,8.426191E+00,1.236113E+05,3.016409E+04,4.966169E+00,2.328237E+00,2.426638E+04,8.176921E+03,1.251977E+00,8.016291E-01
15:50:00,1.056705E+05,8.592277E+04,3.158635E+00,8.423442E+00,1.236113E+05,3.003309E+04,4.966169E+00,2.318108E+00,2.426638E+04,8.163285E+03,1.251977E+00,8.002905E-01
16:00:00,1.056705E+05,8.572982E+04,3.158635E+00,8.404486E+00,1.236113E+05,2.983297E+04,4.966169E+00,2.302645E+00,2.426638E+04,8.137233E+03,1.251977E+00,7.977349E-01
16:10:00,1.056705E+05,8.542558E+04,3.158635E+00,8.374619E+00,1.236113E+05,2.957865E+04,4.966169E+00,2.282998E+00,2.426638E+04,8.103001E+03,1.251977E+00,7.943772E-01
16:20:00,1.056705E+05,8.500927E+04,3.158635E+00,8.333768E+00,1.236113E+05,2.926924E+04,4.966169E+00,2.259100E+00,2.426638E+04,8.061942E+03,1.251977E+00,7.903504E-01
16:30:00,1.056705E+05,8.446964E+04,3.158635E+00,8.280828E+00,1.236113E+05,2.891463E+04,4.966169E+00,2.231714E+00,2.426638E+04,8.016503E+03,1.251977E+00,7.858945E-01
16:40:00,1.056705E+05,8.380598E+04,3.158635E+00,8.215730E+00,1.236113E+05,2.854912E+04,4.966169E+00,2.203488E+00,2.426638E+04,7.967078E+03,1.251977E+00,7.810480E-01
16:50:00,1.056705E+05,8.301568E+04,3.158635E+00,8.138217E+00,1.236113E+05,2.820648E+04,4.966169E+00,2.177027E+00,2.426638E+04,7.913676E+03,1.251977E+00,7.758119E-01
17:00:00,1.056705E+05,8.209793E+04,3.158635E+00,8.048211E+00,1.236113E+05,2.790937E+04,4.966169E+00,2.154084E+00,2.426638E+04,7.856071E+03,1.251977E+00,7.701639E-01
17:10:00,1.056705E+05,6.804518E+04,3.158635E+00,6.670577E+00,1.236113E+05,2.764976E+04,4.966169E+00,2.133948E+00,2.426638E+04,6.523482E+03,1.251977E+00,6.395242E-01
17:20:00,1.056705E+05,5.410756E+04,3.158635E+00,5.304237E+00,1.236113E+05,2.747189E+04,4.966169E+00,2.120106E+00,2.426638E+04,5.200175E+03,1.251977E+00,5.097947E-01
17:30:00,1.056705E+05,4.031726E+04,3.158635E+00,3.952346E+00,1.236113E+05,2.736091E+04,4.966169E+00,2.111451E+00,2.426638E+04,3.885135E+03,1.251977E+00,3.808758E-01
17:40:00,1.056705E+05,2.668877E+04,3.158635E+00,2.616324E+00,1.236113E+05,2.726728E+04,4.966169E+00,2.104158E+00,2.426638E+04,2.579305E+03,1.251977E+00,2.528598E-01
17:50:00,1.056705E+05,1.324380E+04,3.158635E+00,1.298298E+00,1.236113E+05,2.716012E+04,4.966169E+00,2.095823E+00,2.426638E+04,1.283869E+03,1.251977E+00,1.258629E-01
18:00:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.698301E+04,4.966169E+00,2.082150E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
18:10:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.671712E+04,4.966169E+00,2.061716E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
18:20:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.628910E+04,4.966169E+00,2.028783E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
18:30:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.566564E+04,4.966169E+00,1.980741E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
18:40:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.481330E+04,4.966169E+00,1.915010E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
18:50:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.367466E+04,4.966169E+00,1.827176E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:00:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.224489E+04,4.966169E+00,1.716809E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:10:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,2.057242E+04,4.966169E+00,1.587705E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:20:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.874115E+04,4.966169E+00,1.446346E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:30:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.685140E+04,4.966169E+00,1.300475E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:40:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.500224E+04,4.966169E+00,1.157741E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
19:50:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.328728E+04,4.966169E+00,1.025371E+00,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:00:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.178116E+04,4.966169E+00,9.091221E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:10:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,1.048452E+04,4.966169E+00,8.090468E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:20:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,9.364817E+03,4.966169E+00,7.226312E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:30:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,8.378990E+03,4.966169E+00,6.465505E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:40:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,7.494111E+03,4.966169E+00,5.782624E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
20:50:00,1.056705E+05,0.000000E+00,3.158635E+00,0.000000E+00,1.236113E+05,6.687585E+03,4.966169E+00,5.160225E-01,2.426638E+04,0.000000E+00,1.251977E+00,0.000000E+00
