Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/01  22:00:00,69102707.1075672,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13605739.719495539,301619668.2126321,301619668.2126321,248160042.74256975,0.0,235824368.57289953,0.0 
 01/01  23:00:00,73370339.34708643,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17873371.959014764,387656855.9825477,387656855.9825477,318429290.80648359,0.0,303100264.223705,0.0 
 01/01  24:00:00,69391098.42137246,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13894131.033300799,313592134.2218109,313592134.2218109,257776594.59243036,0.0,245176293.1900161,0.0 
 01/02  01:00:00,74263953.61090136,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18766986.222829697,427155788.4934857,427155788.4934857,350067250.26932737,0.0,333954475.3030629,0.0 
 01/02  02:00:00,70296984.19469069,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14800016.806619015,359042707.17132499,359042707.17132499,294093679.03691968,0.0,280669470.9549673,0.0 
 01/02  03:00:00,74970371.41713262,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19473404.029060954,455847636.42224088,455847636.42224088,373070869.5017893,0.0,356365393.9993757,0.0 
 01/02  04:00:00,70474926.81611859,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14977959.428046927,368660675.44576337,368660675.44576337,301760952.7115518,0.0,288179391.77555909,0.0 
 01/02  05:00:00,74675096.47970316,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19178129.09163149,441481788.416536,441481788.416536,361569982.8282616,0.0,345143724.1656159,0.0 
 01/02  06:00:00,69787123.74957372,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14290156.361502065,333467430.147637,333467430.147637,273644702.06340506,0.0,260696058.0532578,0.0 
 01/02  07:00:00,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,500917614.2168214,500917614.2168214,402195959.6487045,0.0,392896963.01520559,0.0 
 01/02  08:00:00,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,382210282.06311288,382210282.06311288,311673404.70246377,0.0,299863380.453677,0.0 
 01/02  09:00:00,206907488.95853413,0.0,0.0,138126859.82841818,0.0,29134070.729238243,39646558.40087774,304926934.63466307,304926934.63466307,250839679.86093686,0.0,239336705.69490189,0.0 
 01/02  10:00:00,249923742.70174838,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39556236.2091035,260381778.99216265,260381778.99216265,216760879.2066502,0.0,204419817.07437036,0.0 
 01/02  11:00:00,250057673.66439218,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39690167.17174732,227182022.29606617,227182022.29606617,192277953.96958084,0.0,178418379.44969488,0.0 
 01/02  12:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,200204713.09357865,200204713.09357865,171926039.93559126,0.0,157288313.92393408,0.0 
 01/02  13:00:00,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,185894384.64917205,185894384.64917205,160728054.4803639,0.0,146096693.282879,0.0 
 01/02  14:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,175336292.34107594,175336292.34107594,150726291.2831739,0.0,137811815.0443972,0.0 
 01/02  15:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,187283819.27588669,187283819.27588669,158237361.54953338,0.0,147140246.1352268,0.0 
 01/02  16:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,196163633.15317715,196163633.15317715,165937078.95626617,0.0,154072287.5477642,0.0 
 01/02  17:00:00,271517517.3186068,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,39734810.825961928,207694363.27037678,207694363.27037678,175807192.43584544,0.0,163093745.93698208,0.0 
 01/02  18:00:00,116035653.57279893,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,10148592.56742917,192014129.7053854,192014129.7053854,158954200.47503684,0.0,149896620.94262887,0.0 
 01/02  19:00:00,65291301.131728749,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,9794333.74365709,188019097.73275817,188019097.73275817,155864797.46117283,0.0,146967825.2222009,0.0 
 01/02  20:00:00,68831787.9094582,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13334820.52138655,256839470.30944208,256839470.30944208,212473189.7662171,0.0,200741843.35804779,0.0 
 01/02  21:00:00,65596035.054922018,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10099067.666850349,194895891.23673836,194895891.23673836,161489274.27518735,0.0,152404556.8560006,0.0 
 01/02  22:00:00,68789277.04583137,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13292309.65775971,256759942.32513706,256759942.32513706,212410929.8443294,0.0,200726060.8736001,0.0 
 01/02  23:00:00,65699291.60870192,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10202324.220630266,197400180.4593131,197400180.4593131,163536902.3287134,0.0,154394060.75539176,0.0 
 01/02  24:00:00,69589971.1031398,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14093003.715068136,273037227.15482917,273037227.15482917,225794889.2367878,0.0,213488454.76594783,0.0 
 01/03  01:00:00,66430272.6491261,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10933305.261054447,212023760.2262388,212023760.2262388,175539455.97522349,0.0,165851475.0791125,0.0 
 01/03  02:00:00,70234160.88416992,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14737193.496098273,286069204.3364271,286069204.3364271,236478302.36183516,0.0,223700911.12267293,0.0 
 01/03  03:00:00,67245094.28207459,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11748126.894002928,217630118.92978264,217630118.92978264,180659949.12284059,0.0,170249432.61578227,0.0 
 01/03  04:00:00,71439637.94555584,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15942670.557484178,292495570.473848,292495570.473848,242671280.6568833,0.0,228739022.97561268,0.0 
 01/03  05:00:00,68119084.56452339,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12622117.176451724,236719854.7791846,236719854.7791846,196367189.9707174,0.0,185168632.68718524,0.0 
 01/03  06:00:00,72480314.96360219,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16983347.575530538,337161463.084821,337161463.084821,278441404.5281361,0.0,263633939.62224583,0.0 
 01/03  07:00:00,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,442205265.9296169,442205265.9296169,354174034.3732092,0.0,347075659.7172669,0.0 
 01/03  08:00:00,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,391358604.84935286,391358604.84935286,314223396.3838351,0.0,306985835.7882655,0.0 
 01/03  09:00:00,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,341295446.143648,341295446.143648,273879823.1551234,0.0,267733260.10119314,0.0 
 01/03  10:00:00,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,305200617.6323118,305200617.6323118,243737261.27358902,0.0,239447915.87579499,0.0 
 01/03  11:00:00,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,281634305.91130408,281634305.91130408,225765495.8501634,0.0,220984194.14001356,0.0 
 01/03  12:00:00,249923742.70174844,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39556236.2091035,259179002.3176722,259179002.3176722,209127781.39914585,0.0,203405168.64996938,0.0 
 01/03  13:00:00,226594218.9678914,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39600879.86331811,247501802.59200938,247501802.59200938,200916962.00370113,0.0,194276769.8447218,0.0 
 01/03  14:00:00,250057673.66439218,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39690167.17174732,231178428.09432174,231178428.09432174,188468079.49264894,0.0,181473084.95817817,0.0 
 01/03  15:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,230287473.7266488,230287473.7266488,187753781.505314,0.0,180758918.4783196,0.0 
 01/03  16:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,235168697.99851007,235168697.99851007,191559764.05740557,0.0,184565035.5785069,0.0 
 01/03  17:00:00,271472873.66439226,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,39690167.17174732,250245979.6551354,250245979.6551354,203357269.53505943,0.0,196368369.41676397,0.0 
 01/03  18:00:00,117499689.85057473,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,11612628.845204981,219352543.97756488,219352543.97756488,181364441.27150245,0.0,171212914.7534262,0.0 
 01/03  19:00:00,67598226.4443364,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12101259.056264738,234553117.9640209,234553117.9640209,194311137.6356031,0.0,183388418.01362137,0.0 
 01/03  20:00:00,72064249.31617631,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16567281.928104639,333340802.3097572,333340802.3097572,274783812.25005856,0.0,260403059.8316818,0.0 
 01/03  21:00:00,68922660.97253053,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13425693.584458875,285676547.0103116,285676547.0103116,235418822.4617352,0.0,223403635.210006,0.0 
 01/03  22:00:00,72736542.08957066,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17239574.701499,364201240.0522001,364201240.0522001,299483928.41235426,0.0,284539728.7041376,0.0 
 01/03  23:00:00,69368796.2767388,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13871828.88866713,306680977.5082752,306680977.5082752,252199001.58739165,0.0,239850655.3001372,0.0 
 01/03  24:00:00,73151885.29425496,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17654917.906183296,380253689.6488801,380253689.6488801,312375978.1169503,0.0,297101968.06929567,0.0 
 01/04  01:00:00,69624576.03183653,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14127608.643764873,317360136.9898549,317360136.9898549,260745101.77436186,0.0,248221846.91226594,0.0 
 01/04  02:00:00,73391722.34137371,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17894754.95330204,390077613.8232261,390077613.8232261,320249690.22707858,0.0,304793466.00183168,0.0 
 01/04  03:00:00,69831783.74009285,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14334816.352021179,326208203.5223355,326208203.5223355,267819024.800019,0.0,255155379.35340739,0.0 
 01/04  04:00:00,73685743.38112986,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18188775.993058195,402333443.69698789,402333443.69698789,330064672.66112449,0.0,314378348.61121466,0.0 
 01/04  05:00:00,70131679.28575783,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14634711.897686162,340650032.70845106,340650032.70845106,279335620.96410468,0.0,266451374.1506626,0.0 
 01/04  06:00:00,73967365.63139525,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18470398.243323573,414589345.84360876,414589345.84360876,339853403.065279,0.0,323958359.93065348,0.0 
 01/04  07:00:00,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,494255390.17597046,494255390.17597046,394190756.0023478,0.0,387713993.57401767,0.0 
 01/04  08:00:00,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,416051504.35941496,416051504.35941496,334314805.8724591,0.0,326270567.7505631,0.0 
 01/04  09:00:00,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,334880571.5226887,334880571.5226887,271357502.019556,0.0,262717453.1316758,0.0 
 01/04  10:00:00,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,283575183.6792516,283575183.6792516,231027971.9434636,0.0,222542279.99411444,0.0 
 01/04  11:00:00,249923742.7017484,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39556236.2091035,256745939.9659548,256745939.9659548,210357457.57773704,0.0,201521644.3588909,0.0 
 01/04  12:00:00,250057673.66439218,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39690167.17174732,233504632.67107273,233504632.67107273,192746348.30702184,0.0,183323953.6693972,0.0 
 01/04  13:00:00,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,220282756.97335056,220282756.97335056,183329300.20278896,0.0,172986497.88583706,0.0 
 01/04  14:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,203006041.9678868,203006041.9678868,170144089.52025766,0.0,159444439.03268937,0.0 
 01/04  15:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,202737487.6439525,202737487.6439525,169417851.59727068,0.0,159219531.18471,0.0 
 01/04  16:00:00,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,213983428.95666117,213983428.95666117,177847628.86415408,0.0,168002297.33362628,0.0 
 01/04  17:00:00,271517517.3186068,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,39734810.825961928,240846077.3795836,240846077.3795836,197203088.9146555,0.0,189018540.793477,0.0 
 01/04  18:00:00,117690104.39613155,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,11803043.390761799,223303688.05732794,223303688.05732794,184582938.86605878,0.0,174302343.76224319,0.0 
 01/04  19:00:00,68275766.49566491,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12778799.107593244,256591942.24969144,256591942.24969144,212135673.59979318,0.0,200616825.28271244,0.0 
 01/04  20:00:00,73248376.0240227,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17751408.63595103,377624533.92350038,377624533.92350038,310360456.2326528,0.0,294988769.7914283,0.0 
 01/04  21:00:00,69976168.52826053,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14479201.140188875,329009757.43370959,329009757.43370959,270146365.2136312,0.0,257268343.1908808,0.0 
 01/04  22:00:00,74100391.76010582,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18603424.372034164,416223342.12010058,416223342.12010058,341204016.70896938,0.0,325168881.0895652,0.0 
 01/04  23:00:00,70753442.10604234,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15256474.717970677,369712130.35006108,369712130.35006108,302561120.3602358,0.0,289099285.3162616,0.0 
 01/04  24:00:00,75506910.33192057,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,20009942.94384889,480303407.12587466,480303407.12587466,392297140.8717384,0.0,375225937.2121008,0.0 
 01/05  01:00:00,72036125.49520989,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16539158.10713823,434640282.1631316,434640282.1631316,354297491.38334026,0.0,339839267.7759594,0.0 
 01/05  02:00:00,76534647.26902843,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21037679.88095676,526296550.6220449,526296550.6220449,428931427.1077338,0.0,411154167.9213625,0.0 
 01/05  03:00:00,72354606.09381636,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16857638.705744696,452287816.84554097,452287816.84554097,368361005.7046379,0.0,353639489.1219139,0.0 
 01/05  04:00:00,77124337.66455727,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21627370.27648561,558746923.2782353,558746923.2782353,454805036.5993194,0.0,436500424.43250557,0.0 
 01/05  05:00:00,73786135.54096172,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18289168.152890065,534323959.11346879,534323959.11346879,433700419.6714559,0.0,417725767.8233395,0.0 
 01/05  06:00:00,80091552.73602519,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,24594585.347953533,700464428.3064008,700464428.3064008,567637503.9748343,0.0,547155671.3128904,0.0 
 01/05  07:00:00,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,891768342.3348154,891768342.3348154,684755103.3518015,0.0,698218021.1214179,0.0 
 01/05  08:00:00,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,835231647.2452988,835231647.2452988,642263563.4118823,0.0,653701680.4947696,0.0 
 01/05  09:00:00,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,750104705.98377,750104705.98377,576299237.5690494,0.0,586977222.9284089,0.0 
 01/05  10:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,640995845.8175367,640995845.8175367,493114112.98371449,0.0,501617753.00473347,0.0 
 01/05  11:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,525654204.53031626,525654204.53031626,406764332.847419,0.0,411444946.5543454,0.0 
 01/05  12:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,423434836.75658956,423434836.75658956,330071735.046692,0.0,331554387.20115676,0.0 
 01/05  13:00:00,227537945.0064683,0.0,0.0,157859268.37533508,0.0,29134070.729238243,40544605.90189497,363083069.7523038,363083069.7523038,285122051.95749768,0.0,284394690.27868559,0.0 
 01/05  14:00:00,250373283.89392955,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40005777.401284638,295443011.2075087,295443011.2075087,233559968.3814806,0.0,231511028.56815035,0.0 
 01/05  15:00:00,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,268858109.2755996,268858109.2755996,214681230.89598308,0.0,210716454.68282069,0.0 
 01/05  16:00:00,249923742.7017484,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39556236.2091035,266172147.5498193,266172147.5498193,214420252.29253967,0.0,208661512.39914007,0.0 
 01/05  17:00:00,271294299.0475338,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,39511592.5548889,288772496.65594437,288772496.65594437,231503158.98231957,0.0,226412954.86015905,0.0 
 01/05  18:00:00,120414819.39003366,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,14527758.38466391,292807826.5727209,292807826.5727209,241695023.5910112,0.0,228535609.67590667,0.0 
 01/05  19:00:00,69857830.00403247,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14360862.615960801,344794409.1103532,344794409.1103532,282395527.7587061,0.0,269445410.17555466,0.0 
 01/05  20:00:00,74878941.34920985,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19381973.96113818,465950293.4301276,465950293.4301276,380581796.5436995,0.0,363912015.00539687,0.0 
 01/05  21:00:00,71669752.8873749,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16172785.499303237,430272906.8769615,430272906.8769615,350558661.7286403,0.0,336320631.6702537,0.0 
 01/05  22:00:00,76823321.97254318,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21326354.584471514,550393195.8999995,550393195.8999995,447917787.05377569,0.0,429894501.9858721,0.0 
 01/05  23:00:00,73032277.77607516,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17535310.388003503,496426098.13823118,496426098.13823118,403366920.3048901,0.0,388039749.65760239,0.0 
 01/05  24:00:00,78097663.17643197,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,22600695.788360299,609864954.7678008,609864954.7678008,495415488.745648,0.0,476358516.2270672,0.0 
 01/06  01:00:00,74129877.93800703,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18632910.549935368,556006630.3087108,556006630.3087108,450848708.1189979,0.0,434605787.1325759,0.0 
 01/06  02:00:00,79429772.62274021,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,23932805.234668558,671530474.1368334,671530474.1368334,544519608.4525638,0.0,524526924.6562241,0.0 
 01/06  03:00:00,75031233.09986528,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19534265.71179361,603956168.2021203,603956168.2021203,489005615.46342679,0.0,472079599.7054825,0.0 
 01/06  04:00:00,80679229.60563377,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,25182262.2175621,736744230.7187368,736744230.7187368,596310624.0681639,0.0,575456686.2513316,0.0 
 01/06  05:00:00,76275581.92479226,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,20778614.536720598,673692432.3416516,673692432.3416516,544441389.6892761,0.0,526560831.1031241,0.0 
 01/06  06:00:00,81849684.16788183,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,26352716.77981016,796001615.4285779,796001615.4285779,643380274.2201758,0.0,621732948.6981497,0.0 
 01/06  07:00:00,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,946652274.822638,946652274.822638,728045995.5132365,0.0,741055699.3899391,0.0 
 01/06  08:00:00,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,882839716.5811981,882839716.5811981,678795450.8304449,0.0,690869883.1307381,0.0 
 01/06  09:00:00,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,791526421.649396,791526421.649396,607911007.0179395,0.0,619311418.945945,0.0 
 01/06  10:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,687787397.9951419,687787397.9951419,528121706.1569879,0.0,538162603.1212012,0.0 
 01/06  11:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,596440873.2439373,596440873.2439373,458239217.3102786,0.0,466775940.75963816,0.0 
 01/06  12:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,525665587.6181011,525665587.6181011,404866751.8704296,0.0,411544477.98160359,0.0 
 01/06  13:00:00,227537945.0064683,0.0,0.0,157859268.37533508,0.0,29134070.729238243,40544605.90189497,512741357.91303876,512741357.91303876,394976553.5334611,0.0,401473227.69696417,0.0 
 01/06  14:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,488798922.3102599,488798922.3102599,376443419.34956726,0.0,382770459.4982662,0.0 
 01/06  15:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,486771170.31497737,486771170.31497737,374654217.5368942,0.0,381148605.15720936,0.0 
 01/06  16:00:00,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,501378063.3590945,501378063.3590945,385117597.2374515,0.0,392531029.49228098,0.0 
 01/06  17:00:00,272327312.3945399,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,40544605.90189497,567089568.805321,567089568.805321,433951980.74430289,0.0,443894029.354825,0.0 
 01/06  18:00:00,126522761.77480895,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,20635700.769439177,598651451.6786212,598651451.6786212,485452879.50207188,0.0,467357415.9601136,0.0 
