Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 01/01  01:00:00,0.0,0.0,0.0,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,20711302.081805167,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,5490434.515550625,0.000014538461538461542,11918232.963034507,11846232.963034507,72000.0,14316683.518505617,0.0,66266.90267790991,9476986.370427607,0.0,1556454.7347279506,0.0,3468000.103844268,0.0,2734764.7742778609,0.0,4248333.470375041,0.0,2959867.802753182,0.0 
 01/01  02:00:00,1247290.913939121,0.0,0.0,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,20458365.254468174,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,5237497.688213631,0.000014538461538461542,15522383.13437894,13891299.013633475,1631084.1207454648,15793588.387636414,0.0,66266.90267790991,11113039.21090678,0.0,2739137.3335964197,0.0,3513595.363864804,0.0,2800144.091824311,0.0,4314439.2063953489,0.0,2983220.903439573,0.0 
 01/01  03:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21767739.67652158,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,6546872.110267038,0.000014538461538461542,13573445.680254929,13501445.680254929,72000.0,16461512.126800999,0.0,66266.90267790991,10801156.544203945,0.0,2885096.3138386609,0.0,3804830.550296021,0.0,3021894.063114135,0.0,4470677.616388194,0.0,3165530.110834048,0.0 
 01/01  04:00:00,1247301.9353521676,0.0,0.0,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,20458365.254468174,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,5237497.688213631,0.000014538461538461542,13912790.336809446,12281692.439558534,1631097.897250911,14561443.15139692,0.0,66266.90267790991,9825353.951646828,0.0,2655743.2961363277,0.0,3254556.8328974239,0.0,2573577.21192273,0.0,3876109.3870634047,0.0,2702864.911840618,0.0 
 01/01  05:00:00,1247309.476493427,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21767739.67652158,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,6546872.110267038,0.000014538461538461542,15769984.414883826,14138877.091384832,1631107.323498997,16962081.651940254,0.0,66266.90267790991,11311101.673107865,0.0,2831425.546707103,0.0,4000086.7513031915,0.0,3135500.095360633,0.0,4632756.213767687,0.0,3258205.1762363065,0.0 
 01/01  06:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,20458365.254468174,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,5237497.688213631,0.000014538461538461542,12788998.922120477,12716998.922120477,72000.0,14891211.736520499,0.0,115967.07968634236,10173599.137696382,0.0,2600718.8363910869,0.0,3410650.470912629,0.0,2655022.0778410115,0.0,3965206.1576246556,0.0,2779499.283140699,0.0 
 01/01  07:00:00,1247248.7014908635,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21767739.67652158,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,6546872.110267038,0.000014538461538461542,16407157.167504419,14776125.811320166,1631031.3561842538,17468565.86509852,0.0,66266.90267790991,11820900.649056133,0.0,2842827.460458928,0.0,4189270.6094542036,0.0,3232973.306923576,0.0,4751115.115130532,0.0,3351586.2673559596,0.0 
 01/01  08:00:00,1247306.4109877425,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,14931165.25446817,0.0,0.0,990009.6523200001,2763600.0,5940057.91392,5237497.688213631,0.000014538461538461542,14335712.520719398,12704609.02902995,1631103.4916894476,14870702.61195992,0.0,66266.90267790991,10163687.223223962,0.0,2571887.200766667,0.0,3391865.7209572887,0.0,2554512.281453613,0.0,4043861.1766845157,0.0,2839058.531575569,0.0 
 01/01  09:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,12905545.019056786,0.0,0.0,990009.6523200001,0.0,5940057.91392,5975477.4528022459,0.000014538461538461542,12417908.484987688,12345908.484987688,72000.0,14994263.484094134,0.0,66266.90267790991,9876726.78799015,0.0,2166733.74386566,0.0,1947442.9888111612,0.0,2259328.6585434565,0.0,5582425.633871444,0.0,3896273.215700697,0.0 
 01/01  10:00:00,1247318.498902444,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,9904457.89782357,0.0,0.0,990009.6523200001,0.0,5940057.91392,2974390.3315690329,0.000014538461538461542,7200940.15240468,5569821.55110796,1631118.60129672,7244093.93711127,0.0,66266.90267790991,4455857.240886368,0.0,0.0,0.0,0.0,0.0,1123166.8260523075,0.0,3750341.517677485,0.0,2556739.22872561,0.0 
 01/01  11:00:00,1247305.198977864,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,10648055.480715828,0.0,0.0,990009.6523200001,0.0,5940057.91392,3717987.9144612906,0.000014538461538461542,8643640.49651622,7012538.519810433,1631101.976705786,8960338.073516643,0.0,66266.90267790991,5610030.815848347,0.0,0.0,0.0,0.0,0.0,2037715.241269692,0.0,4459459.751350144,0.0,2830843.737689803,0.0 
 01/01  12:00:00,0.0,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,9904457.89782357,0.0,0.0,990009.6523200001,0.0,5940057.91392,2974390.3315690329,0.000014538461538461542,4133615.836622102,4061615.836622102,72000.0,5965723.552407358,0.0,99400.35401686485,3249292.6692976818,0.0,0.0,0.0,0.0,0.0,1437155.9854980498,0.0,2977703.2737469279,0.0,1808823.7416217759,0.0 
 01/01  13:00:00,1247279.4972294975,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,10648055.480715828,0.0,0.0,990009.6523200001,0.0,5940057.91392,3717987.914461291,0.000014538461538461542,6449728.437915511,4818658.587786858,1631069.8501286533,7097768.596862162,0.0,99400.35401686483,3854926.8702294875,0.0,0.0,0.0,0.0,0.0,1775381.797375408,0.0,3592925.8410495847,0.0,2204607.146265805,0.0 
 01/01  14:00:00,1247327.9991228607,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,9904457.89782357,0.0,0.0,990009.6523200001,0.0,5940057.91392,2974390.3315690329,0.000014538461538461542,4648159.844905775,3017029.3685583916,1631130.4763473834,5159234.8862203429,0.0,149100.53102529728,2413623.4948467134,0.0,0.0,0.0,0.0,0.0,1303506.1726250724,0.0,2522551.8756382965,0.0,1561955.7781523765,0.0 
 01/01  15:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,10648055.480715828,0.0,0.0,990009.6523200001,0.0,5940057.91392,3717987.914461291,0.000014538461538461542,4048267.6020697096,3976267.6020697096,72000.0,6468715.539321749,0.0,99400.35401686485,3181014.081655768,0.0,0.0,0.0,0.0,0.0,1738795.1943957282,0.0,3274026.819779154,0.0,1886179.981942152,0.0 
 01/01  16:00:00,1247230.0672959008,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,9904457.89782357,0.0,0.0,990009.6523200001,0.0,5940057.91392,2974390.3315690329,0.000014538461538461542,4668400.841305242,3037392.777423645,1631008.063881597,5179424.153522676,0.0,66266.90267790991,2429914.2219389157,0.0,0.0,0.0,0.0,0.0,1378191.182770369,0.0,2524357.1158614528,0.0,1501756.2548761198,0.0 
 01/01  17:00:00,1247297.5684284522,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,16175255.48071583,0.0,0.0,990009.6523200001,5527200.0,5940057.91392,3717987.914461291,0.000014538461538461542,6400597.220578632,4769504.781879007,1631092.4386996262,7066892.568530232,0.0,66266.90267790991,3815603.8255032065,0.0,0.0,0.0,0.0,0.0,1916408.0456285994,0.0,3406232.2109177217,0.0,2210951.483418202,0.0 
 01/01  18:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18704412.664081977,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3483545.0978274366,0.000014538461538461542,3893089.868709523,3821089.868709523,72000.0,6217396.178075958,0.0,66266.90267790991,3056871.894967619,0.0,0.0,0.0,616077.1731721837,0.0,1511084.5923270435,0.0,2629831.91997384,0.0,1783423.3073220128,0.0 
 01/01  19:00:00,1247280.9602055709,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19957165.01323264,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4736297.446978098,0.000014538461538461542,7617127.929582948,5986056.250768828,1631071.6788141186,8999175.530337085,0.0,66266.90267790991,4788845.000615062,0.0,0.0,0.0,1383757.9231105929,0.0,2099947.428671037,0.0,3585872.856063703,0.0,2455564.23974782,0.0 
 01/01  20:00:00,1247295.9555273269,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18895345.701428877,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3674478.135174338,0.000014538461538461542,5864034.095884264,4232943.67327287,1631090.422611395,6729412.981614335,0.0,66266.90267790991,3386354.9386182955,0.0,0.0,0.0,982138.1277286256,0.0,1572242.535327949,0.0,2668407.425733791,0.0,1838044.9850022975,0.0 
 01/01  21:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,20084453.70479724,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4863586.138542699,0.000014538461538461542,5818001.285154583,5746001.285154583,72000.0,8854055.594785009,0.0,66266.90267790991,4596801.0281236669,0.0,0.0,0.0,1665848.7594992659,0.0,2032350.097703156,0.0,3406959.307180821,0.0,2355229.0022831584,0.0 
 01/01  22:00:00,1247331.501617631,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,19065063.956848347,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3844196.390593806,0.000014538461538461542,5773241.698973496,4142106.84459055,1631134.854382947,6818551.906962578,0.0,115967.07968634236,3313685.4756724399,0.0,0.0,0.0,1316152.7034362506,0.0,1531887.5744050809,0.0,2539714.5736505945,0.0,1770127.0147743277,0.0 
 01/01  23:00:00,1247286.255505312,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,20211742.396361844,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4990874.8301073,0.000014538461538461542,7483612.91655909,5852534.618745628,1631078.297813462,9129444.800671949,0.0,66266.90267790991,4682027.694996501,0.0,0.0,0.0,1847754.5245657506,0.0,2067778.1840737956,0.0,3396576.543358409,0.0,2360793.273105873,0.0 
 01/01  24:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19213567.43034038,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3992699.86408584,0.000014538461538461542,4904928.411794919,4832928.411794919,72000.0,7558103.892737975,0.0,66266.90267790991,3866342.7294359349,0.0,0.0,0.0,1776063.8213050506,0.0,1626438.1495636805,0.0,2627087.650163512,0.0,1829452.9724895554,0.0 
 01/02  01:00:00,1247309.8869754496,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,7130717.611074001,5499609.774482191,1631107.8365918096,8706779.021931638,0.0,83009.4022977308,4399687.819585754,0.0,0.0,0.0,2056656.0060581736,0.0,2011154.110198955,0.0,3106865.083664899,0.0,2215887.4497710277,0.0 
 01/02  02:00:00,1247315.7088677018,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21193586.734980383,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,6280356.105154041,4649240.991334713,1631115.113819328,7180270.128023954,0.0,83009.4022977308,3719392.7930677707,0.0,0.0,0.0,1968699.7244567415,0.0,1589166.0573008436,0.0,2412321.2346440388,0.0,1741905.6407519803,0.0 
 01/02  03:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,5304289.666118208,5232289.666118208,72000.0,8272754.139105885,0.0,83009.4022977308,4185831.732894567,0.0,0.0,0.0,2231283.326832777,0.0,1953087.3818369322,0.0,2892862.110204027,0.0,2099473.7441281608,0.0 
 01/02  04:00:00,1247291.8342481845,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,21193586.734980383,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,6381188.740062126,4750103.468952114,1631085.2711100118,7268546.009027456,0.0,83009.4022977308,3800082.7751616907,0.0,0.0,0.0,2037887.229513243,0.0,1597741.5103218519,0.0,2410508.2802546864,0.0,1746645.6191577975,0.0 
 01/02  05:00:00,1247285.6577396163,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,7796660.10900874,6165582.558388249,1631077.550620491,9410387.63020608,0.0,83009.4022977308,4932466.046710599,0.0,0.0,0.0,2087985.1971919959,0.0,2140432.1080604416,0.0,3316216.0718170835,0.0,2378707.4997484365,0.0 
 01/02  06:00:00,0.0,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,22183596.38730038,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,4027653.396784283,3955653.396784283,72000.0,6852870.526870528,0.0,132815.04367636925,3164522.717427427,0.0,0.0,0.0,1727613.5209532956,0.0,1497905.460495639,0.0,2275030.895439296,0.0,1656672.7046250639,0.0 
 01/02  07:00:00,1247241.50075362,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,26047143.055534986,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,101774577.72713024,100143555.37169713,1631022.3554331314,86436299.27399938,0.0,116213.16321682312,80114844.29735771,0.0,18920808.88728719,0.0,20019301.48242112,0.0,13570170.341778279,0.0,21614528.84560789,0.0,13846281.272582343,0.0 
 01/02  08:00:00,1247314.1287846233,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,24479981.664814988,0.0,0.0,5940057.91392,2763600.0,7920077.218560001,7856246.532320446,0.000014538461538461542,92731134.9748718,91100021.83611892,1631113.1387528787,55341416.53870745,0.0,315435.72873137696,72880017.46889514,0.0,18087816.883944844,0.0,18625597.208366716,0.0,12072824.706506158,0.0,19648340.893219074,0.0,12301684.309177919,0.0 
 01/02  09:00:00,1247375.9921532076,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,59212940.00563315,57581749.539133768,1631190.4664993874,28935670.212895164,0.0,581065.8160841153,46065399.63130701,0.0,10915002.045380926,0.0,12599642.592372606,0.0,8318674.115326082,0.0,13530134.702155464,0.0,8558192.70839139,0.0 
 01/02  10:00:00,1247478.86947674,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,46949295.04264367,45317975.98192483,1631319.0607188368,19829145.823917673,0.0,630871.4574627539,36254380.78553987,0.0,8613159.2899685,0.0,10229319.986576878,0.0,6852794.029595062,0.0,11266164.558018966,0.0,7149189.453700382,0.0 
 01/02  11:00:00,1247496.9850290463,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,38967816.40190666,37336474.69717621,1631341.7047304488,14513939.536696453,22917.10728052476,647473.3379223,29869179.757740968,0.0,7082412.171758553,0.0,8730418.999907505,0.0,5951204.748906487,0.0,9756992.542020403,0.0,6204397.82746822,0.0 
 01/02  12:00:00,1247594.6770022724,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,33064659.809781024,31433195.99239628,1631463.8173847453,10924298.907463626,620086.4060964572,780288.3815986691,25146556.79391703,0.0,6026563.362433853,0.0,7519512.083012454,0.0,5298697.57159395,0.0,8649466.391302146,0.0,5508563.917894694,0.0 
 01/02  13:00:00,2495203.7446509248,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,41516574.71121498,0.0,0.0,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,35757946.07590687,32567000.453170018,3190945.6227368589,11353052.883210835,147125.24283888596,946307.1861941306,26053600.362536014,0.0,6512535.0272227809,0.0,7627776.003733479,0.0,5395591.771827405,0.0,8809559.078303835,0.0,5564385.013768779,0.0 
 01/02  14:00:00,1247476.8868630257,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28694105.31804665,27062788.735548036,1631316.5824986194,7356460.96534623,1741918.3322152196,896501.5448154924,21650230.988438429,0.0,5253741.5501544619,0.0,6706771.315625122,0.0,4816072.7729541179,0.0,7819636.764468126,0.0,4910255.117556769,0.0 
 01/02  15:00:00,1247355.7523987033,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28974183.38890226,27343018.22161696,1631165.1672853046,6718423.933949521,2136792.6870442538,564463.9356245693,21874414.577293569,0.0,5227123.808378704,0.0,6881374.425319923,0.0,4857088.178838882,0.0,7866989.797074271,0.0,4898084.900001956,0.0 
 01/02  16:00:00,1247387.4990320935,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,27218678.153638547,25587473.303812904,1631204.8498256426,6225348.418108821,2519671.682221987,547862.0551650231,20469978.64305032,0.0,4689751.089003812,0.0,6742655.942658513,0.0,4670036.978040096,0.0,7515600.135059514,0.0,4708181.030608576,0.0 
 01/02  17:00:00,1247541.3018035389,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,49023794.01585499,0.0,0.0,17820173.74176,5527200.0,17820173.74176,7856246.532320446,0.000014538461538461542,25825476.721346946,24194079.62169729,1631397.0996496469,6038999.46055728,2863137.323102416,730482.7402200309,19355263.697357838,0.0,4175254.227149236,0.0,6677435.038926057,0.0,4536389.7910116449,0.0,7229135.097817872,0.0,4593296.074773203,0.0 
 01/02  18:00:00,1247366.6893591244,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35947239.57873499,0.0,0.0,9900096.523200002,8290800.0,9900096.523200002,7856246.532320446,0.000014538461538461542,40849607.804518599,39218428.96629163,1631178.8382269678,14404772.108845216,33445.31517384239,431648.89194820009,31374743.173033306,0.0,7454463.103922347,0.0,9471439.337260727,0.0,6147798.445922289,0.0,9910415.578737807,0.0,6246873.239510046,0.0 
 01/02  19:00:00,1247397.702167598,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,46437058.320800308,44805840.717296767,1631217.603503529,19076701.312170607,0.0,348639.4896504693,35844672.573837418,0.0,8703074.232513166,0.0,10491237.709724695,0.0,6745492.780386509,0.0,10905086.897892613,0.0,6856027.485640279,0.0 
 01/02  20:00:00,1247342.119878089,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,45722161.04796412,44091012.92100692,1631148.1269572,19436071.13076312,0.0,249028.2068931923,35272810.33680554,0.0,8571087.815841824,0.0,10373832.533540216,0.0,6663061.006018434,0.0,10753035.537504107,0.0,6768039.976220917,0.0 
 01/02  21:00:00,1247309.9268745839,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,45826381.279202569,44195273.392737779,1631107.8864647833,20172029.02601295,0.0,282231.9678122847,35356218.71419023,0.0,8613335.376366493,0.0,10410354.103702302,0.0,6669004.049100335,0.0,10752855.759309086,0.0,6766915.958032237,0.0 
 01/02  22:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,43286411.53639731,43214411.53639731,72000.0,20018404.80071966,0.0,132815.04367636925,34571529.22911785,0.0,8444219.689475147,0.0,10236905.111067618,0.0,6551501.074201391,0.0,10549789.819491338,0.0,6645360.067202126,0.0 
 01/02  23:00:00,1247313.0632481783,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631111.8068575424,0.0,1631111.8068575424,0.0,0.0,83009.40229773079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,1247293.5248770063,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631087.3843560238,0.0,1631087.3843560238,0.0,0.0,83009.4022977308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,1247287.6345230595,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631080.0215530075,0.0,1631080.0215530075,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,1247281.66731791,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631072.5626878057,0.0,1631072.5626878057,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,1247275.6578071868,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631065.0509416389,0.0,1631065.0509416389,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
