Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
13:20:00,2.387081E+03,3.232806E+03,1.231922E-01,3.168409E-01,4.624097E+03,3.228991E+03,2.386495E-01,3.164489E-01,2.870867E+03,2.177438E+03,1.481643E-01,2.133942E-01,4.355742E+03,2.973353E+03,2.247996E-01,2.913973E-01,2.867327E+03,1.963650E+03,1.479816E-01,1.924435E-01
13:30:00,2.387057E+03,3.227685E+03,1.231910E-01,3.163451E-01,4.624080E+03,3.225137E+03,2.386487E-01,3.160757E-01,2.870857E+03,2.176576E+03,1.481638E-01,2.133127E-01,4.355725E+03,2.974560E+03,2.247988E-01,2.915200E-01,2.867316E+03,1.969871E+03,1.479811E-01,1.930561E-01
13:40:00,2.387034E+03,3.222906E+03,1.231898E-01,3.158776E-01,4.624064E+03,3.220412E+03,2.386478E-01,3.156133E-01,2.870846E+03,2.175791E+03,1.481633E-01,2.132363E-01,4.355710E+03,2.975846E+03,2.247980E-01,2.916467E-01,2.867306E+03,1.984243E+03,1.479805E-01,1.944652E-01
13:50:00,2.387012E+03,3.218510E+03,1.231887E-01,3.154469E-01,4.624049E+03,3.215273E+03,2.386470E-01,3.151098E-01,2.870836E+03,2.175000E+03,1.481627E-01,2.131589E-01,4.355694E+03,2.977232E+03,2.247972E-01,2.917825E-01,2.867296E+03,2.010445E+03,1.479800E-01,1.970333E-01
14:00:00,2.386991E+03,3.214560E+03,1.231876E-01,3.150598E-01,4.624034E+03,3.210187E+03,2.386463E-01,3.146112E-01,2.870827E+03,2.174131E+03,1.481623E-01,2.130737E-01,4.355679E+03,2.978751E+03,2.247964E-01,2.919314E-01,2.867286E+03,2.051807E+03,1.479795E-01,2.010873E-01
14:10:00,2.386970E+03,3.211047E+03,1.231865E-01,3.147155E-01,4.624019E+03,3.205389E+03,2.386455E-01,3.141411E-01,2.870817E+03,2.173028E+03,1.481618E-01,2.129656E-01,4.355665E+03,2.980313E+03,2.247956E-01,2.920845E-01,2.867277E+03,2.111200E+03,1.479790E-01,2.069086E-01
14:20:00,2.386949E+03,3.208024E+03,1.231854E-01,3.144193E-01,4.624005E+03,3.201202E+03,2.386448E-01,3.137308E-01,2.870808E+03,2.171624E+03,1.481613E-01,2.128281E-01,4.355651E+03,2.981951E+03,2.247949E-01,2.922451E-01,2.867268E+03,2.188376E+03,1.479786E-01,2.144728E-01
14:30:00,2.386930E+03,3.205519E+03,1.231844E-01,3.141738E-01,4.623991E+03,3.197789E+03,2.386441E-01,3.133963E-01,2.870799E+03,2.169877E+03,1.481608E-01,2.126569E-01,4.355637E+03,2.983718E+03,2.247942E-01,2.924182E-01,2.867259E+03,2.281217E+03,1.479781E-01,2.235724E-01
14:40:00,2.386911E+03,3.203536E+03,1.231834E-01,3.139796E-01,4.623978E+03,3.195095E+03,2.386434E-01,3.131324E-01,2.870791E+03,2.167755E+03,1.481604E-01,2.124489E-01,4.355624E+03,2.985657E+03,2.247935E-01,2.926082E-01,2.867250E+03,2.386193E+03,1.479777E-01,2.338611E-01
14:50:00,2.386892E+03,3.202052E+03,1.231825E-01,3.138341E-01,4.623965E+03,3.192814E+03,2.386427E-01,3.129089E-01,2.870782E+03,2.165230E+03,1.481600E-01,2.122014E-01,4.355611E+03,2.987788E+03,2.247929E-01,2.928171E-01,2.867242E+03,2.498995E+03,1.479772E-01,2.449166E-01
15:00:00,2.386874E+03,3.200663E+03,1.231815E-01,3.136953E-01,4.623952E+03,3.190062E+03,2.386421E-01,3.126372E-01,2.870774E+03,2.161779E+03,1.481596E-01,2.118619E-01,4.355598E+03,2.989368E+03,2.247922E-01,2.929699E-01,2.867234E+03,2.616793E+03,1.479768E-01,2.564597E-01
15:10:00,2.386856E+03,3.199705E+03,1.231806E-01,3.135954E-01,4.623940E+03,3.187139E+03,2.386414E-01,3.123465E-01,2.870766E+03,2.157688E+03,1.481591E-01,2.114581E-01,4.355586E+03,2.990858E+03,2.247916E-01,2.931116E-01,2.867226E+03,2.733181E+03,1.479764E-01,2.678618E-01
15:20:00,2.386839E+03,3.199005E+03,1.231798E-01,3.135207E-01,4.623928E+03,3.183873E+03,2.386408E-01,3.120219E-01,2.870759E+03,2.153014E+03,1.481588E-01,2.109971E-01,4.355574E+03,2.992250E+03,2.247910E-01,2.932436E-01,2.867218E+03,2.842560E+03,1.479760E-01,2.785765E-01
15:30:00,2.386822E+03,3.198439E+03,1.231789E-01,3.134592E-01,4.623916E+03,3.180266E+03,2.386402E-01,3.116639E-01,2.870751E+03,2.147751E+03,1.481584E-01,2.104785E-01,4.355563E+03,2.993405E+03,2.247904E-01,2.933525E-01,2.867211E+03,2.942340E+03,1.479756E-01,2.883501E-01
15:40:00,2.386806E+03,3.197906E+03,1.231781E-01,3.134007E-01,4.623905E+03,3.176472E+03,2.386396E-01,3.112876E-01,2.870744E+03,2.141898E+03,1.481580E-01,2.099019E-01,4.355551E+03,2.994174E+03,2.247898E-01,2.934234E-01,2.867203E+03,3.031347E+03,1.479753E-01,2.970678E-01
15:50:00,2.386790E+03,3.197313E+03,1.231772E-01,3.133365E-01,4.623894E+03,3.172745E+03,2.386391E-01,3.109178E-01,2.870737E+03,2.135447E+03,1.481576E-01,2.092668E-01,4.355541E+03,2.994406E+03,2.247892E-01,2.934417E-01,2.867196E+03,3.109227E+03,1.479749E-01,3.046948E-01
16:00:00,2.386775E+03,3.196756E+03,1.231765E-01,3.132767E-01,4.623883E+03,3.169696E+03,2.386385E-01,3.106150E-01,2.870730E+03,2.128816E+03,1.481573E-01,2.086143E-01,4.355530E+03,2.994566E+03,2.247887E-01,2.934535E-01,2.867190E+03,3.174495E+03,1.479745E-01,3.110862E-01
16:10:00,2.386760E+03,3.196118E+03,1.231757E-01,3.132110E-01,4.623873E+03,3.167263E+03,2.386380E-01,3.103740E-01,2.870724E+03,2.121935E+03,1.481569E-01,2.079383E-01,4.355520E+03,2.994395E+03,2.247882E-01,2.934342E-01,2.867183E+03,3.230283E+03,1.479742E-01,3.165502E-01
16:20:00,2.386746E+03,3.195393E+03,1.231749E-01,3.131369E-01,4.623863E+03,3.164484E+03,2.386375E-01,3.100993E-01,2.870717E+03,2.114229E+03,1.481566E-01,2.071816E-01,4.355510E+03,2.992989E+03,2.247876E-01,2.932942E-01,2.867176E+03,3.280403E+03,1.479739E-01,3.214590E-01
16:30:00,2.386731E+03,3.194557E+03,1.231742E-01,3.130520E-01,4.623853E+03,3.161711E+03,2.386369E-01,3.098251E-01,2.870711E+03,2.105959E+03,1.481563E-01,2.063696E-01,4.355500E+03,2.990758E+03,2.247871E-01,2.930732E-01,2.867170E+03,3.325081E+03,1.479735E-01,3.258345E-01
16:40:00,2.386717E+03,3.193603E+03,1.231735E-01,3.129554E-01,4.623843E+03,3.158824E+03,2.386364E-01,3.095398E-01,2.870705E+03,2.097206E+03,1.481560E-01,2.055103E-01,4.355490E+03,2.987857E+03,2.247866E-01,2.927866E-01,2.867164E+03,3.363993E+03,1.479732E-01,3.296450E-01
16:50:00,2.386704E+03,3.192527E+03,1.231728E-01,3.128470E-01,4.623834E+03,3.155541E+03,2.386360E-01,3.092157E-01,2.870699E+03,2.087974E+03,1.481556E-01,2.046040E-01,4.355481E+03,2.984265E+03,2.247862E-01,2.924322E-01,2.867158E+03,3.396466E+03,1.479729E-01,3.328247E-01
17:00:00,2.386691E+03,3.191677E+03,1.231721E-01,3.127627E-01,4.623825E+03,3.151647E+03,2.386355E-01,3.088333E-01,2.870693E+03,2.078332E+03,1.481553E-01,2.036586E-01,4.355472E+03,2.979998E+03,2.247857E-01,2.920133E-01,2.867152E+03,3.419965E+03,1.479726E-01,3.351263E-01
17:10:00,2.386678E+03,3.191299E+03,1.231714E-01,3.127256E-01,4.623816E+03,3.146613E+03,2.386350E-01,3.083399E-01,2.870687E+03,2.068185E+03,1.481550E-01,2.026643E-01,4.355463E+03,2.975734E+03,2.247852E-01,2.915955E-01,2.867146E+03,3.433229E+03,1.479723E-01,3.364259E-01
17:20:00,2.386665E+03,3.191954E+03,1.231708E-01,3.127899E-01,4.623807E+03,3.140974E+03,2.386346E-01,3.077874E-01,2.870682E+03,2.058055E+03,1.481548E-01,2.016716E-01,4.355454E+03,2.971949E+03,2.247848E-01,2.912246E-01,2.867141E+03,3.434791E+03,1.479720E-01,3.365788E-01
17:30:00,2.386653E+03,3.193890E+03,1.231702E-01,3.129782E-01,4.623799E+03,3.133730E+03,2.386342E-01,3.070764E-01,2.870676E+03,2.047638E+03,1.481545E-01,2.006501E-01,4.355446E+03,2.967509E+03,2.247843E-01,2.907884E-01,2.867135E+03,3.424478E+03,1.479717E-01,3.355670E-01
17:40:00,2.386641E+03,3.197347E+03,1.231695E-01,3.133152E-01,4.623791E+03,3.124486E+03,2.386337E-01,3.061692E-01,2.870671E+03,2.036918E+03,1.481542E-01,1.995988E-01,4.355438E+03,2.962025E+03,2.247839E-01,2.902497E-01,2.867130E+03,3.401887E+03,1.479715E-01,3.333517E-01
17:50:00,2.386629E+03,3.202151E+03,1.231689E-01,3.137843E-01,4.623783E+03,3.113015E+03,2.386333E-01,3.050436E-01,2.870666E+03,2.025905E+03,1.481539E-01,1.985186E-01,4.355430E+03,2.955760E+03,2.247835E-01,2.896344E-01,2.867125E+03,3.366287E+03,1.479712E-01,3.298617E-01
18:00:00,2.386618E+03,3.207807E+03,1.231684E-01,3.143368E-01,4.623775E+03,3.099198E+03,2.386329E-01,3.036883E-01,2.870661E+03,2.014616E+03,1.481537E-01,1.974115E-01,4.355422E+03,2.949398E+03,2.247831E-01,2.890096E-01,2.867120E+03,3.318702E+03,1.479710E-01,3.251973E-01
18:10:00,2.712624E+03,3.213270E+03,1.399928E-01,3.148704E-01,4.805936E+03,3.082670E+03,2.480343E-01,3.020672E-01,2.992102E+03,2.002881E+03,1.544212E-01,1.962606E-01,4.537584E+03,2.942175E+03,2.341845E-01,2.883005E-01,2.988561E+03,3.258038E+03,1.542385E-01,3.192513E-01
18:20:00,3.038688E+03,3.217493E+03,1.568171E-01,3.152824E-01,4.988109E+03,3.063293E+03,2.574354E-01,3.001671E-01,3.113549E+03,1.990631E+03,1.606885E-01,1.950593E-01,4.719755E+03,2.934394E+03,2.435855E-01,2.875367E-01,3.110008E+03,3.182607E+03,1.605058E-01,3.118584E-01
18:30:00,3.364824E+03,3.219653E+03,1.736429E-01,3.154936E-01,5.170304E+03,3.040949E+03,2.668344E-01,2.979772E-01,3.235007E+03,1.977794E+03,1.669540E-01,1.938012E-01,4.901949E+03,2.926028E+03,2.529847E-01,2.867165E-01,3.231466E+03,3.091301E+03,1.667712E-01,3.029109E-01
18:40:00,3.691034E+03,3.218879E+03,1.904708E-01,3.154177E-01,5.352548E+03,3.015006E+03,2.762334E-01,2.954350E-01,3.356496E+03,1.963949E+03,1.732193E-01,1.924446E-01,5.084190E+03,2.914911E+03,2.623839E-01,2.856272E-01,3.352955E+03,2.980699E+03,1.730366E-01,2.920731E-01
18:50:00,4.017315E+03,3.214709E+03,2.073013E-01,3.150091E-01,5.534850E+03,2.985562E+03,2.856338E-01,2.925498E-01,3.478022E+03,1.948963E+03,1.794856E-01,1.909761E-01,5.266488E+03,2.898931E+03,2.717846E-01,2.840613E-01,3.474481E+03,2.851239E+03,1.793028E-01,2.793873E-01
19:00:00,4.343661E+03,3.206906E+03,2.241344E-01,3.142444E-01,5.717208E+03,2.952992E+03,2.950362E-01,2.893583E-01,3.599586E+03,1.932730E+03,1.857531E-01,1.893855E-01,5.448841E+03,2.875369E+03,2.811872E-01,2.817524E-01,3.596045E+03,2.707353E+03,1.855704E-01,2.652880E-01
19:10:00,4.344051E+03,3.196002E+03,2.241449E-01,3.131758E-01,5.717449E+03,2.919315E+03,2.950389E-01,2.860583E-01,3.599737E+03,1.916040E+03,1.857542E-01,1.877500E-01,5.449075E+03,2.845834E+03,2.811901E-01,2.788582E-01,3.596196E+03,2.562154E+03,1.855715E-01,2.510600E-01
19:20:00,4.344437E+03,3.182869E+03,2.241580E-01,3.118900E-01,5.717724E+03,2.886002E+03,2.950438E-01,2.827948E-01,3.599914E+03,1.899399E+03,1.857569E-01,1.861199E-01,5.449346E+03,2.812484E+03,2.811953E-01,2.755910E-01,3.596373E+03,2.425499E+03,1.855742E-01,2.376699E-01
19:30:00,4.344798E+03,3.168435E+03,2.241718E-01,3.104772E-01,5.718017E+03,2.854212E+03,2.950528E-01,2.796810E-01,3.600105E+03,1.883170E+03,1.857627E-01,1.845305E-01,5.449633E+03,2.777152E+03,2.812042E-01,2.721300E-01,3.596564E+03,2.303206E+03,1.855800E-01,2.256875E-01
19:40:00,4.345129E+03,3.153796E+03,2.241852E-01,3.090445E-01,5.718296E+03,2.825410E+03,2.950633E-01,2.768601E-01,3.600289E+03,1.867965E+03,1.857697E-01,1.830415E-01,5.449908E+03,2.743006E+03,2.812147E-01,2.687853E-01,3.596748E+03,2.202471E+03,1.855870E-01,2.158177E-01
19:50:00,4.345426E+03,3.139934E+03,2.241980E-01,3.076878E-01,5.718547E+03,2.800268E+03,2.950739E-01,2.743978E-01,3.600456E+03,1.854114E+03,1.857769E-01,1.816851E-01,5.450156E+03,2.712502E+03,2.812252E-01,2.657975E-01,3.596915E+03,2.126554E+03,1.855941E-01,2.083799E-01
20:00:00,4.345690E+03,3.127842E+03,2.242098E-01,3.065060E-01,5.718767E+03,2.779166E+03,2.950838E-01,2.723323E-01,3.600602E+03,1.841947E+03,1.857835E-01,1.804944E-01,5.450376E+03,2.688348E+03,2.812350E-01,2.634329E-01,3.597061E+03,2.074534E+03,1.856008E-01,2.032844E-01
20:10:00,4.345924E+03,3.117678E+03,2.242205E-01,3.055146E-01,5.718959E+03,2.761170E+03,2.950928E-01,2.705723E-01,3.600730E+03,1.831101E+03,1.857896E-01,1.794338E-01,5.450568E+03,2.669398E+03,2.812440E-01,2.615793E-01,3.597189E+03,2.037222E+03,1.856069E-01,1.996307E-01
20:20:00,4.346130E+03,3.109297E+03,2.242302E-01,3.046969E-01,5.719125E+03,2.745494E+03,2.951008E-01,2.690390E-01,3.600840E+03,1.821263E+03,1.857950E-01,1.784716E-01,5.450735E+03,2.653796E+03,2.812521E-01,2.600531E-01,3.597299E+03,2.008394E+03,1.856123E-01,1.968081E-01
20:30:00,4.346310E+03,3.102496E+03,2.242388E-01,3.040335E-01,5.719268E+03,2.731703E+03,2.951079E-01,2.676897E-01,3.600935E+03,1.812282E+03,1.857997E-01,1.775930E-01,5.450879E+03,2.640680E+03,2.812592E-01,2.587701E-01,3.597394E+03,1.985506E+03,1.856170E-01,1.945670E-01
20:40:00,4.346469E+03,3.096902E+03,2.242465E-01,3.034883E-01,5.719393E+03,2.719364E+03,2.951141E-01,2.664829E-01,3.601017E+03,1.803976E+03,1.858039E-01,1.767805E-01,5.451004E+03,2.629457E+03,2.812654E-01,2.576725E-01,3.597476E+03,1.967017E+03,1.856211E-01,1.927568E-01
20:50:00,4.346609E+03,3.092234E+03,2.242533E-01,3.030339E-01,5.719501E+03,2.708158E+03,2.951196E-01,2.653870E-01,3.601089E+03,1.796205E+03,1.858075E-01,1.760205E-01,5.451114E+03,2.619701E+03,2.812709E-01,2.567186E-01,3.597548E+03,1.951834E+03,1.856248E-01,1.912707E-01
21:00:00,4.346732E+03,3.088110E+03,2.242594E-01,3.026315E-01,5.719596E+03,2.697734E+03,2.951244E-01,2.643668E-01,3.601152E+03,1.788795E+03,1.858107E-01,1.752952E-01,5.451209E+03,2.610982E+03,2.812758E-01,2.558655E-01,3.597610E+03,1.939092E+03,1.856280E-01,1.900231E-01
21:10:00,4.346842E+03,3.084510E+03,2.242649E-01,3.022788E-01,5.719679E+03,2.687889E+03,2.951287E-01,2.634021E-01,3.601207E+03,1.781655E+03,1.858135E-01,1.745956E-01,5.451293E+03,2.603057E+03,2.812800E-01,2.550890E-01,3.597665E+03,1.928176E+03,1.856308E-01,1.889536E-01
21:20:00,4.346939E+03,3.081569E+03,2.242698E-01,3.019906E-01,5.719753E+03,2.678643E+03,2.951324E-01,2.624961E-01,3.601255E+03,1.774819E+03,1.858160E-01,1.739257E-01,5.451368E+03,2.595899E+03,2.812839E-01,2.543876E-01,3.597714E+03,1.918719E+03,1.856333E-01,1.880269E-01
21:30:00,4.347027E+03,3.078823E+03,2.242742E-01,3.017267E-01,5.719819E+03,2.669658E+03,2.951358E-01,2.616192E-01,3.601299E+03,1.768102E+03,1.858182E-01,1.732697E-01,5.451434E+03,2.589127E+03,2.812873E-01,2.537275E-01,3.597757E+03,1.910236E+03,1.856355E-01,1.871979E-01
21:40:00,4.347106E+03,3.076209E+03,2.242782E-01,3.014765E-01,5.719878E+03,2.660846E+03,2.951389E-01,2.607596E-01,3.601337E+03,1.761457E+03,1.858202E-01,1.726210E-01,5.451494E+03,2.582618E+03,2.812903E-01,2.530936E-01,3.597796E+03,1.902443E+03,1.856375E-01,1.864370E-01
21:50:00,4.347177E+03,3.073673E+03,2.242818E-01,3.012339E-01,5.719931E+03,2.652141E+03,2.951416E-01,2.599106E-01,3.601373E+03,1.754855E+03,1.858220E-01,1.719766E-01,5.451547E+03,2.576279E+03,2.812931E-01,2.524764E-01,3.597831E+03,1.895129E+03,1.856393E-01,1.857229E-01
22:00:00,4.347242E+03,3.071161E+03,2.242851E-01,3.009937E-01,5.719979E+03,2.643484E+03,2.951441E-01,2.590662E-01,3.601404E+03,1.748262E+03,1.858237E-01,1.713331E-01,5.451596E+03,2.570026E+03,2.812956E-01,2.518677E-01,3.597863E+03,1.888118E+03,1.856409E-01,1.850386E-01
22:10:00,4.347301E+03,2.558383E+03,2.242882E-01,2.507419E-01,5.720024E+03,2.199382E+03,2.951464E-01,2.155460E-01,3.601433E+03,1.454190E+03,1.858252E-01,1.425151E-01,5.451641E+03,2.139174E+03,2.812979E-01,2.096458E-01,3.597892E+03,1.570577E+03,1.856424E-01,1.539208E-01
22:20:00,4.347356E+03,2.045750E+03,2.242910E-01,2.005045E-01,5.720064E+03,1.756554E+03,2.951485E-01,1.721507E-01,3.601460E+03,1.164863E+03,1.858265E-01,1.140872E-01,5.451682E+03,1.709199E+03,2.813000E-01,1.675100E-01,3.597919E+03,1.271934E+03,1.856438E-01,1.242873E-01
22:30:00,4.347407E+03,1.567604E+03,2.242936E-01,1.529744E-01,5.720102E+03,1.354120E+03,2.951504E-01,1.319222E-01,3.601485E+03,9.097198E+02,1.858278E-01,8.831449E-02,5.451719E+03,1.311296E+03,2.813019E-01,1.278953E-01,3.597943E+03,1.007993E+03,1.856451E-01,9.735032E-02
22:40:00,4.347455E+03,1.120824E+03,2.242960E-01,1.078323E-01,5.720137E+03,9.715001E+02,2.951522E-01,9.322999E-02,3.601508E+03,6.639197E+02,1.858290E-01,6.328578E-02,5.451754E+03,9.348800E+02,2.813037E-01,8.993281E-02,3.597966E+03,7.535449E+02,1.856463E-01,7.116972E-02
22:50:00,4.347499E+03,6.855730E+02,2.242983E-01,6.358909E-02,5.720170E+03,5.992221E+02,2.951539E-01,5.536610E-02,3.601529E+03,4.253723E+02,1.858301E-01,3.884007E-02,5.451787E+03,5.681129E+02,2.813054E-01,5.273659E-02,3.597988E+03,5.053188E+02,1.856474E-01,4.549292E-02
23:00:00,4.347541E+03,2.596855E+02,2.243005E-01,2.007838E-02,5.720200E+03,2.356378E+02,2.951555E-01,1.820381E-02,3.601549E+03,1.924083E+02,1.858311E-01,1.484871E-02,5.451818E+03,2.098472E+02,2.813070E-01,1.621864E-02,3.598008E+03,2.624414E+02,1.856484E-01,2.025254E-02
23:10:00,4.347580E+03,3.510562E+02,2.243025E-01,2.712871E-02,5.720229E+03,3.143849E+02,2.951570E-01,2.427992E-02,3.601568E+03,2.509084E+02,1.858321E-01,1.936279E-02,5.451847E+03,2.829297E+02,2.813085E-01,2.185761E-02,3.598026E+03,3.360989E+02,1.856494E-01,2.593646E-02
23:20:00,4.347617E+03,4.475440E+02,2.243044E-01,3.457414E-02,5.720257E+03,3.974373E+02,2.951584E-01,3.068841E-02,3.601585E+03,3.085041E+02,1.858330E-01,2.380406E-02,5.451874E+03,3.606697E+02,2.813099E-01,2.785612E-02,3.598044E+03,3.958405E+02,1.856503E-01,3.054387E-02
23:30:00,4.347653E+03,5.149090E+02,2.243062E-01,3.973132E-02,5.720283E+03,4.455687E+02,2.951598E-01,3.437997E-02,3.601602E+03,3.355053E+02,1.858339E-01,2.588839E-02,5.451900E+03,4.115286E+02,2.813113E-01,3.175322E-02,3.598061E+03,4.253559E+02,1.856512E-01,3.282258E-02
23:40:00,4.347687E+03,5.556914E+02,2.243080E-01,4.287896E-02,5.720307E+03,4.786029E+02,2.951610E-01,3.692947E-02,3.601618E+03,3.565982E+02,1.858347E-01,2.751685E-02,5.451924E+03,4.455279E+02,2.813125E-01,3.437705E-02,3.598077E+03,4.492751E+02,1.856520E-01,3.466940E-02
23:50:00,4.347719E+03,5.890833E+02,2.243096E-01,4.545693E-02,5.720331E+03,5.053683E+02,2.951622E-01,3.899566E-02,3.601634E+03,3.735399E+02,1.858355E-01,2.882494E-02,5.451948E+03,4.739028E+02,2.813137E-01,3.656735E-02,3.598092E+03,4.703919E+02,1.856528E-01,3.629987E-02
24:00:00,4.347750E+03,6.166692E+02,2.243112E-01,4.758686E-02,5.720353E+03,5.269106E+02,2.951634E-01,4.065883E-02,3.601648E+03,3.877018E+02,1.858363E-01,2.991846E-02,5.451970E+03,4.972667E+02,2.813149E-01,3.837099E-02,3.598107E+03,4.891765E+02,1.856535E-01,3.775021E-02
Peak,4.348412E+03,4.580187E+03,2.243454E-01,4.381754E-01,5.720830E+03,3.741600E+03,2.951880E-01,3.584503E-01,3.601955E+03,3.632640E+03,1.858521E-01,3.501370E-01,5.452444E+03,3.760526E+03,2.813393E-01,3.602853E-01,3.598414E+03,3.434791E+03,1.856694E-01,3.365788E-01

Peak Vol Flow (m3/s),,,1.907886E-01,3.726347E-01,,,2.510348E-01,3.048346E-01,,,1.580530E-01,2.977647E-01,,,2.392576E-01,3.063951E-01,,,1.578976E-01,2.862345E-01
