Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/01  15:00:00,10648055.480715828,0.0,0.0,990009.6523200001,0.0,5940057.91392,3717987.914461291,0.000014538461538461542,4048267.6020697096,3976267.6020697096,72000.0,6468715.539321749,0.0,99400.35401686485,3181014.081655768,0.0 
 01/01  16:00:00,9904457.89782357,0.0,0.0,990009.6523200001,0.0,5940057.91392,2974390.3315690329,0.000014538461538461542,4668400.841305242,3037392.777423645,1631008.063881597,5179424.153522676,0.0,66266.90267790991,2429914.2219389157,0.0 
 01/01  17:00:00,16175255.48071583,0.0,0.0,990009.6523200001,5527200.0,5940057.91392,3717987.914461291,0.000014538461538461542,6400597.220578632,4769504.781879007,1631092.4386996262,7066892.568530232,0.0,66266.90267790991,3815603.8255032065,0.0 
 01/01  18:00:00,18704412.664081977,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3483545.0978274366,0.000014538461538461542,3893089.868709523,3821089.868709523,72000.0,6217396.178075958,0.0,66266.90267790991,3056871.894967619,0.0 
 01/01  19:00:00,19957165.01323264,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4736297.446978098,0.000014538461538461542,7617127.929582948,5986056.250768828,1631071.6788141186,8999175.530337085,0.0,66266.90267790991,4788845.000615062,0.0 
 01/01  20:00:00,18895345.701428877,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3674478.135174338,0.000014538461538461542,5864034.095884264,4232943.67327287,1631090.422611395,6729412.981614335,0.0,66266.90267790991,3386354.9386182955,0.0 
 01/01  21:00:00,20084453.70479724,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4863586.138542699,0.000014538461538461542,5818001.285154583,5746001.285154583,72000.0,8854055.594785009,0.0,66266.90267790991,4596801.0281236669,0.0 
 01/01  22:00:00,19065063.956848347,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3844196.390593806,0.000014538461538461542,5773241.698973496,4142106.84459055,1631134.854382947,6818551.906962578,0.0,115967.07968634236,3313685.4756724399,0.0 
 01/01  23:00:00,20211742.396361844,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,4990874.8301073,0.000014538461538461542,7483612.91655909,5852534.618745628,1631078.297813462,9129444.800671949,0.0,66266.90267790991,4682027.694996501,0.0 
 01/01  24:00:00,19213567.43034038,0.0,0.0,990009.6523200001,8290800.0,5940057.91392,3992699.86408584,0.000014538461538461542,4904928.411794919,4832928.411794919,72000.0,7558103.892737975,0.0,66266.90267790991,3866342.7294359349,0.0 
 01/02  01:00:00,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,7130717.611074001,5499609.774482191,1631107.8365918096,8706779.021931638,0.0,83009.4022977308,4399687.819585754,0.0 
 01/02  02:00:00,21193586.734980383,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,6280356.105154041,4649240.991334713,1631115.113819328,7180270.128023954,0.0,83009.4022977308,3719392.7930677707,0.0 
 01/02  03:00:00,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,5304289.666118208,5232289.666118208,72000.0,8272754.139105885,0.0,83009.4022977308,4185831.732894567,0.0 
 01/02  04:00:00,21193586.734980383,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,6381188.740062126,4750103.468952114,1631085.2711100118,7268546.009027456,0.0,83009.4022977308,3800082.7751616907,0.0 
 01/02  05:00:00,22191761.70100184,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,4990874.8301073,0.000014538461538461542,7796660.10900874,6165582.558388249,1631077.550620491,9410387.63020608,0.0,83009.4022977308,4932466.046710599,0.0 
 01/02  06:00:00,22183596.38730038,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,3992699.86408584,0.000014538461538461542,4027653.396784283,3955653.396784283,72000.0,6852870.526870528,0.0,132815.04367636925,3164522.717427427,0.0 
 01/02  07:00:00,26047143.055534986,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,101774577.72713024,100143555.37169713,1631022.3554331314,86436299.27399938,0.0,116213.16321682312,80114844.29735771,0.0 
 01/02  08:00:00,24479981.664814988,0.0,0.0,5940057.91392,2763600.0,7920077.218560001,7856246.532320446,0.000014538461538461542,92731134.9748718,91100021.83611892,1631113.1387528787,55341416.53870745,0.0,315435.72873137696,72880017.46889514,0.0 
 01/02  09:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,59212940.00563315,57581749.539133768,1631190.4664993874,28935670.212895164,0.0,581065.8160841153,46065399.63130701,0.0 
 01/02  10:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,46949295.04264367,45317975.98192483,1631319.0607188368,19829145.823917673,0.0,630871.4574627539,36254380.78553987,0.0 
 01/02  11:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,38967816.40190666,37336474.69717621,1631341.7047304488,14513939.536696453,22917.10728052476,647473.3379223,29869179.757740968,0.0 
 01/02  12:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,33064659.809781024,31433195.99239628,1631463.8173847453,10924298.907463626,620086.4060964572,780288.3815986691,25146556.79391703,0.0 
 01/02  13:00:00,41516574.71121498,0.0,0.0,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,35757946.07590687,32567000.453170018,3190945.6227368589,11353052.883210835,147125.24283888596,946307.1861941306,26053600.362536014,0.0 
 01/02  14:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28694105.31804665,27062788.735548036,1631316.5824986194,7356460.96534623,1741918.3322152196,896501.5448154924,21650230.988438429,0.0 
 01/02  15:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28974183.38890226,27343018.22161696,1631165.1672853046,6718423.933949521,2136792.6870442538,564463.9356245693,21874414.577293569,0.0 
 01/02  16:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,27218678.153638547,25587473.303812904,1631204.8498256426,6225348.418108821,2519671.682221987,547862.0551650231,20469978.64305032,0.0 
 01/02  17:00:00,49023794.01585499,0.0,0.0,17820173.74176,5527200.0,17820173.74176,7856246.532320446,0.000014538461538461542,25825476.721346946,24194079.62169729,1631397.0996496469,6038999.46055728,2863137.323102416,730482.7402200309,19355263.697357838,0.0 
 01/02  18:00:00,35947239.57873499,0.0,0.0,9900096.523200002,8290800.0,9900096.523200002,7856246.532320446,0.000014538461538461542,40849607.804518599,39218428.96629163,1631178.8382269678,14404772.108845216,33445.31517384239,431648.89194820009,31374743.173033306,0.0 
 01/02  19:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,46437058.320800308,44805840.717296767,1631217.603503529,19076701.312170607,0.0,348639.4896504693,35844672.573837418,0.0 
 01/02  20:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,45722161.04796412,44091012.92100692,1631148.1269572,19436071.13076312,0.0,249028.2068931923,35272810.33680554,0.0 
 01/02  21:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,45826381.279202569,44195273.392737779,1631107.8864647833,20172029.02601295,0.0,282231.9678122847,35356218.71419023,0.0 
 01/02  22:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,43286411.53639731,43214411.53639731,72000.0,20018404.80071966,0.0,132815.04367636925,34571529.22911785,0.0 
 01/02  23:00:00,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631111.8068575424,0.0,1631111.8068575424,0.0,0.0,83009.40229773079,0.0,0.0 
 01/02  24:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631087.3843560238,0.0,1631087.3843560238,0.0,0.0,83009.4022977308,0.0,0.0 
 01/03  01:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  02:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631080.0215530075,0.0,1631080.0215530075,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  03:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631072.5626878057,0.0,1631072.5626878057,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  04:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  05:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631065.0509416389,0.0,1631065.0509416389,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  06:00:00,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631107.3147935195,0.0,1631107.3147935195,0.0,0.0,133090.95058301747,0.0,0.0 
 01/03  07:00:00,26047143.055534986,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,66286882.17117925,66214882.17117925,72000.0,58742459.397724878,0.0,116454.58176014028,52971905.7369434,0.0 
 01/03  08:00:00,24479981.664814988,0.0,0.0,5940057.91392,2763600.0,7920077.218560001,7856246.532320446,0.000014538461538461542,73811016.6501251,72179906.3441455,1631110.3059795926,37040419.58140464,0.0,316091.00763466648,57743925.075316417,0.0 
 01/03  09:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,47186929.27548525,45555656.72498152,1631272.550503733,15593787.413352546,607383.1972643096,582272.9088007013,36444525.37998521,0.0 
 01/03  10:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,40032730.775521557,38401358.743499238,1631372.0320223179,10486693.95366833,1760174.5439789324,632182.0152693329,30721086.99479939,0.0 
 01/03  11:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,36661248.82895504,33470746.490789575,3190502.338165462,7513243.609524471,2389901.5708194079,648818.3840922101,26776597.192631663,0.0 
 01/03  12:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,31413936.218986446,29782659.61528758,1631276.6036988665,5644199.0183139429,2819976.761157223,781909.3346752274,23826127.692230066,0.0 
 01/03  13:00:00,41516574.71121498,0.0,0.0,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,33471886.55673325,31840432.055163348,1631454.501569902,7102396.136017125,1997051.5962265596,948273.0229039991,25472345.64413068,0.0 
 01/03  14:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,26908053.714595766,25276741.297605836,1631312.4169899312,3391577.6540262068,3293107.3860354956,898363.9164353679,20221393.038084669,0.0 
 01/03  15:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,25995798.822738068,24364526.959610277,1631271.8631277905,2811460.482309874,3443060.788621473,565636.5399778242,19491621.567688228,0.0 
 01/03  16:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,25678789.583041118,24047484.21347773,1631305.369563388,2703036.564611727,3588293.1897851198,549000.1711549469,19237987.370782187,0.0 
 01/03  17:00:00,49023794.01585499,0.0,0.0,17820173.74176,5527200.0,17820173.74176,7856246.532320446,0.000014538461538461542,27760940.648607799,24570091.045001799,3190849.6036059989,3257025.7470126396,3727744.300488378,732000.2282065961,19656072.83600144,0.0 
 01/03  18:00:00,35947239.57873499,0.0,0.0,9900096.523200002,8290800.0,9900096.523200002,7856246.532320446,0.000014538461538461542,40616449.43798362,38985200.30904097,1631249.128942645,11803933.5193469,738375.2371763818,432545.58939480679,31188160.247232777,0.0 
 01/03  19:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,45777068.883928548,45705068.883928548,72000.0,16444793.245834794,0.0,349363.74528042078,36564055.107142839,0.0 
 01/03  20:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,48959833.27700107,47328638.74415435,1631194.5328467133,17739097.33387316,0.0,249545.53234315775,37862910.99532348,0.0 
 01/03  21:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,50804647.66252745,49173508.98562586,1631138.676901582,19207797.521617697,0.0,282818.2699889121,39338807.188500698,0.0 
 01/03  22:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,51717875.240632507,50086774.66453326,1631100.57609925,19935334.953658146,0.0,133090.95058301747,40069419.7316266,0.0 
 01/03  23:00:00,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0 
 01/03  24:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631087.1331294669,0.0,1631087.1331294669,0.0,0.0,83181.84411438593,0.0,0.0 
 01/04  01:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631079.8716054129,0.0,1631079.8716054129,0.0,0.0,83350.90273034208,0.0,0.0 
 01/04  02:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83350.90273034208,0.0,0.0 
 01/04  03:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631072.5996869906,0.0,1631072.5996869906,0.0,0.0,83350.90273034208,0.0,0.0 
 01/04  04:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631065.2861363914,0.0,1631065.2861363914,0.0,0.0,83350.90273034208,0.0,0.0 
 01/04  05:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83350.90273034208,0.0,0.0 
 01/04  06:00:00,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631080.102831176,0.0,1631080.102831176,0.0,0.0,133361.44436854727,0.0,0.0 
 01/04  07:00:00,26047143.055534986,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,71291832.31635812,69660715.25854403,1631117.05781409,61406713.04815199,0.0,116691.26382247893,55728572.206835228,0.0 
 01/04  08:00:00,24479981.664814988,0.0,0.0,5940057.91392,2763600.0,7920077.218560001,7856246.532320446,0.000014538461538461542,74681742.4482657,73050616.76538213,1631125.6828835712,38299600.87364576,0.0,316733.4303752998,58440493.41230569,0.0 
 01/04  09:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,45877183.50767426,44245938.745248738,1631244.7624255254,16265893.287762914,598827.4415485713,583456.3191123942,35396750.996199,0.0 
 01/04  10:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,37096762.03900874,35465386.18696508,1631375.8520436579,11074923.54906213,1795375.3392516585,633466.8607505997,28372308.949572069,0.0 
 01/04  11:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,32219152.999676244,30587750.52921225,1631402.4704639894,8033962.923380649,2415584.3350715937,650137.041296668,24470200.423369808,0.0 
 01/04  12:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28702320.539790706,27070999.235858308,1631321.3039323998,6051077.173898689,2842190.0951350547,783498.4856652154,21656799.38868665,0.0 
 01/04  13:00:00,41516574.71121498,0.0,0.0,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,32175115.043765945,28984323.808085875,3190791.2356800709,7396499.61624885,2022028.9927333194,950200.2911258994,23187459.0464687,0.0 
 01/04  14:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,24191217.21781636,22559781.14235486,1631436.0754615025,3800950.575877221,3321782.430934611,900189.7494876946,18047824.91388389,0.0 
 01/04  15:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,23809605.053000608,22178372.294826226,1631232.7581743845,3280238.0080743196,3453207.5489759214,566786.138566326,17742697.835860984,0.0 
 01/04  16:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,24154147.076733669,22522861.26615861,1631285.8105750555,3438233.249364183,3580136.9206865218,550115.9580202577,18018289.012926889,0.0 
 01/04  17:00:00,49023794.01585499,0.0,0.0,17820173.74176,5527200.0,17820173.74176,7856246.532320446,0.000014538461538461542,26547180.486628109,24915793.875056447,1631386.6115716599,4292591.894744378,3668699.1664970826,733487.9440270101,19932635.100045157,0.0 
 01/04  18:00:00,35947239.57873499,0.0,0.0,9900096.523200002,8290800.0,9900096.523200002,7856246.532320446,0.000014538461538461542,43683252.018698628,42052007.34774988,1631244.6709487404,13387427.232645914,619712.9623444203,433424.69419777879,33641605.878199908,0.0 
 01/04  19:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,52724881.686593327,51093775.19008784,1631106.496505479,18722186.77566701,0.0,350073.7914674366,40875020.15207027,0.0 
 01/04  20:00:00,30007181.664814988,0.0,0.0,5940057.91392,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,55300768.29418721,53669593.21483454,1631175.079352674,20248131.38196055,0.0,250052.70819102619,42935674.57186763,0.0 
 01/04  21:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,56528738.41645702,54897597.153574917,1631141.26288211,21636757.84183109,0.0,283393.06928316308,43918077.722859937,0.0 
 01/04  22:00:00,28027162.36017499,0.0,0.0,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,56070731.795959439,55998731.795959439,72000.0,22397940.254730073,0.0,133361.44436854727,44798985.43676755,0.0 
 01/04  23:00:00,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631100.8781872718,0.0,1631100.8781872718,0.0,0.0,83350.90273034206,0.0,0.0 
 01/04  24:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631093.5357008689,0.0,1631093.5357008689,0.0,0.0,83350.90273034208,0.0,0.0 
 01/05  01:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83516.52808049134,0.0,0.0 
 01/05  02:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631086.6132938539,0.0,1631086.6132938539,0.0,0.0,83516.52808049132,0.0,0.0 
 01/05  03:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631079.5727006098,0.0,1631079.5727006098,0.0,0.0,83516.52808049134,0.0,0.0 
 01/05  04:00:00,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83516.52808049134,0.0,0.0 
 01/05  05:00:00,19173192.508304337,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,1972305.6374097923,0.000014538461538461542,2547825.5696320796,916739.2450657163,1631086.324566363,2494392.934109094,0.0,83516.52808049134,733391.3960525731,0.0 
 01/05  06:00:00,22799253.65727174,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,4608357.1340572009,0.000014538461538461542,6478019.083225876,4846881.2997392159,1631137.7834866597,7991731.05554392,0.0,133626.4449287861,3877505.0397913728,0.0 
 01/05  07:00:00,26047143.055534986,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,88243419.1647366,88171419.1647366,72000.0,76960235.35729826,0.0,116923.13931268789,70537135.33178929,0.0 
 01/05  08:00:00,24479981.664814988,0.0,0.0,5940057.91392,2763600.0,7920077.218560001,7856246.532320446,0.000014538461538461542,104682790.54757045,103051630.76021494,1631159.7873555227,48858438.04779346,0.0,317362.80670586708,82441304.60817197,0.0 
 01/05  09:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,68728638.96928595,67097274.75535989,1631364.2139260628,20715632.791002379,95217.33507214466,584615.6965634391,53677819.80428791,0.0 
 01/05  10:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,53079025.52824884,51447649.738302927,1631375.7899459212,11444009.399491076,1841148.4483240019,634725.6134117341,41158119.790642339,0.0 
 01/05  11:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,42341667.13145371,40710262.88731444,1631404.2441392705,9559223.7765825,5905745.324965069,651428.9190278323,32568210.309851558,0.0 
 01/05  12:00:00,43496594.01585499,0.0,0.0,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,36388313.36352293,33197427.47243183,3190885.8910911,8199861.769378194,8383343.313867722,785055.3639566184,26557941.97794547,0.0 
 01/05  13:00:00,41516574.71121498,0.0,0.0,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,35094171.34843589,33462817.9377286,1631353.4107072894,9145674.158150809,7596426.131601112,952088.420117601,26770254.350182877,0.0 
 01/05  14:00:00,43500117.42307475,0.0,3523.4072197605817,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,28162261.462837735,26530796.62599209,1631464.8368456439,6020817.782445011,8826193.262690314,901978.5032693064,21224637.300793675,30994.815308694408 
