Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
13:50:00,4.624119E+03,3.182654E+04,2.386701E-01,2.784755E+00,1.257449E+04,2.932324E+04,6.490220E-01,2.565704E+00,3.316591E+04,3.244849E+04,1.711831E+00,2.839154E+00,1.125355E+04,9.139114E+03,5.806872E-01,7.998627E-01,7.467607E+03,5.198514E+03,3.853275E-01,4.549864E-01,1.108424E+04,7.026754E+03,5.719500E-01,6.150061E-01,7.454374E+03,5.540014E+03,3.846447E-01,4.848947E-01,1.269042E+04,1.119448E+04,6.548341E-01,9.797349E-01,8.343580E+03,6.582684E+03,4.305302E-01,5.761211E-01,1.254963E+04,9.033619E+03,6.475688E-01,7.906345E-01,8.383928E+03,6.873487E+03,4.326123E-01,6.015908E-01,1.732168E+04,1.185182E+04,8.938234E-01,1.037264E+00,1.124873E+04,7.011766E+03,5.804454E-01,6.136743E-01,1.721639E+04,9.716181E+03,8.883896E-01,8.503724E-01,1.131815E+04,7.305147E+03,5.840275E-01,6.393694E-01
14:00:00,4.895395E+03,3.147901E+04,2.526718E-01,2.754344E+00,1.255700E+04,2.930550E+04,6.481194E-01,2.564151E+00,3.311212E+04,3.262319E+04,1.709055E+00,2.854440E+00,1.125362E+04,9.065827E+03,5.806905E-01,7.934477E-01,7.467584E+03,5.178167E+03,3.853264E-01,4.532061E-01,1.108429E+04,7.049793E+03,5.719529E-01,6.170222E-01,7.454352E+03,5.907838E+03,3.846435E-01,5.170913E-01,1.268654E+04,1.111922E+04,6.546338E-01,9.731475E-01,8.341125E+03,6.563062E+03,4.304036E-01,5.744042E-01,1.254572E+04,9.056949E+03,6.473669E-01,7.926761E-01,8.381474E+03,7.245912E+03,4.324856E-01,6.341888E-01,1.731058E+04,1.181944E+04,8.932505E-01,1.034429E+00,1.124174E+04,7.019678E+03,5.800844E-01,6.143669E-01,1.720522E+04,9.782270E+03,8.878134E-01,8.561560E-01,1.131116E+04,7.703008E+03,5.836667E-01,6.741929E-01
14:10:00,5.076410E+03,3.109646E+04,2.620148E-01,2.720870E+00,1.253967E+04,2.929077E+04,6.472248E-01,2.562863E+00,3.306008E+04,3.279743E+04,1.706369E+00,2.869684E+00,1.125385E+04,8.984554E+03,5.807027E-01,7.863341E-01,7.467670E+03,5.159294E+03,3.853308E-01,4.515548E-01,1.108453E+04,7.070065E+03,5.719649E-01,6.187961E-01,7.454437E+03,6.335779E+03,3.846479E-01,5.545494E-01,1.268269E+04,1.103603E+04,6.544351E-01,9.658656E-01,8.338691E+03,6.544847E+03,4.302780E-01,5.728104E-01,1.254184E+04,9.077967E+03,6.471667E-01,7.945154E-01,8.379040E+03,7.676296E+03,4.323600E-01,6.718591E-01,1.729985E+04,1.177809E+04,8.926969E-01,1.030809E+00,1.123498E+04,7.028330E+03,5.797355E-01,6.151244E-01,1.719443E+04,9.845174E+03,8.872567E-01,8.616608E-01,1.130440E+04,8.157565E+03,5.833181E-01,7.139781E-01
14:20:00,5.252672E+03,3.070915E+04,2.711123E-01,2.686981E+00,1.252248E+04,2.927897E+04,6.463378E-01,2.561831E+00,3.300958E+04,3.297086E+04,1.703762E+00,2.884858E+00,1.125413E+04,8.898374E+03,5.807170E-01,7.787912E-01,7.467783E+03,5.141007E+03,3.853366E-01,4.499546E-01,1.108480E+04,7.087346E+03,5.719788E-01,6.203082E-01,7.454550E+03,6.809790E+03,3.846538E-01,5.960386E-01,1.267887E+04,1.094790E+04,6.542381E-01,9.581522E-01,8.336278E+03,6.527120E+03,4.301534E-01,5.712591E-01,1.253799E+04,9.096355E+03,6.469682E-01,7.961244E-01,8.376628E+03,8.150679E+03,4.322355E-01,7.133793E-01,1.728946E+04,1.173075E+04,8.921605E-01,1.026666E+00,1.122843E+04,7.036802E+03,5.793976E-01,6.158659E-01,1.718398E+04,9.904544E+03,8.867173E-01,8.668562E-01,1.129786E+04,8.654922E+03,5.829803E-01,7.575082E-01
14:30:00,5.428228E+03,3.031908E+04,2.801736E-01,2.652849E+00,1.250545E+04,2.926983E+04,6.454586E-01,2.561031E+00,3.296054E+04,3.314291E+04,1.701232E+00,2.899912E+00,1.125439E+04,8.810221E+03,5.807302E-01,7.710759E-01,7.467887E+03,5.122615E+03,3.853420E-01,4.483450E-01,1.108504E+04,7.101447E+03,5.719916E-01,6.215420E-01,7.454654E+03,7.312515E+03,3.846591E-01,6.400393E-01,1.267509E+04,1.085771E+04,6.540429E-01,9.502591E-01,8.333886E+03,6.509171E+03,4.300300E-01,5.696885E-01,1.253418E+04,9.111839E+03,6.467714E-01,7.974792E-01,8.374237E+03,8.651989E+03,4.321121E-01,7.572547E-01,1.727938E+04,1.168020E+04,8.916404E-01,1.022241E+00,1.122208E+04,7.044350E+03,5.790699E-01,6.165265E-01,1.717385E+04,9.960033E+03,8.861944E-01,8.717120E-01,1.129151E+04,9.178269E+03,5.826529E-01,8.033115E-01
14:40:00,5.603695E+03,2.992662E+04,2.892301E-01,2.618510E+00,1.248857E+04,2.926292E+04,6.445876E-01,2.560426E+00,3.291294E+04,3.331276E+04,1.698775E+00,2.914773E+00,1.125462E+04,8.722599E+03,5.807421E-01,7.634074E-01,7.467979E+03,5.103532E+03,3.853467E-01,4.466750E-01,1.108527E+04,7.112122E+03,5.720031E-01,6.224759E-01,7.454745E+03,7.825369E+03,3.846638E-01,6.849244E-01,1.267134E+04,1.076794E+04,6.538495E-01,9.424027E-01,8.331516E+03,6.490408E+03,4.299077E-01,5.680465E-01,1.253040E+04,9.124102E+03,6.465764E-01,7.985522E-01,8.371867E+03,9.162128E+03,4.319899E-01,8.019011E-01,1.726961E+04,1.162841E+04,8.911361E-01,1.017708E+00,1.121592E+04,7.050336E+03,5.787523E-01,6.170503E-01,1.716402E+04,1.001124E+04,8.856873E-01,8.761926E-01,1.128536E+04,9.709745E+03,5.823354E-01,8.498246E-01
14:50:00,5.779374E+03,2.953184E+04,2.982977E-01,2.583968E+00,1.247186E+04,2.925771E+04,6.437247E-01,2.559971E+00,3.286672E+04,3.347917E+04,1.696389E+00,2.929332E+00,1.125484E+04,8.637154E+03,5.807533E-01,7.559296E-01,7.468066E+03,5.083266E+03,3.853512E-01,4.449015E-01,1.108548E+04,7.119067E+03,5.720141E-01,6.230834E-01,7.454832E+03,8.330775E+03,3.846683E-01,7.291554E-01,1.266763E+04,1.068024E+04,6.536578E-01,9.347276E-01,8.329169E+03,6.470333E+03,4.297866E-01,5.662896E-01,1.252666E+04,9.132785E+03,6.463833E-01,7.993118E-01,8.369520E+03,9.664136E+03,4.318687E-01,8.458341E-01,1.726013E+04,1.157758E+04,8.906470E-01,1.013260E+00,1.120995E+04,7.054181E+03,5.784442E-01,6.173867E-01,1.715450E+04,1.005765E+04,8.851956E-01,8.802538E-01,1.127940E+04,1.023259E+04,5.820276E-01,8.955808E-01
15:00:00,5.955426E+03,2.913462E+04,3.073844E-01,2.549212E+00,1.245530E+04,2.925364E+04,6.428701E-01,2.559615E+00,3.282182E+04,3.364126E+04,1.694071E+00,2.943514E+00,1.125506E+04,8.555933E+03,5.807648E-01,7.488216E-01,7.468157E+03,5.058966E+03,3.853559E-01,4.427747E-01,1.108569E+04,7.118455E+03,5.720251E-01,6.230294E-01,7.454923E+03,8.822833E+03,3.846730E-01,7.722161E-01,1.266395E+04,1.059670E+04,6.534680E-01,9.274170E-01,8.326843E+03,6.445984E+03,4.296666E-01,5.641586E-01,1.252295E+04,9.133836E+03,6.461920E-01,7.994034E-01,8.367195E+03,1.015284E+04,4.317488E-01,8.886012E-01,1.725093E+04,1.152950E+04,8.901725E-01,1.009052E+00,1.120416E+04,7.052881E+03,5.781453E-01,6.172728E-01,1.714525E+04,1.009513E+04,8.847186E-01,8.835339E-01,1.127361E+04,1.074180E+04,5.817289E-01,9.401420E-01
15:10:00,6.101070E+03,2.908654E+04,3.149017E-01,2.545004E+00,1.243891E+04,2.925020E+04,6.420241E-01,2.559314E+00,3.277826E+04,3.379844E+04,1.691823E+00,2.957265E+00,1.125528E+04,8.477999E+03,5.807763E-01,7.420014E-01,7.468250E+03,5.031593E+03,3.853607E-01,4.403789E-01,1.108591E+04,7.111930E+03,5.720363E-01,6.224578E-01,7.455017E+03,9.286144E+03,3.846778E-01,8.127596E-01,1.266031E+04,1.051628E+04,6.532801E-01,9.203791E-01,8.324541E+03,6.418255E+03,4.295478E-01,5.617316E-01,1.251928E+04,9.128754E+03,6.460026E-01,7.989582E-01,8.364893E+03,1.061327E+04,4.316300E-01,9.288926E-01,1.724203E+04,1.148314E+04,8.897128E-01,1.004995E+00,1.119855E+04,7.047317E+03,5.778558E-01,6.167855E-01,1.713629E+04,1.012516E+04,8.842564E-01,8.861613E-01,1.126800E+04,1.122248E+04,5.814396E-01,9.822052E-01
15:20:00,6.244972E+03,2.906314E+04,3.223291E-01,2.542962E+00,1.242267E+04,2.924682E+04,6.411862E-01,2.559018E+00,3.273591E+04,3.394955E+04,1.689637E+00,2.970487E+00,1.125548E+04,8.402465E+03,5.807867E-01,7.353914E-01,7.468333E+03,5.001683E+03,3.853650E-01,4.377611E-01,1.108610E+04,7.100401E+03,5.720463E-01,6.214483E-01,7.455099E+03,9.713615E+03,3.846821E-01,8.501654E-01,1.265670E+04,1.043779E+04,6.530940E-01,9.135105E-01,8.322261E+03,6.387517E+03,4.294301E-01,5.590413E-01,1.251564E+04,9.118134E+03,6.458150E-01,7.980283E-01,8.362614E+03,1.103800E+04,4.315124E-01,9.660592E-01,1.723337E+04,1.143715E+04,8.892663E-01,1.000970E+00,1.119310E+04,7.037776E+03,5.775746E-01,6.159502E-01,1.712760E+04,1.014819E+04,8.838075E-01,8.881757E-01,1.126256E+04,1.166705E+04,5.811586E-01,1.021108E+00
15:30:00,6.388572E+03,2.904626E+04,3.297409E-01,2.541489E+00,1.240660E+04,2.924301E+04,6.403563E-01,2.558685E+00,3.269471E+04,3.409352E+04,1.687511E+00,2.983083E+00,1.125565E+04,8.327275E+03,5.807956E-01,7.288115E-01,7.468399E+03,4.969109E+03,3.853684E-01,4.349100E-01,1.108627E+04,7.083762E+03,5.720549E-01,6.199915E-01,7.455166E+03,1.010315E+04,3.846855E-01,8.842506E-01,1.265313E+04,1.035927E+04,6.529097E-01,9.066392E-01,8.320004E+03,6.353610E+03,4.293136E-01,5.560737E-01,1.251204E+04,9.101779E+03,6.456292E-01,7.965965E-01,8.360357E+03,1.142473E+04,4.313959E-01,9.998988E-01,1.722497E+04,1.138957E+04,8.888325E-01,9.968064E-01,1.118781E+04,7.024022E+03,5.773014E-01,6.147463E-01,1.711915E+04,1.016388E+04,8.833714E-01,8.895484E-01,1.125727E+04,1.207325E+04,5.808856E-01,1.056652E+00
15:40:00,6.532149E+03,2.903302E+04,3.371515E-01,2.540334E+00,1.239068E+04,2.923832E+04,6.395347E-01,2.558274E+00,3.265463E+04,3.422938E+04,1.685442E+00,2.994970E+00,1.125581E+04,8.248915E+03,5.808036E-01,7.219541E-01,7.468456E+03,4.933658E+03,3.853713E-01,4.318072E-01,1.108642E+04,7.061736E+03,5.720625E-01,6.180634E-01,7.455222E+03,1.045522E+04,3.846885E-01,9.150567E-01,1.264959E+04,1.027749E+04,6.527273E-01,8.994824E-01,8.317768E+03,6.316387E+03,4.291983E-01,5.528160E-01,1.250848E+04,9.079489E+03,6.454452E-01,7.946453E-01,8.358122E+03,1.177415E+04,4.312806E-01,1.030474E+00,1.721680E+04,1.133711E+04,8.884109E-01,9.922158E-01,1.118266E+04,7.005840E+03,5.770359E-01,6.131548E-01,1.711093E+04,1.017192E+04,8.829476E-01,8.902515E-01,1.125213E+04,1.244119E+04,5.806203E-01,1.088847E+00
15:50:00,6.675861E+03,2.902148E+04,3.445691E-01,2.539326E+00,1.237491E+04,2.923238E+04,6.387211E-01,2.557755E+00,3.261562E+04,3.435626E+04,1.683429E+00,3.006070E+00,1.125596E+04,8.164126E+03,5.808112E-01,7.145339E-01,7.468510E+03,4.895136E+03,3.853741E-01,4.284356E-01,1.108656E+04,7.034064E+03,5.720697E-01,6.156411E-01,7.455276E+03,1.077172E+04,3.846912E-01,9.427506E-01,1.264609E+04,1.018951E+04,6.525466E-01,8.917822E-01,8.315555E+03,6.275728E+03,4.290840E-01,5.492574E-01,1.250495E+04,9.051098E+03,6.452631E-01,7.921601E-01,8.355909E+03,1.208820E+04,4.311664E-01,1.057953E+00,1.720886E+04,1.127688E+04,8.880011E-01,9.869446E-01,1.117766E+04,6.983041E+03,5.767779E-01,6.111592E-01,1.710295E+04,1.017203E+04,8.825357E-01,8.902604E-01,1.124713E+04,1.277282E+04,5.803624E-01,1.117865E+00
16:00:00,6.819803E+03,2.901040E+04,3.519985E-01,2.538358E+00,1.235931E+04,2.922488E+04,6.379156E-01,2.557099E+00,3.257766E+04,3.447310E+04,1.681469E+00,3.016294E+00,1.125611E+04,8.068828E+03,5.808190E-01,7.061936E-01,7.468567E+03,4.855842E+03,3.853771E-01,4.249964E-01,1.108670E+04,7.004065E+03,5.720771E-01,6.130151E-01,7.455333E+03,1.104606E+04,3.846942E-01,9.667546E-01,1.264263E+04,1.009149E+04,6.523677E-01,8.832043E-01,8.313363E+03,6.234102E+03,4.289710E-01,5.456142E-01,1.250146E+04,9.020178E+03,6.450828E-01,7.894537E-01,8.353718E+03,1.236025E+04,4.310533E-01,1.081758E+00,1.720114E+04,1.120496E+04,8.876027E-01,9.806506E-01,1.117280E+04,6.957999E+03,5.765270E-01,6.089674E-01,1.709519E+04,1.016762E+04,8.821351E-01,8.898743E-01,1.124227E+04,1.306131E+04,5.801117E-01,1.143108E+00
16:10:00,6.808878E+03,2.928589E+04,3.514347E-01,2.562463E+00,1.234400E+04,2.921554E+04,6.371252E-01,2.556282E+00,3.254103E+04,3.457930E+04,1.679578E+00,3.025584E+00,1.125621E+04,7.963389E+03,5.808245E-01,6.969656E-01,7.468600E+03,4.815260E+03,3.853788E-01,4.214447E-01,1.108680E+04,6.971065E+03,5.720823E-01,6.101267E-01,7.455366E+03,1.128622E+04,3.846959E-01,9.877678E-01,1.263922E+04,9.983911E+03,6.521920E-01,8.737889E-01,8.311211E+03,6.190930E+03,4.288599E-01,5.418359E-01,1.249802E+04,8.985925E+03,6.449057E-01,7.864557E-01,8.351566E+03,1.259809E+04,4.309423E-01,1.102568E+00,1.719369E+04,1.112181E+04,8.872182E-01,9.733729E-01,1.116811E+04,6.930123E+03,5.762849E-01,6.065276E-01,1.708770E+04,1.015787E+04,8.817486E-01,8.890203E-01,1.123758E+04,1.331428E+04,5.798698E-01,1.165242E+00
16:20:00,6.786784E+03,2.958320E+04,3.502943E-01,2.588483E+00,1.232909E+04,2.920410E+04,6.363561E-01,2.555280E+00,3.250584E+04,3.467430E+04,1.677763E+00,3.033896E+00,1.125614E+04,7.845537E+03,5.808206E-01,6.866511E-01,7.468526E+03,4.770269E+03,3.853749E-01,4.175070E-01,1.108672E+04,6.930768E+03,5.720780E-01,6.065996E-01,7.455291E+03,1.149925E+04,3.846920E-01,1.006407E+00,1.263590E+04,9.864168E+03,6.520208E-01,8.633091E-01,8.309113E+03,6.142792E+03,4.287517E-01,5.376229E-01,1.249468E+04,8.943538E+03,6.447330E-01,7.827458E-01,8.349469E+03,1.280874E+04,4.308340E-01,1.120999E+00,1.718653E+04,1.102471E+04,8.868491E-01,9.648748E-01,1.116361E+04,6.895904E+03,5.760524E-01,6.035327E-01,1.708051E+04,1.013782E+04,8.813776E-01,8.872648E-01,1.123308E+04,1.353867E+04,5.796376E-01,1.184876E+00
16:30:00,6.760713E+03,2.988692E+04,3.489487E-01,2.615061E+00,1.231452E+04,2.919034E+04,6.356041E-01,2.554077E+00,3.247191E+04,3.475764E+04,1.676011E+00,3.041187E+00,1.125582E+04,7.721929E+03,5.808043E-01,6.758327E-01,7.468308E+03,4.722425E+03,3.853637E-01,4.133195E-01,1.108639E+04,6.889529E+03,5.720612E-01,6.029900E-01,7.455074E+03,1.168152E+04,3.846808E-01,1.022356E+00,1.263266E+04,9.738890E+03,6.518534E-01,8.523448E-01,8.307062E+03,6.091288E+03,4.286458E-01,5.331153E-01,1.249141E+04,8.899609E+03,6.445643E-01,7.789010E-01,8.347418E+03,1.298885E+04,4.307282E-01,1.136759E+00,1.717964E+04,1.092030E+04,8.864935E-01,9.557369E-01,1.115927E+04,6.856922E+03,5.758286E-01,6.001209E-01,1.707358E+04,1.011407E+04,8.810201E-01,8.851862E-01,1.122875E+04,1.373091E+04,5.794138E-01,1.201696E+00
16:40:00,6.731970E+03,3.019467E+04,3.474651E-01,2.641991E+00,1.230021E+04,2.917439E+04,6.348651E-01,2.552681E+00,3.243905E+04,3.482901E+04,1.674315E+00,3.047432E+00,1.125528E+04,7.596170E+03,5.807765E-01,6.648261E-01,7.467958E+03,4.672293E+03,3.853457E-01,4.089318E-01,1.108584E+04,6.850319E+03,5.720329E-01,5.995582E-01,7.454724E+03,1.182951E+04,3.846627E-01,1.035304E+00,1.262948E+04,9.611765E+03,6.516890E-01,8.412189E-01,8.305049E+03,6.037105E+03,4.285419E-01,5.283732E-01,1.248820E+04,8.857507E+03,6.443985E-01,7.752161E-01,8.345405E+03,1.313478E+04,4.306243E-01,1.149527E+00,1.717298E+04,1.081215E+04,8.861498E-01,9.462717E-01,1.115507E+04,6.813841E+03,5.756121E-01,5.963503E-01,1.706689E+04,1.009003E+04,8.806746E-01,8.830820E-01,1.122456E+04,1.388769E+04,5.791976E-01,1.215414E+00
16:50:00,6.701303E+03,3.050577E+04,3.458823E-01,2.669213E+00,1.228610E+04,2.915711E+04,6.341370E-01,2.551169E+00,3.240717E+04,3.488925E+04,1.672670E+00,3.052701E+00,1.125456E+04,7.470246E+03,5.807393E-01,6.538052E-01,7.467501E+03,4.619833E+03,3.853220E-01,4.043404E-01,1.108512E+04,6.813135E+03,5.719954E-01,5.963038E-01,7.454266E+03,1.193184E+04,3.846391E-01,1.044257E+00,1.262634E+04,9.484663E+03,6.515273E-01,8.300953E-01,8.303067E+03,5.980266E+03,4.284397E-01,5.233986E-01,1.248504E+04,8.817501E+03,6.442354E-01,7.717149E-01,8.343424E+03,1.323480E+04,4.305221E-01,1.158278E+00,1.716653E+04,1.070201E+04,8.858168E-01,9.366321E-01,1.115101E+04,6.766674E+03,5.754026E-01,5.922222E-01,1.706040E+04,1.006600E+04,8.803399E-01,8.809787E-01,1.122050E+04,1.399705E+04,5.789882E-01,1.224982E+00
17:00:00,6.669175E+03,3.082204E+04,3.442240E-01,2.696887E+00,1.227218E+04,2.914136E+04,6.334187E-01,2.549790E+00,3.237623E+04,3.494141E+04,1.671072E+00,3.057265E+00,1.125370E+04,7.346762E+03,5.806950E-01,6.429980E-01,7.466959E+03,4.564901E+03,3.852941E-01,3.995327E-01,1.108425E+04,6.777072E+03,5.719506E-01,5.931477E-01,7.453725E+03,1.197811E+04,3.846112E-01,1.048303E+00,1.262325E+04,9.360033E+03,6.513678E-01,8.191881E-01,8.301114E+03,5.920678E+03,4.283389E-01,5.181835E-01,1.248192E+04,8.778906E+03,6.440747E-01,7.683373E-01,8.341471E+03,1.327810E+04,4.304213E-01,1.162065E+00,1.716028E+04,1.059228E+04,8.854940E-01,9.270293E-01,1.114708E+04,6.715344E+03,5.751994E-01,5.877298E-01,1.705411E+04,1.004135E+04,8.800154E-01,8.788213E-01,1.121656E+04,1.404817E+04,5.787851E-01,1.229452E+00
17:10:00,6.636347E+03,3.137042E+04,3.425296E-01,2.744870E+00,1.225844E+04,2.913112E+04,6.327094E-01,2.548895E+00,3.234615E+04,3.498924E+04,1.669520E+00,3.061449E+00,1.125274E+04,7.227609E+03,5.806454E-01,6.325701E-01,7.466357E+03,4.507565E+03,3.852630E-01,3.945145E-01,1.108328E+04,6.741518E+03,5.719005E-01,5.900362E-01,7.453122E+03,1.196929E+04,3.845801E-01,1.047529E+00,1.262020E+04,9.239507E+03,6.512105E-01,8.086403E-01,8.299187E+03,5.858391E+03,4.282394E-01,5.127322E-01,1.247885E+04,8.741159E+03,6.439160E-01,7.650341E-01,8.339544E+03,1.326563E+04,4.303219E-01,1.160970E+00,1.715420E+04,1.048447E+04,8.851807E-01,9.175943E-01,1.114325E+04,6.659867E+03,5.750022E-01,5.828745E-01,1.704801E+04,1.001551E+04,8.797006E-01,8.765598E-01,1.121275E+04,1.404203E+04,5.785881E-01,1.228912E+00
