Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/22  09:00:00,225003584.56863735,0.0,0.0,144736781.4936,0.0,22650690.1824,57616112.89263735,639952506.0872154,639952506.0872154,288168861.41808137,0.0,507661636.7841686,0.0 
 01/22  10:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,508199866.1612555,508199866.1612555,183686453.0909929,0.0,403183970.86623176,0.0 
 01/22  11:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,431343472.88336846,431343472.88336846,126711195.82576832,0.0,342200513.5997878,0.0 
 01/22  12:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,347385918.3092796,347385918.3092796,69741303.05343403,2016363.347458212,275583114.85217127,0.0 
 01/22  13:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,292600911.7161678,292600911.7161678,36703467.00078475,5104814.24611702,232135663.04293589,0.0 
 01/22  14:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263734,246281085.9276162,246281085.9276162,18518784.479612568,15978470.311905384,195418652.73369504,0.0 
 01/22  15:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,221465034.42492653,221465034.42492653,11873366.598770027,25520818.16264743,175768044.25738014,0.0 
 01/22  16:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,203221056.19961749,203221056.19961749,8968633.811345872,33040399.745043436,161322992.27726013,0.0 
 01/22  17:00:00,363463435.52991738,0.0,0.0,260526206.68848003,16198800.0,29122315.948799999,57616112.89263735,276497384.5086588,276497384.5086588,30371415.307962415,14854302.603236983,219457204.90680305,0.0 
 01/22  18:00:00,395861035.52991738,0.0,0.0,260526206.68848003,48596400.0,29122315.948799999,57616112.89263735,408080314.66086736,408080314.66086736,84018043.63571404,1554955.476344341,323796714.19652959,0.0 
 01/22  19:00:00,305783153.7505575,0.0,0.0,173684137.79232,48596400.0,25886503.0656,57616112.89263735,516949203.6219234,516949203.6219234,144281322.11278934,0.0,410100164.9967046,0.0 
 01/22  20:00:00,305783153.7505575,0.0,0.0,173684137.79232,48596400.0,25886503.0656,57616112.89263734,589334638.5921494,589334638.5921494,190734872.67944599,0.0,467508340.8617857,0.0 
 01/22  21:00:00,273599984.56863746,0.0,0.0,144736781.4936,48596400.0,22650690.1824,57616112.89263735,636103802.2875218,636103802.2875218,220480206.19376628,0.0,504597306.20755806,0.0 
 01/22  22:00:00,121903241.82343304,0.0,0.0,57894712.59744,48596400.0,12943251.5328,2468877.6931930475,79015519.95385292,79015519.95385292,64502812.065250378,0.0,62593225.13773691,0.0 
 01/22  23:00:00,76625788.06353149,0.0,0.0,14473678.14936,48596400.0,6471625.7664,7084084.147771487,225771427.4710552,225771427.4710552,184183695.05689688,0.0,178807077.77557595,0.0 
 01/22  24:00:00,78957641.65117555,0.0,0.0,14473678.14936,48596400.0,6471625.7664,9415937.735415552,298770536.17231538,298770536.17231538,243718345.75539685,0.0,237002625.43994207,0.0 
 01/23  01:00:00,79962970.49985858,0.0,0.0,14473678.14936,48596400.0,6471625.7664,10421266.584098578,332962626.2271121,332962626.2271121,270412828.54207387,0.0,263801910.741696,0.0 
 01/23  02:00:00,80834932.90314816,0.0,0.0,14473678.14936,48596400.0,6471625.7664,11293228.987388164,358823647.10888889,358823647.10888889,292047940.7618196,0.0,284684048.17351099,0.0 
 01/23  03:00:00,80839580.82096465,0.0,0.0,14473678.14936,48596400.0,6471625.7664,11297876.905204656,361341387.1544915,361341387.1544915,293069301.9502691,0.0,286308218.9471903,0.0 
 01/23  04:00:00,82079176.08586154,0.0,0.0,14473678.14936,48596400.0,6471625.7664,12537472.17010153,398648656.44108059,398648656.44108059,324059599.0849889,0.0,316300674.48099526,0.0 
 01/23  05:00:00,82848402.79688034,0.0,0.0,14473678.14936,48596400.0,6471625.7664,13306698.881120339,426376184.3332663,426376184.3332663,344948414.359854,0.0,337850966.2367498,0.0 
 01/23  06:00:00,84223207.68474046,0.0,0.0,14473678.14936,48596400.0,6471625.7664,14681503.768980448,467606244.21132406,467606244.21132406,379314640.37202629,0.0,371028890.8998093,0.0 
 01/23  07:00:00,127157816.80839738,0.0,0.0,14473678.14936,48596400.0,6471625.7664,57616112.89263735,1299768034.665472,1299768034.665472,687867037.5048555,0.0,1030983049.1003858,0.0 
 01/23  08:00:00,136553477.02287738,0.0,0.0,57894712.59744,8099400.0,12943251.5328,57616112.89263735,1059905817.8231208,1059905817.8231208,507892670.61268696,0.0,840742421.4996107,0.0 
 01/23  09:00:00,225003584.56863735,0.0,0.0,144736781.4936,0.0,22650690.1824,57616112.89263735,859806592.1219803,859806592.1219803,379801578.8778026,0.0,682013020.7555775,0.0 
 01/23  10:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,613405383.1243467,613405383.1243467,223588096.7012818,0.0,486586757.0376028,0.0 
 01/23  11:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,485846051.65967276,485846051.65967276,148192017.97082827,0.0,385403574.5612047,0.0 
 01/23  12:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,380013589.32354488,380013589.32354488,83045830.1613539,445857.94254069917,301451882.6230196,0.0 
 01/23  13:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,310199268.624034,310199268.624034,46023005.76791099,3792148.593285241,246081315.73742376,0.0 
 01/23  14:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,258605434.46657188,258605434.46657188,24033541.31280949,11672194.871735782,205183248.06201718,0.0 
 01/23  15:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263734,226517204.69307036,226517204.69307036,15249348.2806335,21012643.92950329,179770477.00741188,0.0 
 01/23  16:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,200186625.54481635,200186625.54481635,10397166.320333703,29378853.616708518,158911276.86893878,0.0 
 01/23  17:00:00,363463435.52991738,0.0,0.0,260526206.68848003,16198800.0,29122315.948799999,57616112.89263735,259934696.98533837,259934696.98533837,28836288.812108149,14390065.912475082,206310632.05532734,0.0 
 01/23  18:00:00,395861035.52991738,0.0,0.0,260526206.68848003,48596400.0,29122315.948799999,57616112.89263735,379552441.6030173,379552441.6030173,76826082.86862359,2143984.4446769456,301161311.3211981,0.0 
 01/23  19:00:00,305783153.7505575,0.0,0.0,173684137.79232,48596400.0,25886503.0656,57616112.89263735,485194783.20308426,485194783.20308426,133862573.37391521,0.0,384911338.0101155,0.0 
 01/23  20:00:00,305783153.7505575,0.0,0.0,173684137.79232,48596400.0,25886503.0656,57616112.89263734,545388060.6399864,545388060.6399864,175281673.20110483,0.0,432651084.76582,0.0 
 01/23  21:00:00,273599984.56863746,0.0,0.0,144736781.4936,48596400.0,22650690.1824,57616112.89263735,573749047.5204815,573749047.5204815,197765058.40184529,0.0,455140984.1019302,0.0 
 01/23  22:00:00,120752811.51998735,0.0,0.0,57894712.59744,48596400.0,12943251.5328,1318447.3897473342,42753151.00006007,42753151.00006007,34769214.304778698,0.0,33789073.47348367,0.0 
 01/23  23:00:00,74969242.20468012,0.0,0.0,14473678.14936,48596400.0,6471625.7664,5427538.288920121,172207902.03551094,172207902.03551094,140996978.71640585,0.0,136558708.6578085,0.0 
 01/23  24:00:00,76530589.25687313,0.0,0.0,14473678.14936,48596400.0,6471625.7664,6988885.341113136,222886461.32889883,222886461.32889883,181699538.08998794,0.0,176507658.32896815,0.0 
 01/24  01:00:00,77777112.73225937,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8235408.81649937,261380130.6524991,261380130.6524991,213451774.3005107,0.0,207399923.9405924,0.0 
 01/24  02:00:00,77980746.81512039,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8439042.899360383,269376612.2644025,269376612.2644025,219216827.41695065,0.0,213367208.8840494,0.0 
 01/24  03:00:00,78137088.81437283,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8595384.898612826,272915428.93760409,272915428.93760409,222735334.58241103,0.0,216577341.31456603,0.0 
 01/24  04:00:00,77829465.32533178,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8287761.409571784,264557293.31105943,264557293.31105943,215318742.62741847,0.0,209562304.86870564,0.0 
 01/24  05:00:00,78286913.05452317,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8745209.138763182,277730643.2435421,277730643.2435421,226605617.77485956,0.0,220401321.59108956,0.0 
 01/24  06:00:00,78186705.06613866,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8645001.150378662,276071528.5191506,276071528.5191506,224560261.37594695,0.0,218688943.07790385,0.0 
 01/24  07:00:00,127157816.80839738,0.0,0.0,14473678.14936,48596400.0,6471625.7664,57616112.89263735,1026933991.2986302,1026933991.2986302,564694061.3523605,0.0,814750637.3883922,0.0 
 01/24  08:00:00,136553477.02287738,0.0,0.0,57894712.59744,8099400.0,12943251.5328,57616112.89263735,796175130.5868393,796175130.5868393,392946569.11940196,0.0,631582125.3219099,0.0 
 01/24  09:00:00,225003584.56863735,0.0,0.0,144736781.4936,0.0,22650690.1824,57616112.89263735,675336174.8451384,675336174.8451384,304712172.7058397,0.0,535732751.8369876,0.0 
 01/24  10:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,533162888.7750174,533162888.7750174,200108205.19844274,0.0,422993905.4189948,0.0 
 01/24  11:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263734,459112234.5786389,459112234.5786389,153486982.60538788,0.0,364256036.6095777,0.0 
 01/24  12:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263734,396104668.6875524,396104668.6875524,109686468.99147697,0.0,314264944.26679018,0.0 
 01/24  13:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,354107985.84694567,354107985.84694567,86191675.22253344,1066238.6972892238,280945544.79617998,0.0 
 01/24  14:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263735,336136347.66149988,336136347.66149988,73506479.25124452,1130001.2378190265,266697461.19457904,0.0 
 01/24  15:00:00,347264635.52991738,0.0,0.0,260526206.68848003,0.0,29122315.948799999,57616112.89263734,334604956.389733,334604956.389733,69669251.4215115,1854579.4497380828,265486311.2201644,0.0 
