Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/09  14:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,17813182.698767298,17813182.698767298,0.0,83267701.79765073,14116379.59850704,0.0 
 03/09  15:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,7290919.125548778,7290919.125548778,0.0,94082951.84622343,5764240.620910092,0.0 
 03/09  16:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,518623.2063444021,518623.2063444021,0.0,102031049.80721812,411761.9144639105,0.0 
 03/09  17:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,7623707.533820352,7623707.533820352,0.0,96774633.49398847,6032393.325770062,0.0 
 03/09  18:00:00,359335475.5210949,0.0,0.0,260526206.68848003,16198800.0,29122315.948799999,53488152.88381505,53361054.644207719,53361054.644207719,638967.642936109,73851444.34262607,42373631.66348076,0.0 
 03/09  19:00:00,301655193.7417351,0.0,0.0,173684137.79232,48596400.0,25886503.0656,53488152.88381505,150955373.97756768,150955373.97756768,10010326.865855735,30455597.88869538,119845706.23822689,0.0 
 03/09  20:00:00,301655193.7417351,0.0,0.0,173684137.79232,48596400.0,25886503.0656,53488152.88381505,246688777.04044429,246688777.04044429,37497609.373318959,7024133.177845313,195760950.06934525,0.0 
 03/09  21:00:00,269472024.559815,0.0,0.0,144736781.4936,48596400.0,22650690.1824,53488152.88381505,307956162.3967999,307956162.3967999,64679666.041387509,1205053.459085975,244334365.68004553,0.0 
 03/09  22:00:00,119434364.13024001,0.0,0.0,57894712.59744,48596400.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/09  23:00:00,69677982.91706163,0.0,0.0,14473678.14936,48596400.0,6471625.7664,136279.0013016309,4381043.648228723,4381043.648228723,3613685.074786119,0.0,3504834.9185829788,0.0 
 03/09  24:00:00,70237711.01956421,0.0,0.0,14473678.14936,48596400.0,6471625.7664,696007.1038042215,22605147.79356847,22605147.79356847,18452490.116559697,0.0,17871065.22582352,0.0 
 03/10  01:00:00,70741909.50795266,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,2818112.0337926757,89897930.24514708,89897930.24514708,73600915.64642884,0.0,71204332.73415825,0.0 
 03/10  02:00:00,71969154.49128822,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,4045357.017128211,128489336.5223001,128489336.5223001,105190530.6049583,0.0,101778855.44716829,0.0 
 03/10  03:00:00,72349459.16368908,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,4425661.6895290859,140505937.4173316,140505937.4173316,115111996.01458325,0.0,111406623.68723783,0.0 
 03/10  04:00:00,72705264.27298564,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,4781466.798825645,151830477.60599447,151830477.60599447,124205848.34727498,0.0,120299026.61191465,0.0 
 03/10  05:00:00,72826656.2995806,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,4902858.8254205989,155598337.13324485,155598337.13324485,127421225.06766638,0.0,123388368.54206728,0.0 
 03/10  06:00:00,73225270.12098579,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,5301472.646825801,168387235.37422718,168387235.37422718,137646591.60011954,0.0,133434005.14389189,0.0 
 03/10  07:00:00,80914950.35797504,0.0,0.0,14473678.14936,8099400.0,4853719.3248000009,53488152.88381505,835381771.169006,835381771.169006,458752694.4126881,0.0,662806909.1081073,0.0 
 03/10  08:00:00,92142947.83213502,0.0,0.0,28947356.29872,0.0,9707438.649600001,53488152.88381505,609195382.0777667,609195382.0777667,301884090.5409393,0.0,483267286.0850786,0.0 
 03/10  09:00:00,156509286.19597508,0.0,0.0,86842068.89616,0.0,16179064.416,53488152.88381505,415220697.8800703,415220697.8800703,196653673.4023898,0.0,329394769.25659337,0.0 
 03/10  10:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,188414880.48150153,188414880.48150153,67421671.40983786,112530.48832395069,149506707.99568007,0.0 
 03/10  11:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,28572271.7991394,28572271.7991394,2780810.4515786247,28102972.464714577,22694591.73702718,0.0 
 03/10  12:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,0.0,0.0,0.0,59289684.11375031,0.0,0.0 
 03/10  13:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,15870.501527705492,15870.501527705492,0.0,71027323.59486716,12378.991191610283,0.0 
 03/10  14:00:00,343224549.684026,0.0,87874.16293108637,260526206.68848003,0.0,29122315.948799999,53488152.88381505,0.0,0.0,0.0,80796504.94724849,0.0,423088.5912635661 
 03/10  15:00:00,343612727.0917594,0.0,476051.5706644065,260526206.68848003,0.0,29122315.948799999,53488152.88381505,15569.416383095144,15569.416383095144,0.0,88063854.6718123,12144.14477881421,2280530.9391659896 
 03/10  16:00:00,343599918.8331244,0.0,463243.31202952659,260526206.68848003,0.0,29122315.948799999,53488152.88381505,12129.196065215492,12129.196065215492,0.0,92037724.3080572,9460.772930868083,2250478.9611382714 
 03/10  17:00:00,343196981.8480124,0.0,60306.32691746022,260526206.68848003,0.0,29122315.948799999,53488152.88381505,7984.647825229473,7984.647825229473,0.0,95827160.88875386,6228.025303678988,301514.17471522759 
 03/10  18:00:00,359335475.5210949,0.0,0.0,260526206.68848003,16198800.0,29122315.948799999,53488152.88381505,2323.8427316699887,2323.8427316699887,0.0,91106367.42289903,1812.597330702591,0.0 
 03/10  19:00:00,269472024.559815,0.0,0.0,144736781.4936,48596400.0,22650690.1824,53488152.88381505,23463797.109055155,23463797.109055155,220733.21854513925,50894939.39594661,18543149.163201684,0.0 
 03/10  20:00:00,205105686.19597508,0.0,0.0,86842068.89616,48596400.0,16179064.416,53488152.88381505,79539372.09524133,79539372.09524133,8657945.757507567,16134228.678877514,63070042.463211189,0.0 
 03/10  21:00:00,205105686.19597508,0.0,0.0,86842068.89616,48596400.0,16179064.416,53488152.88381505,118666558.00243883,118666558.00243883,20790114.850557146,4838885.734384341,94110416.50830828,0.0 
 03/10  22:00:00,140739347.83213506,0.0,0.0,28947356.29872,48596400.0,9707438.649600001,53488152.88381505,191189361.72360853,191189361.72360853,61290065.44328956,55857.67300060179,151628408.77739955,0.0 
 03/10  23:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/10  24:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  01:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  02:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  03:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  04:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  05:00:00,68101103.08299989,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,177305.6088398922,5724164.446974279,5724164.446974279,4720812.824965112,0.0,4579331.557579424,0.0 
 03/11  06:00:00,68183620.87937905,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,259823.40521905214,8348506.632038075,8348506.632038075,6918253.359362359,0.0,6678805.30563046,0.0 
 03/11  07:00:00,27837171.011081257,0.0,0.0,14473678.14936,8099400.0,4853719.3248000009,410373.53692126439,13384936.773904689,13384936.773904689,10930356.056944687,0.0,10594208.399795087,0.0 
 03/11  08:00:00,92142947.83213502,0.0,0.0,28947356.29872,0.0,9707438.649600001,53488152.88381505,629652389.3217205,629652389.3217205,351007899.60646447,0.0,499526229.7410748,0.0 
 03/11  09:00:00,92142947.83213502,0.0,0.0,28947356.29872,0.0,9707438.649600001,53488152.88381505,431815452.166586,431815452.166586,213331241.27639223,0.0,342544505.86897519,0.0 
 03/11  10:00:00,188692455.37789507,0.0,0.0,115789425.19488,0.0,19414877.299200003,53488152.88381505,337805138.1911857,337805138.1911857,143949723.48544315,0.0,267984769.39333347,0.0 
 03/11  11:00:00,188692455.37789507,0.0,0.0,115789425.19488,0.0,19414877.299200003,53488152.88381505,310690350.93812677,310690350.93812677,119546965.40996436,0.0,246472762.7117942,0.0 
 03/11  12:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,241967256.29325564,241967256.29325564,68973156.78863804,0.0,191966594.62146084,0.0 
 03/11  13:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,195715151.53493075,195715151.53493075,44461132.705733489,592196.3851451124,155280586.28296758,0.0 
 03/11  14:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,159235612.7772789,159235612.7772789,28432051.24582949,2512209.767200947,126355921.08212209,0.0 
 03/11  15:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,143191490.39082156,143191490.39082156,21743530.79285156,5206848.660901539,113636790.58379156,0.0 
 03/11  16:00:00,253058793.74173508,0.0,0.0,173684137.79232,0.0,25886503.0656,53488152.88381505,146470683.37095706,146470683.37095706,20739881.84238153,6417267.339352315,116243216.29860516,0.0 
 03/11  17:00:00,188692455.37789507,0.0,0.0,115789425.19488,0.0,19414877.299200003,53488152.88381505,299648585.40062108,299648585.40062108,137066179.7882969,0.0,237701521.66140063,0.0 
 03/11  18:00:00,140524917.0140551,0.0,0.0,57894712.59744,16198800.0,12943251.5328,53488152.88381505,328308949.23131558,328308949.23131558,163138866.66132657,0.0,260413518.3424751,0.0 
 03/11  19:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  20:00:00,67923797.47416,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/11  21:00:00,67985494.48407722,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,61697.00991721517,2005613.912764985,2005613.912764985,1642284.6609054653,0.0,1604491.1302119883,0.0 
 03/11  22:00:00,68346777.61558244,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,422980.1414224389,13688848.321874924,13688848.321874924,11242515.052742934,0.0,10888436.468498208,0.0 
 03/11  23:00:00,69021803.83211312,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,1098006.3579531343,35813459.641698997,35813459.641698997,29127508.882356969,0.0,28204474.986936455,0.0 
 03/11  24:00:00,70627952.33459293,0.0,0.0,14473678.14936,48596400.0,4853719.3248000009,2704154.8604329207,86154157.31381738,86154157.31381738,70550879.88100767,0.0,68261825.8787691,0.0 
 03/12  01:00:00,73183874.85914845,0.0,0.0,14473678.14936,48596400.0,6471625.7664,3642170.943388436,115812807.56756065,115812807.56756065,94882518.84114106,0.0,91724313.83566225,0.0 
 03/12  02:00:00,74035904.43486125,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4494200.519101246,142718120.2401464,142718120.2401464,116849855.08582656,0.0,113166131.56594245,0.0 
 03/12  03:00:00,74542545.578279,0.0,0.0,14473678.14936,48596400.0,6471625.7664,5000841.662519006,158933651.20792938,158933651.20792938,130064177.56765399,0.0,125915720.12783019,0.0 
 03/12  04:00:00,75144844.71686353,0.0,0.0,14473678.14936,48596400.0,6471625.7664,5603140.801103534,177965269.13415028,177965269.13415028,145470925.83892093,0.0,141136561.54842893,0.0 
 03/12  05:00:00,75319986.35580147,0.0,0.0,14473678.14936,48596400.0,6471625.7664,5778282.44004147,183604902.87745599,183604902.87745599,150128028.55637957,0.0,145483285.11619259,0.0 
 03/12  06:00:00,123029856.79957506,0.0,0.0,14473678.14936,48596400.0,6471625.7664,53488152.88381505,888313843.6366645,888313843.6366645,477402125.0068895,0.0,704794014.107724,0.0 
 03/12  07:00:00,132425517.0140551,0.0,0.0,57894712.59744,8099400.0,12943251.5328,53488152.88381505,693846384.9261532,693846384.9261532,326771532.5197214,0.0,550419265.2896558,0.0 
 03/12  08:00:00,220875624.55981497,0.0,0.0,144736781.4936,0.0,22650690.1824,53488152.88381505,570561735.9973981,570561735.9973981,241638302.37501849,0.0,452627861.14608088,0.0 
 03/12  09:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,400107894.50777968,400107894.50777968,128970021.94912784,0.0,317441169.0457088,0.0 
 03/12  10:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,297988177.8577528,297988177.8577528,71560782.13834879,525149.6637819765,236414816.12073238,0.0 
 03/12  11:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,203916460.75244016,203916460.75244016,22623499.129777716,7867222.561436997,161798437.20394049,0.0 
 03/12  12:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,142453374.31250838,142453374.31250838,5749262.738435704,24747536.22562189,113056393.22060783,0.0 
 03/12  13:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,96967171.24185497,96967171.24185497,1505792.049562234,46770559.67196331,77002834.30395636,0.0 
 03/12  14:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,59979914.74972446,59979914.74972446,121094.89281348652,66826160.946191299,47653571.907033298,0.0 
 03/12  15:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,41882763.53827111,41882763.53827111,0.0,83390177.59891078,33254514.041292363,0.0 
 03/12  16:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,66446764.42651442,66446764.42651442,391662.5467700432,72123764.4664902,52796338.13246683,0.0 
 03/12  17:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,102832859.53880769,102832859.53880769,2889714.752591459,51927529.222577299,81724398.21757189,0.0 
 03/12  18:00:00,269257593.7417351,0.0,0.0,173684137.79232,16198800.0,25886503.0656,53488152.88381505,194678389.3947435,194678389.3947435,17382687.59733895,18879349.71768651,154518148.5123554,0.0 
 03/12  19:00:00,301655193.7417351,0.0,0.0,173684137.79232,48596400.0,25886503.0656,53488152.88381505,287432996.9457992,287432996.9457992,50352213.347226429,2907279.4743647139,228081994.8019941,0.0 
 03/12  20:00:00,269472024.559815,0.0,0.0,144736781.4936,48596400.0,22650690.1824,53488152.88381505,352773764.55116918,352773764.55116918,81399495.19625783,1013570.6176207501,279883903.86295267,0.0 
 03/12  21:00:00,119434364.13024001,0.0,0.0,57894712.59744,48596400.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/12  22:00:00,69740367.64722987,0.0,0.0,14473678.14936,48596400.0,6471625.7664,198663.73146986578,6363528.18569486,6363528.18569486,5263663.844045678,0.0,5090822.548555889,0.0 
 03/12  23:00:00,70595668.68113208,0.0,0.0,14473678.14936,48596400.0,6471625.7664,1053964.7653720815,34194050.9883533,34194050.9883533,27894691.657795304,0.0,27036469.88078478,0.0 
 03/12  24:00:00,72242129.61860246,0.0,0.0,14473678.14936,48596400.0,6471625.7664,2700425.7028424616,86073560.06134807,86073560.06134807,70411787.98609725,0.0,68100690.99806778,0.0 
 03/13  01:00:00,73130964.65677737,0.0,0.0,14473678.14936,48596400.0,6471625.7664,3589260.7410173697,113798306.42549315,113798306.42549315,93318113.12137084,0.0,90231906.82184121,0.0 
 03/13  02:00:00,73432933.66888853,0.0,0.0,14473678.14936,48596400.0,6471625.7664,3891229.753128532,123482302.71177832,123482302.71177832,101087490.80505623,0.0,97810605.91704798,0.0 
 03/13  03:00:00,73725019.3577812,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4183315.4420212099,132553998.85708204,132553998.85708204,108649809.13757594,0.0,105122050.5250832,0.0 
 03/13  04:00:00,74156286.4087279,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4614582.492967902,146368004.23527474,146368004.23527474,119762191.39623687,0.0,115957296.8535834,0.0 
 03/13  05:00:00,74428222.10110453,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4886518.185344525,154799921.08599574,154799921.08599574,126792889.18470975,0.0,122777803.95833439,0.0 
 03/13  06:00:00,123029856.79957506,0.0,0.0,14473678.14936,48596400.0,6471625.7664,53488152.88381505,879988370.6274815,879988370.6274815,469112491.9310064,0.0,698096391.0982854,0.0 
 03/13  07:00:00,132425517.0140551,0.0,0.0,57894712.59744,8099400.0,12943251.5328,53488152.88381505,699163978.7968515,699163978.7968515,322498113.63160029,0.0,554637365.497498,0.0 
 03/13  08:00:00,220875624.55981497,0.0,0.0,144736781.4936,0.0,22650690.1824,53488152.88381505,607139291.9967303,607139291.9967303,249471624.32608903,0.0,481643739.22960057,0.0 
 03/13  09:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,496284425.9330438,496284425.9330438,161505621.76011379,0.0,393735210.27028748,0.0 
 03/13  10:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,462071221.3186005,462071221.3186005,134277264.2781896,0.0,366582684.01851597,0.0 
 03/13  11:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,404784746.6314831,404784746.6314831,97492654.3974569,0.0,321143389.6595832,0.0 
 03/13  12:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,375072647.8768157,375072647.8768157,80575304.58813189,431672.7505367206,297583358.8189425,0.0 
 03/13  13:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,352208136.52021977,352208136.52021977,68605754.45944447,1881018.8101647248,279453571.25008389,0.0 
 03/13  14:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,334400882.36197546,334400882.36197546,59043767.61993467,3072275.045269892,265335149.22029997,0.0 
 03/13  15:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,294466948.3677406,294466948.3677406,39726321.31836429,6747171.822546023,233664002.06181545,0.0 
 03/13  16:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,283300771.52331128,283300771.52331128,38380303.34931906,8049342.011728399,224811742.60134656,0.0 
 03/13  17:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,289389330.3799999,289389330.3799999,45482549.27817185,6331303.370568965,229646692.49132417,0.0 
 03/13  18:00:00,269257593.7417351,0.0,0.0,173684137.79232,16198800.0,25886503.0656,53488152.88381505,313693417.96076777,313693417.96076777,62916052.41633319,1664607.978555301,248897451.2024514,0.0 
 03/13  19:00:00,301655193.7417351,0.0,0.0,173684137.79232,48596400.0,25886503.0656,53488152.88381505,343443713.03546616,343443713.03546616,84849308.83510702,0.0,272493026.9137109,0.0 
 03/13  20:00:00,269472024.559815,0.0,0.0,144736781.4936,48596400.0,22650690.1824,53488152.88381505,369289159.91348579,369289159.91348579,101501833.60617554,0.0,292979226.40484866,0.0 
 03/13  21:00:00,119434364.13024001,0.0,0.0,57894712.59744,48596400.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/13  22:00:00,69821983.10105309,0.0,0.0,14473678.14936,48596400.0,6471625.7664,280279.1852930954,9025648.498361666,9025648.498361666,7441239.900224731,0.0,7220518.798689333,0.0 
 03/13  23:00:00,70858608.67641974,0.0,0.0,14473678.14936,48596400.0,6471625.7664,1316904.760659745,42510252.99955247,42510252.99955247,34748772.51586373,0.0,33620474.08858925,0.0 
 03/13  24:00:00,73311693.5378238,0.0,0.0,14473678.14936,48596400.0,6471625.7664,3769989.6220638037,120002081.9871372,120002081.9871372,98213511.16868203,0.0,95071091.85028698,0.0 
 03/14  01:00:00,74121954.60803297,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4580250.69227298,145535139.00259046,145535139.00259046,119233075.06293361,0.0,115368274.57882132,0.0 
 03/14  02:00:00,75874940.29617504,0.0,0.0,14473678.14936,48596400.0,6471625.7664,6333236.38041503,201426530.4373535,201426530.4373535,164548648.12964789,0.0,159666719.57931153,0.0 
 03/14  03:00:00,76010989.78450094,0.0,0.0,14473678.14936,48596400.0,6471625.7664,6469285.868740942,205737920.42089344,205737920.42089344,168136191.82428877,0.0,163119884.5960102,0.0 
 03/14  04:00:00,77412570.50433159,0.0,0.0,14473678.14936,48596400.0,6471625.7664,7870866.588571586,250598456.43717913,250598456.43717913,204305819.52692218,0.0,198662158.48665834,0.0 
 03/14  05:00:00,77306938.3759107,0.0,0.0,14473678.14936,48596400.0,6471625.7664,7765234.460150704,247163839.1706043,247163839.1706043,201658784.29943807,0.0,195983623.03675736,0.0 
 03/14  06:00:00,123029856.79957506,0.0,0.0,14473678.14936,48596400.0,6471625.7664,53488152.88381505,1005485160.5241392,1005485160.5241392,525852529.8564031,0.0,797617998.0571714,0.0 
 03/14  07:00:00,132425517.0140551,0.0,0.0,57894712.59744,8099400.0,12943251.5328,53488152.88381505,779956541.4069102,779956541.4069102,360900161.19570448,0.0,618718747.4651835,0.0 
 03/14  08:00:00,220875624.55981497,0.0,0.0,144736781.4936,0.0,22650690.1824,53488152.88381505,629457307.3960539,629457307.3960539,266436365.48795787,0.0,499341107.6081691,0.0 
 03/14  09:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,431872089.68574967,431872089.68574967,142956086.39930786,0.0,342634865.2197728,0.0 
 03/14  10:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,321114145.89287939,321114145.89287939,81221791.33462368,245630.87977471003,254757890.96342854,0.0 
 03/14  11:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,234120233.97279788,234120233.97279788,31586080.361888604,5219842.967645232,185750247.74204333,0.0 
 03/14  12:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,168929489.85485066,168929489.85485066,9603918.683873477,18830658.118020484,134052168.9419431,0.0 
 03/14  13:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,103476718.66098525,103476718.66098525,1811490.744442577,40752475.29785523,82159950.33128667,0.0 
 03/14  14:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,96669204.38201897,96669204.38201897,1553489.3807544853,49577592.93161121,76778313.98861127,0.0 
 03/14  15:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,94293174.24726174,94293174.24726174,1228530.1195281586,60877249.05798038,74908575.86528899,0.0 
 03/14  16:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,83358625.0508442,83358625.0508442,1288351.1030933993,61898839.72238288,66243455.279991868,0.0 
 03/14  17:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,105578702.41766832,105578702.41766832,3122192.8485796048,47101693.642682638,83888481.84304035,0.0 
 03/14  18:00:00,261158193.74173508,0.0,0.0,173684137.79232,8099400.0,25886503.0656,53488152.88381505,172575065.45001216,172575065.45001216,13894045.96961397,19372820.69409697,136990153.38816325,0.0 
 03/14  19:00:00,301655193.7417351,0.0,0.0,173684137.79232,48596400.0,25886503.0656,53488152.88381505,261509498.36180199,261509498.36180199,45316153.753704469,4021699.8330397785,207532239.36766315,0.0 
 03/14  20:00:00,269472024.559815,0.0,0.0,144736781.4936,48596400.0,22650690.1824,53488152.88381505,331319421.46899339,331319421.46899339,75639633.7593789,126767.77121653939,262881848.09669105,0.0 
 03/14  21:00:00,119434364.13024001,0.0,0.0,57894712.59744,48596400.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  22:00:00,69733968.11517149,0.0,0.0,14473678.14936,48596400.0,6471625.7664,192264.19941150654,6156499.457396109,6156499.457396109,5091965.159982975,0.0,4925199.5659168879,0.0 
 03/14  23:00:00,70602655.50874871,0.0,0.0,14473678.14936,48596400.0,6471625.7664,1060951.5929887156,34376256.6287304,34376256.6287304,28058064.07217383,0.0,27182784.84710569,0.0 
 03/14  24:00:00,72992730.8732964,0.0,0.0,14473678.14936,48596400.0,6471625.7664,3451026.9575363856,109669937.62638209,109669937.62638209,89762796.88134808,0.0,86845941.42241432,0.0 
 03/15  01:00:00,74377536.33836733,0.0,0.0,14473678.14936,48596400.0,6471625.7664,4835832.422607323,153303944.13696019,153303944.13696019,125643010.3827232,0.0,121557110.85190919,0.0 
 03/15  02:00:00,75702976.75113373,0.0,0.0,14473678.14936,48596400.0,6471625.7664,6161272.835373737,195710830.25823236,195710830.25823236,159827934.04065929,0.0,155087851.18425054,0.0 
 03/15  03:00:00,76334216.85899978,0.0,0.0,14473678.14936,48596400.0,6471625.7664,6792512.94323978,215553708.61688448,215553708.61688448,176300982.95093418,0.0,170945508.06876237,0.0 
 03/15  04:00:00,77568566.28899209,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8026862.373232112,255560398.68543066,255560398.68543066,208120082.37871639,0.0,202544772.43158645,0.0 
 03/15  05:00:00,77725897.99990398,0.0,0.0,14473678.14936,48596400.0,6471625.7664,8184194.084143983,260018487.9511512,260018487.9511512,212335639.0006146,0.0,206224158.02199847,0.0 
 03/15  06:00:00,123029856.79957506,0.0,0.0,14473678.14936,48596400.0,6471625.7664,53488152.88381505,1028125343.5022416,1028125343.5022416,535365842.5965345,0.0,815594675.054004,0.0 
 03/15  07:00:00,124326117.0140551,0.0,0.0,57894712.59744,0.0,12943251.5328,53488152.88381505,821075398.601781,821075398.601781,374872863.87201198,0.0,651328749.1126576,0.0 
 03/15  08:00:00,220875624.55981497,0.0,0.0,144736781.4936,0.0,22650690.1824,53488152.88381505,657925125.9515557,657925125.9515557,276162300.84068438,0.0,521917337.0220081,0.0 
 03/15  09:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,428365555.1492181,428365555.1492181,142220368.32710157,0.0,339850586.28969857,0.0 
 03/15  10:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,294212337.21906939,294212337.21906939,72680749.35247071,626872.0788125233,233418469.51191879,0.0 
 03/15  11:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,216674268.4952278,216674268.4952278,25485516.453855188,6441300.668852744,171908733.2234255,0.0 
 03/15  12:00:00,343136675.5210949,0.0,0.0,260526206.68848003,0.0,29122315.948799999,53488152.88381505,170681024.37768085,170681024.37768085,8422278.69007709,19997287.312110507,135437424.98001725,0.0 
