Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
18:20:00,1.247923E+04,7.815174E+04,4.220001E-01,6.837496E+00,1.466952E+04,8.545481E+04,4.960673E-01,7.477067E+00,1.664123E+05,8.582509E+05,5.627429E+00,7.509464E+01,6.612762E+04,9.031376E+04,2.236184E+00,7.902203E+00,1.933670E+04,1.383748E+04,6.537420E-01,1.211057E+00,1.286931E+04,9.223417E+03,4.350875E-01,8.072359E-01,1.910493E+04,1.366680E+04,6.459061E-01,1.196121E+00,1.285053E+04,1.816627E+04,4.344526E-01,1.589831E+00,2.142678E+05,1.424420E+05,7.244052E+00,1.246649E+01,1.407409E+05,9.402823E+04,4.758196E+00,8.229359E+00,2.129854E+05,1.391770E+05,7.200694E+00,1.218079E+01,1.426758E+05,1.940327E+05,4.823611E+00,1.698081E+01,2.803643E+04,1.477728E+04,9.478719E-01,1.293302E+00,1.827299E+04,9.740797E+03,6.177802E-01,8.525145E-01,2.794898E+04,1.447181E+04,9.449152E-01,1.266574E+00,1.853856E+04,1.964885E+04,6.267585E-01,1.719573E+00
18:30:00,1.247744E+04,7.804925E+04,4.219395E-01,6.828529E+00,1.476195E+04,8.539848E+04,4.991928E-01,7.472138E+00,1.673402E+05,8.577573E+05,5.658807E+00,7.505145E+01,6.740064E+04,9.037206E+04,2.279233E+00,7.907303E+00,2.097956E+04,1.365790E+04,7.092540E-01,1.195339E+00,1.396421E+04,9.101192E+03,4.720829E-01,7.965390E-01,2.074769E+04,1.354849E+04,7.014148E-01,1.185767E+00,1.394543E+04,1.740645E+04,4.714480E-01,1.523333E+00,2.307552E+05,1.404460E+05,7.801129E+00,1.229179E+01,1.517289E+05,9.271775E+04,5.129450E+00,8.114669E+00,2.294714E+05,1.380300E+05,7.757724E+00,1.208041E+01,1.536638E+05,1.865044E+05,5.194862E+00,1.632195E+01,2.984348E+04,1.458891E+04,1.008919E+00,1.276816E+00,1.947457E+04,9.617329E+03,6.583718E-01,8.417088E-01,2.975729E+04,1.436980E+04,1.006005E+00,1.257646E+00,1.974023E+04,1.891161E+04,6.673528E-01,1.655051E+00
18:40:00,1.247567E+04,7.794603E+04,4.218797E-01,6.819499E+00,1.489990E+04,8.530561E+04,5.038579E-01,7.464011E+00,1.687327E+05,8.569014E+05,5.705896E+00,7.497655E+01,6.920080E+04,9.038002E+04,2.340107E+00,7.907998E+00,2.262641E+04,1.345930E+04,7.648979E-01,1.177958E+00,1.506164E+04,8.969834E+03,5.091618E-01,7.850427E-01,2.239446E+04,1.341105E+04,7.570565E-01,1.173739E+00,1.504286E+04,1.649885E+04,5.085270E-01,1.443901E+00,2.472836E+05,1.382651E+05,8.359555E+00,1.210093E+01,1.627429E+05,9.131682E+04,5.501559E+00,7.992062E+00,2.459984E+05,1.366678E+05,8.316108E+00,1.196120E+01,1.646777E+05,1.774457E+05,5.566964E+00,1.552916E+01,3.171846E+04,1.438023E+04,1.072256E+00,1.258552E+00,2.071955E+04,9.483547E+03,7.004264E-01,8.300004E-01,3.163352E+04,1.424331E+04,1.069384E+00,1.246576E+00,2.098471E+04,1.802156E+04,7.093901E-01,1.577156E+00
18:50:00,1.247398E+04,7.784205E+04,4.218223E-01,6.810402E+00,1.506664E+04,8.516987E+04,5.094962E-01,7.452133E+00,1.704189E+05,8.556187E+05,5.762916E+00,7.486432E+01,7.138569E+04,9.033022E+04,2.413992E+00,7.903639E+00,2.427830E+04,1.324396E+04,8.206990E-01,1.159111E+00,1.616233E+04,8.830293E+03,5.463418E-01,7.728303E-01,2.404632E+04,1.324171E+04,8.128569E-01,1.158919E+00,1.614355E+04,1.544744E+04,5.457071E-01,1.351885E+00,2.638628E+05,1.359202E+05,8.919559E+00,1.189570E+01,1.737898E+05,8.983387E+04,5.874683E+00,7.862276E+00,2.625767E+05,1.349650E+05,8.876083E+00,1.181216E+01,1.757245E+05,1.669031E+05,5.940081E+00,1.460649E+01,3.364482E+04,1.415314E+04,1.137313E+00,1.238677E+00,2.199759E+04,9.340236E+03,7.435875E-01,8.174580E-01,3.356144E+04,1.407980E+04,1.134494E+00,1.232265E+00,2.226265E+04,1.698297E+04,7.525468E-01,1.486261E+00
19:00:00,1.247241E+04,7.773723E+04,4.217692E-01,6.801232E+00,1.525267E+04,8.498698E+04,5.157873E-01,7.436130E+00,1.723034E+05,8.538658E+05,5.826645E+00,7.471093E+01,7.387941E+04,9.021773E+04,2.498320E+00,7.893795E+00,2.592949E+04,1.301647E+04,8.764738E-01,1.139201E+00,1.726252E+04,8.684637E+03,5.835034E-01,7.600825E-01,2.569750E+04,1.302278E+04,8.686320E-01,1.139756E+00,1.724374E+04,1.428987E+04,5.828686E-01,1.250577E+00,2.804361E+05,1.334548E+05,9.479335E+00,1.167993E+01,1.848323E+05,8.828837E+04,6.247646E+00,7.727016E+00,2.791493E+05,1.327534E+05,9.435839E+00,1.161860E+01,1.867670E+05,1.552491E+05,6.313036E+00,1.358657E+01,3.560889E+04,1.391190E+04,1.203641E+00,1.217565E+00,2.329992E+04,9.189318E+03,7.875674E-01,8.042498E-01,3.552743E+04,1.386263E+04,1.200887E+00,1.213258E+00,2.356498E+04,1.583242E+04,7.965262E-01,1.385568E+00
19:10:00,1.247103E+04,7.763148E+04,4.217226E-01,6.791980E+00,1.545285E+04,8.475965E+04,5.225566E-01,7.416239E+00,1.743352E+05,8.516682E+05,5.895352E+00,7.451864E+01,7.663290E+04,9.004495E+04,2.591432E+00,7.878675E+00,2.595432E+04,1.279192E+04,8.772288E-01,1.119549E+00,1.727841E+04,8.541745E+03,5.839835E-01,7.475769E-01,2.572233E+04,1.276893E+04,8.693879E-01,1.117539E+00,1.725963E+04,1.313585E+04,5.833488E-01,1.149580E+00,2.806885E+05,1.310173E+05,9.486960E+00,1.146661E+01,1.849938E+05,8.676630E+04,6.252496E+00,7.593807E+00,2.794013E+05,1.301798E+05,9.443451E+00,1.139334E+01,1.869283E+05,1.435531E+05,6.317877E+00,1.256297E+01,3.596640E+04,1.367147E+04,1.215612E+00,1.196522E+00,2.353047E+04,9.039492E+03,7.952845E-01,7.911372E-01,3.588718E+04,1.360676E+04,1.212934E+00,1.190862E+00,2.379557E+04,1.467537E+04,8.042439E-01,1.284307E+00
19:20:00,1.246990E+04,7.752472E+04,4.216845E-01,6.782639E+00,1.562104E+04,8.450021E+04,5.282441E-01,7.393538E+00,1.760428E+05,8.491475E+05,5.953097E+00,7.429807E+01,7.901278E+04,8.982395E+04,2.671911E+00,7.859336E+00,2.598138E+04,1.257898E+04,8.780576E-01,1.100913E+00,1.729588E+04,8.406162E+03,5.845161E-01,7.357112E-01,2.574949E+04,1.249869E+04,8.702207E-01,1.093885E+00,1.727710E+04,1.206178E+04,5.838815E-01,1.055582E+00,2.809620E+05,1.286932E+05,9.495286E+00,1.126321E+01,1.851704E+05,8.531351E+04,6.257851E+00,7.466664E+00,2.796753E+05,1.274280E+05,9.451798E+00,1.115249E+01,1.871048E+05,1.325657E+05,6.323221E+00,1.160140E+01,3.628413E+04,1.344045E+04,1.226238E+00,1.176304E+00,2.373565E+04,8.895324E+03,8.021448E-01,7.785202E-01,3.620756E+04,1.333127E+04,1.223650E+00,1.166750E+00,2.400073E+04,1.358625E+04,8.111026E-01,1.188993E+00
19:30:00,1.246907E+04,7.741692E+04,4.216564E-01,6.773208E+00,1.573648E+04,8.422544E+04,5.321479E-01,7.369495E+00,1.772160E+05,8.464692E+05,5.992771E+00,7.406372E+01,8.083468E+04,8.957142E+04,2.733521E+00,7.837240E+00,2.599463E+04,1.238352E+04,8.784532E-01,1.083807E+00,1.730436E+04,8.280776E+03,5.847675E-01,7.247382E-01,2.576287E+04,1.223006E+04,8.706212E-01,1.070375E+00,1.728558E+04,1.111587E+04,5.841329E-01,9.728023E-01,2.810975E+05,1.265409E+05,9.499311E+00,1.107484E+01,1.852572E+05,8.395926E+04,6.260417E+00,7.348149E+00,2.798119E+05,1.246782E+05,9.455863E+00,1.091182E+01,1.871915E+05,1.227675E+05,6.325779E+00,1.074394E+01,3.652427E+04,1.322472E+04,1.234289E+00,1.157424E+00,2.389011E+04,8.759779E+03,8.073216E-01,7.666581E-01,3.644918E+04,1.305445E+04,1.231750E+00,1.142522E+00,2.415515E+04,1.261292E+04,8.162780E-01,1.103814E+00
19:40:00,1.246855E+04,7.730818E+04,4.216388E-01,6.763695E+00,1.581472E+04,8.395156E+04,5.347937E-01,7.345531E+00,1.780159E+05,8.437936E+05,6.019820E+00,7.382961E+01,8.230599E+04,8.930421E+04,2.783275E+00,7.813858E+00,2.600536E+04,1.221210E+04,8.787663E-01,1.068807E+00,1.731126E+04,8.169379E+03,5.849673E-01,7.149898E-01,2.577373E+04,1.198299E+04,8.709384E-01,1.048751E+00,1.729248E+04,1.035534E+04,5.843328E-01,9.062490E-01,2.812080E+05,1.246247E+05,9.502522E+00,1.090716E+01,1.853284E+05,8.274125E+04,6.262475E+00,7.241559E+00,2.799234E+05,1.221247E+05,9.459110E+00,1.068834E+01,1.872626E+05,1.147295E+05,6.327834E+00,1.004055E+01,3.672005E+04,1.303086E+04,1.240845E+00,1.140459E+00,2.401641E+04,8.636734E+03,8.115502E-01,7.558902E-01,3.664665E+04,1.279595E+04,1.238364E+00,1.119898E+00,2.428200E+04,1.181221E+04,8.205251E-01,1.033745E+00
19:50:00,1.246833E+04,7.719861E+04,4.216314E-01,6.754109E+00,1.587168E+04,8.369314E+04,5.367197E-01,7.322920E+00,1.786053E+05,8.412642E+05,6.039750E+00,7.360829E+01,8.354893E+04,8.903720E+04,2.825306E+00,7.790495E+00,2.601234E+04,1.206563E+04,8.789653E-01,1.055989E+00,1.731573E+04,8.072476E+03,5.850940E-01,7.065101E-01,2.578078E+04,1.176990E+04,8.711402E-01,1.030103E+00,1.729695E+04,9.801751E+03,5.844595E-01,8.578089E-01,2.812815E+05,1.229549E+05,9.504625E+00,1.076104E+01,1.853758E+05,8.166534E+04,6.263824E+00,7.147409E+00,2.799977E+05,1.198899E+05,9.461239E+00,1.049277E+01,1.873100E+05,1.086762E+05,6.329180E+00,9.510868E+00,3.688523E+04,1.286003E+04,1.246384E+00,1.125510E+00,2.412307E+04,8.526855E+03,8.151266E-01,7.462748E-01,3.681339E+04,1.256818E+04,1.243956E+00,1.099965E+00,2.438884E+04,1.120672E+04,8.241069E-01,9.807629E-01
20:00:00,1.246838E+04,7.708843E+04,4.216331E-01,6.744469E+00,1.591629E+04,8.346235E+04,5.382282E-01,7.302726E+00,1.790745E+05,8.390011E+05,6.055617E+00,7.341029E+01,8.462500E+04,8.878312E+04,2.861695E+00,7.768264E+00,2.602116E+04,1.194240E+04,8.792292E-01,1.045207E+00,1.732145E+04,7.989232E+03,5.852643E-01,6.992260E-01,2.578966E+04,1.160560E+04,8.714063E-01,1.015726E+00,1.730267E+04,9.441036E+03,5.846298E-01,8.262493E-01,2.813737E+05,1.215163E+05,9.507386E+00,1.063515E+01,1.854358E+05,8.072428E+04,6.265616E+00,7.065061E+00,2.800904E+05,1.181163E+05,9.464019E+00,1.033756E+01,1.873700E+05,1.044864E+05,6.330969E+00,9.144272E+00,3.703141E+04,1.271081E+04,1.251285E+00,1.112453E+00,2.421757E+04,8.429481E+03,8.182936E-01,7.377540E-01,3.696094E+04,1.238544E+04,1.248902E+00,1.083974E+00,2.448339E+04,1.078497E+04,8.272753E-01,9.438619E-01
20:10:00,1.246867E+04,7.697793E+04,4.216427E-01,6.734801E+00,1.595334E+04,8.326455E+04,5.394811E-01,7.285421E+00,1.794712E+05,8.370576E+05,6.069031E+00,7.324024E+01,8.557103E+04,8.854777E+04,2.893686E+00,7.747672E+00,2.602838E+04,1.183470E+04,8.794662E-01,1.035783E+00,1.732613E+04,7.914927E+03,5.854180E-01,6.927242E-01,2.579692E+04,1.147749E+04,8.716446E-01,1.004517E+00,1.730735E+04,9.192229E+03,5.847835E-01,8.044839E-01,2.814507E+05,1.202350E+05,9.509914E+00,1.052304E+01,1.854859E+05,7.987357E+04,6.267263E+00,6.990621E+00,2.801678E+05,1.166861E+05,9.466559E+00,1.021242E+01,1.874201E+05,1.013940E+05,6.332615E+00,8.873733E+00,3.715948E+04,1.257584E+04,1.255604E+00,1.100643E+00,2.430042E+04,8.340165E+03,8.210879E-01,7.299385E-01,3.709017E+04,1.223580E+04,1.253261E+00,1.070880E+00,2.456624E+04,1.047158E+04,8.300697E-01,9.164436E-01
20:20:00,1.246915E+04,7.686744E+04,4.216591E-01,6.725135E+00,1.598547E+04,8.309657E+04,5.405675E-01,7.270724E+00,1.798210E+05,8.354021E+05,6.080862E+00,7.309540E+01,8.641140E+04,8.832869E+04,2.922104E+00,7.728504E+00,2.603429E+04,1.173727E+04,8.796641E-01,1.027258E+00,1.732997E+04,7.846500E+03,5.855464E-01,6.867367E-01,2.580286E+04,1.136921E+04,8.718436E-01,9.950438E-01,1.731119E+04,9.000545E+03,5.849119E-01,7.877161E-01,2.815150E+05,1.190609E+05,9.512069E+00,1.042031E+01,1.855279E+05,7.908358E+04,6.268669E+00,6.921494E+00,2.802323E+05,1.154441E+05,9.468722E+00,1.010376E+01,1.874621E+05,9.887279E+04,6.334021E+00,8.653160E+00,3.727251E+04,1.245008E+04,1.259422E+00,1.089638E+00,2.437358E+04,8.256019E+03,8.235593E-01,7.225752E-01,3.720421E+04,1.210365E+04,1.257113E+00,1.059318E+00,2.463939E+04,1.021432E+04,8.325409E-01,8.939371E-01
20:30:00,1.246980E+04,7.675728E+04,4.216811E-01,6.715497E+00,1.601423E+04,8.295154E+04,5.415403E-01,7.258036E+00,1.801391E+05,8.339675E+05,6.091619E+00,7.296989E+01,8.716442E+04,8.812001E+04,2.947568E+00,7.710246E+00,2.603937E+04,1.164752E+04,8.798354E-01,1.019405E+00,1.733326E+04,7.782559E+03,5.856575E-01,6.811416E-01,2.580797E+04,1.127365E+04,8.720157E-01,9.866826E-01,1.731448E+04,8.844856E+03,5.850229E-01,7.740965E-01,2.815713E+05,1.179688E+05,9.513967E+00,1.032474E+01,1.855646E+05,7.834082E+04,6.269907E+00,6.856497E+00,2.802888E+05,1.143245E+05,9.470626E+00,1.000579E+01,1.874988E+05,9.672076E+04,6.335259E+00,8.464876E+00,3.737322E+04,1.233114E+04,1.262826E+00,1.079231E+00,2.443881E+04,8.175720E+03,8.257635E-01,7.155485E-01,3.730580E+04,1.198251E+04,1.260546E+00,1.048718E+00,2.470460E+04,9.993062E+03,8.347447E-01,8.745786E-01
20:40:00,1.247059E+04,7.664769E+04,4.217078E-01,6.705909E+00,1.604061E+04,8.282314E+04,5.424324E-01,7.246803E+00,1.804347E+05,8.326922E+05,6.101615E+00,7.285832E+01,8.784417E+04,8.791596E+04,2.970555E+00,7.692393E+00,2.604390E+04,1.156374E+04,8.799880E-01,1.012073E+00,1.733619E+04,7.722216E+03,5.857563E-01,6.758613E-01,2.581251E+04,1.118737E+04,8.721689E-01,9.791335E-01,1.731741E+04,8.714229E+03,5.851218E-01,7.626685E-01,2.816222E+05,1.169423E+05,9.515684E+00,1.023492E+01,1.855978E+05,7.763694E+04,6.271028E+00,6.794903E+00,2.803398E+05,1.132970E+05,9.472348E+00,9.915886E+00,1.875320E+05,9.483588E+04,6.336380E+00,8.299957E+00,3.746367E+04,1.221743E+04,1.265883E+00,1.069280E+00,2.449741E+04,8.098433E+03,8.277442E-01,7.087851E-01,3.739702E+04,1.186932E+04,1.263629E+00,1.038813E+00,2.476319E+04,9.797610E+03,8.367247E-01,8.574772E-01
20:50:00,1.247149E+04,7.653889E+04,4.217384E-01,6.696390E+00,1.606531E+04,8.270701E+04,5.432675E-01,7.236643E+00,1.807144E+05,8.315345E+05,6.111073E+00,7.275704E+01,8.846370E+04,8.771312E+04,2.991505E+00,7.674646E+00,2.604802E+04,1.148479E+04,8.801273E-01,1.005165E+00,1.733886E+04,7.664879E+03,5.858466E-01,6.708438E-01,2.581665E+04,1.110822E+04,8.723088E-01,9.722085E-01,1.732009E+04,8.601725E+03,5.852120E-01,7.528254E-01,2.816692E+05,1.159708E+05,9.517273E+00,1.014990E+01,1.856285E+05,7.696646E+04,6.272064E+00,6.736230E+00,2.803870E+05,1.123430E+05,9.473941E+00,9.832406E+00,1.875627E+05,9.315394E+04,6.337416E+00,8.152788E+00,3.754564E+04,1.210792E+04,1.268654E+00,1.059697E+00,2.455054E+04,8.023650E+03,8.295400E-01,7.022408E-01,3.747966E+04,1.176220E+04,1.266422E+00,1.029440E+00,2.481630E+04,9.621586E+03,8.385198E-01,8.420749E-01
21:00:00,1.247249E+04,7.643105E+04,4.217722E-01,6.686956E+00,1.608872E+04,8.260007E+04,5.440593E-01,7.227288E+00,1.809820E+05,8.304656E+05,6.120122E+00,7.266352E+01,8.903111E+04,8.750920E+04,3.010693E+00,7.656805E+00,2.605185E+04,1.140988E+04,8.802567E-01,9.986097E-01,1.734134E+04,7.610126E+03,5.859303E-01,6.660524E-01,2.582050E+04,1.103475E+04,8.724387E-01,9.657796E-01,1.732256E+04,8.502667E+03,5.852957E-01,7.441584E-01,2.817134E+05,1.150466E+05,9.518764E+00,1.006903E+01,1.856573E+05,7.632541E+04,6.273037E+00,6.680132E+00,2.804312E+05,1.114494E+05,9.475436E+00,9.754214E+00,1.875914E+05,9.163152E+04,6.338387E+00,8.019572E+00,3.762033E+04,1.200194E+04,1.271178E+00,1.050422E+00,2.459897E+04,7.951029E+03,8.311769E-01,6.958857E-01,3.755494E+04,1.165990E+04,1.268967E+00,1.020488E+00,2.486471E+04,9.460651E+03,8.401558E-01,8.279925E-01
21:10:00,1.247357E+04,7.632430E+04,4.218087E-01,6.677616E+00,1.611115E+04,8.250011E+04,5.448176E-01,7.218542E+00,1.812401E+05,8.294646E+05,6.128849E+00,7.257595E+01,8.955308E+04,8.730268E+04,3.028344E+00,7.638736E+00,2.605545E+04,1.133724E+04,8.803784E-01,9.922531E-01,1.734367E+04,7.556857E+03,5.860090E-01,6.613909E-01,2.582411E+04,1.096474E+04,8.725609E-01,9.596535E-01,1.732489E+04,8.412993E+03,5.853745E-01,7.363120E-01,2.817552E+05,1.141518E+05,9.520178E+00,9.990724E+00,1.856846E+05,7.570263E+04,6.273959E+00,6.625632E+00,2.804732E+05,1.105948E+05,9.476854E+00,9.679427E+00,1.876187E+05,9.022866E+04,6.339309E+00,7.896815E+00,3.768869E+04,1.189776E+04,1.273488E+00,1.041305E+00,2.464332E+04,7.879499E+03,8.326756E-01,6.896260E-01,3.762382E+04,1.156032E+04,1.271295E+00,1.011774E+00,2.490902E+04,9.310843E+03,8.416536E-01,8.148835E-01
21:20:00,1.247473E+04,7.621872E+04,4.218477E-01,6.668380E+00,1.613280E+04,8.240551E+04,5.455496E-01,7.210266E+00,1.814907E+05,8.285166E+05,6.137322E+00,7.249301E+01,9.003549E+04,8.709250E+04,3.044657E+00,7.620346E+00,2.605888E+04,1.126636E+04,8.804941E-01,9.860509E-01,1.734589E+04,7.504786E+03,5.860838E-01,6.568342E-01,2.582755E+04,1.089737E+04,8.726772E-01,9.537578E-01,1.732711E+04,8.330339E+03,5.854493E-01,7.290797E-01,2.817953E+05,1.132808E+05,9.521532E+00,9.914509E+00,1.857107E+05,7.509512E+04,6.274841E+00,6.572468E+00,2.805133E+05,1.097710E+05,9.478211E+00,9.607345E+00,1.876448E+05,8.892169E+04,6.340191E+00,7.782447E+00,3.775155E+04,1.179495E+04,1.275613E+00,1.032308E+00,2.468411E+04,7.808796E+03,8.340541E-01,6.834385E-01,3.768715E+04,1.146271E+04,1.273435E+00,1.003232E+00,2.494979E+04,9.169906E+03,8.430313E-01,8.025505E-01
21:30:00,1.247594E+04,7.611438E+04,4.218886E-01,6.659251E+00,1.615382E+04,8.231513E+04,5.462608E-01,7.202358E+00,1.817352E+05,8.276110E+05,6.145590E+00,7.241378E+01,9.048333E+04,8.687794E+04,3.059801E+00,7.601573E+00,2.606216E+04,1.119691E+04,8.806051E-01,9.799733E-01,1.734801E+04,7.453722E+03,5.861555E-01,6.523654E-01,2.583085E+04,1.083205E+04,8.727886E-01,9.480422E-01,1.732923E+04,8.253027E+03,5.855210E-01,7.223145E-01,2.818339E+05,1.124303E+05,9.522836E+00,9.840075E+00,1.857358E+05,7.450092E+04,6.275691E+00,6.520469E+00,2.805520E+05,1.089728E+05,9.479518E+00,9.537491E+00,1.876699E+05,8.769349E+04,6.341040E+00,7.674970E+00,3.780962E+04,1.169318E+04,1.277575E+00,1.023402E+00,2.472179E+04,7.738759E+03,8.353277E-01,6.773094E-01,3.774563E+04,1.136660E+04,1.275412E+00,9.948214E-01,2.498744E+04,9.036155E+03,8.443039E-01,7.908462E-01
