Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/02  11:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,50059017.09286551,48427791.5404488,1631225.5524167109,30062363.859652614,147405.10654441169,647473.3379223,37773677.40155006,0.0 
 01/02  12:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,39362483.62450796,37731026.15163075,1631457.4728772157,23411299.01079234,1303641.2331682433,780288.3815986691,29430200.398271987,0.0 
 01/02  13:00:00,63479414.574663687,0.0,0.0,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,38343277.71592851,35152480.58198918,3190797.133939335,21361358.90419851,1270188.8692931825,946307.1861941306,27418934.853951556,0.0 
 01/02  14:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,29303585.464017434,27672268.814577789,1631316.6494396423,16314391.469265927,3245293.755525598,896501.5448154926,21584369.67537067,0.0 
 01/02  15:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,29375138.737481845,27743973.505085704,1631165.2323961417,15792335.829520565,3924483.512983065,564463.9356245693,21640299.333966849,0.0 
 01/02  16:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,27511455.507335739,25880250.593192329,1631204.9141434082,15339014.53134155,4384518.906733609,547862.0551650231,20186595.462690016,0.0 
 01/02  17:00:00,72097833.87930368,0.0,0.0,32261801.53248001,6638400.0,17820173.74176,15377458.605049128,0.000014538461538461542,27123544.072686685,25492158.260335715,1631385.8123509715,15914521.476980638,4696471.10744324,730482.7402200309,19883883.44306186,0.0 
 01/02  18:00:00,53158378.20186367,0.0,0.0,17923223.073600007,9957600.0,9900096.523200002,15377458.605049128,0.000014538461538461542,47664581.47775445,46033402.64627179,1631178.8314826622,27538335.159886335,1114331.3406148486,431648.8919482,35906054.064092,0.0 
 01/02  19:00:00,44009069.66778366,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,57752574.62781855,56121357.03060631,1631217.5972122409,34526314.09882942,0.0,348639.4896504693,43774658.48387293,0.0 
 01/02  20:00:00,44009069.66778366,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,58918434.69559838,57287286.574791457,1631148.120806921,36367508.33104001,0.0,249028.2068931923,44684083.52833733,0.0 
 01/02  21:00:00,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,60617555.37463878,58986447.485899079,1631107.8887397072,38345812.771462317,0.0,282231.96781228468,46009429.03900128,0.0 
 01/02  22:00:00,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,58535512.62090212,58463512.62090212,72000.0,38569286.18464592,0.0,132815.04367636925,45601539.84430366,0.0 
 01/02  23:00:00,26890861.84462901,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,5428540.011334464,0.000014538461538461542,6902456.478072021,5271344.672780693,1631111.8052913277,8573406.010582138,0.0,83009.4022977308,4111648.8447689407,0.0 
 01/02  24:00:00,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,31160021.832009797,29528923.18096024,1631098.6510495539,30590627.12243411,0.0,83009.40229773079,23032560.08114899,0.0 
 01/03  01:00:00,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,29145257.400724584,29073257.400724584,72000.0,29123589.445758977,0.0,83181.84411438593,22677140.77256517,0.0 
 01/03  02:00:00,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,46370537.30196725,44739457.077405,1631080.2245622555,41056479.25426145,0.0,83181.84411438594,34896776.5203759,0.0 
 01/03  03:00:00,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,37002900.88849674,35371828.292681518,1631072.5958152214,33639424.33555636,0.0,83181.84411438593,27590026.068291587,0.0 
 01/03  04:00:00,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,50869882.26986709,50797882.26986709,72000.0,45233686.14195463,0.0,83181.84411438594,39622348.17049632,0.0 
 01/03  05:00:00,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,44407926.43699134,42776798.979107599,1631127.4578837464,39021745.69406366,0.0,83181.84411438593,33365903.203703926,0.0 
 01/03  06:00:00,32319401.85596347,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,68345350.98982027,66714231.54191422,1631119.4479060628,57531344.3534054,0.0,133090.95058301747,52037100.60269309,0.0 
 01/03  07:00:00,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,116322305.91132051,116250305.91132051,72000.0,103224539.75867015,0.0,116454.58176014028,90675238.61083001,0.0 
 01/03  08:00:00,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,111421692.4852986,109790581.97154527,1631110.5137533455,72450463.34854487,0.0,316091.00763466648,85636653.93780531,0.0 
 01/03  09:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,75313715.24982074,73682442.48462823,1631272.7651925062,43580631.438156,46383.61828405249,582272.9088007013,57472305.13801001,0.0 
 01/03  10:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,63523391.217045348,61892018.9669882,1631372.2500571435,34876525.10011526,1074162.5170297793,632182.0152693329,48275774.794250797,0.0 
 01/03  11:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,56078042.46220706,52887539.67462769,3190502.7875793615,29184503.038215974,2063966.0740757399,648818.3840922101,41252280.9462096,0.0 
 01/03  12:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,46973248.949424657,45341972.1033629,1631276.8460617513,24732689.21752065,2846308.601995194,781909.3346752274,35366738.240623068,0.0 
 01/03  13:00:00,63479414.574663687,0.0,0.0,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,45899418.60638775,44267963.86263341,1631454.743754342,24060693.960440823,2377616.9772856414,948273.0229039991,34529011.81285406,0.0 
 01/03  14:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,36852256.10739998,35220943.44761961,1631312.6597803697,18862961.71682343,3992087.0450019205,898363.9164353679,27472335.88914329,0.0 
 01/03  15:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,34539693.993753779,32908421.90186624,1631272.091887529,17541627.400509728,4474757.952659981,565636.5399778242,25668569.083455668,0.0 
 01/03  16:00:00,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,33946217.33463292,32314911.736864419,1631305.5977685035,17438617.42306913,4834731.741849751,549000.1711549469,25205631.15475425,0.0 
 01/03  17:00:00,72097833.87930368,0.0,0.0,32261801.53248001,6638400.0,17820173.74176,15377458.605049128,0.000014538461538461542,36933846.84637985,33743001.17084001,3190845.67553983,18773817.57756762,5059603.31491643,732000.2282065961,26319540.913255216,0.0 
