Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
15:50:00,3.687619E+03,5.600996E+03,1.903109E-01,5.489409E-01,8.944635E+03,6.417008E+03,4.614003E-01,6.292516E-01,5.548058E+03,3.573009E+03,2.861883E-01,3.503768E-01,8.678819E+03,5.571796E+03,4.476879E-01,5.463830E-01,5.543818E+03,5.554593E+03,2.859696E-01,5.446902E-01
16:00:00,3.687592E+03,5.610927E+03,1.903095E-01,5.499139E-01,8.944584E+03,6.371067E+03,4.613977E-01,6.247463E-01,5.548027E+03,3.560513E+03,2.861867E-01,3.491512E-01,8.678769E+03,5.570604E+03,4.476853E-01,5.462654E-01,5.543786E+03,5.661201E+03,2.859679E-01,5.551407E-01
16:10:00,3.687566E+03,5.618182E+03,1.903081E-01,5.506248E-01,8.944535E+03,6.318643E+03,4.613952E-01,6.196053E-01,5.547996E+03,3.546043E+03,2.861851E-01,3.477321E-01,8.678720E+03,5.565771E+03,4.476828E-01,5.457909E-01,5.543756E+03,5.755772E+03,2.859663E-01,5.644111E-01
16:20:00,3.687540E+03,5.622687E+03,1.903068E-01,5.510660E-01,8.944487E+03,6.258967E+03,4.613927E-01,6.137532E-01,5.547966E+03,3.528778E+03,2.861836E-01,3.460389E-01,8.678672E+03,5.556139E+03,4.476804E-01,5.448457E-01,5.543726E+03,5.839915E+03,2.859648E-01,5.726591E-01
16:30:00,3.687515E+03,5.624377E+03,1.903055E-01,5.512315E-01,8.944440E+03,6.194010E+03,4.613903E-01,6.073831E-01,5.547938E+03,3.509071E+03,2.861821E-01,3.441061E-01,8.678626E+03,5.543232E+03,4.476780E-01,5.435795E-01,5.543697E+03,5.912815E+03,2.859633E-01,5.798051E-01
16:40:00,3.687491E+03,5.623247E+03,1.903043E-01,5.511206E-01,8.944395E+03,6.124764E+03,4.613880E-01,6.005927E-01,5.547910E+03,3.487019E+03,2.861806E-01,3.419435E-01,8.678582E+03,5.527801E+03,4.476757E-01,5.420659E-01,5.543669E+03,5.973733E+03,2.859619E-01,5.857764E-01
16:50:00,3.687467E+03,5.619318E+03,1.903030E-01,5.507354E-01,8.944351E+03,6.051962E+03,4.613857E-01,5.934535E-01,5.547882E+03,3.462612E+03,2.861792E-01,3.395500E-01,8.678538E+03,5.510105E+03,4.476734E-01,5.403302E-01,5.543642E+03,6.021788E+03,2.859605E-01,5.904865E-01
17:00:00,3.687444E+03,5.612824E+03,1.903019E-01,5.500987E-01,8.944309E+03,5.976708E+03,4.613835E-01,5.860742E-01,5.547856E+03,3.435836E+03,2.861778E-01,3.369242E-01,8.678496E+03,5.490438E+03,4.476713E-01,5.384013E-01,5.543615E+03,6.054099E+03,2.859591E-01,5.936529E-01
17:10:00,3.687422E+03,5.604360E+03,1.903007E-01,5.492690E-01,8.944267E+03,5.899920E+03,4.613814E-01,5.785444E-01,5.547830E+03,3.406703E+03,2.861765E-01,3.340673E-01,8.678455E+03,5.469243E+03,4.476691E-01,5.363228E-01,5.543590E+03,6.069345E+03,2.859578E-01,5.951459E-01
17:20:00,3.687400E+03,5.594552E+03,1.902996E-01,5.483077E-01,8.944227E+03,5.823017E+03,4.613793E-01,5.710035E-01,5.547805E+03,3.375913E+03,2.861752E-01,3.310478E-01,8.678415E+03,5.448083E+03,4.476671E-01,5.342476E-01,5.543565E+03,6.065750E+03,2.859565E-01,5.947915E-01
17:30:00,3.687379E+03,5.583821E+03,1.902985E-01,5.472559E-01,8.944188E+03,5.744755E+03,4.613773E-01,5.633295E-01,5.547781E+03,3.343114E+03,2.861740E-01,3.278314E-01,8.678376E+03,5.426156E+03,4.476651E-01,5.320975E-01,5.543541E+03,6.043077E+03,2.859552E-01,5.925665E-01
17:40:00,3.687358E+03,5.572254E+03,1.902974E-01,5.461223E-01,8.944150E+03,5.665022E+03,4.613753E-01,5.555112E-01,5.547757E+03,3.308190E+03,2.861728E-01,3.244067E-01,8.678339E+03,5.403534E+03,4.476631E-01,5.298791E-01,5.543517E+03,6.000424E+03,2.859540E-01,5.883824E-01
17:50:00,3.687338E+03,5.559687E+03,1.902964E-01,5.448906E-01,8.944113E+03,5.583919E+03,4.613734E-01,5.475586E-01,5.547734E+03,3.271160E+03,2.861716E-01,3.207754E-01,8.678302E+03,5.380745E+03,4.476613E-01,5.276444E-01,5.543494E+03,5.936618E+03,2.859528E-01,5.821243E-01
18:00:00,3.687318E+03,5.545568E+03,1.902953E-01,5.435068E-01,8.944077E+03,5.501243E+03,4.613716E-01,5.394517E-01,5.547712E+03,3.232021E+03,2.861704E-01,3.169373E-01,8.678267E+03,5.358032E+03,4.476594E-01,5.254171E-01,5.543472E+03,5.852422E+03,2.859517E-01,5.738670E-01
18:10:00,4.013316E+03,5.528733E+03,2.071195E-01,5.418569E-01,1.054549E+04,5.415709E+03,5.439788E-01,5.310645E-01,6.547889E+03,3.190246E+03,3.377631E-01,3.128407E-01,1.027968E+04,5.334192E+03,5.302665E-01,5.230794E-01,6.543649E+03,5.745836E+03,3.375443E-01,5.634144E-01
18:20:00,4.339341E+03,5.508019E+03,2.239424E-01,5.398267E-01,1.214689E+04,5.326647E+03,6.265329E-01,5.223312E-01,7.548046E+03,3.145731E+03,3.893214E-01,3.084755E-01,1.188108E+04,5.307824E+03,6.128188E-01,5.204937E-01,7.543806E+03,5.614481E+03,3.891026E-01,5.505331E-01
18:30:00,4.665465E+03,5.482401E+03,2.407669E-01,5.373159E-01,1.374857E+04,5.233288E+03,7.090146E-01,5.131764E-01,8.548347E+03,3.098302E+03,4.408324E-01,3.038244E-01,1.348275E+04,5.276092E+03,6.953009E-01,5.173819E-01,8.544107E+03,5.456517E+03,4.406137E-01,5.350426E-01
18:40:00,4.991735E+03,5.451068E+03,2.575962E-01,5.342449E-01,1.535075E+04,5.134505E+03,7.914828E-01,5.034898E-01,9.548957E+03,3.047501E+03,4.923348E-01,2.988426E-01,1.508492E+04,5.233760E+03,7.777704E-01,5.132304E-01,9.544717E+03,5.267215E+03,4.921161E-01,5.164793E-01
18:50:00,5.318133E+03,5.413472E+03,2.744303E-01,5.305601E-01,1.695330E+04,5.029965E+03,8.739555E-01,4.932384E-01,1.054980E+04,2.993143E+03,5.438402E-01,2.935121E-01,1.668746E+04,5.176401E+03,8.602447E-01,5.076049E-01,1.054556E+04,5.046176E+03,5.436215E-01,4.948037E-01
19:00:00,5.644653E+03,5.369338E+03,2.912695E-01,5.262345E-01,1.855615E+04,4.919784E+03,9.564390E-01,4.824338E-01,1.155085E+04,2.935112E+03,5.953527E-01,2.878212E-01,1.829031E+04,5.099732E+03,9.427298E-01,5.000856E-01,1.154661E+04,4.797456E+03,5.951340E-01,4.704138E-01
19:10:00,5.645272E+03,5.319235E+03,2.912887E-01,5.213239E-01,1.855783E+04,4.807653E+03,9.563255E-01,4.714380E-01,1.155187E+04,2.875289E+03,5.952792E-01,2.819547E-01,1.829198E+04,5.006789E+03,9.426180E-01,4.909698E-01,1.154763E+04,4.536602E+03,5.950606E-01,4.448341E-01
19:20:00,5.645972E+03,5.264125E+03,2.913141E-01,5.159226E-01,1.855973E+04,4.695208E+03,9.562757E-01,4.604115E-01,1.155306E+04,2.814329E+03,5.952471E-01,2.759767E-01,1.829387E+04,4.899806E+03,9.425716E-01,4.804774E-01,1.154882E+04,4.275059E+03,5.950285E-01,4.191877E-01
19:30:00,5.646666E+03,5.205289E+03,2.913425E-01,5.101561E-01,1.856154E+04,4.584008E+03,9.563074E-01,4.495072E-01,1.155422E+04,2.752905E+03,5.952683E-01,2.699533E-01,1.829567E+04,4.781384E+03,9.426046E-01,4.688634E-01,1.154998E+04,4.020512E+03,5.950498E-01,3.942280E-01
19:40:00,5.647297E+03,5.144077E+03,2.913701E-01,5.041568E-01,1.856300E+04,4.476097E+03,9.563603E-01,4.389257E-01,1.155517E+04,2.692051E+03,5.953033E-01,2.639859E-01,1.829713E+04,4.656744E+03,9.426579E-01,4.566399E-01,1.155093E+04,3.783827E+03,5.950847E-01,3.710204E-01
19:50:00,5.647874E+03,5.081763E+03,2.913965E-01,4.980495E-01,1.856422E+04,4.372681E+03,9.564153E-01,4.287851E-01,1.155597E+04,2.632539E+03,5.953396E-01,2.581502E-01,1.829835E+04,4.530819E+03,9.427130E-01,4.442908E-01,1.155173E+04,3.572141E+03,5.951210E-01,3.502649E-01
20:00:00,5.648391E+03,5.019509E+03,2.914209E-01,4.919483E-01,1.856524E+04,4.274557E+03,9.564652E-01,4.191637E-01,1.155664E+04,2.575094E+03,5.953725E-01,2.525173E-01,1.829936E+04,4.408919E+03,9.427629E-01,4.323370E-01,1.155240E+04,3.388269E+03,5.951540E-01,3.322371E-01
20:10:00,5.648847E+03,4.958047E+03,2.914429E-01,4.859248E-01,1.856609E+04,4.180931E+03,9.565080E-01,4.099834E-01,1.155720E+04,2.519579E+03,5.954009E-01,2.470737E-01,1.830021E+04,4.291436E+03,9.428058E-01,4.208167E-01,1.155296E+04,3.225061E+03,5.951823E-01,3.162359E-01
20:20:00,5.649245E+03,4.897577E+03,2.914624E-01,4.799985E-01,1.856680E+04,4.091387E+03,9.565445E-01,4.012034E-01,1.155767E+04,2.466019E+03,5.954250E-01,2.418218E-01,1.830093E+04,4.178584E+03,9.428423E-01,4.097508E-01,1.155343E+04,3.078303E+03,5.952065E-01,3.018474E-01
20:30:00,5.649591E+03,4.838081E+03,2.914796E-01,4.741677E-01,1.856741E+04,4.005730E+03,9.565758E-01,3.928045E-01,1.155807E+04,2.414476E+03,5.954457E-01,2.367677E-01,1.830153E+04,4.071419E+03,9.428735E-01,3.992428E-01,1.155383E+04,2.947063E+03,5.952271E-01,2.889802E-01
20:40:00,5.649893E+03,4.779573E+03,2.914947E-01,4.684337E-01,1.856793E+04,3.923777E+03,9.566027E-01,3.847687E-01,1.155842E+04,2.364952E+03,5.954634E-01,2.319117E-01,1.830206E+04,3.970608E+03,9.429005E-01,3.893578E-01,1.155418E+04,2.830333E+03,5.952449E-01,2.775356E-01
20:50:00,5.650156E+03,4.722145E+03,2.915080E-01,4.628056E-01,1.856839E+04,3.845339E+03,9.566261E-01,3.770776E-01,1.155872E+04,2.317410E+03,5.954789E-01,2.272499E-01,1.830251E+04,3.876241E+03,9.429239E-01,3.801049E-01,1.155448E+04,2.726621E+03,5.952603E-01,2.673674E-01
21:00:00,5.650388E+03,4.665933E+03,2.915198E-01,4.572967E-01,1.856878E+04,3.770241E+03,9.566467E-01,3.697139E-01,1.155898E+04,2.271792E+03,5.954924E-01,2.227768E-01,1.830291E+04,3.788049E+03,9.429445E-01,3.714576E-01,1.155474E+04,2.634258E+03,5.952738E-01,2.583118E-01
21:10:00,5.650592E+03,4.611077E+03,2.915302E-01,4.519207E-01,1.856914E+04,3.697866E+03,9.566649E-01,3.626173E-01,1.155921E+04,2.227755E+03,5.955044E-01,2.184587E-01,1.830326E+04,3.705166E+03,9.429628E-01,3.633309E-01,1.155497E+04,2.551364E+03,5.952858E-01,2.501848E-01
21:20:00,5.650772E+03,4.557682E+03,2.915394E-01,4.466879E-01,1.856946E+04,3.628043E+03,9.566813E-01,3.557708E-01,1.155942E+04,2.185217E+03,5.955150E-01,2.142877E-01,1.830358E+04,3.627068E+03,9.429791E-01,3.556732E-01,1.155518E+04,2.476465E+03,5.952965E-01,2.428414E-01
21:30:00,5.650934E+03,4.505834E+03,2.915477E-01,4.416067E-01,1.856974E+04,3.560618E+03,9.566960E-01,3.491595E-01,1.155960E+04,2.144100E+03,5.955246E-01,2.102558E-01,1.830387E+04,3.553246E+03,9.429939E-01,3.484350E-01,1.155536E+04,2.408292E+03,5.953060E-01,2.361574E-01
21:40:00,5.651079E+03,4.455604E+03,2.915551E-01,4.366841E-01,1.857000E+04,3.495459E+03,9.567094E-01,3.427702E-01,1.155977E+04,2.104331E+03,5.955333E-01,2.063561E-01,1.830413E+04,3.483245E+03,9.430072E-01,3.415711E-01,1.155553E+04,2.345786E+03,5.953147E-01,2.300290E-01
21:50:00,5.651211E+03,4.407037E+03,2.915619E-01,4.319244E-01,1.857024E+04,3.432439E+03,9.567216E-01,3.365908E-01,1.155992E+04,2.065839E+03,5.955412E-01,2.025818E-01,1.830436E+04,3.416654E+03,9.430194E-01,3.350418E-01,1.155568E+04,2.288069E+03,5.953226E-01,2.243701E-01
22:00:00,5.651330E+03,4.360152E+03,2.915680E-01,4.273296E-01,1.857046E+04,3.371442E+03,9.567328E-01,3.306096E-01,1.156007E+04,2.028558E+03,5.955484E-01,1.989261E-01,1.830458E+04,3.353117E+03,9.430307E-01,3.288118E-01,1.155582E+04,2.234417E+03,5.953299E-01,2.191096E-01
22:10:00,5.651440E+03,3.613801E+03,2.915737E-01,3.541814E-01,1.857066E+04,2.784009E+03,9.567433E-01,2.730051E-01,1.156020E+04,1.674865E+03,5.955551E-01,1.642420E-01,1.830478E+04,2.767674E+03,9.430411E-01,2.714025E-01,1.155595E+04,1.839567E+03,5.953366E-01,1.803904E-01
22:20:00,5.651541E+03,2.969832E+03,2.915789E-01,2.892616E-01,1.857085E+04,2.207211E+03,9.567530E-01,2.164433E-01,1.156032E+04,1.327666E+03,5.955613E-01,1.301948E-01,1.830497E+04,2.193497E+03,9.430507E-01,2.150980E-01,1.155607E+04,1.454518E+03,5.953428E-01,1.426323E-01
22:30:00,5.651635E+03,2.397286E+03,2.915837E-01,2.298608E-01,1.857102E+04,1.640722E+03,9.567621E-01,1.608924E-01,1.156043E+04,9.867667E+02,5.955671E-01,9.676524E-02,1.830514E+04,1.630083E+03,9.430598E-01,1.598488E-01,1.155619E+04,1.078589E+03,5.953486E-01,1.057683E-01
22:40:00,5.651722E+03,1.847511E+03,2.915882E-01,1.723783E-01,1.857119E+04,1.084224E+03,9.567706E-01,1.063212E-01,1.156053E+04,6.519758E+02,5.955726E-01,6.393469E-02,1.830531E+04,1.076969E+03,9.430683E-01,1.056096E-01,1.155629E+04,7.111882E+02,5.953540E-01,6.974039E-02
22:50:00,5.651804E+03,1.316793E+03,2.915925E-01,1.165213E-01,1.857134E+04,5.374131E+02,9.567786E-01,5.269980E-02,1.156063E+04,3.231114E+02,5.955777E-01,3.168528E-02,1.830546E+04,5.337354E+02,9.430763E-01,5.233909E-02,1.155639E+04,3.518055E+02,5.953591E-01,3.449871E-02
23:00:00,5.651881E+03,8.026164E+02,2.915964E-01,6.209007E-02,1.857149E+04,0.000000E+00,9.567863E-01,0.000000E+00,1.156073E+04,0.000000E+00,5.955825E-01,0.000000E+00,1.830561E+04,0.000000E+00,9.430838E-01,0.000000E+00,1.155649E+04,0.000000E+00,5.953640E-01,0.000000E+00
23:10:00,5.651954E+03,1.003839E+03,2.916002E-01,7.761900E-02,1.857163E+04,0.000000E+00,9.567935E-01,0.000000E+00,1.156082E+04,0.000000E+00,5.955871E-01,0.000000E+00,1.830575E+04,0.000000E+00,9.430910E-01,0.000000E+00,1.155657E+04,0.000000E+00,5.953685E-01,0.000000E+00
23:20:00,5.652023E+03,1.116666E+03,2.916037E-01,8.617060E-02,1.857177E+04,0.000000E+00,9.568004E-01,0.000000E+00,1.156090E+04,0.000000E+00,5.955914E-01,0.000000E+00,1.830588E+04,0.000000E+00,9.430979E-01,0.000000E+00,1.155666E+04,0.000000E+00,5.953729E-01,0.000000E+00
23:30:00,5.652088E+03,1.170468E+03,2.916071E-01,9.032625E-02,1.857189E+04,0.000000E+00,9.568070E-01,0.000000E+00,1.156098E+04,0.000000E+00,5.955956E-01,0.000000E+00,1.830601E+04,0.000000E+00,9.431044E-01,0.000000E+00,1.155674E+04,0.000000E+00,5.953771E-01,0.000000E+00
23:40:00,5.652151E+03,1.212529E+03,2.916103E-01,9.357528E-02,1.857202E+04,0.000000E+00,9.568133E-01,0.000000E+00,1.156106E+04,0.000000E+00,5.955996E-01,0.000000E+00,1.830613E+04,0.000000E+00,9.431107E-01,0.000000E+00,1.155682E+04,0.000000E+00,5.953810E-01,0.000000E+00
23:50:00,5.652210E+03,1.245386E+03,2.916134E-01,9.611359E-02,1.857213E+04,0.000000E+00,9.568193E-01,0.000000E+00,1.156113E+04,0.000000E+00,5.956034E-01,0.000000E+00,1.830625E+04,0.000000E+00,9.431167E-01,0.000000E+00,1.155689E+04,0.000000E+00,5.953848E-01,0.000000E+00
24:00:00,5.652268E+03,1.270488E+03,2.916164E-01,9.805302E-02,1.857225E+04,0.000000E+00,9.568251E-01,0.000000E+00,1.156120E+04,0.000000E+00,5.956070E-01,0.000000E+00,1.830636E+04,0.000000E+00,9.431224E-01,0.000000E+00,1.155696E+04,0.000000E+00,5.953885E-01,0.000000E+00
Peak,5.653474E+03,5.624377E+03,2.916786E-01,5.512315E-01,1.857457E+04,6.595810E+03,9.569451E-01,6.467880E-01,1.156265E+04,4.675020E+03,5.956818E-01,4.584321E-01,1.830866E+04,5.571796E+03,9.432412E-01,5.463830E-01,1.155841E+04,6.069345E+03,5.954633E-01,5.951459E-01

Peak Vol Flow (m3/s),,,2.480503E-01,4.687802E-01,,,8.138086E-01,5.500438E-01,,,5.065818E-01,3.898614E-01,,,8.021546E-01,4.646570E-01,,,5.063960E-01,5.061261E-01
