Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/01  01:00:00,73144896.36155944,738279.3783045386,0.0,13347692.9325,35982000.0,6462622.566179999,16614301.484574907,394568835.5207232,394568835.5207232,322634404.2012017,0.0,310408699.4457279,0.0 
 01/01  02:00:00,74405522.5034209,1108614.845260181,0.0,13347692.9325,35982000.0,6462622.566179999,17504592.159480726,408721855.0223281,408721855.0223281,335662663.96068289,0.0,321808642.1170023,0.0 
 01/01  03:00:00,80561092.57816527,1190646.8452570379,0.0,13347692.9325,35982000.0,6462622.566179999,23578130.234228229,552514046.7988722,552514046.7988722,450979509.4432788,0.0,434717393.7576973,0.0 
 01/01  04:00:00,74704599.15909854,1266430.6628455467,0.0,13347692.9325,35982000.0,6462622.566179999,17645852.997572993,411443647.42436167,411443647.42436167,338077383.0936038,0.0,324105229.2112108,0.0 
 01/01  05:00:00,81034850.64226529,1336701.0749051034,0.0,13347692.9325,35982000.0,6462622.566179999,23905834.068680198,559558881.2334367,559558881.2334367,456906931.7780252,0.0,440384918.7248651,0.0 
 01/01  06:00:00,75006471.13498983,1396881.285572967,0.0,13347692.9325,35982000.0,6462622.566179999,17817274.35073687,414871668.2997857,414871668.2997857,341051065.75199469,0.0,326911443.21654978,0.0 
 01/01  07:00:00,81600999.37720543,1468110.2180201088,0.0,13347692.9325,35982000.0,6462622.566179999,24340573.660505333,569021645.192259,569021645.192259,464811425.57948938,0.0,447914333.3165332,0.0 
 01/01  08:00:00,51195629.95140862,1372279.0827656312,0.0,13347692.9325,11994000.0,6462622.566179999,18019035.369962988,419056156.076046,419056156.076046,344420817.39286157,0.0,330144636.8174971,0.0 
 01/01  09:00:00,119744241.64694372,6756462.028915498,0.0,26695385.865,0.0,12925245.132359999,73367148.62066823,1309155476.820805,1309155476.820805,685553439.2768538,0.0,1032384409.3401523,0.0 
 01/01  10:00:00,116797121.68578622,3809342.067758007,0.0,26695385.865,0.0,12925245.132359999,73367148.62066823,979994798.1338108,979994798.1338108,461752924.5480047,0.0,771289666.9769943,0.0 
 01/01  11:00:00,208236930.8427016,2237748.497313402,0.0,106781543.46,0.0,25850490.264719998,73367148.62066823,818427620.5359023,818427620.5359023,358892819.5332114,0.0,643010723.1314652,0.0 
 01/01  12:00:00,207675377.1753547,1676194.8299664998,0.0,106781543.46,0.0,25850490.264719998,73367148.62066823,729217990.0624697,729217990.0624697,311023346.03370067,0.0,572554719.6863974,0.0 
 01/01  13:00:00,270001131.6649711,1994347.5013429386,0.0,160172315.18999998,0.0,34467320.35296,73367148.62066823,627461988.9340074,627461988.9340074,249721119.4773057,0.0,493287168.30659249,0.0 
 01/01  14:00:00,270270201.38342627,2263417.219798041,0.0,160172315.18999998,0.0,34467320.35296,73367148.62066822,573509290.1618228,573509290.1618228,222478500.3304807,0.0,451380311.0762783,0.0 
 01/01  15:00:00,270318556.67397007,2311772.510341838,0.0,160172315.18999998,0.0,34467320.35296,73367148.62066823,544058587.8776999,544058587.8776999,205575999.50047816,0.0,428394373.6132854,0.0 
 01/01  16:00:00,270481055.6286526,2474271.4650243998,0.0,160172315.18999998,0.0,34467320.35296,73367148.62066823,533246641.5477579,533246641.5477579,197236884.04559715,0.0,420136926.1967127,0.0 
 01/01  17:00:00,294635634.20779976,2640850.044171581,0.0,160172315.18999998,23988000.0,34467320.35296,73367148.62066823,525292511.3655888,525292511.3655888,191178524.06567715,0.0,414114396.6860678,0.0 
 01/01  18:00:00,243366923.416996,1385741.0716077844,0.0,106781543.46,35982000.0,25850490.264719998,73367148.62066823,828219117.0079416,828219117.0079416,422723011.5555409,0.0,650324047.8553652,0.0 
 01/01  19:00:00,181673648.3449181,1700067.8177698693,0.0,53390771.73,35982000.0,17233660.17648,73367148.62066823,889217133.611211,889217133.611211,463583944.95308879,0.0,698458271.6367484,0.0 
 01/01  20:00:00,57117564.45835808,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,1325248.959678086,41960812.04090593,41960812.04090593,34315368.21836089,0.0,33119808.930579764,0.0 
 01/01  21:00:00,61088784.05621549,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,5296468.557535496,141383589.37940587,141383589.37940587,115537549.15986307,0.0,111204868.83523327,0.0 
 01/01  22:00:00,63274310.37396113,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,7481994.875281142,178201541.7488505,178201541.7488505,146171171.0241812,0.0,139892406.89541764,0.0 
 01/01  23:00:00,64003465.290082018,73438.43142555359,0.0,13347692.9325,35982000.0,6462622.566179999,8137711.359976469,204685156.2102812,204685156.2102812,167393717.2471026,0.0,160908301.85320015,0.0 
 01/01  24:00:00,65753950.621997538,279411.1831926238,0.0,13347692.9325,35982000.0,6462622.566179999,9682223.940124914,225078014.65618608,225078014.65618608,184739990.70774985,0.0,176897494.35971786,0.0 
 01/02  01:00:00,68918434.43513567,472881.7065188637,0.0,13347692.9325,35982000.0,8616830.08824,10499029.707876809,259344471.55908267,259344471.55908267,212289018.30917115,0.0,204194292.22470007,0.0 
 01/02  02:00:00,70876300.26190152,586049.4518116542,0.0,13347692.9325,35982000.0,8616830.08824,12343727.789349864,283305807.2193125,283305807.2193125,232372087.03471793,0.0,222821001.11822499,0.0 
 01/02  03:00:00,70054954.96004884,651310.115042586,0.0,13347692.9325,35982000.0,8616830.08824,11457121.824266255,281264545.7342606,281264545.7342606,230172792.68194676,0.0,221562777.30803017,0.0 
 01/02  04:00:00,71460768.20354495,699418.9611757414,0.0,13347692.9325,35982000.0,8616830.08824,12814826.221629207,293169040.28741386,293169040.28741386,240503963.63772587,0.0,230655552.06508006,0.0 
 01/02  05:00:00,69614710.11682126,681332.3244935565,0.0,13347692.9325,35982000.0,8616830.08824,10986854.771587709,269452455.51840826,269452455.51840826,220518903.73816649,0.0,212306131.2195759,0.0 
 01/02  06:00:00,70039204.31715605,674067.7718888291,0.0,13347692.9325,35982000.0,8616830.08824,11418613.52452723,261692822.87401475,261692822.87401475,214923628.56814204,0.0,205955050.5296587,0.0 
 01/02  07:00:00,137822694.51486609,6509022.873457877,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,988918115.5532371,988918115.5532371,555838073.9592984,0.0,781403809.5144341,0.0 
 01/02  08:00:00,160777180.88035698,4791600.35320877,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,748704550.3987583,748704550.3987583,375126465.1601364,0.0,591431127.7022768,0.0 
 01/02  09:00:00,240905205.9989127,3902222.7444045387,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,640271197.6910372,640271197.6910372,293888762.06024107,0.0,505537722.5997618,0.0 
 01/02  10:00:00,355331645.07041409,2930288.2676658777,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,509126977.1027001,509126977.1027001,198151736.32984755,0.0,401784038.84588769,0.0 
 01/02  11:00:00,354814567.15262868,2413210.3498804785,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,446393723.6248686,446393723.6248686,160422454.50311543,0.0,352097038.5352696,0.0 
 01/02  12:00:00,354406579.938481,2005223.1357328038,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,392979452.87474498,392979452.87474498,124270377.33428726,0.0,309824786.2171902,0.0 
 01/02  13:00:00,354196079.47211208,1794722.6693638936,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,376851353.00783517,376851353.00783517,111345778.32632047,0.0,296957416.1020446,0.0 
 01/02  14:00:00,354220837.5029941,1819480.7002459509,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,394540322.78035899,394540322.78035899,111686428.67792309,0.0,310840934.0802364,0.0 
 01/02  15:00:00,354349369.9924647,1948013.1897165674,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,415861110.7742221,415861110.7742221,114205333.59083456,0.0,327690389.15397527,0.0 
 01/02  16:00:00,354315499.91040739,1914143.1076592296,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,384339646.81116619,384339646.81116619,95538955.37971676,0.0,302995079.3498335,0.0 
 01/02  17:00:00,378377010.4594711,1987653.656722919,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,370980001.5660312,370980001.5660312,91847665.04053381,0.0,292631885.6472359,0.0 
 01/02  18:00:00,390571639.9933538,2188283.190605621,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,403768919.9833158,403768919.9833158,108320058.2938937,0.0,318527514.72853216,0.0 
 01/02  19:00:00,306276133.4733327,2287349.3097045978,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,421945760.6764809,421945760.6764809,125345022.46636464,0.0,332867831.0974126,0.0 
 01/02  20:00:00,306345926.96045997,2357142.7968317836,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,423282632.6688895,423282632.6688895,137092706.54179836,0.0,333984279.43718919,0.0 
 01/02  21:00:00,275369990.6174959,2385007.362987754,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,420752176.49091759,420752176.49091759,142595802.02749966,0.0,332040661.3895069,0.0 
 01/02  22:00:00,106606431.90647999,0.0,0.0,53390771.73,35982000.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,59578646.737399879,0.0,0.0,13347692.9325,35982000.0,8616830.08824,1632123.7166598736,51678256.5532874,51678256.5532874,42063638.97808744,0.0,40741546.61859223,0.0 
 01/02  24:00:00,60219529.04513545,0.0,0.0,13347692.9325,35982000.0,8616830.08824,2273006.0243954656,72183123.4905864,72183123.4905864,58874292.50226645,0.0,57028655.16773855,0.0 
 01/03  01:00:00,62870266.103256437,0.0,0.0,13347692.9325,35982000.0,8616830.08824,4923743.082516433,131987707.11028826,131987707.11028826,107570975.90562257,0.0,103803758.92298858,0.0 
 01/03  02:00:00,63876899.730916518,30246.98345329429,0.0,13347692.9325,35982000.0,8616830.08824,5900129.726723229,146214320.32063604,146214320.32063604,120082110.1915326,0.0,114990147.4988899,0.0 
 01/03  03:00:00,64694992.72714077,166885.18521635718,0.0,13347692.9325,35982000.0,8616830.08824,6581584.521184421,166323815.17011334,166323815.17011334,136086437.78268294,0.0,130854703.55907649,0.0 
 01/03  04:00:00,65244718.68431595,286822.74687887317,0.0,13347692.9325,35982000.0,8616830.08824,7011372.916697077,169286323.99739788,169286323.99739788,139357455.71939237,0.0,133315194.60173333,0.0 
 01/03  05:00:00,66889460.25693195,418520.36341477817,0.0,13347692.9325,35982000.0,8616830.08824,8524416.872777189,209687417.1219427,209687417.1219427,171700256.3266353,0.0,165080546.26655019,0.0 
 01/03  06:00:00,68287117.91020414,552932.3904638256,0.0,13347692.9325,35982000.0,8616830.08824,9787662.499000332,230631129.3157652,230631129.3157652,189883271.76971556,0.0,181672974.22348074,0.0 
 01/03  07:00:00,137900065.1326244,6586393.491216163,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1003836953.6404209,1003836953.6404209,540387232.7173833,0.0,793217663.4428215,0.0 
 01/03  08:00:00,160984100.53819103,4998520.011042802,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,790895771.9192408,790895771.9192408,372276691.12476059,0.0,624737618.4522497,0.0 
 01/03  09:00:00,241185749.11046944,4182765.8559612475,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,718633009.3560437,718633009.3560437,306219298.07334139,0.0,567233682.8700395,0.0 
 01/03  10:00:00,355745616.69151368,3344259.8887654526,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,626205593.0439961,626205593.0439961,226812414.2549397,0.0,493933573.37873736,0.0 
 01/03  11:00:00,355283162.2510921,2881805.4483438876,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,585945469.9575186,585945469.9575186,198675439.13773395,0.0,461890637.2742245,0.0 
 01/03  12:00:00,354926962.371412,2525605.568663807,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,535090226.3594014,535090226.3594014,165898045.73513789,0.0,421680317.69922187,0.0 
 01/03  13:00:00,354716202.66182747,2314845.8590792317,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,506726312.4208622,506726312.4208622,150695525.07585768,0.0,399238192.344592,0.0 
 01/03  14:00:00,354595029.70974847,2193672.907000324,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066822,490661641.1191612,490661641.1191612,140786079.7077362,0.0,386529642.06063738,0.0 
 01/03  15:00:00,354595032.62989029,2193675.827142094,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,482340802.7758162,482340802.7758162,134280914.3704293,0.0,380025028.92123076,0.0 
 01/03  16:00:00,354607098.66900679,2205741.866258565,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,466028077.40003457,466028077.40003457,121536313.00742272,0.0,367283197.20317617,0.0 
 01/03  17:00:00,378768478.45005217,2379121.6473039288,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,469779722.1400795,469779722.1400795,124637664.83048117,0.0,370426640.68392476,0.0 
 01/03  18:00:00,390933033.51991847,2549676.717170276,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,483887228.8235438,483887228.8235438,135890042.9166271,0.0,381663233.8482032,0.0 
 01/03  19:00:00,306701972.5803797,2713188.4167515637,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,509723416.4770006,509723416.4770006,156334659.07789479,0.0,402075654.52173909,0.0 
 01/03  20:00:00,306893283.091065,2904498.9274368535,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,535922472.7829164,535922472.7829164,177006420.40164579,0.0,422793881.9214376,0.0 
 01/03  21:00:00,276003966.3091142,3018983.054606094,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066822,550984176.580681,550984176.580681,188852537.89978744,0.0,434719952.516924,0.0 
 01/03  22:00:00,107642788.51525297,0.0,0.0,53390771.73,35982000.0,17233660.17648,1036356.6087729873,32777456.083187105,32777456.083187105,26750765.377242663,0.0,25885288.51722253,0.0 
 01/03  23:00:00,61974983.54350368,0.0,0.0,13347692.9325,35982000.0,8616830.08824,4028460.5227636855,117230902.46685343,117230902.46685343,95364736.79917291,0.0,92361213.17485978,0.0 
 01/03  24:00:00,64802463.51669628,0.0,0.0,13347692.9325,35982000.0,8616830.08824,6855940.495956281,169246925.24540559,169246925.24540559,139027840.13870008,0.0,133030170.74656415,0.0 
 01/04  01:00:00,66741316.533449027,148175.14915300045,0.0,13347692.9325,35982000.0,8616830.08824,8646618.36355603,216676499.93388478,216676499.93388478,176806240.03450007,0.0,170396793.82216878,0.0 
 01/04  02:00:00,67472878.44396486,363347.88459366079,0.0,13347692.9325,35982000.0,8616830.08824,9163007.538631205,217758549.39487509,217758549.39487509,179245676.4649434,0.0,171389280.78053177,0.0 
 01/04  03:00:00,68718629.751585,504131.8471595437,0.0,13347692.9325,35982000.0,8616830.08824,10267974.883685474,252596228.93690894,252596228.93690894,206266936.81390978,0.0,198896332.15589915,0.0 
 01/04  04:00:00,69258881.20454039,615713.8476759846,0.0,13347692.9325,35982000.0,8616830.08824,10696644.3361244,250649509.17430336,250649509.17430336,206481111.5541912,0.0,197405257.03510786,0.0 
 01/04  05:00:00,70422423.64069177,695731.6616065594,0.0,13347692.9325,35982000.0,8616830.08824,11780168.958345212,286657840.9875873,286657840.9875873,233948018.75875784,0.0,225783612.3133954,0.0 
 01/04  06:00:00,70445687.39620929,753906.2728677533,0.0,13347692.9325,35982000.0,8616830.08824,11745258.10260154,273343281.29960617,273343281.29960617,225152861.2787541,0.0,215319725.03259547,0.0 
 01/04  07:00:00,138080169.205073,6766497.563664771,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1025789116.6145177,1025789116.6145177,555366503.192512,0.0,810610987.4199814,0.0 
 01/04  08:00:00,161030498.62027437,5044918.093126167,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,789088725.0930281,789088725.0930281,377388390.52380129,0.0,623375103.7796744,0.0 
 01/04  09:00:00,241101511.10359518,4098527.8490869787,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,684869095.400627,684869095.400627,299412730.2786139,0.0,540706002.2667385,0.0 
 01/04  10:00:00,355586022.77511349,3184665.9723653437,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,560456943.5985804,560456943.5985804,208261743.68502943,0.0,442285217.08343228,0.0 
 01/04  11:00:00,355105219.52178016,2703862.719031998,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066822,520412573.3939964,520412573.3939964,179123350.99825046,0.0,410392064.0115639,0.0 
 01/04  12:00:00,354754690.74933746,2353333.9465893066,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,473625875.14748576,473625875.14748576,146715337.9163032,0.0,373372082.95656386,0.0 
 01/04  13:00:00,354527816.27585056,2126459.4731023504,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,443940912.88603666,443940912.88603666,130459122.95123697,0.0,349873916.6978821,0.0 
 01/04  14:00:00,354441118.56477287,2039761.7620247086,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,427217415.52310636,427217415.52310636,120075806.49008683,0.0,336690317.0298958,0.0 
 01/04  15:00:00,354464862.3441349,2063505.5413867315,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,426805019.8571789,426805019.8571789,115831937.90782237,0.0,336404187.4082112,0.0 
 01/04  16:00:00,354512639.65965107,2111282.856902861,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,416323443.7956673,416323443.7956673,104910507.87090174,0.0,328271746.7874132,0.0 
 01/04  17:00:00,378777240.44862726,2387883.645879051,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,448315171.40786537,448315171.40786537,117193887.07322856,0.0,353642500.4905005,0.0 
 01/04  18:00:00,391109189.83064636,2725833.0278982159,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,502212893.4878783,502212893.4878783,141882874.78714729,0.0,396222351.6871505,0.0 
 01/04  19:00:00,307036020.78844508,3047236.6248169338,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,561300507.8354515,561300507.8354515,173902437.34131388,0.0,442846811.02333739,0.0 
 01/04  20:00:00,307308616.7157209,3319832.5520928066,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,601365999.2592689,601365999.2592689,199473721.6955847,0.0,474511677.7132031,0.0 
 01/04  21:00:00,276391348.0950097,3406364.8405014828,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,606498295.2949176,606498295.2949176,208230383.38381664,0.0,478633897.522254,0.0 
 01/04  22:00:00,108342286.53400636,0.0,0.0,53390771.73,35982000.0,17233660.17648,1735854.627526362,54994108.92444343,54994108.92444343,44646113.905106369,0.0,43383674.541341837,0.0 
 01/04  23:00:00,64650467.72700691,0.0,0.0,13347692.9325,35982000.0,8616830.08824,6703944.706266916,179161319.09489513,179161319.09489513,146576177.1938338,0.0,141025046.12145175,0.0 
 01/04  24:00:00,69707640.50654064,261582.67113845284,0.0,13347692.9325,35982000.0,8616830.08824,11499534.814662198,273356906.17230066,273356906.17230066,223151961.1783565,0.0,214827029.57465268,0.0 
 01/05  01:00:00,70734048.91197737,624559.699587451,0.0,13347692.9325,35982000.0,8616830.08824,12162966.191649933,300772900.0705739,300772900.0705739,246507204.35411553,0.0,237023411.52733065,0.0 
 01/05  02:00:00,73261114.23121615,785530.2968385964,0.0,13347692.9325,35982000.0,8616830.08824,14529060.913637558,338103876.7316536,338103876.7316536,276019374.5137745,0.0,266038063.6942544,0.0 
 01/05  03:00:00,72435377.66869298,908047.5542709222,0.0,13347692.9325,35982000.0,8616830.08824,13580807.093682049,332037542.290357,332037542.290357,272250513.04511097,0.0,261808114.45910839,0.0 
 01/05  04:00:00,76406690.80790906,1082970.449320431,0.0,13347692.9325,35982000.0,8616830.08824,17377197.33784863,400494812.3325678,400494812.3325678,326881216.13807049,0.0,315198909.3924915,0.0 
 01/05  05:00:00,77346700.02212078,1361184.0983540407,0.0,13347692.9325,35982000.0,8616830.08824,18038992.90302675,436248695.1197913,436248695.1197913,357907716.2666549,0.0,344038284.86865988,0.0 
 01/05  06:00:00,83801369.02425358,1657296.176811971,0.0,13347692.9325,35982000.0,8616830.08824,24197549.826701616,553448000.21309,553448000.21309,452339329.47942617,0.0,435625459.4638483,0.0 
 01/05  07:00:00,140142840.16054235,8829168.519134112,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1410504308.1052838,1410504308.1052838,704218170.3752722,0.0,1114301852.5509704,0.0 
 01/05  08:00:00,163004703.3874462,7019122.860298003,0.0,53390771.73,11994000.0,17233660.17648,73367148.62066823,1168982404.5472487,1168982404.5472487,523661865.6106863,0.0,923047464.6219115,0.0 
 01/05  09:00:00,242022224.82049567,5019241.5659874849,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,1047215641.5523863,1047215641.5523863,432045141.1989839,0.0,825388679.9585459,0.0 
 01/05  10:00:00,355286341.196006,2884984.3932578188,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,887578012.7297886,887578012.7297886,321804230.3379029,0.0,697980572.7592186,0.0 
 01/05  11:00:00,353696497.71583488,1295140.9130866882,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,778061224.2571776,778061224.2571776,264423647.4958176,0.0,610458453.3395814,0.0 
 01/05  12:00:00,352668528.22486457,267171.4221163719,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,679314066.435476,679314066.435476,211166497.54937823,0.0,531999787.5466763,0.0 
 01/05  13:00:00,352363977.86631986,0.0,0.0,240258472.78500004,0.0,38775735.39708,73329769.68423987,622520679.4911709,622520679.4911709,183737629.0417962,0.0,487196876.0968157,0.0 
 01/05  14:00:00,352363977.86631986,0.0,0.0,240258472.78500004,0.0,38775735.39708,73329769.68423987,577723597.04324,577723597.04324,163304447.82516305,0.0,452118630.26228597,0.0 
 01/05  15:00:00,352489925.2296733,107257.89513934513,0.0,240258472.78500004,0.0,38775735.39708,73348459.15245405,526493748.3261193,526493748.3261193,142694696.92983813,0.0,412163861.7234195,0.0 
 01/05  16:00:00,353482044.55103567,1080687.7482874797,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,487564468.9187192,487564468.9187192,127479550.52112448,0.0,382817111.1419199,0.0 
 01/05  17:00:00,378455922.20497229,2066565.4022240784,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,510214173.97665557,510214173.97665557,141074534.52949525,0.0,401683645.70951297,0.0 
 01/05  18:00:00,390999551.83683136,2616195.0340832287,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,551284096.6124867,551284096.6124867,163031202.39146016,0.0,434461959.40985026,0.0 
 01/05  19:00:00,306925123.0952969,2936338.9316688019,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,595148425.1280267,595148425.1280267,189754574.43392555,0.0,469171193.4142649,0.0 
 01/05  20:00:00,307266830.8201705,3278046.656542372,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,647799388.6525391,647799388.6525391,219476196.8141256,0.0,510772790.7445816,0.0 
 01/05  21:00:00,276571847.73102197,3586864.476513778,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,697290246.4674846,697290246.4674846,243878966.471421,0.0,549873625.0001772,0.0 
 01/05  22:00:00,110944982.3228409,0.0,0.0,53390771.73,35982000.0,17233660.17648,4338550.416360908,119692643.3722848,119692643.3722848,97516483.89509498,0.0,94189257.7402068,0.0 
 01/05  23:00:00,68411903.19975585,0.0,0.0,13347692.9325,35982000.0,8616830.08824,10465380.17901586,263180472.62930966,263180472.62930966,215517216.93130578,0.0,206811231.0595414,0.0 
 01/05  24:00:00,73508791.21167548,327002.08885745648,0.0,13347692.9325,35982000.0,8616830.08824,15235266.102078032,357189615.29548409,357189615.29548409,290716236.7846285,0.0,280591005.4053345,0.0 
 01/06  01:00:00,72222546.89335327,765859.9421563214,0.0,13347692.9325,35982000.0,6462622.566179999,15664371.45251695,380604778.8831501,380604778.8831501,312135029.4008847,0.0,299687853.2779744,0.0 
 01/06  02:00:00,76637853.54701837,990754.9773909185,0.0,13347692.9325,35982000.0,6462622.566179999,19854783.07094745,458685715.6542157,458685715.6542157,373642866.48397549,0.0,360778772.4360068,0.0 
 01/06  03:00:00,75321712.12926501,1181715.750117744,0.0,13347692.9325,35982000.0,6462622.566179999,18347680.880467278,441875397.9088739,441875397.9088739,362912027.52864149,0.0,348152995.8175623,0.0 
 01/06  04:00:00,80848537.19175028,1395349.1891609464,0.0,13347692.9325,35982000.0,6462622.566179999,23660872.503909336,543818777.6050947,543818777.6050947,443742971.88196077,0.0,427893913.7761661,0.0 
 01/06  05:00:00,78876437.66979781,1566465.2124390687,0.0,13347692.9325,35982000.0,6462622.566179999,21517656.958678746,515508250.80272147,515508250.80272147,423590164.48703566,0.0,406305962.50865826,0.0 
 01/06  06:00:00,83551404.32234107,1696333.7840692,0.0,13347692.9325,35982000.0,6462622.566179999,26062755.03959187,597841333.4978453,597841333.4978453,487768077.71723327,0.0,470520191.92675927,0.0 
 01/06  07:00:00,137930212.80629105,8770748.686942816,0.0,13347692.9325,35982000.0,6462622.566179999,73367148.62066823,1422078050.6516476,1422078050.6516476,718106626.7619075,0.0,1123146746.2515679,0.0 
 01/06  08:00:00,132086041.21523603,7104261.59720783,0.0,26695385.865,11994000.0,12925245.132359999,73367148.62066823,1216503707.5507596,1216503707.5507596,555995747.6740613,0.0,960311523.217866,0.0 
 01/06  09:00:00,180200213.17330484,5204831.737036633,0.0,80086157.59499999,0.0,21542075.220599999,73367148.62066823,1111880564.0013316,1111880564.0013316,477186008.2119062,0.0,876192858.3791883,0.0 
 01/06  10:00:00,271468077.9480242,3461293.784396039,0.0,160172315.18999998,0.0,34467320.35296,73367148.62066823,977455995.2215498,977455995.2215498,380703294.56974616,0.0,768955936.8569127,0.0 
 01/06  11:00:00,354932403.73314437,2531046.930396181,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,876318064.3331442,876318064.3331442,312383295.6264808,0.0,688752219.5742046,0.0 
 01/06  12:00:00,355369657.50057658,2968300.697828354,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,804960008.1240695,804960008.1240695,271721085.8805287,0.0,633427180.3780372,0.0 
 01/06  13:00:00,355623220.66709467,3221863.86434646,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,787111578.2343793,787111578.2343793,259476169.77893479,0.0,619744405.2462868,0.0 
 01/06  14:00:00,355876010.25931999,3474653.4565718199,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,775251490.5824223,775251490.5824223,251832286.47759358,0.0,610762686.8320816,0.0 
 01/06  15:00:00,355770250.9567336,3368894.153985433,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066822,766764548.4832749,766764548.4832749,243743867.614375,0.0,603995676.2403886,0.0 
 01/06  16:00:00,355823972.4250571,3422615.6223089525,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,774470384.1182513,774470384.1182513,242606812.41090877,0.0,610099205.2952209,0.0 
 01/06  17:00:00,380327247.00771799,3937890.204969839,0.0,240258472.78500004,23988000.0,38775735.39708,73367148.62066823,817904732.6219432,817904732.6219432,257305684.6439826,0.0,644715090.0866702,0.0 
 01/06  18:00:00,392849415.0559495,4466058.253201363,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,884464072.2789257,884464072.2789257,288472223.55438748,0.0,697428187.9446061,0.0 
