Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
10:50:00,2.268735E+00,4.512128E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.014835E+00,8.505879E+04,1.291148E+05,2.447357E+00,4.435050E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.873814E+00,9.512056E+04,1.396907E+05,3.731797E+00,3.880558E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.695127E+00,9.303494E+04,1.375078E+05
11:00:00,2.268341E+00,4.512298E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.977853E+00,8.497196E+04,1.289905E+05,2.446704E+00,4.435332E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.859388E+00,9.530407E+04,1.398625E+05,3.723202E+00,3.884269E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.695755E+00,9.339407E+04,1.378629E+05
11:10:00,2.267965E+00,4.512460E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.992804E+00,8.538265E+04,1.294213E+05,2.446055E+00,4.435611E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.852095E+00,9.545297E+04,1.399980E+05,3.714986E+00,3.887817E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.704116E+00,9.372576E+04,1.381893E+05
11:20:00,2.267551E+00,4.512639E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.018382E+00,8.591870E+04,1.299441E+05,2.445409E+00,4.435890E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.851673E+00,9.568227E+04,1.402199E+05,3.707078E+00,3.891232E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.719979E+00,9.414534E+04,1.386099E+05
11:30:00,2.267077E+00,4.512843E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.050824E+00,8.653563E+04,1.305666E+05,2.444765E+00,4.436168E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.856712E+00,9.597570E+04,1.405112E+05,3.699465E+00,3.894519E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.741975E+00,9.463691E+04,1.391079E+05
11:40:00,2.266549E+00,4.513071E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.087389E+00,8.720087E+04,1.312528E+05,2.444125E+00,4.436445E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.864901E+00,9.630618E+04,1.408443E+05,3.692139E+00,3.897682E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.767837E+00,9.517387E+04,1.396565E+05
11:50:00,2.265977E+00,4.513318E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.125293E+00,8.788130E+04,1.319657E+05,2.443488E+00,4.436720E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.873782E+00,9.664497E+04,1.411906E+05,3.685081E+00,3.900730E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.795061E+00,9.572683E+04,1.402260E+05
12:00:00,2.265370E+00,4.513580E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.162968E+00,8.855827E+04,1.326844E+05,2.442854E+00,4.436993E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.881975E+00,9.697583E+04,1.415335E+05,3.678276E+00,3.903668E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.822279E+00,9.627974E+04,1.408003E+05
12:10:00,2.264758E+00,4.513844E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.234316E+00,8.959314E+04,1.338103E+05,2.442223E+00,4.437265E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.890033E+00,9.725806E+04,1.418283E+05,3.671708E+00,3.906504E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.850100E+00,9.679256E+04,1.413354E+05
12:20:00,2.264200E+00,4.514085E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.307909E+00,9.065138E+04,1.348496E+05,2.441595E+00,4.437536E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.897320E+00,9.753131E+04,1.421082E+05,3.665363E+00,3.909244E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.877853E+00,9.730450E+04,1.418640E+05
12:30:00,2.263718E+00,4.514293E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.381123E+00,9.170087E+04,1.359108E+05,2.440970E+00,4.437806E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.903120E+00,9.778715E+04,1.423661E+05,3.659228E+00,3.911893E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.904718E+00,9.780598E+04,1.423776E+05
12:40:00,2.263310E+00,4.514469E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.453613E+00,9.273727E+04,1.369859E+05,2.440353E+00,4.438072E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.907376E+00,9.802494E+04,1.426066E+05,3.653337E+00,3.914436E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.930625E+00,9.829613E+04,1.428809E+05
12:50:00,2.262962E+00,4.514619E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.525788E+00,9.376529E+04,1.380740E+05,2.439743E+00,4.438336E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.910707E+00,9.825197E+04,1.428407E+05,3.647668E+00,3.916884E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.956239E+00,9.878278E+04,1.433853E+05
13:00:00,2.262663E+00,4.514749E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.597656E+00,9.478490E+04,1.391678E+05,2.439137E+00,4.438597E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.913329E+00,9.847077E+04,1.430695E+05,3.642192E+00,3.919248E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.981709E+00,9.926770E+04,1.438911E+05
13:10:00,2.262407E+00,4.514859E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.575537E+00,9.464698E+04,1.389931E+05,2.438533E+00,4.438858E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.914778E+00,9.860539E+04,1.432103E+05,3.636854E+00,3.921554E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.006509E+00,9.967425E+04,1.443149E+05
13:20:00,2.262208E+00,4.514945E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.546102E+00,9.442325E+04,1.387967E+05,2.437934E+00,4.439116E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.916496E+00,9.874340E+04,1.433522E+05,3.631694E+00,3.923782E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.031987E+00,1.000890E+05,1.447447E+05
13:30:00,2.262067E+00,4.515006E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.516663E+00,9.419869E+04,1.385727E+05,2.437341E+00,4.439372E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.920977E+00,9.891409E+04,1.435245E+05,3.626705E+00,3.925935E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.060598E+00,1.005406E+05,1.452091E+05
13:40:00,2.261975E+00,4.515046E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.490600E+00,9.401307E+04,1.383692E+05,2.436749E+00,4.439628E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.930816E+00,9.914797E+04,1.437593E+05,3.621825E+00,3.928043E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.094797E+00,1.010579E+05,1.457387E+05
13:50:00,2.261924E+00,4.515067E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.470360E+00,9.389497E+04,1.382225E+05,2.436159E+00,4.439882E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.947868E+00,9.946656E+04,1.440797E+05,3.617054E+00,3.930103E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.136309E+00,1.016607E+05,1.463545E+05
14:00:00,2.261909E+00,4.515074E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.457247E+00,9.385896E+04,1.381521E+05,2.435572E+00,4.440135E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.972967E+00,9.987915E+04,1.444962E+05,3.612403E+00,3.932111E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.185890E+00,1.023574E+05,1.470663E+05
14:10:00,2.261920E+00,4.515069E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.447361E+00,9.375105E+04,1.379995E+05,2.434989E+00,4.440387E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.005583E+00,1.002611E+05,1.448821E+05,3.607876E+00,3.934066E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.242864E+00,1.030216E+05,1.477454E+05
14:20:00,2.261938E+00,4.515062E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.443218E+00,9.370751E+04,1.379926E+05,2.434410E+00,4.440637E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.044606E+00,1.007165E+05,1.453491E+05,3.603463E+00,3.935971E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.306114E+00,1.037573E+05,1.485034E+05
14:30:00,2.261953E+00,4.515055E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.443347E+00,9.371012E+04,1.380099E+05,2.433836E+00,4.440884E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.088307E+00,1.012250E+05,1.458748E+05,3.599158E+00,3.937830E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.373928E+00,1.045445E+05,1.493181E+05
14:40:00,2.261967E+00,4.515049E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.445687E+00,9.373492E+04,1.380329E+05,2.433267E+00,4.441130E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.134549E+00,1.017619E+05,1.464329E+05,3.594960E+00,3.939642E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.444150E+00,1.053583E+05,1.501630E+05
14:50:00,2.261979E+00,4.515044E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.448048E+00,9.375687E+04,1.380422E+05,2.432703E+00,4.441374E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.181119E+00,1.023018E+05,1.469961E+05,3.590866E+00,3.941410E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.514576E+00,1.061735E+05,1.510112E+05
15:00:00,2.261992E+00,4.515038E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.448750E+00,9.375709E+04,1.380213E+05,2.432143E+00,4.441615E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.226325E+00,1.028257E+05,1.475437E+05,3.586873E+00,3.943134E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.583503E+00,1.069709E+05,1.518418E+05
15:10:00,2.262006E+00,4.515032E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.486711E+00,9.405827E+04,1.383451E+05,2.431589E+00,4.441854E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.268149E+00,1.031690E+05,1.479054E+05,3.582983E+00,3.944814E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.648886E+00,1.075856E+05,1.524844E+05
15:20:00,2.262018E+00,4.515027E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.523059E+00,9.434071E+04,1.386536E+05,2.431040E+00,4.442091E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.305310E+00,1.034581E+05,1.482161E+05,3.579185E+00,3.946454E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.709433E+00,1.081442E+05,1.530741E+05
15:30:00,2.262027E+00,4.515023E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.554965E+00,9.457142E+04,1.389086E+05,2.430496E+00,4.442326E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.337029E+00,1.036842E+05,1.484629E+05,3.575477E+00,3.948055E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.764244E+00,1.086363E+05,1.535962E+05
15:40:00,2.262033E+00,4.515021E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.581521E+00,9.473977E+04,1.390971E+05,2.429957E+00,4.442558E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.362730E+00,1.038405E+05,1.486366E+05,3.571856E+00,3.949618E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.812703E+00,1.090549E+05,1.540415E+05
15:50:00,2.262038E+00,4.515018E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.602234E+00,9.483999E+04,1.392129E+05,2.429423E+00,4.442789E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.382168E+00,1.039243E+05,1.487341E+05,3.568320E+00,3.951145E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.854469E+00,1.093961E+05,1.544058E+05
16:00:00,2.262045E+00,4.515016E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.616444E+00,9.486455E+04,1.392476E+05,2.428894E+00,4.443017E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.394868E+00,1.039302E+05,1.487492E+05,3.564866E+00,3.952636E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.888974E+00,1.096535E+05,1.546819E+05
16:10:00,2.262046E+00,4.515015E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.658390E+00,9.516961E+04,1.396033E+05,2.428375E+00,4.443241E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.401753E+00,1.038217E+05,1.486461E+05,3.561522E+00,3.954080E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.917010E+00,1.097891E+05,1.548322E+05
16:20:00,2.262018E+00,4.515027E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.697488E+00,9.544047E+04,1.398581E+05,2.427859E+00,4.443464E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.402853E+00,1.036461E+05,1.484732E+05,3.558247E+00,3.955494E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.938510E+00,1.098492E+05,1.549044E+05
16:30:00,2.261953E+00,4.515055E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.733665E+00,9.567557E+04,1.400998E+05,2.427347E+00,4.443685E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.399906E+00,1.034236E+05,1.482549E+05,3.555038E+00,3.956880E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.955215E+00,1.098539E+05,1.549226E+05
16:40:00,2.261855E+00,4.515097E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.767477E+00,9.588123E+04,1.403232E+05,2.426839E+00,4.443904E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.393768E+00,1.031639E+05,1.479935E+05,3.551899E+00,3.958235E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.967925E+00,1.098123E+05,1.548882E+05
16:50:00,2.261730E+00,4.515151E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.797819E+00,9.604458E+04,1.405078E+05,2.426336E+00,4.444121E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.383527E+00,1.028564E+05,1.476772E+05,3.548828E+00,3.959561E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.975698E+00,1.097136E+05,1.547893E+05
17:00:00,2.261585E+00,4.515214E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.823698E+00,9.615416E+04,1.406443E+05,2.425837E+00,4.444336E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.368290E+00,1.024910E+05,1.473021E+05,3.545825E+00,3.960858E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.977622E+00,1.095473E+05,1.546219E+05
17:10:00,2.261423E+00,4.515284E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.871240E+00,9.648256E+04,1.410392E+05,2.425342E+00,4.444550E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.348236E+00,1.020228E+05,1.468259E+05,3.542887E+00,3.962126E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.973910E+00,1.092690E+05,1.543441E+05
17:20:00,2.261250E+00,4.515358E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.916882E+00,9.678646E+04,1.412989E+05,2.424852E+00,4.444761E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.323729E+00,1.015030E+05,1.463002E+05,3.540014E+00,3.963367E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.964891E+00,1.089296E+05,1.540070E+05
17:30:00,2.261068E+00,4.515437E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.957567E+00,9.702870E+04,1.415343E+05,2.424366E+00,4.444971E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.293043E+00,1.009117E+05,1.456997E+05,3.537202E+00,3.964581E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.948785E+00,1.085084E+05,1.535850E+05
17:40:00,2.260879E+00,4.515518E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.992136E+00,9.719522E+04,1.417182E+05,2.423884E+00,4.445179E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.255279E+00,1.002381E+05,1.450120E+05,3.534452E+00,3.965768E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.924644E+00,1.079944E+05,1.530652E+05
17:50:00,2.260685E+00,4.515602E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.020997E+00,9.729036E+04,1.418447E+05,2.423406E+00,4.445385E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.211028E+00,9.948901E+04,1.442444E+05,3.531760E+00,3.966931E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.893025E+00,1.073940E+05,1.524547E+05
18:00:00,2.260488E+00,4.515687E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.044557E+00,9.731872E+04,1.419131E+05,2.422932E+00,4.445590E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.160830E+00,9.867073E+04,1.434046E+05,3.529126E+00,3.968068E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.854402E+00,1.067126E+05,1.517603E+05
18:10:00,2.426967E+00,4.443835E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.815201E+00,9.439550E+04,1.387397E+05,2.589239E+00,4.373810E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.103245E+00,9.764882E+04,1.423537E+05,3.693412E+00,3.897145E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.807274E+00,1.058153E+05,1.508426E+05
18:20:00,2.593815E+00,4.371830E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.557343E+00,9.110905E+04,1.355234E+05,2.755916E+00,4.301879E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.036803E+00,9.652390E+04,1.411981E+05,3.875087E+00,3.818742E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.750092E+00,1.048019E+05,1.498075E+05
18:30:00,2.762667E+00,4.299082E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.280446E+00,8.754720E+04,1.318899E+05,2.924576E+00,4.229232E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.958771E+00,9.526430E+04,1.399017E+05,4.080065E+00,3.730507E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.680054E+00,1.036400E+05,1.486185E+05
18:40:00,2.932318E+00,4.226033E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.982731E+00,8.368091E+04,1.278338E+05,3.094022E+00,4.156291E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.865143E+00,9.382383E+04,1.384182E+05,4.300618E+00,3.635617E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.593056E+00,1.022828E+05,1.472288E+05
18:50:00,3.102714E+00,4.152758E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.664890E+00,7.951007E+04,1.233920E+05,3.264205E+00,4.083136E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.755116E+00,9.219288E+04,1.367459E+05,4.532743E+00,3.535874E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.488222E+00,1.007199E+05,1.456365E+05
19:00:00,3.273233E+00,4.079492E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.329148E+00,7.505133E+04,1.185906E+05,3.434523E+00,4.009986E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.629945E+00,9.038454E+04,1.348887E+05,4.773830E+00,3.432346E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.366754E+00,9.896398E+04,1.438446E+05
19:10:00,3.277408E+00,4.078123E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.142413E+00,7.257148E+04,1.159796E+05,3.438415E+00,4.008778E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.499048E+00,8.859808E+04,1.330520E+05,4.855834E+00,3.397660E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.238079E+00,9.721421E+04,1.420576E+05
19:20:00,3.281548E+00,4.076779E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.968266E+00,7.022398E+04,1.135249E+05,3.442305E+00,4.007578E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.370099E+00,8.682638E+04,1.311996E+05,4.927301E+00,3.367532E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.109971E+00,9.546427E+04,1.402390E+05
19:30:00,3.283957E+00,4.076006E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.805575E+00,6.799579E+04,1.111440E+05,3.444525E+00,4.006907E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.249447E+00,8.514513E+04,1.294109E+05,4.981454E+00,3.344584E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.988872E+00,9.379017E+04,1.384682E+05
