Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
20:40:00,7.580696E+03,2.025033E+04,2.563502E-01,1.771866E+00,1.102438E+04,2.745420E+04,3.728026E-01,2.402170E+00,3.691964E+04,3.107151E+04,1.248482E+00,2.718663E+00,1.685281E+04,4.607778E+03,5.694251E-01,4.032888E-01,1.119812E+04,2.967430E+03,3.783535E-01,2.597227E-01,1.670731E+04,4.557503E+03,5.645084E-01,3.988886E-01,1.118709E+04,3.818844E+03,3.779808E-01,3.342305E-01,1.794364E+04,6.545446E+03,6.062868E-01,5.728699E-01,1.186095E+04,4.225818E+03,4.007520E-01,3.698553E-01,1.782127E+04,6.464865E+03,6.021515E-01,5.658175E-01,1.189631E+04,5.125021E+03,4.019464E-01,4.485446E-01,2.375711E+04,7.303137E+03,8.027324E-01,6.391808E-01,1.552081E+04,4.707229E+03,5.244213E-01,4.119873E-01,2.368240E+04,7.228258E+03,8.002069E-01,6.326276E-01,1.558177E+04,5.590213E+03,5.264810E-01,4.892567E-01
20:50:00,7.603283E+03,2.016064E+04,2.571140E-01,1.764021E+00,1.104733E+04,2.739463E+04,3.735786E-01,2.396958E+00,3.715239E+04,3.097163E+04,1.256352E+00,2.709924E+00,1.685734E+04,4.545591E+03,5.695782E-01,3.978469E-01,1.120101E+04,2.928091E+03,3.784512E-01,2.562801E-01,1.671188E+04,4.496906E+03,5.646628E-01,3.935860E-01,1.118998E+04,3.722038E+03,3.780785E-01,3.257598E-01,1.794931E+04,6.481039E+03,6.064783E-01,5.672337E-01,1.186457E+04,4.183952E+03,4.008741E-01,3.661915E-01,1.782699E+04,6.402350E+03,6.023447E-01,5.603471E-01,1.189992E+04,5.028361E+03,4.020685E-01,4.400866E-01,2.380899E+04,7.229552E+03,8.044859E-01,6.327413E-01,1.555371E+04,4.659333E+03,5.255333E-01,4.077958E-01,2.373486E+04,7.156205E+03,8.019798E-01,6.263223E-01,1.561466E+04,5.488228E+03,5.275928E-01,4.803327E-01
21:00:00,7.624491E+03,2.007870E+04,2.578312E-01,1.756854E+00,1.106964E+04,2.733851E+04,3.743331E-01,2.392049E+00,3.736476E+04,3.087036E+04,1.263534E+00,2.701064E+00,1.686150E+04,4.486814E+03,5.697188E-01,3.927032E-01,1.120366E+04,2.890591E+03,3.785408E-01,2.529983E-01,1.671608E+04,4.439217E+03,5.648045E-01,3.885377E-01,1.119263E+04,3.633125E+03,3.781681E-01,3.179793E-01,1.795473E+04,6.419631E+03,6.066617E-01,5.618599E-01,1.186803E+04,4.143703E+03,4.009910E-01,3.626692E-01,1.783247E+04,6.342392E+03,6.025298E-01,5.551002E-01,1.190338E+04,4.939209E+03,4.021853E-01,4.322853E-01,2.385614E+04,7.158053E+03,8.060794E-01,6.264843E-01,1.558360E+04,4.612485E+03,5.265436E-01,4.036960E-01,2.378252E+04,7.085848E+03,8.035907E-01,6.201652E-01,1.564455E+04,5.393141E+03,5.286028E-01,4.720121E-01
21:10:00,7.644575E+03,1.987641E+04,2.585104E-01,1.739155E+00,1.109146E+04,2.728485E+04,3.750710E-01,2.387354E+00,3.755943E+04,3.076675E+04,1.270117E+00,2.691999E+00,1.686537E+04,4.430316E+03,5.698494E-01,3.877590E-01,1.120612E+04,2.854270E+03,3.786240E-01,2.498197E-01,1.671997E+04,4.383375E+03,5.649362E-01,3.836509E-01,1.119509E+04,3.550274E+03,3.782513E-01,3.107291E-01,1.795998E+04,6.360159E+03,6.068390E-01,5.566554E-01,1.187136E+04,4.104447E+03,4.011038E-01,3.592339E-01,1.783776E+04,6.283983E+03,6.027086E-01,5.499888E-01,1.190671E+04,4.855742E+03,4.022981E-01,4.249813E-01,2.389919E+04,7.087583E+03,8.075343E-01,6.203173E-01,1.561089E+04,4.566071E+03,5.274657E-01,3.996341E-01,2.382603E+04,7.016184E+03,8.050612E-01,6.140687E-01,1.567183E+04,5.303125E+03,5.295248E-01,4.641348E-01
21:20:00,7.663732E+03,1.966930E+04,2.591582E-01,1.721033E+00,1.111291E+04,2.723295E+04,3.757961E-01,2.382814E+00,3.773873E+04,3.066023E+04,1.276180E+00,2.682679E+00,1.686900E+04,4.375652E+03,5.699722E-01,3.829753E-01,1.120843E+04,2.818905E+03,3.787021E-01,2.467248E-01,1.672363E+04,4.329038E+03,5.650599E-01,3.788957E-01,1.119740E+04,3.472483E+03,3.783293E-01,3.039216E-01,1.796508E+04,6.302322E+03,6.070114E-01,5.515940E-01,1.187461E+04,4.066054E+03,4.012134E-01,3.558739E-01,1.784290E+04,6.226921E+03,6.028825E-01,5.449952E-01,1.190996E+04,4.777030E+03,4.024077E-01,4.180933E-01,2.393869E+04,7.017861E+03,8.088692E-01,6.142157E-01,1.563592E+04,4.519971E+03,5.283116E-01,3.955996E-01,2.386595E+04,6.947021E+03,8.064102E-01,6.080160E-01,1.569685E+04,5.217265E+03,5.303705E-01,4.566212E-01
21:30:00,7.682051E+03,1.946255E+04,2.597777E-01,1.702942E+00,1.113396E+04,2.718236E+04,3.765082E-01,2.378387E+00,3.790403E+04,3.055059E+04,1.281770E+00,2.673086E+00,1.687243E+04,4.322569E+03,5.700881E-01,3.783298E-01,1.121061E+04,2.784381E+03,3.787757E-01,2.437034E-01,1.672709E+04,4.276057E+03,5.651767E-01,3.742592E-01,1.119958E+04,3.399083E+03,3.784030E-01,2.974983E-01,1.797006E+04,6.245923E+03,6.071796E-01,5.466584E-01,1.187777E+04,4.028439E+03,4.013203E-01,3.525821E-01,1.784792E+04,6.171104E+03,6.030522E-01,5.401105E-01,1.191312E+04,4.702431E+03,4.025146E-01,4.115651E-01,2.397498E+04,6.948716E+03,8.100959E-01,6.081645E-01,1.565891E+04,4.474118E+03,5.290888E-01,3.915867E-01,2.390262E+04,6.878279E+03,8.076498E-01,6.020001E-01,1.571984E+04,5.134945E+03,5.311475E-01,4.494172E-01
21:40:00,7.699670E+03,1.925644E+04,2.603735E-01,1.684907E+00,1.115473E+04,2.713274E+04,3.772103E-01,2.374045E+00,3.805726E+04,3.043784E+04,1.286952E+00,2.663220E+00,1.687569E+04,4.270926E+03,5.701984E-01,3.738103E-01,1.121269E+04,2.750641E+03,3.788458E-01,2.407506E-01,1.673038E+04,4.224391E+03,5.652878E-01,3.697377E-01,1.120166E+04,3.329600E+03,3.784731E-01,2.914176E-01,1.797494E+04,6.190808E+03,6.073444E-01,5.418351E-01,1.188087E+04,3.991539E+03,4.014250E-01,3.493528E-01,1.785284E+04,6.116466E+03,6.032184E-01,5.353289E-01,1.191622E+04,4.631464E+03,4.026193E-01,4.053546E-01,2.400851E+04,6.880016E+03,8.112290E-01,6.021522E-01,1.568015E+04,4.428465E+03,5.298065E-01,3.875913E-01,2.393649E+04,6.809926E+03,8.087945E-01,5.960182E-01,1.574107E+04,5.055713E+03,5.318650E-01,4.424835E-01
21:50:00,7.716704E+03,1.905108E+04,2.609495E-01,1.666939E+00,1.117526E+04,2.708387E+04,3.779047E-01,2.369770E+00,3.820008E+04,3.032211E+04,1.291781E+00,2.653095E+00,1.687882E+04,4.220632E+03,5.703042E-01,3.694088E-01,1.121468E+04,2.717655E+03,3.789130E-01,2.378638E-01,1.673353E+04,4.174034E+03,5.653944E-01,3.653306E-01,1.120364E+04,3.263667E+03,3.785403E-01,2.856475E-01,1.797973E+04,6.136861E+03,6.075065E-01,5.371140E-01,1.188391E+04,3.955305E+03,4.015279E-01,3.461818E-01,1.785768E+04,6.062963E+03,6.033818E-01,5.306467E-01,1.191926E+04,4.563751E+03,4.027222E-01,3.994289E-01,2.403964E+04,6.811669E+03,8.122811E-01,5.961707E-01,1.569986E+04,4.382978E+03,5.304727E-01,3.836105E-01,2.396794E+04,6.741928E+03,8.098572E-01,5.900673E-01,1.576078E+04,4.979228E+03,5.325310E-01,4.357900E-01
22:00:00,7.733229E+03,1.884649E+04,2.615083E-01,1.649038E+00,1.119560E+04,2.703562E+04,3.785926E-01,2.365549E+00,3.833373E+04,3.020360E+04,1.296301E+00,2.642726E+00,1.688184E+04,4.171628E+03,5.704061E-01,3.651203E-01,1.121659E+04,2.685408E+03,3.789777E-01,2.350417E-01,1.673657E+04,4.124997E+03,5.654970E-01,3.610393E-01,1.120556E+04,3.200981E+03,3.786049E-01,2.801616E-01,1.798446E+04,6.083989E+03,6.076664E-01,5.324869E-01,1.188692E+04,3.919700E+03,4.016294E-01,3.430658E-01,1.786245E+04,6.010557E+03,6.035430E-01,5.260603E-01,1.192226E+04,4.498986E+03,4.028237E-01,3.937611E-01,2.406867E+04,6.743638E+03,8.132622E-01,5.902170E-01,1.571824E+04,4.337649E+03,5.310937E-01,3.796434E-01,2.399725E+04,6.674277E+03,8.108479E-01,5.841467E-01,1.577915E+04,4.905216E+03,5.331518E-01,4.293129E-01
22:10:00,7.749305E+03,1.566823E+04,2.620519E-01,1.370944E+00,1.121578E+04,2.250957E+04,3.792748E-01,1.969530E+00,3.845929E+04,2.516246E+04,1.300547E+00,2.200979E+00,1.688475E+04,3.455789E+03,5.705047E-01,3.024668E-01,1.121844E+04,2.224310E+03,3.790402E-01,1.946840E-01,1.673951E+04,3.416895E+03,5.655963E-01,2.990630E-01,1.120741E+04,2.641175E+03,3.786675E-01,2.311656E-01,1.798914E+04,5.047910E+03,6.078243E-01,4.418067E-01,1.188988E+04,3.251547E+03,4.017296E-01,2.845868E-01,1.786716E+04,4.986895E+03,6.037023E-01,4.364669E-01,1.192523E+04,3.722048E+03,4.029239E-01,3.257621E-01,2.409584E+04,5.591330E+03,8.141804E-01,4.893648E-01,1.573543E+04,3.595804E+03,5.316748E-01,3.147152E-01,2.402468E+04,5.533672E+03,8.117750E-01,4.843188E-01,1.579634E+04,4.056741E+03,5.337327E-01,3.550533E-01
22:20:00,7.764978E+03,1.349338E+04,2.625819E-01,1.164179E+00,1.123580E+04,1.999903E+04,3.799521E-01,1.717737E+00,3.857764E+04,2.137636E+04,1.304549E+00,1.849321E+00,1.688759E+04,2.790805E+03,5.706005E-01,2.435482E-01,1.122023E+04,1.792614E+03,3.791009E-01,1.564984E-01,1.674236E+04,2.756027E+03,5.656927E-01,2.405696E-01,1.120920E+04,2.155569E+03,3.787281E-01,1.876004E-01,1.799376E+04,4.262054E+03,6.079806E-01,3.689288E-01,1.189282E+04,2.739993E+03,4.018287E-01,2.372565E-01,1.787183E+04,4.204589E+03,6.038599E-01,3.640484E-01,1.192816E+04,3.166320E+03,4.030230E-01,2.737238E-01,2.412136E+04,4.763545E+03,8.150430E-01,4.118110E-01,1.575158E+04,3.057146E+03,5.322205E-01,2.643800E-01,2.405045E+04,4.708399E+03,8.126458E-01,4.071186E-01,1.581248E+04,3.475585E+03,5.342782E-01,3.000995E-01
22:30:00,7.780348E+03,1.094331E+04,2.631017E-01,9.309363E-01,1.125577E+04,1.682837E+04,3.806274E-01,1.417536E+00,3.869017E+04,1.799582E+04,1.308354E+00,1.525232E+00,1.689036E+04,2.091819E+03,5.706941E-01,1.823697E-01,1.122199E+04,1.342574E+03,3.791602E-01,1.171084E-01,1.674515E+04,2.064829E+03,5.657870E-01,1.800727E-01,1.121096E+04,1.617687E+03,3.787874E-01,1.405230E-01,1.799836E+04,3.352893E+03,6.081360E-01,2.875015E-01,1.189573E+04,2.150434E+03,4.019272E-01,1.845237E-01,1.787646E+04,3.300196E+03,6.040165E-01,2.831664E-01,1.193108E+04,2.529930E+03,4.031215E-01,2.160152E-01,2.414554E+04,3.802025E+03,8.158599E-01,3.247971E-01,1.576687E+04,2.434085E+03,5.327371E-01,2.080842E-01,2.407484E+04,3.750329E+03,8.134701E-01,3.205454E-01,1.582776E+04,2.812760E+03,5.347947E-01,2.393602E-01
22:40:00,7.795420E+03,8.464127E+03,2.636114E-01,7.028964E-01,1.127567E+04,1.376037E+04,3.813000E-01,1.124710E+00,3.879728E+04,1.470940E+04,1.311976E+00,1.208124E+00,1.689307E+04,1.575994E+03,5.707857E-01,1.344221E-01,1.122371E+04,1.003812E+03,3.792182E-01,8.577527E-02,1.674788E+04,1.549539E+03,5.658792E-01,1.323058E-01,1.121267E+04,1.240091E+03,3.788455E-01,1.049303E-01,1.800292E+04,2.473232E+03,6.082903E-01,2.083023E-01,1.189863E+04,1.579909E+03,4.020251E-01,1.332328E-01,1.788106E+04,2.424802E+03,6.041721E-01,2.044759E-01,1.193397E+04,1.918720E+03,4.032193E-01,1.602613E-01,2.416847E+04,2.872305E+03,8.166349E-01,2.402182E-01,1.578137E+04,1.831978E+03,5.332271E-01,1.533944E-01,2.409798E+04,2.824107E+03,8.142520E-01,2.364095E-01,1.584226E+04,2.173685E+03,5.352845E-01,1.805025E-01
22:50:00,7.810198E+03,6.036242E+03,2.641111E-01,4.786639E-01,1.129546E+04,1.077434E+04,3.819692E-01,8.377961E-01,3.889930E+04,1.150489E+04,1.315426E+00,8.971365E-01,1.689572E+04,8.929099E+02,5.708754E-01,7.463525E-02,1.122539E+04,5.642745E+02,3.792750E-01,4.730442E-02,1.675055E+04,8.742457E+02,5.659695E-01,7.320081E-02,1.121436E+04,7.269537E+02,3.789023E-01,5.993439E-02,1.800746E+04,1.616545E+03,6.084435E-01,1.308690E-01,1.190150E+04,1.024559E+03,4.021222E-01,8.311042E-02,1.788564E+04,1.572174E+03,6.043266E-01,1.275349E-01,1.193685E+04,1.326890E+03,4.033164E-01,1.060463E-01,2.419025E+04,1.966315E+03,8.173709E-01,1.575052E-01,1.579513E+04,1.245537E+03,5.336924E-01,9.993780E-02,2.411995E+04,1.921534E+03,8.149945E-01,1.541324E-01,1.585602E+04,1.553711E+03,5.357496E-01,1.231926E-01
23:00:00,7.824694E+03,3.647084E+03,2.646013E-01,2.573414E-01,1.131514E+04,7.855659E+03,3.826350E-01,5.557628E-01,3.899665E+04,8.367044E+03,1.318718E+00,5.912016E-01,1.689833E+04,4.093826E+02,5.709634E-01,2.916658E-02,1.122703E+04,2.461302E+02,3.793307E-01,1.756343E-02,1.675317E+04,3.914719E+02,5.660580E-01,2.793174E-02,1.121600E+04,2.240090E+02,3.789579E-01,1.581310E-02,1.801196E+04,7.785375E+02,6.085957E-01,5.489622E-02,1.190435E+04,4.815698E+02,4.022187E-01,3.395680E-02,1.789018E+04,7.380787E+02,6.044801E-01,5.204232E-02,1.193970E+04,7.507581E+02,4.034129E-01,5.310381E-02,2.421097E+04,1.079305E+03,8.180713E-01,7.632208E-02,1.580823E+04,6.716560E+02,5.341351E-01,4.749463E-02,2.414085E+04,1.037886E+03,8.157009E-01,7.337956E-02,1.586911E+04,9.490627E+02,5.361921E-01,6.715837E-02
23:10:00,7.838922E+03,4.390071E+03,2.650825E-01,3.097152E-01,1.133472E+04,9.472246E+03,3.832971E-01,6.697174E-01,3.908974E+04,1.020546E+04,1.321866E+00,7.207406E-01,1.690088E+04,4.093826E+02,5.710497E-01,2.916658E-02,1.122865E+04,2.461302E+02,3.793853E-01,1.756343E-02,1.675574E+04,3.914719E+02,5.661449E-01,2.793174E-02,1.121762E+04,2.301775E+02,3.790125E-01,1.624792E-02,1.801644E+04,9.401196E+02,6.087469E-01,6.628974E-02,1.190719E+04,5.819214E+02,4.023145E-01,4.103281E-02,1.789469E+04,8.915783E+02,6.046325E-01,6.286578E-02,1.194254E+04,9.024028E+02,4.035087E-01,6.379788E-02,2.423073E+04,1.292337E+03,8.187392E-01,9.134463E-02,1.582072E+04,8.046999E+02,5.345571E-01,5.687660E-02,2.416078E+04,1.242983E+03,8.163743E-01,8.784236E-02,1.588159E+04,1.133672E+03,5.366139E-01,8.017795E-02
23:20:00,7.852894E+03,4.168201E+03,2.655549E-01,2.938187E-01,1.135420E+04,9.122799E+03,3.839557E-01,6.430738E-01,3.917889E+04,1.083493E+04,1.324881E+00,7.637632E-01,1.690339E+04,5.620359E+02,5.711344E-01,4.003010E-02,1.123024E+04,3.404350E+02,3.794389E-01,2.428371E-02,1.675826E+04,5.411084E+02,5.662301E-01,3.859077E-02,1.121920E+04,1.727397E+02,3.790661E-01,1.218994E-02,1.802088E+04,8.651964E+02,6.088970E-01,6.100273E-02,1.191000E+04,5.347216E+02,4.024096E-01,3.770179E-02,1.789917E+04,8.174521E+02,6.047838E-01,5.763582E-02,1.194535E+04,8.460619E+02,4.036038E-01,5.965909E-02,2.424962E+04,1.193931E+03,8.193773E-01,8.418599E-02,1.583265E+04,7.432042E+02,5.349602E-01,5.240461E-02,2.417981E+04,1.145896E+03,8.170176E-01,8.079824E-02,1.589352E+04,1.063453E+03,5.370168E-01,7.499201E-02
23:30:00,7.866508E+03,4.349535E+03,2.660153E-01,3.066015E-01,1.137341E+04,9.476848E+03,3.846053E-01,6.680318E-01,3.926377E+04,1.109929E+04,1.327751E+00,7.824003E-01,1.690583E+04,5.620359E+02,5.712169E-01,4.003010E-02,1.123178E+04,3.404350E+02,3.794911E-01,2.428371E-02,1.676072E+04,5.411084E+02,5.663132E-01,3.859077E-02,1.122075E+04,1.770052E+02,3.791183E-01,1.249062E-02,1.802526E+04,9.251916E+02,6.090450E-01,6.523524E-02,1.191278E+04,5.731883E+02,4.025034E-01,4.041544E-02,1.790358E+04,8.770704E+02,6.049331E-01,6.184148E-02,1.194813E+04,8.817268E+02,4.036976E-01,6.217714E-02,2.426756E+04,1.240290E+03,8.199837E-01,8.745878E-02,1.584398E+04,7.734020E+02,5.353432E-01,5.453637E-02,2.419790E+04,1.192720E+03,8.176289E-01,8.410357E-02,1.590484E+04,1.085601E+03,5.373997E-01,7.655832E-02
23:40:00,7.879809E+03,4.482272E+03,2.664651E-01,3.159586E-01,1.139240E+04,9.766837E+03,3.852477E-01,6.884718E-01,3.934486E+04,1.130566E+04,1.330493E+00,7.969448E-01,1.690821E+04,5.793737E+02,5.712975E-01,4.118123E-02,1.123329E+04,3.503419E+02,3.795420E-01,2.494194E-02,1.676312E+04,5.587648E+02,5.663943E-01,3.976931E-02,1.122226E+04,2.931128E+01,3.791693E-01,2.066334E-03,1.802959E+04,9.656300E+02,6.091913E-01,6.808914E-02,1.191552E+04,5.991830E+02,4.025960E-01,4.224992E-02,1.790795E+04,9.176910E+02,6.050805E-01,6.470801E-02,1.195087E+04,9.020540E+02,4.037902E-01,6.361331E-02,2.428466E+04,1.264286E+03,8.205617E-01,8.915442E-02,1.585478E+04,7.888834E+02,5.357083E-01,5.563024E-02,2.421514E+04,1.217226E+03,8.182115E-01,8.583490E-02,1.591564E+04,1.093284E+03,5.377645E-01,7.710346E-02
23:50:00,7.892845E+03,4.586037E+03,2.669059E-01,3.232732E-01,1.141124E+04,1.000974E+04,3.858846E-01,7.055924E-01,3.942266E+04,1.146295E+04,1.333124E+00,8.080292E-01,1.691055E+04,5.793737E+02,5.713764E-01,4.118123E-02,1.123476E+04,3.503419E+02,3.795919E-01,2.494194E-02,1.676547E+04,5.587648E+02,5.664737E-01,3.976931E-02,1.122373E+04,2.436192E+01,3.792192E-01,1.717257E-03,1.803387E+04,9.917048E+02,6.093360E-01,6.992979E-02,1.191824E+04,6.156833E+02,4.026877E-01,4.341466E-02,1.791226E+04,9.442214E+02,6.052265E-01,6.658065E-02,1.195358E+04,9.116304E+02,4.038819E-01,6.429056E-02,2.430103E+04,1.272746E+03,8.211148E-01,8.975348E-02,1.586512E+04,7.941115E+02,5.360575E-01,5.600045E-02,2.423163E+04,1.226367E+03,8.187689E-01,8.648194E-02,1.592597E+04,1.090027E+03,5.381136E-01,7.687578E-02
24:00:00,7.905639E+03,4.672359E+03,2.673386E-01,3.293581E-01,1.142993E+04,1.021722E+04,3.865167E-01,7.202154E-01,3.949747E+04,1.158384E+04,1.335654E+00,8.165480E-01,1.691284E+04,5.741010E+02,5.714539E-01,4.080720E-02,1.123621E+04,3.457487E+02,3.796409E-01,2.461928E-02,1.676777E+04,5.536931E+02,5.665517E-01,3.940889E-02,1.122518E+04,1.637689E+02,3.792681E-01,1.154302E-02,1.803812E+04,1.006639E+03,6.094795E-01,7.098438E-02,1.192092E+04,6.247928E+02,4.027786E-01,4.405791E-02,1.791655E+04,9.598186E+02,6.053711E-01,6.768188E-02,1.195627E+04,9.131482E+02,4.039727E-01,6.439880E-02,2.431673E+04,1.269434E+03,8.216453E-01,8.952149E-02,1.587503E+04,7.915376E+02,5.363923E-01,5.581987E-02,2.424745E+04,1.223877E+03,8.193033E-01,8.630779E-02,1.593587E+04,1.078691E+03,5.384482E-01,7.607738E-02
