Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/01  01:00:00,501855965.6971329,354408483.6682167,0.0,15146841.55919508,64112400.0,57896985.85326433,10260870.277633273,30384.33882352941,55897928.04094611,55825928.04094611,72000.0,402239631.3128921,13764587.50120306,656357.8931907268,399069226.10097369,0.0 
 01/01  02:00:00,492850462.65198579,347113125.6693418,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,60778304.57516654,60706304.57516654,72000.0,400711216.2473894,11343051.78096816,656357.8931907269,395678169.32947507,0.0 
 01/01  03:00:00,611995567.832585,464120549.54210069,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,83963057.71804537,79892371.43938573,4070686.2786596554,534419117.8484536,14068370.065894824,656357.8931907268,528034446.6936093,0.0 
 01/01  04:00:00,500170580.839171,354433243.8565269,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,63433935.578424308,63361935.578424308,72000.0,410127551.9651104,11165878.90825487,656357.8931907269,405122792.31926646,0.0 
 01/01  05:00:00,618480130.2696979,470605111.97921368,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,85696509.8405423,81625575.62647374,4070934.2140685708,542582325.800518,13911776.034630845,656357.8931907268,535905572.4803927,0.0 
 01/01  06:00:00,503910422.8551216,358173085.8724776,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,64177977.544834587,64105977.544834587,72000.0,414662184.39237627,11065520.89579452,1148626.3130837719,409457867.9083453,0.0 
 01/01  07:00:00,623943782.6511816,476068764.3606973,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,86689528.52322726,82618789.16744474,4070739.3557825267,549310739.1064098,13801070.135176717,656357.8931907268,542163795.6946532,0.0 
 01/01  08:00:00,458999158.65752598,356003421.67488196,0.0,15146841.55919508,21370800.0,57896985.85326433,8550725.23136106,30384.33882352941,64790230.84516836,64718230.84516836,72000.0,412994063.9913444,10988917.27873039,656357.8931907268,407778006.35101667,0.0 
 01/01  09:00:00,488480801.5273433,404718183.236859,0.0,15146841.55919508,0.0,57896985.85326433,10688406.539201325,30384.33882352941,84260857.53238544,80190095.31438983,4070762.217995614,474857653.8788494,14017217.931974873,656357.8931907268,468870259.4883709,0.0 
 01/01  10:00:00,342236032.2017968,260611095.21915279,0.0,15146841.55919508,0.0,57896985.85326433,8550725.23136106,30384.33882352941,58783985.19612321,58711985.19612321,72000.0,310085222.10383269,11475708.697910246,656357.8931907269,307580683.3760513,0.0 
 01/01  11:00:00,386885080.4412061,303122462.1507218,0.0,15146841.55919508,0.0,57896985.85326433,10688406.539201325,30384.33882352941,67642422.65026108,67570422.65026108,72000.0,361040761.94003608,17361065.30929937,656357.8931907268,357178800.27093067,0.0 
 01/01  12:00:00,292034499.82100096,210409562.83835698,0.0,15146841.55919508,0.0,57896985.85326433,8550725.23136106,30384.33882352941,51330647.229491148,47260068.23520522,4070578.9942859287,249618904.7728444,14670795.661515002,984536.83978609,248217617.42652113,0.0 
 01/01  13:00:00,355687215.08550736,271924596.7950231,0.0,15146841.55919508,0.0,57896985.85326433,10688406.539201325,30384.33882352941,57998871.58690484,53928225.61806035,4070645.968844484,315066109.7940918,17041251.237742276,984536.83978609,315067177.2894714,0.0 
 01/01  14:00:00,288261462.037884,206636525.05524007,0.0,15146841.55919508,0.0,57896985.85326433,8550725.23136106,30384.33882352941,38050940.59295006,37978940.59295006,72000.0,234238458.76055003,11998726.994057458,1476805.2596791352,237019677.52960009,0.0 
 01/01  15:00:00,349802358.680381,266039740.38989673,0.0,15146841.55919508,0.0,57896985.85326433,10688406.539201325,30384.33882352941,49364078.158388588,45293231.39756679,4070846.7608217957,299440050.5149311,15160670.65290479,984536.83978609,302274325.5079502,0.0 
 01/01  16:00:00,291708113.90496227,210083176.92231826,0.0,15146841.55919508,0.0,57896985.85326433,8550725.23136106,30384.33882352941,34157287.462679978,34085287.462679978,72000.0,234723219.5188104,12095846.345383812,656357.8931907268,237351406.89246226,0.0 
 01/01  17:00:00,411368858.9054593,284864640.6149751,0.0,15146841.55919508,42741600.0,57896985.85326433,10688406.539201325,30384.33882352941,47229302.95157132,43158496.50715742,4070806.444413902,316685151.1303463,14874453.955178384,656357.8931907268,319391437.820701,0.0 
 01/01  18:00:00,369523945.00984856,223786608.02720458,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,33659176.477235499,33587176.477235499,72000.0,248328714.61609806,11654599.448791508,656357.8931907268,250656349.208993,0.0 
 01/01  19:00:00,452401872.9160002,304526854.62551596,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,48997094.55425945,44926213.41586584,4070881.138393608,338766328.4274354,14559640.945297262,656357.8931907268,340467825.3582086,0.0 
 01/01  20:00:00,378932875.303827,233195538.3211829,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,34963864.61401771,34891864.61401771,72000.0,258848228.89791186,11582787.431194118,656357.8931907268,261109030.0123971,0.0 
 01/01  21:00:00,450194888.46571639,302319870.1752321,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,43912067.29986867,43840067.29986867,72000.0,335530358.37434366,14504919.930052273,656357.8931907268,337391924.01512709,0.0 
 01/01  22:00:00,377443557.3252319,231706220.34258796,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,38462464.373006198,34391525.724529389,4070938.648476801,257064591.93330688,11560268.318699519,1148626.3130837719,259219440.9222114,0.0 
 01/01  23:00:00,455420080.78806117,307545062.4975769,0.0,15146841.55919508,64112400.0,57896985.85326433,10688406.539201325,30384.33882352941,48236372.96224561,44165629.80342926,4070743.1588163587,341138092.639661,14477242.981112108,656357.8931907268,342877566.34032037,0.0 
 01/01  24:00:00,385670959.55447027,239933622.57182623,0.0,15146841.55919508,64112400.0,57896985.85326433,8550725.23136106,30384.33882352941,35259637.177785489,35187637.177785489,72000.0,266333747.59862767,11528647.76194991,656357.8931907269,268083732.3140546,0.0 
 01/02  01:00:00,488156285.15031948,320982271.57541379,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,48293916.92941627,48221916.92941627,72000.0,361193979.90940019,16326237.797734689,822188.3656156191,359559805.1189468,0.0 
 01/02  02:00:00,416256915.2001809,251220582.93311549,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,44124687.623105499,40053855.911826599,4070831.7112789,283909056.2036541,13184002.359045536,822188.3656156191,283263667.6625768,0.0 
 01/02  03:00:00,495085871.9001346,327911858.32522889,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,50737500.10366182,50665500.10366182,72000.0,370261082.0177217,16684682.816620712,822188.3656156191,368444258.4081583,0.0 
 01/02  04:00:00,415508492.92528989,250472160.65822444,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,43945284.47270033,39874373.05105102,4070911.4216493067,283071747.05648508,13179988.534214747,822188.3656156191,282371659.09906527,0.0 
 01/02  05:00:00,481902441.57477769,314728427.99987199,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,48755573.15281483,48683573.15281483,72000.0,354140961.12482008,16710042.353613109,822188.3656156191,353675286.5221238,0.0 
 01/02  06:00:00,409821519.509514,229638345.6832534,0.0,30293683.11839016,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,39053419.308650579,34982024.95195637,4071394.3566942077,261428484.33705426,13554819.051854525,1315501.3849849906,257623965.64481849,0.0 
 01/02  07:00:00,1239463117.809104,1055004581.3671632,0.0,30293683.11839016,64112400.0,77195981.13768575,12826087.84704159,30384.33882352941,14493708.880282265,10422374.102414698,4071334.777867566,994789141.6483183,0.0,1151063.7118618668,1063342480.6490948,0.0 
 01/02  08:00:00,1023983930.1909933,781221165.9738102,0.0,90881049.35517045,21370800.0,117654442.67614728,12826087.84704159,30384.338823529408,163660248.70139263,159586813.0460953,4073435.6552973219,709361296.7548865,0.0,3124315.789339353,908890616.4106864,0.0 
 01/02  09:00:00,1064175865.166136,525224320.3219998,0.0,272643148.0655114,0.0,253451924.59275989,12826087.84704159,30384.33882352941,139316729.81716777,131235615.83005193,8081113.987115835,528627942.3126581,39321327.739929128,5755318.559309334,630212812.9860414,0.0 
 01/02  10:00:00,952048852.8248632,443152165.12358418,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,118729002.23405326,110646177.97444809,8082824.25960516,432639543.7458011,38594501.68720856,6248631.578678705,531669107.5031426,0.0 
 01/02  11:00:00,890637996.9228464,388677045.4853035,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,96446900.85286786,88364164.05496678,8082736.797901107,367757021.35337927,38525444.33159697,6413069.251801831,459368376.72927698,0.0 
 01/02  12:00:00,849388962.6402965,340492274.9390173,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,86450325.06131087,74356621.50130582,12093703.56000505,311705759.96986547,40199575.600305158,7728570.6367868189,399977572.1400619,0.0 
 01/02  13:00:00,840509235.3258171,333572202.24961838,0.0,272643148.0655114,0.0,221437412.82482205,12826087.84704159,30384.338823529408,81413761.29797583,69314615.7765783,12099145.521397515,298399441.0046515,41938507.117303039,9372947.368018058,389023894.87088099,0.0 
 01/02  14:00:00,794896813.4413487,280220345.52028939,0.0,272643148.0655114,0.0,229176847.66968299,12826087.84704159,30384.338823529408,95144476.8118083,83045648.00478809,12098828.80702022,244201887.56739957,47592928.29975252,8879634.348648688,346656863.92411985,0.0 
 01/02  15:00:00,769817865.3667998,267856913.92925699,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,110659872.78751354,98959514.6415619,11700358.14595164,232251354.00619263,52686482.36960046,5590880.88618621,347024525.6425065,0.0 
 01/02  16:00:00,758694841.6330437,256733890.1955009,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,91943242.70816176,87481370.98348764,4461871.724674143,224252128.42158727,61834541.978908088,5426443.213063086,326718986.982291,0.0 
 01/02  17:00:00,805371308.457648,250265152.6245008,0.0,272643148.0655114,42741600.0,226864935.58177094,12826087.84704159,30384.338823529408,86972482.88725458,74881104.27102092,12091378.61623366,222155843.11462448,72188291.75101587,7235257.617417449,310170036.0413175,0.0 
 01/02  18:00:00,789198844.1974291,274112953.18218657,0.0,212055781.82873113,64112400.0,226061237.00064618,12826087.84704159,30384.338823529408,97218620.71993111,89140927.47244288,8077693.24748824,220226179.07436089,66035194.93158451,4275379.501201221,345425695.1601409,0.0 
 01/02  19:00:00,670866990.9806341,312764258.96881708,0.0,151468415.59195087,64112400.0,129665444.23400118,12826087.84704159,30384.33882352941,95058051.32219205,90984183.79229895,4073867.529893075,219624219.38015915,41490935.6061541,3453191.1355856016,385551606.0026562,0.0 
 01/02  20:00:00,668532133.3803929,319677049.72022417,0.0,151468415.59195087,64112400.0,120417795.88235286,12826087.84704159,30384.338823529408,81338638.67857166,77266051.20582855,4072587.4727431049,215269662.7981331,30989585.717898985,2466565.096846857,381489890.684887,0.0 
 01/02  21:00:00,623518425.562348,354549703.4233812,0.0,90881049.35517045,64112400.0,101118800.5979314,12826087.84704159,30384.338823529408,74761179.08272963,70688057.47736892,4073121.6053606986,218576390.21435083,16693600.792265384,2795440.4430931059,411100149.40527638,0.0 
 01/02  22:00:00,620315295.0838732,355970397.12073037,0.0,90881049.35517045,64112400.0,96494976.4221072,12826087.84704159,30384.338823529408,65626144.77358478,61554821.48060184,4071323.2929829468,215921757.49560596,13242747.186784978,1315501.3849849906,405214254.30521187,0.0 
 01/02  23:00:00,171632448.59489949,0.0,0.0,30293683.11839016,64112400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0,10097894.372796718,0.0,822188.3656156191,0.0,0.0 
 01/02  24:00:00,176167821.190491,17494350.049367045,0.0,15146841.55919508,64112400.0,77195981.13768575,2187864.1054195717,30384.338823529408,11043980.89696948,6973042.295377791,4070938.6015916888,43389782.793974209,10888218.835059749,822188.3656156191,23072783.885669277,0.0 
 01/03  01:00:00,199570462.3494649,39438415.13806129,0.0,15146841.55919508,64112400.0,77195981.13768575,3646440.175699286,30384.33882352941,16295085.723302143,16223085.723302143,72000.0,78516235.26523283,16268704.8576145,823896.3607520128,52416883.71670301,0.0 
 01/03  02:00:00,217794570.54301284,55445810.54110247,0.0,15146841.55919508,64112400.0,77195981.13768575,5863152.966205979,30384.33882352941,19182448.443046865,15111265.012379032,4071183.430667833,78075820.06318498,30245732.1489569,823896.3607520127,67534822.55100569,0.0 
 01/03  03:00:00,242551545.0564248,78736996.81296295,0.0,15146841.55919508,64112400.0,77195981.13768575,7328941.207757473,30384.33882352941,21765575.458649734,21693575.458649734,72000.0,106408872.40087378,35410821.413407158,823896.3607520128,96091857.17988272,0.0 
 01/03  04:00:00,254325220.10063765,88840959.12271308,0.0,15146841.55919508,64112400.0,77195981.13768575,8998653.94222024,30384.33882352941,22226992.20513282,18156090.737790534,4070901.4673422814,101946296.68361295,49684891.539218317,823896.3607520128,103365831.71294549,0.0 
 01/03  05:00:00,287732490.6723445,121230370.16372757,0.0,15146841.55919508,64112400.0,77195981.13768575,10016513.472912554,30384.33882352941,27991596.085298309,27919596.085298309,72000.0,143650158.15234,50931475.62023298,823896.3607520128,143566047.0319662,0.0 
 01/03  06:00:00,305145626.45019796,124290559.55764868,0.0,30293683.11839016,64112400.0,77195981.13768575,9222618.29764983,30384.33882352941,28865562.785165088,24793869.68457465,4071693.100590438,146697128.88284294,47000283.32844856,1318234.1772032208,144125655.3053084,0.0 
 01/03  07:00:00,916729673.5356056,732271137.0936644,0.0,30293683.11839016,64112400.0,77195981.13768575,12826087.84704159,30384.33882352941,5536292.599222186,5464292.599222186,72000.0,617552169.0175444,0.0,1153454.9050528182,736642571.1730422,0.0 
 01/03  08:00:00,766184340.1290143,523421575.9118312,0.0,90881049.35517045,21370800.0,117654442.67614728,12826087.84704159,30384.338823529408,186777539.63935945,178702896.0725562,8074643.566803281,427134551.82609859,22221759.48674615,3130806.170857649,666383892.7698763,0.0 
 01/03  09:00:00,880628328.4924445,341676783.64830806,0.0,272643148.0655114,0.0,253451924.59275989,12826087.84704159,30384.338823529408,178392474.63075573,170310816.65800775,8081657.972747995,324394638.10302379,62459689.13375548,5767274.52526409,477925436.97471418,0.0 
 01/03  10:00:00,799222836.0697569,290326148.36847767,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,179490560.9823032,171408370.61006887,8082190.372234322,271055253.60562947,68672124.20394223,6261612.341715299,427452844.85653278,0.0 
 01/03  11:00:00,758890052.5984359,256929101.16089297,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,170797137.50538347,162714306.7718936,8082830.733489858,239561957.88587503,76358172.48697576,6426391.6138657019,387100546.5784079,0.0 
 01/03  12:00:00,741865222.9296755,232968535.22839649,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,161404022.68812479,149311428.09745819,12092594.590666607,217792268.1527728,84522289.77120939,7744625.791068921,352417677.7063631,0.0 
 01/03  13:00:00,750932017.7120733,243994984.63587458,0.0,272643148.0655114,0.0,221437412.82482205,12826087.84704159,30384.338823529408,148380518.4072412,136282619.36210425,12097899.04513695,215604216.97431288,76639399.28186435,9392418.512572945,353021080.125558,0.0 
 01/03  14:00:00,713434057.3380088,198757589.41694946,0.0,272643148.0655114,0.0,229176847.66968299,12826087.84704159,30384.338823529408,141663383.64815016,129565692.91257924,12097690.735570882,187077191.13497366,98003056.37486007,8898080.69612174,302410143.74701288,0.0 
 01/03  15:00:00,691083592.1060722,189122640.66852934,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,135288179.70681492,127206822.47765851,8081357.229156397,178560737.6591567,102326269.7078234,5602495.253113689,290888098.65065619,0.0 
 01/03  16:00:00,686515847.2458997,184554895.8083569,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,133377757.5118188,125297128.59473911,8080628.9170796689,174809307.99060909,106557101.05370608,5437715.980963286,284792598.6841482,0.0 
 01/03  17:00:00,744976129.5065714,189869973.67342419,0.0,272643148.0655114,42741600.0,226864935.58177094,12826087.84704159,30384.338823529408,135476846.98635493,123385435.71027625,12091411.276078657,180725578.25139017,110681532.66930092,7250287.974617713,288578322.2416452,0.0 
 01/03  18:00:00,730611177.1055756,215525286.090333,0.0,212055781.82873113,64112400.0,226061237.00064618,12826087.84704159,30384.338823529408,130031598.44701407,125956670.17853493,4074928.26847915,181446633.81713347,103884913.95560488,4284261.075910467,316290622.233161,0.0 
 01/03  19:00:00,617733951.7848858,259631219.77306865,0.0,151468415.59195087,64112400.0,129665444.23400118,12826087.84704159,30384.33882352941,140654808.2432389,132578097.5813812,8076710.661857696,185122571.443707,75677880.74998778,3460364.715158454,365693697.8381736,0.0 
 01/03  20:00:00,615599245.2729739,266744161.61280523,0.0,151468415.59195087,64112400.0,120417795.88235286,12826087.84704159,30384.338823529408,139319158.2968744,135246383.57121677,4072774.7256576179,189989323.3620863,70553111.31376973,2471689.082256038,374941268.46977868,0.0 
 01/03  21:00:00,580401559.4543388,311432837.3153718,0.0,90881049.35517045,64112400.0,101118800.5979314,12826087.84704159,30384.338823529408,144745745.65738545,140672649.83514077,4073095.822244688,194131582.16026924,44377666.11319305,2801247.6265568446,423970957.1834844,0.0 
 01/03  22:00:00,589804902.2016664,325460004.2385236,0.0,90881049.35517045,64112400.0,96494976.4221072,12826087.84704159,30384.338823529408,146832494.19592384,142761065.1277899,4071429.0681339295,202145998.18799377,36627394.01358284,1318234.1772032206,439668856.3407555,0.0 
 01/03  23:00:00,174605889.10566036,2608796.49319095,0.0,30293683.11839016,64112400.0,77195981.13768575,364644.0175699286,30384.33882352941,3611221.1597624819,3539221.1597624819,72000.0,17141826.92106853,1942895.0296485364,823896.3607520128,5440173.421000935,0.0 
 01/03  24:00:00,196079329.09798474,35947281.886581089,0.0,15146841.55919508,64112400.0,77195981.13768575,3646440.175699286,30384.33882352941,24680503.132829396,20609776.104918019,4070727.027911376,82346257.44861505,19373789.469667816,823896.3607520128,52435102.7705155,0.0 
 01/04  01:00:00,208142539.67058517,47613065.876161027,0.0,15146841.55919508,64112400.0,77195981.13768575,4043866.758719755,30384.33882352941,22467191.330611294,22395191.330611294,72000.0,84153883.9839758,22870576.256401168,825570.8460910071,65529218.94065006,0.0 
 01/04  02:00:00,269626712.85993656,102452699.28503087,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,34053487.45326245,29982680.88055779,4070806.572704664,125701149.95470563,69417990.46343634,825570.8460910071,126438843.9894771,0.0 
 01/04  03:00:00,265590349.5714556,100554017.30439019,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,27655231.968277795,27583231.968277795,72000.0,121274727.45468551,52433979.61997004,825570.8460910071,122620602.87901242,0.0 
 01/04  04:00:00,300018514.61114796,132844501.03624225,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,39098885.53545217,35028009.78322217,4070875.7522300065,158810676.02102236,62532712.12424744,825570.846091007,160866908.86281998,0.0 
 01/04  05:00:00,290651987.16114428,125615654.89407879,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,32027165.56874431,31955165.56874431,72000.0,149156249.54111494,48067194.38325738,825570.8460910069,151179787.34907425,0.0 
 01/04  06:00:00,334396914.7083998,152076059.57429896,0.0,30293683.11839016,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,42981295.97637555,38909595.5024279,4071700.4739476477,184483812.68071128,56925348.108214188,1320913.3537456117,183203735.9762413,0.0 
 01/04  07:00:00,876869298.5132594,692410762.0713184,0.0,30293683.11839016,64112400.0,77195981.13768575,12826087.84704159,30384.33882352941,4505473.921695229,4433473.921695229,72000.0,571462409.7480192,40490.71267840132,1155799.18452741,695957541.2086746,0.0 
 01/04  08:00:00,733618110.0560268,490855345.8388438,0.0,90881049.35517045,21370800.0,117654442.67614728,12826087.84704159,30384.338823529408,174673340.61754478,166598051.85939206,8075288.758152728,392421374.0015363,25859433.360376598,3137169.2151458275,624133787.3263575,0.0 
 01/04  09:00:00,852882585.70012,313931040.8559837,0.0,272643148.0655114,0.0,253451924.59275989,12826087.84704159,30384.33882352941,147577685.33963935,139496398.18636263,8081287.153276705,298289226.193122,71578030.68662484,5778995.92263705,425528159.40507379,0.0 
 01/04  10:00:00,772890082.8706516,263993395.16937257,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,129723212.42445496,121640770.6111919,8082441.813263053,245800932.48592235,78840985.26581279,6274338.430291655,361306011.65832605,0.0 
 01/04  11:00:00,732396948.3303173,230435996.89277453,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,122240499.96123202,114157357.6495117,8083142.311720299,214415002.14565749,87080499.07309664,6439452.599509857,321761883.0123839,0.0 
 01/04  12:00:00,714784052.7635976,205887365.06231857,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,116641140.01485674,104548235.38757959,12092904.627277146,192526082.97719295,95689334.67396684,7760365.953255466,289525953.3723823,0.0 
 01/04  13:00:00,723114090.5742182,216177057.4980194,0.0,272643148.0655114,0.0,221437412.82482205,12826087.84704159,30384.338823529408,103512234.3430006,91413221.52290632,12099012.820094273,189592828.2522647,87933965.83111383,9411507.645437483,289307634.7163445,0.0 
 01/04  14:00:00,689665757.5235679,174989289.6025086,0.0,272643148.0655114,0.0,229176847.66968299,12826087.84704159,30384.338823529408,96698935.14784076,84601962.28585062,12096972.861990143,162583422.677393,107016154.65903048,8916165.137782878,242670859.43118913,0.0 
 01/04  15:00:00,672355821.2016376,170394869.76409484,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,95567075.14549268,87486015.61157456,8081059.533918093,156885797.51167015,108995438.52507437,5613881.75341885,240383682.2533545,0.0 
 01/04  16:00:00,675148731.0336776,173187779.5961347,0.0,272643148.0655114,0.0,216461331.18616648,12826087.84704159,30384.338823529408,97499071.83990903,89418702.03686382,8080369.803045206,158786768.35076506,111316564.4817963,5448767.584200649,244722741.22562576,0.0 
 01/04  17:00:00,739385230.816734,184279074.98358674,0.0,272643148.0655114,42741600.0,226864935.58177094,12826087.84704159,30384.338823529408,117671799.92383793,105580930.76644773,12090869.157390198,171350093.24341954,115062315.99371462,7265023.445600863,268743819.5967449,0.0 
 01/04  18:00:00,730710962.471455,215625071.45621256,0.0,212055781.82873113,64112400.0,226061237.00064618,12826087.84704159,30384.338823529408,137629836.18998534,133554962.1930246,4074873.9969607216,182012435.3674869,110127913.41450483,4292968.3996732379,322469041.2106322,0.0 
 01/04  19:00:00,621308772.9107392,263206040.8989221,0.0,151468415.59195087,64112400.0,129665444.23400118,12826087.84704159,30384.33882352941,169497051.9184407,161420758.65467016,8076293.263770552,194602240.76503895,84833583.15005839,3467397.5535822308,392342647.8226582,0.0 
 01/04  20:00:00,624350199.5636058,275495115.903437,0.0,151468415.59195087,64112400.0,120417795.88235286,12826087.84704159,30384.338823529408,177342040.74681149,173269350.59950374,4072690.147307755,204894142.57407785,78419859.53143338,2476712.538273021,414110596.38303998,0.0 
 01/04  21:00:00,588655821.5328813,319687099.39391437,0.0,90881049.35517045,64112400.0,101118800.5979314,12826087.84704159,30384.338823529408,177395005.57624773,173321861.08211483,4073144.4941328836,209855331.3263374,52807924.694987189,2806940.876709424,458344588.25960627,0.0 
 01/04  22:00:00,600640501.4388677,336295603.4757248,0.0,90881049.35517045,64112400.0,96494976.4221072,12826087.84704159,30384.338823529408,181389936.0102346,177318629.47621707,4071306.5340175379,219996371.92704983,43645019.86466587,1320913.3537456117,478150507.05669859,0.0 
 01/04  23:00:00,191048627.62008549,17592958.937336334,0.0,30293683.11839016,64112400.0,77195981.13768575,1823220.087849643,30384.33882352941,12325786.82381176,12253786.82381176,72000.0,49656613.80343166,10660355.861578439,825570.846091007,27395988.396385746,0.0 
 01/04  24:00:00,250503473.3843925,86325098.50897195,0.0,15146841.55919508,64112400.0,77195981.13768575,7692767.839716243,30384.33882352941,31364713.660758508,27293532.333371454,4071181.3273870537,114994987.76169697,54594516.78341459,825570.8460910071,108159924.3756691,0.0 
 01/05  01:00:00,311892304.2906,144718290.71569438,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,40600444.22677335,40528444.22677335,72000.0,177866975.7215557,69962298.47391159,827211.3257496285,177141046.09711308,0.0 
 01/05  02:00:00,304048480.36724606,139012148.10018064,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,42093708.08968699,38022643.23242015,4071064.8572668374,168529700.67483575,53039348.99129355,827211.3257496285,169430262.68611676,0.0 
 01/05  03:00:00,343202577.6225708,176028564.04766516,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,48497790.80774615,48425790.80774615,72000.0,213528726.24157287,62982767.622457,827211.3257496285,214769196.69386209,0.0 
 01/05  04:00:00,342299185.79097029,177262853.5239048,0.0,15146841.55919508,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,49585598.75451574,45514678.71828996,4070920.0362257815,212773800.59230615,48119528.00457721,827211.3257496286,213674596.49853678,0.0 
 01/05  05:00:00,415146367.8678749,247972354.2929692,0.0,15146841.55919508,64112400.0,77195981.13768575,10688406.539201325,30384.33882352941,63806584.83922719,63734584.83922719,72000.0,300502037.52554979,57259899.372063439,827211.3257496285,298960022.1643509,0.0 
 01/05  06:00:00,441120087.4352659,260936913.60900534,0.0,30293683.11839016,64112400.0,77195981.13768575,8550725.23136106,30384.33882352941,66726925.95521676,62655149.778568129,4071776.176648628,316983700.8513137,42875865.94773854,1323538.1211994054,311061033.43185988,0.0 
 01/05  07:00:00,1014045178.704837,829586642.2628958,0.0,30293683.11839016,64112400.0,77195981.13768575,12826087.84704159,30384.33882352941,24961141.530850926,24889141.530850926,72000.0,739957300.702536,0.0,1158095.85604948,849497955.4875766,0.0 
 01/05  08:00:00,846613923.781015,603851159.563832,0.0,90881049.35517045,21370800.0,117654442.67614728,12826087.84704159,30384.338823529408,396564452.22015467,388489455.6721339,8074996.548020651,529959244.12697419,24261184.710498219,3143403.037848588,914642724.1015394,0.0 
 01/05  09:00:00,912087160.1740693,373135615.329933,0.0,272643148.0655114,0.0,253451924.59275989,12826087.84704159,30384.338823529408,367053412.71138998,358972323.7391851,8081088.9722048309,383102371.1197338,71948343.01171638,5790479.280247399,660313474.3212811,0.0 
 01/05  10:00:00,787542213.0607466,278645525.3594676,0.0,272643148.0655114,0.0,223397067.4499028,12826087.84704159,30384.338823529408,335153736.51804068,327070805.84590467,8082930.6721360399,290338247.95673409,85144553.51474226,6286806.075697176,540302170.0361912,0.0 
