Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 06/24  24:00:00,49836145.1330193,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029657733074925725,6108554.438698065,51351138.044877629,34289468.56896592,10803960.0,6257709.475911707,0.0,35515497.63667035,4053519.3315666129,15509103.312259349,26763475.200152209,0.0 
 06/25  01:00:00,34627953.54347757,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5296546.350091173,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,13324343.696261384,0.0,0.0 
 06/25  02:00:00,34739427.37694536,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5408020.183558969,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,14178443.899343798,0.0,0.0 
 06/25  03:00:00,34776158.490652028,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5444751.297265631,12935494.610478847,0.0,10803960.0,2131534.6104788465,0.0,0.0,0.0,14438217.718595926,0.0,0.0 
 06/25  04:00:00,35303661.575256738,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,5972254.38187033,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16772982.143263944,0.0,0.0 
 06/25  05:00:00,42784059.8318771,0.0,0.0,6681021.5801592,2276100.0,20077200.0,7864969.111196254,0.0,5884769.140521642,85861836.63923934,67524387.33632154,16205939.999999999,2131509.302917809,0.0,26440046.90151014,0.0,15063991.327199856,53024481.04892332,0.0 
 06/25  06:00:00,92731360.4591023,0.0,0.0,13362043.1603184,0.0,65077200.0,7864969.111196254,0.002224463305226753,6427148.185363176,78028233.68319533,25215355.983083328,48617819.99999999,4195057.700112003,0.0,40960556.953537199,3032044.8380178839,15969269.904903923,19691452.411861566,0.0 
 06/25  07:00:00,92971640.67555078,0.0,4697.141631890179,13362043.1603184,0.0,65077200.0,7864969.111196254,0.002223154045845135,6662731.26018107,80562418.1175674,739599.8861265134,75627720.0,4195098.23144089,0.0,38178745.824004199,3032045.2178594304,16546990.472773049,576887.9111786805,21330.76479858814 
 06/25  08:00:00,75785076.23059067,0.0,406547.5490221254,13362043.1603184,0.0,47077200.0,7864969.111196254,0.0022234559432872675,7074316.407830438,60276491.513992797,0.0,54019800.0,6256691.513992796,0.0,23447642.050360715,3032045.205980504,17657801.946848036,0.0,1869023.4592447526 
 06/25  09:00:00,78444138.65562937,0.0,2752183.0837330317,13362043.1603184,0.0,47077200.0,7864969.111196254,0.0022210324252248515,7387743.2981606549,58214868.651924449,0.0,54019800.0,4195068.651924447,0.0,19164774.39775008,3032045.20443172,18600088.687172936,0.0,12461595.366310835 
