Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
18:20:00,2.178006E-01,8.117902E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.132866E+03,5.529558E-01,6.612546E+03,9.911048E+03,4.445936E-01,1.149186E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.587859E+02,4.990846E-01,5.911597E+03,8.858233E+03,2.804887E-01,7.137131E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.094428E+02,3.148479E-01,3.718165E+03,5.523183E+03,4.269797E-01,1.115548E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.587859E+02,4.871969E-01,5.777830E+03,8.714389E+03,2.802821E-01,7.133185E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.094428E+02,4.619240E-01,5.373102E+03,7.265853E+03
18:30:00,2.379901E-01,8.503478E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.158325E+03,5.537321E-01,6.595830E+03,9.894794E+03,4.868764E-01,1.229990E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.780857E+02,4.960547E-01,5.858214E+03,8.803928E+03,3.086734E-01,7.675792E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.208917E+02,3.131394E-01,3.687498E+03,5.491923E+03,4.692633E-01,1.196353E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.780857E+02,4.859792E-01,5.744839E+03,8.680931E+03,3.084667E-01,7.671845E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.208917E+02,4.504296E-01,5.232328E+03,7.125063E+03
18:40:00,2.581825E-01,8.889153E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.183785E+03,5.540354E-01,6.573785E+03,9.873022E+03,5.291555E-01,1.310820E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.973854E+02,4.924630E-01,5.798501E+03,8.742970E+03,3.368551E-01,8.214623E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.323406E+02,3.112313E-01,3.654579E+03,5.458312E+03,5.115438E-01,1.277183E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.973854E+02,4.842531E-01,5.706117E+03,8.641861E+03,3.366484E-01,8.210676E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.323406E+02,4.364978E-01,5.064120E+03,6.956205E+03
18:50:00,2.783789E-01,9.274948E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.209244E+03,5.538062E-01,6.545746E+03,9.845012E+03,5.714400E-01,1.391686E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.166852E+02,4.883216E-01,5.732601E+03,8.675480E+03,3.650404E-01,8.753699E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.437895E+02,3.091064E-01,3.619221E+03,5.422149E+03,5.538296E-01,1.358048E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.166852E+02,4.817513E-01,5.658667E+03,8.594354E+03,3.648338E-01,8.749752E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.437895E+02,4.201691E-01,4.868942E+03,6.759730E+03
19:00:00,2.985797E-01,9.660870E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.234703E+03,5.530143E-01,6.511376E+03,9.810389E+03,6.137323E-01,1.472588E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.359850E+02,4.836786E-01,5.661059E+03,8.601790E+03,3.932311E-01,9.293027E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.552383E+02,3.067524E-01,3.581284E+03,5.383192E+03,5.961232E-01,1.438949E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.359850E+02,4.781443E-01,5.598782E+03,8.534260E+03,3.930245E-01,9.289080E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.552383E+02,4.019739E-01,4.652760E+03,6.540260E+03
19:10:00,2.985949E-01,9.661327E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.253373E+03,5.517244E-01,6.478192E+03,9.776817E+03,6.137151E-01,1.472668E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.501382E+02,4.788526E-01,5.592602E+03,8.530791E+03,3.932163E-01,9.293529E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.636342E+02,3.043114E-01,3.545422E+03,5.346202E+03,5.961074E-01,1.439028E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.501382E+02,4.737192E-01,5.534837E+03,8.469847E+03,3.930098E-01,9.289582E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.636342E+02,3.835621E-01,4.437194E+03,6.317632E+03
19:20:00,2.986151E-01,9.661843E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.272043E+03,5.500500E-01,6.440664E+03,9.738403E+03,6.137170E-01,1.472761E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.642913E+02,4.740421E-01,5.524298E+03,8.458527E+03,3.932158E-01,9.294136E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.720300E+02,3.018565E-01,3.509389E+03,5.308323E+03,5.961111E-01,1.439121E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.642913E+02,4.687771E-01,5.465054E+03,8.397256E+03,3.930093E-01,9.290189E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.720300E+02,3.661683E-01,4.233063E+03,6.099231E+03
19:30:00,2.986380E-01,9.662372E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.290714E+03,5.481101E-01,6.400140E+03,9.696894E+03,6.137463E-01,1.472862E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.784445E+02,4.693827E-01,5.457681E+03,8.388211E+03,3.932355E-01,9.294807E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.804259E+02,2.994275E-01,3.473638E+03,5.270850E+03,5.961407E-01,1.439220E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.784445E+02,4.635511E-01,5.392063E+03,8.320488E+03,3.930289E-01,9.290860E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.804259E+02,3.505031E-01,4.048373E+03,5.899074E+03
19:40:00,2.986614E-01,9.662884E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.309384E+03,5.460427E-01,6.358181E+03,9.653675E+03,6.137845E-01,1.472955E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.925977E+02,4.650596E-01,5.394848E+03,8.321578E+03,3.932615E-01,9.295428E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.888217E+02,2.971022E-01,3.439054E+03,5.234426E+03,5.961786E-01,1.439312E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.925977E+02,4.584524E-01,5.320506E+03,8.244030E+03,3.930550E-01,9.291481E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.888217E+02,3.374581E-01,3.893163E+03,5.728492E+03
19:50:00,2.986839E-01,9.663359E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.328054E+03,5.439725E-01,6.316190E+03,9.610301E+03,6.138218E-01,1.473034E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.006751E+03,4.611564E-01,5.336741E+03,8.260061E+03,3.932871E-01,9.295963E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.972176E+02,2.949225E-01,3.406108E+03,5.199754E+03,5.962156E-01,1.439390E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.006751E+03,4.537933E-01,5.253893E+03,8.172574E+03,3.930806E-01,9.292016E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.972176E+02,3.274459E-01,3.772081E+03,5.595418E+03
20:00:00,2.987047E-01,9.663790E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.346724E+03,5.420266E-01,6.275581E+03,9.568019E+03,6.138552E-01,1.473101E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.020904E+03,4.577341E-01,5.284021E+03,8.203684E+03,3.933099E-01,9.296416E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.056134E+02,2.929395E-01,3.375360E+03,5.167003E+03,5.962487E-01,1.439457E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.020904E+03,4.499266E-01,5.196174E+03,8.110266E+03,3.931033E-01,9.292468E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.056134E+02,3.203774E-01,3.684105E+03,5.498644E+03
20:10:00,2.987236E-01,9.664173E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.362000E+03,5.402281E-01,6.240004E+03,9.531377E+03,6.138840E-01,1.473157E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.032484E+03,4.546443E-01,5.237587E+03,8.155162E+03,3.933295E-01,9.296798E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.124827E+02,2.910882E-01,3.347602E+03,5.138089E+03,5.962774E-01,1.439513E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.032484E+03,4.466658E-01,5.147817E+03,8.059500E+03,3.931230E-01,9.292850E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.124827E+02,3.151073E-01,3.617871E+03,5.427992E+03
20:20:00,2.987405E-01,9.664512E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.377275E+03,5.385524E-01,6.205822E+03,9.496135E+03,6.139088E-01,1.473205E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.044064E+03,4.517734E-01,5.193636E+03,8.109008E+03,3.933464E-01,9.297122E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.193520E+02,2.893198E-01,3.320788E+03,5.109994E+03,5.963022E-01,1.439560E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.044064E+03,4.437536E-01,5.103402E+03,8.012743E+03,3.931398E-01,9.293175E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.193520E+02,3.108462E-01,3.563003E+03,5.369392E+03
20:30:00,2.987555E-01,9.664810E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.392551E+03,5.369728E-01,6.172730E+03,9.462085E+03,6.139302E-01,1.473246E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.055644E+03,4.490773E-01,5.151664E+03,8.065010E+03,3.933609E-01,9.297400E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.262214E+02,2.876225E-01,3.294784E+03,5.082784E+03,5.963235E-01,1.439601E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.055644E+03,4.410901E-01,5.061798E+03,7.969057E+03,3.931543E-01,9.293453E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.262214E+02,3.072851E-01,3.516023E+03,5.319402E+03
20:40:00,2.987689E-01,9.665072E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.407826E+03,5.354438E-01,6.140208E+03,9.428665E+03,6.139487E-01,1.473282E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.067223E+03,4.465030E-01,5.111064E+03,8.022530E+03,3.933735E-01,9.297641E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.330907E+02,2.859744E-01,3.269335E+03,5.056197E+03,5.963420E-01,1.439637E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.067223E+03,4.386011E-01,5.022159E+03,7.927533E+03,3.931669E-01,9.293693E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.330907E+02,3.042349E-01,3.474793E+03,5.275696E+03
20:50:00,2.987807E-01,9.665303E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.423102E+03,5.339317E-01,6.107878E+03,9.395463E+03,6.139649E-01,1.473312E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.078803E+03,4.440118E-01,5.071400E+03,7.981104E+03,3.933844E-01,9.297850E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.399600E+02,2.843590E-01,3.244254E+03,5.030035E+03,5.963581E-01,1.439668E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.078803E+03,4.362347E-01,4.983900E+03,7.887542E+03,3.931779E-01,9.293903E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.399600E+02,3.015631E-01,3.437823E+03,5.236655E+03
21:00:00,2.987912E-01,9.665507E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.438377E+03,5.323917E-01,6.075251E+03,9.361936E+03,6.139792E-01,1.473340E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.090383E+03,4.415482E-01,5.032071E+03,7.940035E+03,3.933941E-01,9.298035E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.468293E+02,2.827467E-01,3.219224E+03,5.003928E+03,5.963724E-01,1.439695E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.090383E+03,4.339260E-01,4.946313E+03,7.848269E+03,3.931875E-01,9.294087E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.468293E+02,2.991567E-01,3.403855E+03,5.200881E+03
21:10:00,2.988005E-01,9.665689E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.453653E+03,5.308227E-01,6.042319E+03,9.328086E+03,6.139919E-01,1.473364E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.101963E+03,4.390892E-01,4.992821E+03,7.899038E+03,3.934026E-01,9.298198E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.536987E+02,2.811276E-01,3.194136E+03,4.977749E+03,5.963850E-01,1.439719E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.101963E+03,4.316475E-01,4.909095E+03,7.809383E+03,3.931961E-01,9.294250E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.536987E+02,2.969429E-01,3.372075E+03,5.167483E+03
21:20:00,2.988089E-01,9.665850E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.468929E+03,5.292114E-01,6.008912E+03,9.293738E+03,6.140032E-01,1.473386E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.113543E+03,4.366182E-01,4.953440E+03,7.857890E+03,3.934103E-01,9.298344E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.605680E+02,2.794947E-01,3.168895E+03,4.951403E+03,5.963964E-01,1.439741E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.113543E+03,4.293774E-01,4.871974E+03,7.770594E+03,3.932037E-01,9.294396E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.605680E+02,2.948676E-01,3.341856E+03,5.135785E+03
21:30:00,2.988164E-01,9.665995E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.484204E+03,5.275833E-01,5.975316E+03,9.258802E+03,6.140134E-01,1.473405E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.125123E+03,4.341654E-01,4.914263E+03,7.816042E+03,3.934171E-01,9.298475E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.674373E+02,2.778689E-01,3.143733E+03,4.924501E+03,5.964065E-01,1.439760E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.125123E+03,4.271415E-01,4.835237E+03,7.731386E+03,3.932106E-01,9.294527E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.674373E+02,2.929153E-01,3.313021E+03,5.104904E+03
21:40:00,2.988232E-01,9.666126E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.499480E+03,5.259032E-01,5.941073E+03,9.223498E+03,6.140226E-01,1.473423E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.136703E+03,4.316876E-01,4.874728E+03,7.774562E+03,3.934233E-01,9.298594E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.743066E+02,2.762253E-01,3.118323E+03,4.897860E+03,5.964158E-01,1.439778E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.136703E+03,4.248927E-01,4.798279E+03,7.692616E+03,3.932168E-01,9.294646E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.743066E+02,2.910337E-01,3.284929E+03,5.075439E+03
21:50:00,2.988294E-01,9.666244E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.514755E+03,5.241634E-01,5.906148E+03,9.187491E+03,6.140311E-01,1.473439E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,4.291721E-01,4.834756E+03,7.732648E+03,3.934290E-01,9.298702E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,2.745568E-01,3.092623E+03,4.870934E+03,5.964242E-01,1.439794E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,4.226153E-01,4.760987E+03,7.653525E+03,3.932224E-01,9.294754E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,2.891933E-01,3.257292E+03,5.046501E+03
22:00:00,2.988350E-01,9.666352E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.530031E+03,5.223624E-01,5.870533E+03,9.150793E+03,6.140388E-01,1.473454E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,4.266152E-01,4.794316E+03,7.690294E+03,3.934342E-01,9.298801E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,2.728615E-01,3.066620E+03,4.843728E+03,5.964320E-01,1.439809E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,4.203030E-01,4.723300E+03,7.614074E+03,3.932276E-01,9.294853E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,2.873747E-01,3.229900E+03,5.017881E+03
22:10:00,2.988402E-01,9.666451E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.541912E+03,4.345644E-01,4.939787E+03,8.259879E+03,6.140460E-01,1.473467E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,3.544615E-01,4.031530E+03,7.147709E+03,3.934390E-01,9.298893E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,2.266870E-01,2.581619E+03,4.535646E+03,5.964391E-01,1.439822E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,3.493036E-01,3.971701E+03,7.074684E+03,3.932324E-01,9.294945E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,2.387310E-01,2.721888E+03,4.707622E+03
22:20:00,2.988449E-01,9.666543E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.553793E+03,3.585511E-01,4.153769E+03,7.523308E+03,6.140527E-01,1.473480E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,2.873166E-01,3.332542E+03,6.632023E+03,3.934434E-01,9.298977E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.842500E-01,2.142670E+03,4.244960E+03,5.964457E-01,1.439835E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,2.827142E-01,3.277224E+03,6.555211E+03,3.932369E-01,9.295030E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.953044E-01,2.276276E+03,4.432278E+03
22:30:00,2.988494E-01,9.666628E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.565674E+03,2.880666E-01,3.396140E+03,6.746565E+03,6.140589E-01,1.473492E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,2.247599E-01,2.653164E+03,5.960073E+03,3.934476E-01,9.299056E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,1.443905E-01,1.711443E+03,3.837299E+03,5.964519E-01,1.439847E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,2.207814E-01,2.603689E+03,5.881568E+03,3.932410E-01,9.295108E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,1.543662E-01,1.836054E+03,4.036979E+03
22:40:00,2.988535E-01,9.666707E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.577555E+03,2.196437E-01,2.600986E+03,5.725079E+03,6.140647E-01,1.473503E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.640025E-01,1.940065E+03,4.846827E+03,3.934514E-01,9.299130E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,1.057376E-01,1.259517E+03,3.122969E+03,5.964577E-01,1.439858E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.605980E-01,1.896356E+03,4.771170E+03,3.932448E-01,9.295182E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,1.147027E-01,1.375047E+03,3.322686E+03
22:50:00,2.988574E-01,9.666781E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.589436E+03,1.529459E-01,1.766672E+03,4.541852E+03,6.140702E-01,1.473513E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,1.046945E-01,1.191091E+03,3.449617E+03,3.934550E-01,9.299199E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,6.807306E-02,7.856585E+02,2.219032E+03,5.964632E-01,1.439868E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,1.018229E-01,1.153117E+03,3.377884E+03,3.932485E-01,9.295251E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,7.609086E-02,8.920566E+02,2.418461E+03
23:00:00,2.988610E-01,9.666850E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.601317E+03,9.471466E-02,9.874390E+02,3.378759E+03,6.140753E-01,1.473523E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,3.934585E-01,9.299264E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.259259E-02,4.440452E+02,1.519407E+03,5.964683E-01,1.439878E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,3.932519E-01,9.295317E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.259259E-02,4.440452E+02,1.519407E+03
23:10:00,2.988644E-01,9.666916E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.613198E+03,1.097479E-01,1.184195E+03,3.644407E+03,6.140802E-01,1.473533E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,3.934617E-01,9.299326E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,4.259259E-02,4.387024E+02,1.498483E+03,5.964732E-01,1.439887E+04,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,3.932551E-01,9.295379E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,4.821175E-02,5.167561E+02,1.656887E+03
