Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
16:30:00,2.865079E+03,4.576836E+03,1.478609E-01,4.485077E-01,5.813767E+03,4.320589E+03,2.999889E-01,4.234459E-01,3.619071E+03,2.776114E+03,1.867389E-01,2.720821E-01,5.529319E+03,4.165760E+03,2.853112E-01,4.082720E-01,3.615734E+03,4.072314E+03,1.865666E-01,3.991195E-01
16:40:00,2.865059E+03,4.588568E+03,1.478599E-01,4.496533E-01,5.813741E+03,4.323270E+03,2.999876E-01,4.237027E-01,3.619054E+03,2.771060E+03,1.867380E-01,2.715827E-01,5.529293E+03,4.169085E+03,2.853098E-01,4.085919E-01,3.615717E+03,4.115274E+03,1.865658E-01,4.033241E-01
16:50:00,2.865040E+03,4.599542E+03,1.478589E-01,4.507245E-01,5.813715E+03,4.324930E+03,2.999862E-01,4.238594E-01,3.619038E+03,2.765120E+03,1.867371E-01,2.709966E-01,5.529268E+03,4.171052E+03,2.853085E-01,4.087788E-01,3.615700E+03,4.151066E+03,1.865649E-01,4.068263E-01
17:00:00,2.865022E+03,4.610093E+03,1.478579E-01,4.517570E-01,5.813690E+03,4.325436E+03,2.999850E-01,4.239067E-01,3.619022E+03,2.758426E+03,1.867363E-01,2.703391E-01,5.529243E+03,4.171772E+03,2.853073E-01,4.088473E-01,3.615684E+03,4.177181E+03,1.865641E-01,4.093833E-01
17:10:00,2.865004E+03,4.620478E+03,1.478570E-01,4.527746E-01,5.813666E+03,4.324074E+03,2.999837E-01,4.237731E-01,3.619006E+03,2.750776E+03,1.867355E-01,2.695892E-01,5.529219E+03,4.171833E+03,2.853060E-01,4.088531E-01,3.615669E+03,4.192249E+03,1.865633E-01,4.108596E-01
17:20:00,2.864987E+03,4.631263E+03,1.478561E-01,4.538314E-01,5.813643E+03,4.321429E+03,2.999825E-01,4.235138E-01,3.618991E+03,2.742718E+03,1.867347E-01,2.687996E-01,5.529196E+03,4.171830E+03,2.853048E-01,4.088528E-01,3.615653E+03,4.194752E+03,1.865625E-01,4.111047E-01
17:30:00,2.864970E+03,4.642682E+03,1.478552E-01,4.549486E-01,5.813620E+03,4.316357E+03,2.999813E-01,4.230141E-01,3.618976E+03,2.733878E+03,1.867339E-01,2.679314E-01,5.529173E+03,4.170536E+03,2.853037E-01,4.087234E-01,3.615638E+03,4.184481E+03,1.865617E-01,4.100953E-01
17:40:00,2.864953E+03,4.654955E+03,1.478544E-01,4.561488E-01,5.813597E+03,4.308511E+03,2.999802E-01,4.222415E-01,3.618961E+03,2.724280E+03,1.867332E-01,2.669883E-01,5.529151E+03,4.167630E+03,2.853025E-01,4.084350E-01,3.615624E+03,4.161017E+03,1.865610E-01,4.077921E-01
17:50:00,2.864937E+03,4.667867E+03,1.478535E-01,4.574116E-01,5.813576E+03,4.297629E+03,2.999790E-01,4.211713E-01,3.618947E+03,2.713919E+03,1.867325E-01,2.659704E-01,5.529129E+03,4.163349E+03,2.853014E-01,4.080118E-01,3.615610E+03,4.123586E+03,1.865602E-01,4.041201E-01
18:00:00,2.864921E+03,4.680855E+03,1.478527E-01,4.586818E-01,5.813555E+03,4.283568E+03,2.999780E-01,4.197896E-01,3.618934E+03,2.702802E+03,1.867318E-01,2.648785E-01,5.529108E+03,4.158319E+03,2.853003E-01,4.075153E-01,3.615596E+03,4.073201E+03,1.865595E-01,3.991786E-01
18:10:00,3.190922E+03,4.692775E+03,1.646770E-01,4.598474E-01,6.496956E+03,4.265744E+03,3.352413E-01,4.180392E-01,4.074535E+03,2.690619E+03,2.102401E-01,2.636822E-01,6.212510E+03,4.151448E+03,3.205636E-01,4.068385E-01,4.071197E+03,4.008574E+03,2.100679E-01,3.928414E-01
18:20:00,3.516966E+03,4.702486E+03,1.815005E-01,4.607965E-01,7.180388E+03,4.243993E+03,3.704947E-01,4.159038E-01,4.530146E+03,2.677288E+03,2.337406E-01,2.623733E-01,6.895939E+03,4.142903E+03,3.558165E-01,4.059974E-01,4.526809E+03,3.927951E+03,2.335684E-01,3.849366E-01
18:30:00,3.843082E+03,4.709095E+03,1.983251E-01,4.614434E-01,7.863911E+03,4.218239E+03,4.057303E-01,4.133789E-01,4.985805E+03,2.662766E+03,2.572278E-01,2.609495E-01,7.579464E+03,4.132558E+03,3.910528E-01,4.049827E-01,4.982468E+03,3.830221E+03,2.570556E-01,3.753580E-01
18:40:00,4.169284E+03,4.711675E+03,2.151521E-01,4.616962E-01,8.547620E+03,4.187698E+03,4.409629E-01,4.103858E-01,5.441582E+03,2.646541E+03,2.807126E-01,2.593594E-01,8.263171E+03,4.117881E+03,4.262865E-01,4.035443E-01,5.438245E+03,3.711756E+03,2.805404E-01,3.637482E-01
18:50:00,4.495577E+03,4.709726E+03,2.319824E-01,4.615051E-01,9.231525E+03,4.152482E+03,4.762000E-01,4.069346E-01,5.897488E+03,2.628472E+03,3.042003E-01,2.575887E-01,8.947070E+03,4.096608E+03,4.615247E-01,4.014594E-01,5.894151E+03,3.572910E+03,3.040281E-01,3.501409E-01
19:00:00,4.821962E+03,4.702993E+03,2.488164E-01,4.608453E-01,9.915603E+03,4.113001E+03,5.114435E-01,4.030655E-01,6.353510E+03,2.608455E+03,3.276926E-01,2.556270E-01,9.631141E+03,4.065937E+03,4.967693E-01,3.984536E-01,6.350172E+03,3.418191E+03,3.275204E-01,3.349782E-01
19:10:00,4.822414E+03,4.692024E+03,2.488291E-01,4.597704E-01,9.916405E+03,4.071964E+03,5.114293E-01,3.990439E-01,6.354015E+03,2.587698E+03,3.276803E-01,2.535928E-01,9.631934E+03,4.028309E+03,4.967561E-01,3.947660E-01,6.350678E+03,3.261629E+03,3.275081E-01,3.196351E-01
19:20:00,4.822901E+03,4.677769E+03,2.488459E-01,4.583750E-01,9.917298E+03,4.031036E+03,5.114309E-01,3.950351E-01,6.354592E+03,2.566809E+03,3.276798E-01,2.515471E-01,9.632819E+03,3.986264E+03,4.967592E-01,3.906476E-01,6.351254E+03,3.113708E+03,3.275077E-01,3.051402E-01
19:30:00,4.823384E+03,4.661248E+03,2.488650E-01,4.567584E-01,9.918202E+03,3.991381E+03,5.114553E-01,3.911523E-01,6.355189E+03,2.546131E+03,3.276962E-01,2.495229E-01,9.633711E+03,3.941793E+03,4.967839E-01,3.862926E-01,6.351852E+03,2.980476E+03,3.275241E-01,2.920859E-01
19:40:00,4.823843E+03,4.643641E+03,2.488845E-01,4.550356E-01,9.919005E+03,3.954584E+03,5.114871E-01,3.875496E-01,6.355727E+03,2.526335E+03,3.277180E-01,2.475851E-01,9.634505E+03,3.898403E+03,4.968155E-01,3.820437E-01,6.352389E+03,2.869521E+03,3.275458E-01,2.812150E-01
19:50:00,4.824263E+03,4.626011E+03,2.489032E-01,4.533104E-01,9.919685E+03,3.921359E+03,5.115182E-01,3.842970E-01,6.356185E+03,2.507777E+03,3.277392E-01,2.457687E-01,9.635179E+03,3.858750E+03,4.968463E-01,3.781611E-01,6.352847E+03,2.784355E+03,3.275671E-01,2.728716E-01
20:00:00,4.824639E+03,4.609419E+03,2.489206E-01,4.516889E-01,9.920254E+03,3.892198E+03,5.115460E-01,3.814451E-01,6.356569E+03,2.490876E+03,3.277582E-01,2.441162E-01,9.635744E+03,3.825812E+03,4.968739E-01,3.749389E-01,6.353231E+03,2.724205E+03,3.275861E-01,2.669812E-01
20:10:00,4.824972E+03,4.594059E+03,2.489363E-01,4.501901E-01,9.920732E+03,3.865837E+03,5.115700E-01,3.788703E-01,6.356893E+03,2.475076E+03,3.277746E-01,2.425735E-01,9.636220E+03,3.797997E+03,4.968979E-01,3.722215E-01,6.353555E+03,2.679326E+03,3.276025E-01,2.625894E-01
20:20:00,4.825265E+03,4.579759E+03,2.489504E-01,4.487937E-01,9.921138E+03,3.841356E+03,5.115907E-01,3.764778E-01,6.357167E+03,2.459993E+03,3.277886E-01,2.410998E-01,9.636624E+03,3.773166E+03,4.969185E-01,3.697947E-01,6.353829E+03,2.643042E+03,3.276165E-01,2.590385E-01
20:30:00,4.825521E+03,4.566283E+03,2.489630E-01,4.474773E-01,9.921485E+03,3.818374E+03,5.116085E-01,3.742311E-01,6.357403E+03,2.445524E+03,3.278007E-01,2.396854E-01,9.636971E+03,3.750462E+03,4.969362E-01,3.675751E-01,6.354065E+03,2.612719E+03,3.276286E-01,2.560709E-01
20:40:00,4.825746E+03,4.553239E+03,2.489741E-01,4.462031E-01,9.921785E+03,3.796429E+03,5.116240E-01,3.720858E-01,6.357606E+03,2.431474E+03,3.278112E-01,2.383120E-01,9.637270E+03,3.729243E+03,4.969516E-01,3.655009E-01,6.354268E+03,2.586743E+03,3.276391E-01,2.535291E-01
20:50:00,4.825944E+03,4.540338E+03,2.489839E-01,4.449431E-01,9.922046E+03,3.775191E+03,5.116374E-01,3.700098E-01,6.357783E+03,2.417701E+03,3.278204E-01,2.369658E-01,9.637532E+03,3.709067E+03,4.969651E-01,3.635289E-01,6.354445E+03,2.563985E+03,3.276482E-01,2.513026E-01
21:00:00,4.826118E+03,4.527219E+03,2.489926E-01,4.436597E-01,9.922277E+03,3.754213E+03,5.116493E-01,3.679568E-01,6.357939E+03,2.403972E+03,3.278284E-01,2.356223E-01,9.637762E+03,3.689405E+03,4.969770E-01,3.616050E-01,6.354601E+03,2.543501E+03,3.276563E-01,2.492973E-01
21:10:00,4.826272E+03,4.513876E+03,2.490004E-01,4.423523E-01,9.922481E+03,3.733302E+03,5.116599E-01,3.659076E-01,6.358077E+03,2.390203E+03,3.278355E-01,2.342730E-01,9.637966E+03,3.670029E+03,4.969875E-01,3.597062E-01,6.354739E+03,2.524674E+03,3.276634E-01,2.474524E-01
21:20:00,4.826410E+03,4.500173E+03,2.490074E-01,4.410095E-01,9.922664E+03,3.712291E+03,5.116693E-01,3.638485E-01,6.358201E+03,2.376320E+03,3.278419E-01,2.329123E-01,9.638149E+03,3.650727E+03,4.969970E-01,3.578145E-01,6.354862E+03,2.507028E+03,3.276697E-01,2.457230E-01
21:30:00,4.826533E+03,4.486328E+03,2.490137E-01,4.396528E-01,9.922829E+03,3.691436E+03,5.116778E-01,3.618045E-01,6.358312E+03,2.362496E+03,3.278476E-01,2.315574E-01,9.638314E+03,3.631716E+03,4.970055E-01,3.559513E-01,6.354973E+03,2.490428E+03,3.276755E-01,2.440961E-01
21:40:00,4.826644E+03,4.471977E+03,2.490193E-01,4.382527E-01,9.922979E+03,3.670291E+03,5.116855E-01,3.597396E-01,6.358412E+03,2.348473E+03,3.278528E-01,2.301878E-01,9.638463E+03,3.612518E+03,4.970132E-01,3.540772E-01,6.355074E+03,2.474379E+03,3.276807E-01,2.425281E-01
21:50:00,4.826744E+03,4.457108E+03,2.490245E-01,4.368029E-01,9.923115E+03,3.648812E+03,5.116926E-01,3.576435E-01,6.358503E+03,2.334229E+03,3.278575E-01,2.287974E-01,9.638599E+03,3.593064E+03,4.970202E-01,3.521794E-01,6.355165E+03,2.458671E+03,3.276854E-01,2.409944E-01
22:00:00,4.826836E+03,4.441717E+03,2.490292E-01,4.353020E-01,9.923240E+03,3.626979E+03,5.116990E-01,3.555126E-01,6.358587E+03,2.319755E+03,3.278618E-01,2.273846E-01,9.638724E+03,3.573311E+03,4.970266E-01,3.502525E-01,6.355249E+03,2.443147E+03,3.276897E-01,2.394789E-01
22:10:00,4.826920E+03,3.695123E+03,2.490335E-01,3.621370E-01,9.923356E+03,3.013501E+03,5.117050E-01,2.953846E-01,6.358665E+03,1.927170E+03,3.278658E-01,1.889059E-01,9.638840E+03,2.969648E+03,4.970326E-01,2.910864E-01,6.355326E+03,2.029568E+03,3.276937E-01,1.989425E-01
22:20:00,4.826997E+03,3.071505E+03,2.490374E-01,2.987926E-01,9.923464E+03,2.452490E+03,5.117106E-01,2.394305E-01,6.358736E+03,1.573446E+03,3.278695E-01,1.535417E-01,9.638947E+03,2.412447E+03,4.970381E-01,2.355952E-01,6.355398E+03,1.670072E+03,3.276974E-01,1.627537E-01
22:30:00,4.827069E+03,2.510621E+03,2.490411E-01,2.400555E-01,9.923564E+03,1.940799E+03,5.117157E-01,1.872999E-01,6.358803E+03,1.247823E+03,3.278730E-01,1.203254E-01,9.639047E+03,1.905026E+03,4.970433E-01,1.839845E-01,6.355465E+03,1.338354E+03,3.277008E-01,1.286385E-01
22:40:00,4.827136E+03,1.971345E+03,2.490446E-01,1.830364E-01,9.923658E+03,1.447611E+03,5.117206E-01,1.366687E-01,6.358865E+03,9.346139E+02,3.278762E-01,8.811468E-02,9.639140E+03,1.415668E+03,4.970481E-01,1.338317E-01,6.355527E+03,1.019749E+03,3.277040E-01,9.558554E-02
22:50:00,4.827198E+03,1.449956E+03,2.490478E-01,1.274550E-01,9.923746E+03,9.690522E+02,5.117251E-01,8.724542E-02,6.358924E+03,6.313997E+02,3.278792E-01,5.672755E-02,9.639228E+03,9.405909E+02,4.970526E-01,8.485238E-02,6.355586E+03,7.117974E+02,3.277071E-01,6.340905E-02
23:00:00,4.827257E+03,9.438617E+02,2.490508E-01,7.311323E-02,9.923830E+03,5.027665E+02,5.117294E-01,3.884999E-02,6.358979E+03,3.365336E+02,3.278820E-01,2.603814E-02,9.639311E+03,4.775505E+02,4.970569E-01,3.687518E-02,6.355641E+03,4.126620E+02,3.277099E-01,3.196789E-02
23:10:00,4.827313E+03,1.181546E+03,2.490537E-01,9.145657E-02,9.923909E+03,6.381071E+02,5.117335E-01,4.929670E-02,6.359031E+03,4.265551E+02,3.278847E-01,3.298719E-02,9.639390E+03,6.082703E+02,4.970610E-01,4.696510E-02,6.355693E+03,5.189927E+02,3.277126E-01,4.017646E-02
23:20:00,4.827365E+03,1.307015E+03,2.490564E-01,1.008621E-01,9.923984E+03,7.293929E+02,5.117374E-01,5.629417E-02,6.359081E+03,4.834042E+02,3.278873E-01,3.731079E-02,9.639465E+03,7.008315E+02,4.970648E-01,5.408933E-02,6.355743E+03,5.773793E+02,3.277152E-01,4.456664E-02
23:30:00,4.827415E+03,1.378675E+03,2.490590E-01,1.063969E-01,9.924055E+03,7.780990E+02,5.117411E-01,6.005746E-02,6.359128E+03,5.167116E+02,3.278897E-01,3.988457E-02,9.639536E+03,7.502548E+02,4.970685E-01,5.790773E-02,6.355790E+03,6.128629E+02,3.277176E-01,4.730939E-02
23:40:00,4.827463E+03,1.436800E+03,2.490615E-01,1.108867E-01,9.924124E+03,8.144021E+02,5.117446E-01,6.286282E-02,6.359173E+03,5.416891E+02,3.278921E-01,4.181492E-02,9.639604E+03,7.876255E+02,4.970720E-01,6.079534E-02,6.355835E+03,6.395302E+02,3.277199E-01,4.937086E-02
23:50:00,4.827508E+03,1.484154E+03,2.490638E-01,1.145446E-01,9.924189E+03,8.413507E+02,5.117480E-01,6.494554E-02,6.359216E+03,5.601912E+02,3.278943E-01,4.324494E-02,9.639669E+03,8.159019E+02,4.970753E-01,6.298047E-02,6.355878E+03,6.591982E+02,3.277221E-01,5.089133E-02
24:00:00,4.827552E+03,1.522530E+03,2.490661E-01,1.175091E-01,9.924252E+03,8.606016E+02,5.117512E-01,6.643340E-02,6.359257E+03,5.733835E+02,3.278964E-01,4.426457E-02,9.639731E+03,8.366295E+02,4.970786E-01,6.458230E-02,6.355919E+03,6.731680E+02,3.277243E-01,5.197120E-02
Peak,4.828485E+03,5.619264E+03,2.491142E-01,5.390635E-01,9.925566E+03,4.433355E+03,5.118190E-01,4.257531E-01,6.360113E+03,4.073967E+03,3.279405E-01,3.930289E-01,9.641032E+03,4.467400E+03,4.971457E-01,4.290573E-01,6.356775E+03,4.194752E+03,3.277684E-01,4.111047E-01

Peak Vol Flow (m3/s),,,2.118526E-01,4.584323E-01,,,4.352629E-01,3.620705E-01,,,2.788883E-01,3.342411E-01,,,4.227844E-01,3.648804E-01,,,2.787419E-01,3.496131E-01
