Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/02  05:00:00,54855417.72198476,0.0,0.0,6567571.38096,41346000.0,6471625.7664,470220.57462476336,14299479.14138165,14299479.14138165,11853305.87136348,0.0,11439583.31310532,0.0 
 01/02  06:00:00,54996190.75576161,0.0,0.0,6567571.38096,41346000.0,6471625.7664,610993.6084016127,18622639.667791308,18622639.667791308,15402316.811731944,0.0,14898111.734233046,0.0 
 01/02  07:00:00,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,827646444.5002765,827646444.5002765,393526585.0218937,0.0,662117155.6002213,0.0 
 01/02  08:00:00,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,643813966.4656799,643813966.4656799,250056975.17289747,0.0,515051173.17254397,0.0 
 01/02  09:00:00,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,557016107.1690374,557016107.1690374,185337852.5641018,0.0,445612885.73522987,0.0 
 01/02  10:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,453469994.96500596,453469994.96500596,110623196.06044412,0.0,362775995.9720048,0.0 
 01/02  11:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,401650141.487838,401650141.487838,81277394.13807622,0.0,321320113.19027039,0.0 
 01/02  12:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,348391648.9710435,348391648.9710435,44860675.29308462,0.0,278713319.1768348,0.0 
 01/02  13:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,327510202.6635588,327510202.6635588,28217727.145845817,126563.75282642764,262008162.13084708,0.0 
 01/02  14:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,333261105.43397,333261105.43397,19661905.225522095,680801.1289789633,266608884.34717603,0.0 
 01/02  15:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,345058049.75934657,345058049.75934657,14998094.39384149,1096312.03942135,276046439.80747726,0.0 
 01/02  16:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,320985432.2138147,320985432.2138147,6529940.01335672,5788808.509286791,256788345.77105177,0.0 
 01/02  17:00:00,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,319115856.2565594,319115856.2565594,9263125.27001691,3259201.028198602,255292685.00524754,0.0 
 01/02  18:00:00,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,353272335.75276,353272335.75276,24119406.20168738,324462.87383024938,282617868.60220798,0.0 
 01/02  19:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,366287468.6151277,366287468.6151277,36929738.28757803,0.0,293029974.89210227,0.0 
 01/02  20:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,376993390.7559976,376993390.7559976,56263148.61539687,0.0,301594712.60479816,0.0 
 01/02  21:00:00,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,377622848.9157896,377622848.9157896,64306238.35140096,0.0,302098279.1326318,0.0 
 01/02  22:00:00,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,54451291.99226378,0.0,0.0,6567571.38096,41346000.0,6471625.7664,66094.84490377759,2004268.1361944543,2004268.1361944543,1653866.262848536,0.0,1603414.5089555635,0.0 
 01/03  06:00:00,54530810.42692213,0.0,0.0,6567571.38096,41346000.0,6471625.7664,145613.27956211777,4395533.8725159349,4395533.8725159349,3642166.7432636308,0.0,3516427.0980127479,0.0 
 01/03  07:00:00,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,801949071.8456135,801949071.8456135,346714798.9171224,0.0,641559257.4764909,0.0 
 01/03  08:00:00,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,655506777.9852125,655506777.9852125,222823734.2043874,0.0,524405422.38816997,0.0 
 01/03  09:00:00,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,600350216.7130323,600350216.7130323,170028347.57799147,0.0,480280173.3704258,0.0 
 01/03  10:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,527118970.59214749,527118970.59214749,105257491.99554493,0.0,421695176.473718,0.0 
 01/03  11:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,492794820.71692869,492794820.71692869,81752506.54773066,0.0,394235856.57354298,0.0 
 01/03  12:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,444509001.89817538,444509001.89817538,50643998.962182428,0.0,355607201.5185404,0.0 
 01/03  13:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,418414762.87124326,418414762.87124326,37094098.07289077,0.0,334731810.29699459,0.0 
 01/03  14:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,402775919.7851779,402775919.7851779,27554522.107855947,143694.9030843221,322220735.82814237,0.0 
 01/03  15:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,395331311.3326202,395331311.3326202,22047198.37444185,595274.3061886263,316265049.0660962,0.0 
 01/03  16:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.32999541,381021088.6449496,381021088.6449496,14979801.109776887,4878190.425049889,304816870.9159597,0.0 
 01/03  17:00:00,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,391716166.8385392,391716166.8385392,19351696.296683469,835485.0439888784,313372933.47083136,0.0 
 01/03  18:00:00,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,412459309.7652476,412459309.7652476,35136101.18441251,0.0,329967447.8121981,0.0 
 01/03  19:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,431515917.0497019,431515917.0497019,50416536.770491797,0.0,345212733.63976159,0.0 
 01/03  20:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,460452347.52163937,460452347.52163937,73524412.53926903,0.0,368361878.0173115,0.0 
 01/03  21:00:00,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,474462795.1808033,474462795.1808033,84651847.3964186,0.0,379570236.14464268,0.0 
 01/03  22:00:00,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,54477546.939582768,0.0,0.0,6567571.38096,41346000.0,6471625.7664,92349.79222274888,2786858.1998711565,2786858.1998711565,2306908.501330898,0.0,2229486.5598969256,0.0 
 01/04  03:00:00,54543996.43374953,0.0,0.0,6567571.38096,41346000.0,6471625.7664,158799.28638951653,4801440.100027234,4801440.100027234,3966748.7635900008,0.0,3841152.0800217876,0.0 
 01/04  04:00:00,54664931.19144265,0.0,0.0,6567571.38096,41346000.0,6471625.7664,279734.0440826521,8480208.091281036,8480208.091281036,7019425.928286197,0.0,6784166.473024829,0.0 
 01/04  05:00:00,54816718.5280317,0.0,0.0,6567571.38096,41346000.0,6471625.7664,431521.38067169088,13136849.743495457,13136849.743495457,10877005.572571867,0.0,10509479.794796367,0.0 
 01/04  06:00:00,54858043.891748029,0.0,0.0,6567571.38096,41346000.0,6471625.7664,472846.7443880224,14364780.897259232,14364780.897259232,11906451.880356428,0.0,11491824.717807387,0.0 
 01/04  07:00:00,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,840426483.1638682,840426483.1638682,375309023.19011989,0.0,672341186.5310948,0.0 
 01/04  08:00:00,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,668027127.0283059,668027127.0283059,239373887.39201907,0.0,534421701.6226448,0.0 
 01/04  09:00:00,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,586112051.7887023,586112051.7887023,178600389.72407187,0.0,468889641.4309618,0.0 
 01/04  10:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,488792119.1477519,488792119.1477519,108109340.13894312,0.0,391033695.31820157,0.0 
 01/04  11:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,452560374.74491468,452560374.74491468,81914107.65401046,0.0,362048299.79593178,0.0 
 01/04  12:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,405405643.6428634,405405643.6428634,48854449.27313128,0.0,324324514.9142908,0.0 
 01/04  13:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,376759470.61307987,376759470.61307987,33272990.499040087,8793.585810346483,301407576.49046388,0.0 
 01/04  14:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,359972023.28982028,359972023.28982028,23128796.884650567,466098.7194302306,287977618.6318562,0.0 
 01/04  15:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,357167563.53227147,357167563.53227147,17378318.532989816,968293.683153835,285734050.8258172,0.0 
 01/04  16:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,346993985.53574916,346993985.53574916,11549091.02713552,6011831.941946915,277595188.4285993,0.0 
 01/04  17:00:00,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,377550214.7740306,377550214.7740306,17590923.64266604,958774.6948061736,302040171.8192245,0.0 
 01/04  18:00:00,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,426943280.5038768,426943280.5038768,38044027.0505054,0.0,341554624.4031015,0.0 
 01/04  19:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,470034470.67439118,470034470.67439118,57734360.328062858,0.0,376027576.539513,0.0 
 01/04  20:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,509735378.5848549,509735378.5848549,83333839.26337978,0.0,407788302.8678839,0.0 
 01/04  21:00:00,157968309.32199536,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,518104161.41128537,518104161.41128537,94722730.85294996,0.0,414483329.1290284,0.0 
 01/04  22:00:00,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,54465976.82822482,0.0,0.0,6567571.38096,41346000.0,6471625.7664,80779.68086481176,2441081.3850774217,2441081.3850774217,2015847.2195882905,0.0,1952865.1080619372,0.0 
 01/05  01:00:00,54627181.45388214,0.0,0.0,6567571.38096,41346000.0,6471625.7664,241984.30652213575,7335368.472471599,7335368.472471599,6065939.662477402,0.0,5868294.777977279,0.0 
 01/05  02:00:00,54947125.23815632,0.0,0.0,6567571.38096,41346000.0,6471625.7664,561928.0907963149,17074713.02220284,17074713.02220284,14135736.843285425,0.0,13659770.417762272,0.0 
 01/05  03:00:00,54977563.85411952,0.0,0.0,6567571.38096,41346000.0,6471625.7664,592366.7067595124,18037571.2399081,18037571.2399081,14922115.8030991,0.0,14430056.99192648,0.0 
 01/05  04:00:00,55836920.34404448,0.0,0.0,6567571.38096,41346000.0,6471625.7664,1451723.1966844702,44130168.165663618,44130168.165663618,36515889.48498321,0.0,35304134.5325309,0.0 
 01/05  05:00:00,57188140.73870437,0.0,0.0,6567571.38096,41346000.0,6471625.7664,2802943.591344351,84957206.7075895,84957206.7075895,70362865.43478669,0.0,67965765.36607161,0.0 
 01/05  06:00:00,58076454.5267778,0.0,0.0,6567571.38096,41346000.0,6471625.7664,3691257.3794177889,111779940.86709197,111779940.86709197,92601800.0499951,0.0,89423952.69367358,0.0 
 01/05  07:00:00,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,1120647174.2808822,1120647174.2808822,443969620.24600008,0.0,896517739.4247056,0.0 
 01/05  08:00:00,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,958886520.4728888,958886520.4728888,316766671.7884286,0.0,767109216.3783112,0.0 
 01/05  09:00:00,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,854721139.8414781,854721139.8414781,239543454.32074339,0.0,683776911.8731824,0.0 
 01/05  10:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,720169560.7957519,720169560.7957519,149284345.74896375,0.0,576135648.6366017,0.0 
 01/05  11:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,624461413.5993041,624461413.5993041,103233337.00255658,0.0,499569130.8794432,0.0 
 01/05  12:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,533413696.27028098,533413696.27028098,55897908.906746428,0.0,426730957.0162247,0.0 
 01/05  13:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,481531250.87496319,481531250.87496319,32128119.14073767,114612.84255171195,385225000.69997057,0.0 
 01/05  14:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,442496577.71116229,442496577.71116229,17059318.342155506,1452975.221276813,353997262.1689298,0.0 
 01/05  15:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,405853656.4804204,405853656.4804204,9867360.581291665,4012795.5871046178,324682925.1843363,0.0 
 01/05  16:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,381883080.49725326,381883080.49725326,6781143.581589861,5810297.416608041,305506464.3978026,0.0 
 01/05  17:00:00,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,409993321.79008367,409993321.79008367,20739555.646642038,2545440.188462784,327994657.432067,0.0 
 01/05  18:00:00,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,454860754.0576313,454860754.0576313,43077965.494774978,0.0,363888603.246105,0.0 
 01/05  19:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,491038475.35601338,491038475.35601338,63938111.509226988,0.0,392830780.28481069,0.0 
 01/05  20:00:00,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,542188989.9428784,542188989.9428784,92836379.84334849,0.0,433751191.9543028,0.0 
 01/05  21:00:00,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,582547288.4437915,582547288.4437915,110242701.66083753,0.0,466037830.75503328,0.0 
 01/05  22:00:00,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,54432374.24765961,0.0,0.0,6567571.38096,41346000.0,6471625.7664,47177.10029959641,1432956.2314227336,1432956.2314227336,1176280.8509810013,0.0,1146364.9851381873,0.0 
 01/05  24:00:00,54726790.432309169,0.0,0.0,6567571.38096,41346000.0,6471625.7664,341593.2849491532,10338188.847565806,10338188.847565806,8555543.210983519,0.0,8270551.078052645,0.0 
 01/06  01:00:00,53576214.507961828,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,808923.8022018289,24631507.533764993,24631507.533764993,20378087.39538109,0.0,19705206.02701199,0.0 
 01/06  02:00:00,54514652.03894947,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,1747361.3331894694,53090545.10309443,53090545.10309443,43904905.396306868,0.0,42472436.08247554,0.0 
 01/06  03:00:00,55498041.8227038,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,2730751.1169438196,82704007.92157918,82704007.92157918,68520265.35317087,0.0,66163206.337263349,0.0 
 01/06  04:00:00,56336425.24405863,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,3569134.5382986438,108054627.94884557,108054627.94884557,89497176.96056281,0.0,86443702.35907646,0.0 
 01/06  05:00:00,56870803.98324793,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,4103513.2774879347,124295375.71645016,124295375.71645016,102913402.96670065,0.0,99436300.57316013,0.0 
 01/06  06:00:00,57365693.01481349,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,4598402.309053501,139347917.2774157,139347917.2774157,115279056.22713486,0.0,111478333.82193257,0.0 
 01/06  07:00:00,81063196.03575541,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,28295905.329995406,1135543220.3464945,1135543220.3464945,460657793.2562307,0.0,908434576.2771957,0.0 
 01/06  08:00:00,64920486.741515409,0.0,0.0,13135142.76192,13782000.0,9707438.649600001,28295905.329995406,995950207.3794975,995950207.3794975,341425565.7497635,0.0,796760165.9035982,0.0 
 01/06  09:00:00,83880398.03175542,0.0,0.0,39405428.285759989,0.0,16179064.416,28295905.329995406,897447381.4887915,897447381.4887915,267993899.58653034,0.0,717957905.1910334,0.0 
 01/06  10:00:00,132993264.96711537,0.0,0.0,78810856.57151997,0.0,25886503.0656,28295905.329995406,778265399.4352608,778265399.4352608,183536639.4873264,0.0,622612319.5482087,0.0 
 01/06  11:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,693071522.9410356,693071522.9410356,127412168.65761273,0.0,554457218.3528286,0.0 
 01/06  12:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,634878366.6623174,634878366.6623174,95695564.11788959,0.0,507902693.3298539,0.0 
 01/06  13:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,616356541.0337918,616356541.0337918,82328585.17432201,0.0,493085232.82703348,0.0 
 01/06  14:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,607475330.3413316,607475330.3413316,76576221.02081953,0.0,485980264.27306529,0.0 
 01/06  15:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,599437610.2953231,599437610.2953231,68803730.27542806,0.0,479550088.2362585,0.0 
 01/06  16:00:00,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,606387175.9248618,606387175.9248618,67031927.06431301,0.0,485109740.73988959,0.0 
 01/06  17:00:00,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,642523466.3743005,642523466.3743005,75777773.00678154,0.0,514018773.09944036,0.0 
 01/06  18:00:00,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,701783759.803666,701783759.803666,101379393.11878574,0.0,561427007.8429329,0.0 
 01/06  19:00:00,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,804199350.176289,804199350.176289,164000635.85289739,0.0,643359480.1410313,0.0 
 01/06  20:00:00,125226398.03175542,0.0,0.0,39405428.285759989,41346000.0,16179064.416,28295905.329995406,855013689.6604161,855013689.6604161,195640568.79212896,0.0,684010951.728333,0.0 
 01/06  21:00:00,125226398.03175542,0.0,0.0,39405428.285759989,41346000.0,16179064.416,28295905.329995406,893658577.8766632,893658577.8766632,213170923.135472,0.0,714926862.3013308,0.0 
 01/06  22:00:00,92484486.7415154,0.0,0.0,13135142.76192,41346000.0,9707438.649600001,28295905.329995406,939245199.1712427,939245199.1712427,244801252.9236858,0.0,751396159.3369943,0.0 
