Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
02:45:00,2.259524E+04,5.686123E+03,9.066850E-01,3.486252E-01,2.012060E+04,5.873622E+03,8.075457E-01,3.601031E-01,6.138117E+04,0.000000E+00,2.463296E+00,0.000000E+00,1.197302E+04,0.000000E+00,4.803182E-01,0.000000E+00,6.084033E+04,0.000000E+00,2.441788E+00,0.000000E+00,1.611924E+05,0.000000E+00,6.470597E+00,0.000000E+00
03:00:00,2.266246E+04,5.677200E+03,9.093764E-01,3.480717E-01,2.019296E+04,5.869291E+03,8.104452E-01,3.598312E-01,6.157352E+04,0.000000E+00,2.471002E+00,0.000000E+00,1.200488E+04,0.000000E+00,4.815927E-01,0.000000E+00,6.104234E+04,0.000000E+00,2.449886E+00,0.000000E+00,1.617278E+05,0.000000E+00,6.492071E+00,0.000000E+00
03:15:00,2.272438E+04,5.664106E+03,9.118545E-01,3.472630E-01,2.025982E+04,5.860935E+03,8.131240E-01,3.593131E-01,6.175130E+04,0.000000E+00,2.478123E+00,0.000000E+00,1.203464E+04,0.000000E+00,4.827859E-01,0.000000E+00,6.123023E+04,0.000000E+00,2.457417E+00,0.000000E+00,1.622290E+05,0.000000E+00,6.512167E+00,0.000000E+00
03:30:00,2.278165E+04,5.647425E+03,9.141466E-01,3.462347E-01,2.032185E+04,5.849115E+03,8.156090E-01,3.585830E-01,6.191649E+04,0.000000E+00,2.484739E+00,0.000000E+00,1.206208E+04,0.000000E+00,4.838874E-01,0.000000E+00,6.140575E+04,0.000000E+00,2.464452E+00,0.000000E+00,1.626998E+05,0.000000E+00,6.531049E+00,0.000000E+00
03:45:00,2.283484E+04,5.627623E+03,9.162744E-01,3.450152E-01,2.037950E+04,5.834271E+03,8.179176E-01,3.576678E-01,6.207069E+04,0.000000E+00,2.490914E+00,0.000000E+00,1.208742E+04,0.000000E+00,4.849036E-01,0.000000E+00,6.157035E+04,0.000000E+00,2.471049E+00,0.000000E+00,1.631437E+05,0.000000E+00,6.548847E+00,0.000000E+00
04:00:00,2.288437E+04,5.605081E+03,9.182550E-01,3.436279E-01,2.043360E+04,5.816761E+03,8.200834E-01,3.565893E-01,6.221528E+04,0.000000E+00,2.496705E+00,0.000000E+00,1.211083E+04,0.000000E+00,4.858416E-01,0.000000E+00,6.172523E+04,0.000000E+00,2.477256E+00,0.000000E+00,1.635632E+05,0.000000E+00,6.565670E+00,0.000000E+00
04:15:00,2.293055E+04,5.583792E+03,9.201011E-01,3.423176E-01,2.048453E+04,5.800239E+03,8.221227E-01,3.555714E-01,6.235111E+04,0.000000E+00,2.502145E+00,0.000000E+00,1.213243E+04,0.000000E+00,4.867055E-01,0.000000E+00,6.187137E+04,0.000000E+00,2.483112E+00,0.000000E+00,1.639608E+05,0.000000E+00,6.581609E+00,0.000000E+00
04:30:00,2.297378E+04,5.564024E+03,9.218282E-01,3.411008E-01,2.053267E+04,5.784959E+03,8.240506E-01,3.546300E-01,6.247897E+04,0.000000E+00,2.507264E+00,0.000000E+00,1.215217E+04,0.000000E+00,4.874939E-01,0.000000E+00,6.200959E+04,0.000000E+00,2.488650E+00,0.000000E+00,1.643382E+05,0.000000E+00,6.596740E+00,0.000000E+00
04:45:00,2.301446E+04,5.546013E+03,9.234529E-01,3.399920E-01,2.057845E+04,5.771155E+03,8.258844E-01,3.537794E-01,6.259958E+04,0.000000E+00,2.512093E+00,0.000000E+00,1.216996E+04,0.000000E+00,4.882021E-01,0.000000E+00,6.214060E+04,0.000000E+00,2.493899E+00,0.000000E+00,1.646971E+05,0.000000E+00,6.611128E+00,0.000000E+00
05:00:00,2.305281E+04,5.529973E+03,9.249847E-01,3.390045E-01,2.062174E+04,5.759040E+03,8.276195E-01,3.530328E-01,6.271354E+04,0.000000E+00,2.516654E+00,0.000000E+00,1.218723E+04,0.000000E+00,4.888880E-01,0.000000E+00,6.226499E+04,0.000000E+00,2.498882E+00,0.000000E+00,1.650389E+05,0.000000E+00,6.624830E+00,0.000000E+00
05:15:00,2.308907E+04,5.527184E+03,9.264330E-01,3.388298E-01,2.066279E+04,5.758925E+03,8.292639E-01,3.530222E-01,6.282136E+04,0.000000E+00,2.520968E+00,0.000000E+00,1.220414E+04,0.000000E+00,4.895632E-01,0.000000E+00,6.238327E+04,0.000000E+00,2.503620E+00,0.000000E+00,1.653648E+05,0.000000E+00,6.637893E+00,0.000000E+00
05:30:00,2.312328E+04,5.537882E+03,9.277998E-01,3.394829E-01,2.070174E+04,5.771059E+03,8.308236E-01,3.537634E-01,6.292345E+04,0.000000E+00,2.525051E+00,0.000000E+00,1.222106E+04,0.000000E+00,4.902423E-01,0.000000E+00,6.249589E+04,0.000000E+00,2.508131E+00,0.000000E+00,1.656758E+05,0.000000E+00,6.650361E+00,0.000000E+00
05:45:00,2.315541E+04,5.562328E+03,9.290828E-01,3.409802E-01,2.073868E+04,5.795735E+03,8.323025E-01,3.552747E-01,6.302013E+04,0.000000E+00,2.528917E+00,0.000000E+00,1.223839E+04,0.000000E+00,4.909424E-01,0.000000E+00,6.260323E+04,0.000000E+00,2.512430E+00,0.000000E+00,1.659730E+05,0.000000E+00,6.662271E+00,0.000000E+00
06:00:00,2.318552E+04,5.600770E+03,9.302832E-01,3.433370E-01,2.077377E+04,5.833233E+03,8.337069E-01,3.575733E-01,6.311166E+04,0.000000E+00,2.532576E+00,0.000000E+00,1.225501E+04,0.000000E+00,4.916176E-01,0.000000E+00,6.270563E+04,0.000000E+00,2.516530E+00,0.000000E+00,1.662571E+05,0.000000E+00,6.673657E+00,0.000000E+00
06:15:00,2.847960E+04,1.179287E+04,1.227883E+00,8.817981E-01,2.664039E+04,1.204460E+04,1.151320E+00,8.974380E-01,7.896035E+04,2.979839E+03,3.409218E+00,2.802897E-01,1.483976E+04,9.701419E+02,6.404931E-01,8.808914E-02,8.022631E+04,5.328340E+03,3.466538E+00,4.858947E-01,2.196591E+05,7.704954E+03,9.494012E+00,7.304911E-01
06:30:00,3.256978E+04,1.646916E+04,1.505291E+00,1.391466E+00,3.078376E+04,1.684001E+04,1.424539E+00,1.421056E+00,9.032762E+04,5.126938E+03,4.176333E+00,4.907054E-01,1.690023E+04,1.712892E+03,7.818856E-01,1.608934E-01,9.192937E+04,9.002796E+03,4.249784E+00,8.460112E-01,2.541199E+05,1.320738E+04,1.174766E+01,1.269682E+00
06:45:00,3.612832E+04,2.064729E+04,1.754885E+00,1.853209E+00,3.438678E+04,2.112137E+04,1.669650E+00,1.895387E+00,1.002455E+05,7.167812E+03,4.867658E+00,6.908938E-01,1.867613E+04,2.386942E+03,9.084117E-01,2.270507E-01,1.022480E+05,1.243821E+04,4.960560E+00,1.183075E+00,2.846863E+05,1.843581E+04,1.379752E+01,1.782372E+00
07:00:00,3.940561E+04,2.457552E+04,1.989999E+00,2.290664E+00,3.769700E+04,2.514717E+04,1.899733E+00,2.344985E+00,1.094010E+05,9.159410E+03,5.519761E+00,8.862299E-01,2.029649E+04,3.020949E+03,1.026924E+00,2.892607E-01,1.118576E+05,1.576886E+04,5.634918E+00,1.509803E+00,3.134401E+05,2.355896E+04,1.575445E+01,2.284700E+00
07:15:00,3.723845E+04,2.218865E+04,1.919495E+00,2.176468E+00,3.517778E+04,2.261097E+04,1.813836E+00,2.219213E+00,1.022888E+05,8.192659E+03,5.272820E+00,8.033645E-01,1.924420E+04,2.667311E+03,9.918825E-01,2.616495E-01,1.055405E+05,1.146894E+04,5.440528E+00,1.124778E+00,2.942436E+05,1.585401E+04,1.516970E+01,1.554209E+00
07:30:00,3.614250E+04,2.121404E+04,1.862424E+00,2.081240E+00,3.424364E+04,2.129414E+04,1.765310E+00,2.090661E+00,9.929783E+04,8.092744E+03,5.117094E+00,7.937093E-01,1.864245E+04,2.532270E+03,9.605596E-01,2.484543E-01,1.047047E+05,8.829543E+03,5.395732E+00,8.661071E-01,2.931648E+05,1.035159E+04,1.510970E+01,1.015018E+00
07:45:00,3.547939E+04,2.066406E+04,1.828152E+00,2.027089E+00,3.374686E+04,2.040191E+04,1.739679E+00,2.002911E+00,9.748720E+04,8.141443E+03,5.023526E+00,7.984360E-01,1.827042E+04,2.462886E+03,9.413153E-01,2.416060E-01,1.049999E+05,6.448394E+03,5.410559E+00,6.323682E-01,2.953542E+05,5.123152E+03,1.522189E+01,5.023276E-01
08:00:00,3.502082E+04,2.031146E+04,1.804480E+00,1.992445E+00,3.346279E+04,1.971075E+04,1.725037E+00,1.934882E+00,9.622884E+04,8.289452E+03,4.958580E+00,8.129239E-01,1.801145E+04,2.434538E+03,9.279350E-01,2.388039E-01,1.058035E+05,4.202620E+03,5.451715E+00,4.119670E-01,2.988555E+05,0.000000E+00,1.540191E+01,0.000000E+00
08:15:00,3.467916E+04,2.008619E+04,1.786843E+00,1.970401E+00,3.311043E+04,1.937822E+04,1.706859E+00,1.902128E+00,9.530633E+04,8.482728E+03,4.910969E+00,8.318751E-01,1.782243E+04,2.429499E+03,9.181721E-01,2.383058E-01,1.049467E+05,4.309271E+03,5.407306E+00,4.223454E-01,2.967621E+05,0.000000E+00,1.529346E+01,0.000000E+00
08:30:00,3.441744E+04,1.994228E+04,1.773334E+00,1.956391E+00,3.284120E+04,1.922876E+04,1.692968E+00,1.887444E+00,9.459819E+04,8.714622E+03,4.874419E+00,8.546305E-01,1.767865E+04,2.441427E+03,9.107483E-01,2.394821E-01,1.042834E+05,4.467815E+03,5.372994E+00,4.378879E-01,2.951019E+05,0.000000E+00,1.520765E+01,0.000000E+00
