Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
13:40:00,1.959769E+00,4.645237E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.835847E+00,8.219016E+04,1.235954E+05,2.084053E+00,4.591555E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.165862E+00,8.601142E+04,1.275419E+05,2.793125E+00,4.285266E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.580324E+00,9.080124E+04,1.324993E+05
13:50:00,1.959901E+00,4.645180E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.814505E+00,8.206103E+04,1.234408E+05,2.083860E+00,4.591639E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.181192E+00,8.630822E+04,1.278432E+05,2.790872E+00,4.286239E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.625318E+00,9.143956E+04,1.331529E+05
14:00:00,1.960067E+00,4.645109E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.800442E+00,8.201545E+04,1.233644E+05,2.083668E+00,4.591721E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.204747E+00,8.670039E+04,1.282422E+05,2.788688E+00,4.287182E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.678406E+00,9.217119E+04,1.339018E+05
14:10:00,1.960257E+00,4.645026E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.789907E+00,8.189899E+04,1.232068E+05,2.083478E+00,4.591803E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.236106E+00,8.706476E+04,1.286135E+05,2.786573E+00,4.288096E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.739090E+00,9.287205E+04,1.346197E+05
14:20:00,1.960453E+00,4.644942E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.785445E+00,8.185087E+04,1.231944E+05,2.083289E+00,4.591885E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.274193E+00,8.750613E+04,1.290661E+05,2.784519E+00,4.288983E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.806235E+00,9.364636E+04,1.354150E+05
14:30:00,1.960646E+00,4.644859E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.785598E+00,8.185343E+04,1.232106E+05,2.083103E+00,4.591965E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.317297E+00,8.800448E+04,1.295792E+05,2.782524E+00,4.289845E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.878099E+00,9.447382E+04,1.362668E+05
14:40:00,1.960834E+00,4.644777E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.788303E+00,8.188290E+04,1.232365E+05,2.082919E+00,4.592045E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.363274E+00,8.853513E+04,1.301273E+05,2.780586E+00,4.290682E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.952497E+00,9.532938E+04,1.371489E+05
14:50:00,1.961020E+00,4.644697E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.791354E+00,8.191411E+04,1.232524E+05,2.082736E+00,4.592124E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.409896E+00,8.907263E+04,1.306838E+05,2.778702E+00,4.291496E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.027181E+00,9.618745E+04,1.380347E+05
15:00:00,1.961205E+00,4.644617E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.793041E+00,8.192781E+04,1.232423E+05,2.082556E+00,4.592202E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.455443E+00,8.959753E+04,1.312280E+05,2.776871E+00,4.292287E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.100399E+00,9.702830E+04,1.389034E+05
15:10:00,1.961389E+00,4.644538E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.832020E+00,8.223772E+04,1.235729E+05,2.082378E+00,4.592279E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.497912E+00,8.994554E+04,1.315910E+05,2.775095E+00,4.293054E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.170101E+00,9.768717E+04,1.395856E+05
15:20:00,1.961565E+00,4.644462E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.869550E+00,8.253088E+04,1.238875E+05,2.082205E+00,4.592353E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.535985E+00,9.024282E+04,1.319038E+05,2.773397E+00,4.293788E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.234936E+00,9.828995E+04,1.402123E+05
15:30:00,1.961733E+00,4.644389E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.902867E+00,8.277529E+04,1.241507E+05,2.082037E+00,4.592426E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.568862E+00,9.048020E+04,1.321555E+05,2.771769E+00,4.294491E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.293961E+00,9.882589E+04,1.407707E+05
15:40:00,1.961895E+00,4.644319E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.931051E+00,8.296028E+04,1.243510E+05,2.081872E+00,4.592497E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.595947E+00,9.065086E+04,1.323379E+05,2.770200E+00,4.295169E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.346538E+00,9.928775E+04,1.412525E+05
15:50:00,1.962055E+00,4.644250E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.953607E+00,8.308012E+04,1.244824E+05,2.081711E+00,4.592567E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.616988E+00,9.075189E+04,1.324479E+05,2.768684E+00,4.295824E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.392335E+00,9.967175E+04,1.416537E+05
16:00:00,1.962215E+00,4.644181E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.969876E+00,8.312730E+04,1.245373E+05,2.081552E+00,4.592635E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.631507E+00,9.077790E+04,1.324799E+05,2.767217E+00,4.296458E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.430786E+00,9.997153E+04,1.419676E+05
16:10:00,1.962367E+00,4.644115E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.013709E+00,8.344947E+04,1.249083E+05,2.081398E+00,4.592702E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.640274E+00,9.069060E+04,1.323952E+05,2.765811E+00,4.297065E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.462535E+00,1.001474E+05,1.421542E+05
16:20:00,1.962496E+00,4.644060E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.054717E+00,8.373815E+04,1.251802E+05,2.081242E+00,4.592769E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.643358E+00,9.053785E+04,1.322426E+05,2.764415E+00,4.297668E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.487556E+00,1.002460E+05,1.422611E+05
16:30:00,1.962591E+00,4.644019E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.092925E+00,8.399311E+04,1.254379E+05,2.081086E+00,4.592836E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.642501E+00,9.033961E+04,1.320449E+05,2.763032E+00,4.298266E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.507602E+00,1.002876E+05,1.423112E+05
16:40:00,1.962653E+00,4.643992E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.128840E+00,8.422014E+04,1.256802E+05,2.080931E+00,4.592904E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.638571E+00,9.010584E+04,1.318082E+05,2.761673E+00,4.298853E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.523473E+00,1.002812E+05,1.423094E+05
16:50:00,1.962687E+00,4.643977E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.161382E+00,8.440673E+04,1.258883E+05,2.080776E+00,4.592970E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.630658E+00,8.982608E+04,1.315213E+05,2.760341E+00,4.299428E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.534194E+00,1.002157E+05,1.422439E+05
17:00:00,1.962699E+00,4.643972E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.189573E+00,8.454166E+04,1.260506E+05,2.080622E+00,4.593037E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.617891E+00,8.949034E+04,1.311772E+05,2.759038E+00,4.299991E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.538780E+00,1.000798E+05,1.421067E+05
17:10:00,1.962693E+00,4.643974E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.239323E+00,8.488869E+04,1.264630E+05,2.080470E+00,4.593103E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.600387E+00,8.905297E+04,1.307311E+05,2.757764E+00,4.300541E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.537455E+00,9.982918E+04,1.418545E+05
17:20:00,1.962673E+00,4.643983E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.287140E+00,8.521154E+04,1.267394E+05,2.080319E+00,4.593168E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.578467E+00,8.856480E+04,1.302346E+05,2.756517E+00,4.301080E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.530491E+00,9.951400E+04,1.415377E+05
17:30:00,1.962640E+00,4.643997E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.330005E+00,8.547423E+04,1.269905E+05,2.080169E+00,4.593233E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.550420E+00,8.800603E+04,1.296648E+05,2.755299E+00,4.301606E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.516076E+00,9.911345E+04,1.411326E+05
17:40:00,1.962599E+00,4.644015E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.366842E+00,8.566390E+04,1.271936E+05,2.080020E+00,4.593297E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.515360E+00,8.736632E+04,1.290102E+05,2.754109E+00,4.302120E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.493249E+00,9.861646E+04,1.406274E+05
17:50:00,1.962550E+00,4.644036E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.398072E+00,8.578516E+04,1.273438E+05,2.079872E+00,4.593361E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.473902E+00,8.665267E+04,1.282785E+05,2.752945E+00,4.302623E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.462561E+00,9.802931E+04,1.400289E+05
18:00:00,1.962495E+00,4.644060E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.424119E+00,8.584281E+04,1.274403E+05,2.079725E+00,4.593424E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.426596E+00,8.587141E+04,1.274767E+05,2.751808E+00,4.303114E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.424556E+00,9.735822E+04,1.393440E+05
18:10:00,2.006862E+00,4.624891E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.199182E+00,8.296607E+04,1.243163E+05,2.124023E+00,4.574284E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.372219E+00,8.489071E+04,1.264695E+05,2.795146E+00,4.284384E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.377854E+00,9.646965E+04,1.384358E+05
18:20:00,2.051389E+00,4.605655E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.946831E+00,7.974819E+04,1.211682E+05,2.168452E+00,4.555091E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.309357E+00,8.381192E+04,1.253612E+05,2.843477E+00,4.263506E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.320966E+00,9.546427E+04,1.374081E+05
18:30:00,2.096253E+00,4.586287E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.676037E+00,7.627605E+04,1.176338E+05,2.213181E+00,4.535784E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.235342E+00,8.260428E+04,1.241186E+05,2.899589E+00,4.239297E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.251162E+00,9.431083E+04,1.362275E+05
18:40:00,2.141462E+00,4.566787E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.385101E+00,7.252358E+04,1.137068E+05,2.258220E+00,4.516363E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.146267E+00,8.122288E+04,1.226961E+05,2.962336E+00,4.212257E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.164440E+00,9.296368E+04,1.348481E+05
18:50:00,2.186930E+00,4.547188E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.074711E+00,6.849245E+04,1.094199E+05,2.303491E+00,4.496856E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.041354E+00,7.965851E+04,1.210885E+05,3.030195E+00,4.183032E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.059966E+00,9.141314E+04,1.332645E+05
19:00:00,2.232587E+00,4.527518E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.747072E+00,6.420111E+04,1.048052E+05,2.348930E+00,4.477288E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.921851E+00,7.792449E+04,1.193046E+05,3.102150E+00,4.152057E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.938958E+00,8.967229E+04,1.314851E+05
19:10:00,2.233960E+00,4.526983E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.567545E+00,6.182890E+04,1.023191E+05,2.350057E+00,4.476869E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.796619E+00,7.621427E+04,1.175433E+05,3.133135E+00,4.138796E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.810372E+00,8.793543E+04,1.297088E+05
19:20:00,2.235286E+00,4.526466E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.399981E+00,5.958405E+04,9.999514E+04,2.351162E+00,4.476456E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.673131E+00,7.451848E+04,1.157817E+05,3.162193E+00,4.126362E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.681848E+00,8.619461E+04,1.279126E+05
19:30:00,2.236372E+00,4.526039E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.243455E+00,5.745598E+04,9.775653E+04,2.352062E+00,4.476116E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.557591E+00,7.291009E+04,1.140949E+05,3.186186E+00,4.116083E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.559723E+00,8.452353E+04,1.261720E+05
19:40:00,2.237195E+00,4.525710E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.103168E+00,5.551097E+04,9.568788E+04,2.352735E+00,4.475854E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.456501E+00,7.146766E+04,1.125756E+05,3.205981E+00,4.107583E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.450643E+00,8.300119E+04,1.245796E+05
19:50:00,2.237829E+00,4.525453E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.981315E+00,5.377984E+04,9.383526E+04,2.353253E+00,4.475649E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.372885E+00,7.022896E+04,1.112715E+05,3.222866E+00,4.100320E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.357735E+00,8.166570E+04,1.231832E+05
20:00:00,2.238338E+00,4.525245E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.878117E+00,5.226869E+04,9.221465E+04,2.353674E+00,4.475481E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.307474E+00,6.920396E+04,1.101983E+05,3.237659E+00,4.093950E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.281832E+00,8.052776E+04,1.219988E+05
20:10:00,2.238759E+00,4.525072E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.816727E+00,5.131337E+04,9.121387E+04,2.354031E+00,4.475335E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.254184E+00,6.836809E+04,1.093267E+05,3.250810E+00,4.088282E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.216841E+00,7.956341E+04,1.209984E+05
20:20:00,2.239117E+00,4.524923E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.765084E+00,5.047517E+04,9.033712E+04,2.354345E+00,4.475206E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.207997E+00,6.761520E+04,1.085430E+05,3.262612E+00,4.083192E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.157690E+00,7.866653E+04,1.200692E+05
20:30:00,2.239428E+00,4.524793E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.719464E+00,4.970919E+04,8.953520E+04,2.354629E+00,4.475087E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.166572E+00,6.691790E+04,1.078180E+05,3.273284E+00,4.078588E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.102053E+00,7.781012E+04,1.191825E+05
20:40:00,2.239704E+00,4.524677E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.678273E+00,4.899627E+04,8.878786E+04,2.354891E+00,4.474977E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.128592E+00,6.626076E+04,1.071351E+05,3.282960E+00,4.074413E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.048662E+00,7.697950E+04,1.183227E+05
20:50:00,2.239952E+00,4.524572E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.640471E+00,4.832392E+04,8.808211E+04,2.355137E+00,4.474872E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.093215E+00,6.563394E+04,1.064840E+05,3.291788E+00,4.070602E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.996747E+00,7.616572E+04,1.174804E+05
21:00:00,2.240178E+00,4.524476E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.605381E+00,4.768403E+04,8.740963E+04,2.355372E+00,4.474772E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.059899E+00,6.503114E+04,1.058580E+05,3.299891E+00,4.067104E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.945850E+00,7.536350E+04,1.166501E+05
21:10:00,2.240387E+00,4.524386E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.557762E+00,4.689193E+04,8.655578E+04,2.355598E+00,4.474676E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.028096E+00,6.444591E+04,1.052502E+05,3.307365E+00,4.063878E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.895509E+00,7.456745E+04,1.158260E+05
21:20:00,2.240583E+00,4.524303E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.510774E+00,4.610591E+04,8.572981E+04,2.355817E+00,4.474582E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.997550E+00,6.387525E+04,1.046575E+05,3.314288E+00,4.060889E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.845566E+00,7.377571E+04,1.150060E+05
21:30:00,2.240767E+00,4.524224E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.464847E+00,4.533107E+04,8.490922E+04,2.356032E+00,4.474490E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.968087E+00,6.331715E+04,1.040777E+05,3.320726E+00,4.058109E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.795952E+00,7.298751E+04,1.141895E+05
21:40:00,2.240943E+00,4.524148E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.419930E+00,4.456676E+04,8.409382E+04,2.356243E+00,4.474399E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.939579E+00,6.277013E+04,1.035094E+05,3.326773E+00,4.055499E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.746646E+00,7.220258E+04,1.133761E+05
21:50:00,2.241111E+00,4.524076E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.375981E+00,4.381252E+04,8.328429E+04,2.356452E+00,4.474309E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.911930E+00,6.223303E+04,1.029513E+05,3.332461E+00,4.053043E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.697658E+00,7.142102E+04,1.125659E+05
22:00:00,2.241274E+00,4.524006E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.332980E+00,4.306811E+04,8.248146E+04,2.356658E+00,4.474220E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.885059E+00,6.170496E+04,1.024026E+05,3.337817E+00,4.050730E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.649014E+00,7.064315E+04,1.117593E+05
22:10:00,2.241429E+00,4.523939E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.765056E+00,3.444203E+04,7.279819E+04,2.356861E+00,4.474132E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.059654E+00,5.032414E+04,9.016778E+04,3.342831E+00,4.048565E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.687208E+00,5.787419E+04,9.824049E+04
22:20:00,2.241579E+00,4.523874E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.238540E+00,2.753131E+04,6.491887E+04,2.357061E+00,4.474046E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.406743E+00,4.434650E+04,8.381547E+04,3.347543E+00,4.046531E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.965236E+00,5.174146E+04,9.189919E+04
