Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
13:40:00,2.115907E+03,2.902664E+04,7.155189E-02,2.539788E+00,7.899234E+03,2.550576E+04,2.671220E-01,2.231695E+00,2.225488E+04,2.757049E+04,7.525750E-01,2.412355E+00,7.942103E+03,6.888317E+03,2.685507E-01,6.027493E-01,5.274475E+03,4.456098E+03,1.783483E-01,3.899225E-01,7.795740E+03,5.723679E+03,2.636016E-01,5.008478E-01,5.263998E+03,4.051746E+03,1.779940E-01,3.545470E-01,8.785104E+03,8.848791E+03,2.970560E-01,7.742867E-01,5.780887E+03,5.740628E+03,1.954721E-01,5.023160E-01,8.659444E+03,7.582632E+03,2.928069E-01,6.635021E-01,5.814419E+03,5.304795E+03,1.966059E-01,4.641865E-01,1.209192E+04,9.311943E+03,4.088731E-01,8.148130E-01,7.853740E+03,6.021362E+03,2.655637E-01,5.268806E-01,1.199399E+04,8.037991E+03,4.055619E-01,7.033471E-01,7.911598E+03,5.602271E+03,2.675201E-01,4.902163E-01
13:50:00,2.385336E+03,2.868466E+04,8.066298E-02,2.509861E+00,7.893420E+03,2.547623E+04,2.669254E-01,2.229112E+00,2.222532E+04,2.768728E+04,7.515755E-01,2.422574E+00,7.943035E+03,6.852436E+03,2.685822E-01,5.996090E-01,5.275005E+03,4.433161E+03,1.783662E-01,3.879155E-01,7.796674E+03,5.741961E+03,2.636332E-01,5.024474E-01,5.264528E+03,4.250898E+03,1.780119E-01,3.719750E-01,8.783788E+03,8.807448E+03,2.970115E-01,7.706687E-01,5.780057E+03,5.716857E+03,1.954440E-01,5.002361E-01,8.658122E+03,7.599389E+03,2.927622E-01,6.649682E-01,5.813589E+03,5.514388E+03,1.965778E-01,4.825277E-01,1.208563E+04,9.302641E+03,4.086607E-01,8.139985E-01,7.849776E+03,6.018871E+03,2.654297E-01,5.266628E-01,1.198767E+04,8.087681E+03,4.053482E-01,7.076948E-01,7.907637E+03,5.834198E+03,2.673862E-01,5.105117E-01
14:00:00,2.657370E+03,2.833700E+04,8.986213E-02,2.479439E+00,7.887653E+03,2.544894E+04,2.667304E-01,2.226724E+00,2.219663E+04,2.780623E+04,7.506056E-01,2.432981E+00,7.944204E+03,6.812430E+03,2.686218E-01,5.961079E-01,5.275681E+03,4.410093E+03,1.783890E-01,3.858971E-01,7.797846E+03,5.758671E+03,2.636728E-01,5.039093E-01,5.265203E+03,4.524073E+03,1.780347E-01,3.958810E-01,8.782482E+03,8.762207E+03,2.969674E-01,7.667097E-01,5.779233E+03,5.693134E+03,1.954161E-01,4.981604E-01,8.656810E+03,7.615186E+03,2.927179E-01,6.663504E-01,5.812765E+03,5.797226E+03,1.965500E-01,5.072786E-01,1.207955E+04,9.289220E+03,4.084549E-01,8.128237E-01,7.845937E+03,6.016381E+03,2.652999E-01,5.264449E-01,1.198155E+04,8.136381E+03,4.051411E-01,7.119559E-01,7.903799E+03,6.138634E+03,2.672564E-01,5.371521E-01
14:10:00,2.840146E+03,2.795427E+04,9.604291E-02,2.445949E+00,7.881942E+03,2.542427E+04,2.665372E-01,2.224565E+00,2.216884E+04,2.792739E+04,7.496658E-01,2.443583E+00,7.945540E+03,6.770732E+03,2.686669E-01,5.924590E-01,5.276460E+03,4.386617E+03,1.784154E-01,3.838430E-01,7.799185E+03,5.773409E+03,2.637181E-01,5.051988E-01,5.265982E+03,4.866687E+03,1.780611E-01,4.258637E-01,8.781188E+03,8.715328E+03,2.969236E-01,7.626075E-01,5.778416E+03,5.669103E+03,1.953885E-01,4.960577E-01,8.655509E+03,7.629478E+03,2.926739E-01,6.676009E-01,5.811949E+03,6.147949E+03,1.965224E-01,5.379698E-01,1.207366E+04,9.273885E+03,4.082558E-01,8.114816E-01,7.842222E+03,6.013449E+03,2.651743E-01,5.261884E-01,1.197563E+04,8.183404E+03,4.049408E-01,7.160703E-01,7.900087E+03,6.510143E+03,2.671309E-01,5.696618E-01
14:20:00,3.018526E+03,2.756687E+04,1.020751E-01,2.412051E+00,7.876286E+03,2.540242E+04,2.663460E-01,2.222654E+00,2.214184E+04,2.805067E+04,7.487527E-01,2.454369E+00,7.946912E+03,6.730632E+03,2.687133E-01,5.889500E-01,5.277264E+03,4.362620E+03,1.784426E-01,3.817433E-01,7.800559E+03,5.786079E+03,2.637646E-01,5.063072E-01,5.266786E+03,5.267140E+03,1.780883E-01,4.609073E-01,8.779907E+03,8.670042E+03,2.968803E-01,7.586448E-01,5.777608E+03,5.644602E+03,1.953612E-01,4.939139E-01,8.654221E+03,7.642064E+03,2.926303E-01,6.687021E-01,5.811140E+03,6.554251E+03,1.964950E-01,5.735240E-01,1.206795E+04,9.259742E+03,4.080626E-01,8.102440E-01,7.838620E+03,6.009884E+03,2.650524E-01,5.258764E-01,1.196988E+04,8.228512E+03,4.047465E-01,7.200171E-01,7.896486E+03,6.936421E+03,2.670091E-01,6.069635E-01
14:30:00,3.196226E+03,2.717695E+04,1.080842E-01,2.377932E+00,7.870691E+03,2.538339E+04,2.661568E-01,2.220990E+00,2.211559E+04,2.817578E+04,7.478650E-01,2.465315E+00,7.948259E+03,6.695198E+03,2.687589E-01,5.858495E-01,5.278056E+03,4.338050E+03,1.784693E-01,3.795934E-01,7.801908E+03,5.796603E+03,2.638102E-01,5.072279E-01,5.267578E+03,5.707824E+03,1.781150E-01,4.994706E-01,8.778638E+03,8.629372E+03,2.968374E-01,7.550862E-01,5.776807E+03,5.619536E+03,1.953341E-01,4.917207E-01,8.652946E+03,7.652781E+03,2.925872E-01,6.696397E-01,5.810340E+03,6.998648E+03,1.964680E-01,6.124109E-01,1.206240E+04,9.249803E+03,4.078752E-01,8.093742E-01,7.835123E+03,6.005547E+03,2.649342E-01,5.254969E-01,1.196430E+04,8.271474E+03,4.045579E-01,7.237761E-01,7.892992E+03,7.400138E+03,2.668910E-01,6.475406E-01
14:40:00,3.373821E+03,2.678513E+04,1.140898E-01,2.343648E+00,7.865159E+03,2.536700E+04,2.659697E-01,2.219555E+00,2.209007E+04,2.830223E+04,7.470021E-01,2.476379E+00,7.949576E+03,6.666471E+03,2.688034E-01,5.833360E-01,5.278833E+03,4.312836E+03,1.784956E-01,3.773871E-01,7.803227E+03,5.804839E+03,2.638547E-01,5.079484E-01,5.268355E+03,6.168571E+03,1.781413E-01,5.397882E-01,8.777383E+03,8.595394E+03,2.967949E-01,7.521133E-01,5.776015E+03,5.593804E+03,1.953073E-01,4.894692E-01,8.651684E+03,7.661412E+03,2.925445E-01,6.703948E-01,5.809548E+03,7.461182E+03,1.964412E-01,6.528839E-01,1.205702E+04,9.245942E+03,4.076932E-01,8.090364E-01,7.831729E+03,6.000291E+03,2.648194E-01,5.250369E-01,1.195889E+04,8.312005E+03,4.043749E-01,7.273223E-01,7.889600E+03,7.881572E+03,2.667763E-01,6.896670E-01
14:50:00,3.551597E+03,2.639162E+04,1.201015E-01,2.309217E+00,7.859692E+03,2.535288E+04,2.657848E-01,2.218320E+00,2.206526E+04,2.842936E+04,7.461631E-01,2.487502E+00,7.950874E+03,6.645677E+03,2.688473E-01,5.815168E-01,5.279601E+03,4.286882E+03,1.785216E-01,3.751162E-01,7.804526E+03,5.810585E+03,2.638987E-01,5.084511E-01,5.269122E+03,6.629274E+03,1.781673E-01,5.801005E-01,8.776142E+03,8.569244E+03,2.967529E-01,7.498254E-01,5.775232E+03,5.567289E+03,1.952808E-01,4.871491E-01,8.650437E+03,7.667699E+03,2.925024E-01,6.709448E-01,5.808765E+03,7.922302E+03,1.964147E-01,6.932318E-01,1.205180E+04,9.249310E+03,4.075165E-01,8.093313E-01,7.828434E+03,5.993955E+03,2.647080E-01,5.244825E-01,1.195364E+04,8.349775E+03,4.041972E-01,7.306270E-01,7.886307E+03,8.361399E+03,2.666649E-01,7.316515E-01
15:00:00,3.729704E+03,2.599641E+04,1.261244E-01,2.274636E+00,7.854290E+03,2.534056E+04,2.656021E-01,2.217242E+00,2.204113E+04,2.855640E+04,7.453471E-01,2.498618E+00,7.952165E+03,6.633291E+03,2.688909E-01,5.804334E-01,5.280366E+03,4.257992E+03,1.785474E-01,3.725883E-01,7.805819E+03,5.810625E+03,2.639424E-01,5.084544E-01,5.269888E+03,7.080219E+03,1.781931E-01,6.195574E-01,8.774915E+03,8.551437E+03,2.967115E-01,7.482676E-01,5.774457E+03,5.537656E+03,1.952547E-01,4.845563E-01,8.649203E+03,7.668178E+03,2.924606E-01,6.709866E-01,5.807991E+03,8.372970E+03,1.963886E-01,7.326641E-01,1.204672E+04,9.260380E+03,4.073449E-01,8.103002E-01,7.825234E+03,5.984166E+03,2.645998E-01,5.236260E-01,1.194853E+04,8.381256E+03,4.040246E-01,7.333814E-01,7.883109E+03,8.830772E+03,2.665568E-01,7.727202E-01
15:10:00,3.877728E+03,2.594841E+04,1.311300E-01,2.270436E+00,7.848956E+03,2.532952E+04,2.654218E-01,2.216276E+00,2.201771E+04,2.868253E+04,7.445548E-01,2.509654E+00,7.953448E+03,6.627226E+03,2.689343E-01,5.799033E-01,5.281128E+03,4.227180E+03,1.785732E-01,3.698922E-01,7.807104E+03,5.806381E+03,2.639859E-01,5.080827E-01,5.270649E+03,7.504304E+03,1.782189E-01,6.566628E-01,8.773703E+03,8.539643E+03,2.966705E-01,7.472360E-01,5.773692E+03,5.505854E+03,1.952288E-01,4.817735E-01,8.647985E+03,7.664152E+03,2.924194E-01,6.706340E-01,5.807227E+03,8.796579E+03,1.963627E-01,7.697279E-01,1.204180E+04,9.276706E+03,4.071785E-01,8.117290E-01,7.822131E+03,5.971823E+03,2.644949E-01,5.225459E-01,1.194358E+04,8.407682E+03,4.038573E-01,7.356933E-01,7.880008E+03,9.273212E+03,2.664519E-01,8.114314E-01
15:20:00,4.023668E+03,2.592480E+04,1.360651E-01,2.268376E+00,7.843790E+03,2.531922E+04,2.652471E-01,2.215375E+00,2.199531E+04,2.880685E+04,7.437975E-01,2.520531E+00,7.954675E+03,6.624701E+03,2.689758E-01,5.796828E-01,5.281858E+03,4.195114E+03,1.785979E-01,3.670863E-01,7.808332E+03,5.798756E+03,2.640274E-01,5.074153E-01,5.271379E+03,7.892597E+03,1.782435E-01,6.906352E-01,8.772526E+03,8.530942E+03,2.966307E-01,7.464751E-01,5.772949E+03,5.472377E+03,1.952037E-01,4.788443E-01,8.646801E+03,7.656221E+03,2.923794E-01,6.699399E-01,5.806484E+03,9.184179E+03,1.963376E-01,8.036400E-01,1.203710E+04,9.295423E+03,4.070194E-01,8.133669E-01,7.819166E+03,5.957358E+03,2.643946E-01,5.212801E-01,1.193885E+04,8.429550E+03,4.036974E-01,7.376066E-01,7.877045E+03,9.679938E+03,2.663517E-01,8.470170E-01
15:30:00,4.169111E+03,2.590821E+04,1.409834E-01,2.266929E+00,7.838769E+03,2.530913E+04,2.650773E-01,2.214493E+00,2.197383E+04,2.892848E+04,7.430712E-01,2.531173E+00,7.955844E+03,6.621332E+03,2.690153E-01,5.793885E-01,5.282553E+03,4.161809E+03,1.786214E-01,3.641721E-01,7.809503E+03,5.787732E+03,2.640670E-01,5.064505E-01,5.272074E+03,8.243165E+03,1.782671E-01,7.213062E-01,8.771381E+03,8.521038E+03,2.965920E-01,7.456087E-01,5.772227E+03,5.437200E+03,1.951792E-01,4.757663E-01,8.645650E+03,7.644275E+03,2.923405E-01,6.688944E-01,5.805761E+03,9.533838E+03,1.963132E-01,8.342319E-01,1.203259E+04,9.312129E+03,4.068671E-01,8.148289E-01,7.816325E+03,5.940688E+03,2.642986E-01,5.198214E-01,1.193432E+04,8.446662E+03,4.035442E-01,7.391035E-01,7.874206E+03,1.004841E+04,2.662557E-01,8.792547E-01
15:40:00,4.314525E+03,2.589576E+04,1.459008E-01,2.265843E+00,7.833855E+03,2.529878E+04,2.649111E-01,2.213587E+00,2.195311E+04,2.904657E+04,7.423705E-01,2.541505E+00,7.956976E+03,6.611147E+03,2.690536E-01,5.784976E-01,5.283228E+03,4.127142E+03,1.786442E-01,3.611386E-01,7.810637E+03,5.773096E+03,2.641053E-01,5.051695E-01,5.272749E+03,8.557288E+03,1.782899E-01,7.487882E-01,8.770261E+03,8.504152E+03,2.965541E-01,7.441314E-01,5.771520E+03,5.400254E+03,1.951553E-01,4.725334E-01,8.644524E+03,7.628171E+03,2.923024E-01,6.674851E-01,5.805055E+03,9.846903E+03,1.962893E-01,8.616218E-01,1.202825E+04,9.321219E+03,4.067203E-01,8.156244E-01,7.813590E+03,5.921690E+03,2.642061E-01,5.181590E-01,1.192996E+04,8.458786E+03,4.033966E-01,7.401641E-01,7.871473E+03,1.037995E+04,2.661633E-01,9.082610E-01
15:50:00,4.460089E+03,2.588551E+04,1.508232E-01,2.264948E+00,7.829034E+03,2.528776E+04,2.647481E-01,2.212623E+00,2.193308E+04,2.916033E+04,7.416930E-01,2.551458E+00,7.958091E+03,6.588835E+03,2.690913E-01,5.765454E-01,5.283893E+03,4.090961E+03,1.786667E-01,3.579727E-01,7.811754E+03,5.754620E+03,2.641431E-01,5.035526E-01,5.273414E+03,8.838351E+03,1.783124E-01,7.733776E-01,8.769163E+03,8.475373E+03,2.965170E-01,7.416132E-01,5.770827E+03,5.361450E+03,1.951319E-01,4.691381E-01,8.643420E+03,7.607774E+03,2.922651E-01,6.657001E-01,5.804362E+03,1.012674E+04,1.962658E-01,8.861044E-01,1.202406E+04,9.317798E+03,4.065787E-01,8.153250E-01,7.810951E+03,5.900221E+03,2.641168E-01,5.162804E-01,1.192575E+04,8.465695E+03,4.032543E-01,7.407684E-01,7.868836E+03,1.067774E+04,2.660741E-01,9.343147E-01
16:00:00,4.605895E+03,2.587618E+04,1.557538E-01,2.264133E+00,7.824296E+03,2.527573E+04,2.645879E-01,2.211570E+00,2.191368E+04,2.926903E+04,7.410371E-01,2.560969E+00,7.959203E+03,6.548953E+03,2.691289E-01,5.730556E-01,5.284557E+03,4.055202E+03,1.786891E-01,3.548437E-01,7.812867E+03,5.735080E+03,2.641807E-01,5.018427E-01,5.274077E+03,9.082688E+03,1.783348E-01,7.947539E-01,8.768084E+03,8.429486E+03,2.964805E-01,7.375979E-01,5.770146E+03,5.322900E+03,1.951089E-01,4.657649E-01,8.642335E+03,7.586131E+03,2.922284E-01,6.638062E-01,5.803681E+03,1.036965E+04,1.962428E-01,9.073564E-01,1.202002E+04,9.296630E+03,4.064419E-01,8.134725E-01,7.808401E+03,5.878334E+03,2.640306E-01,5.143652E-01,1.192168E+04,8.470343E+03,4.031168E-01,7.411749E-01,7.866288E+03,1.093790E+04,2.659880E-01,9.570757E-01
16:10:00,4.598717E+03,2.615163E+04,1.555111E-01,2.288235E+00,7.819681E+03,2.526240E+04,2.644318E-01,2.210404E+00,2.189507E+04,2.937172E+04,7.404079E-01,2.569953E+00,7.960262E+03,6.491563E+03,2.691647E-01,5.680335E-01,5.285190E+03,4.019300E+03,1.787106E-01,3.517023E-01,7.813927E+03,5.713746E+03,2.642166E-01,4.999758E-01,5.274710E+03,9.298554E+03,1.783562E-01,8.136392E-01,8.767033E+03,8.366749E+03,2.964450E-01,7.321080E-01,5.769483E+03,5.283964E+03,1.950864E-01,4.623580E-01,8.641278E+03,7.562367E+03,2.921927E-01,6.617268E-01,5.803018E+03,1.058378E+04,1.962204E-01,9.260904E-01,1.201614E+04,9.257902E+03,4.063108E-01,8.100833E-01,7.805957E+03,5.855335E+03,2.639480E-01,5.123528E-01,1.191779E+04,8.471766E+03,4.029850E-01,7.412991E-01,7.863846E+03,1.116839E+04,2.659054E-01,9.772408E-01
16:20:00,4.581327E+03,2.644859E+04,1.549230E-01,2.314224E+00,7.815023E+03,2.524756E+04,2.642743E-01,2.209105E+00,2.187657E+04,2.946793E+04,7.397821E-01,2.578371E+00,7.961153E+03,6.417526E+03,2.691949E-01,5.615547E-01,5.285724E+03,3.980507E+03,1.787286E-01,3.483078E-01,7.814818E+03,5.686905E+03,2.642467E-01,4.976270E-01,5.275244E+03,9.493624E+03,1.783743E-01,8.307054E-01,8.765977E+03,8.287467E+03,2.964092E-01,7.251703E-01,5.768816E+03,5.241580E+03,1.950639E-01,4.586494E-01,8.640216E+03,7.532255E+03,2.921567E-01,6.590919E-01,5.802352E+03,1.077694E+04,1.961979E-01,9.429890E-01,1.201230E+04,9.201782E+03,4.061809E-01,8.051723E-01,7.803538E+03,5.828081E+03,2.638662E-01,5.099681E-01,1.191393E+04,8.465593E+03,4.028544E-01,7.407588E-01,7.861428E+03,1.137676E+04,2.658236E-01,9.954713E-01
16:30:00,4.560104E+03,2.675237E+04,1.542053E-01,2.340809E+00,7.810338E+03,2.523105E+04,2.641159E-01,2.207661E+00,2.185822E+04,2.955731E+04,7.391616E-01,2.586191E+00,7.961812E+03,6.335717E+03,2.692172E-01,5.543956E-01,5.286120E+03,3.940027E+03,1.787420E-01,3.447658E-01,7.815476E+03,5.661753E+03,2.642689E-01,4.954260E-01,5.275640E+03,9.665587E+03,1.783876E-01,8.457502E-01,8.764915E+03,8.200482E+03,2.963733E-01,7.175586E-01,5.768146E+03,5.197007E+03,1.950412E-01,4.547493E-01,8.639148E+03,7.503271E+03,2.921206E-01,6.565555E-01,5.801682E+03,1.094665E+04,1.961752E-01,9.578370E-01,1.200850E+04,9.137033E+03,4.060524E-01,7.995062E-01,7.801144E+03,5.797813E+03,2.637852E-01,5.073195E-01,1.191011E+04,8.459308E+03,4.027253E-01,7.402086E-01,7.859035E+03,1.156098E+04,2.657428E-01,1.011588E+00
16:40:00,4.536177E+03,2.706074E+04,1.533962E-01,2.367794E+00,7.805671E+03,2.521303E+04,2.639580E-01,2.206084E+00,2.184019E+04,2.963971E+04,7.385520E-01,2.593400E+00,7.962246E+03,6.251503E+03,2.692318E-01,5.470264E-01,5.286381E+03,3.898277E+03,1.787508E-01,3.411126E-01,7.815907E+03,5.642247E+03,2.642835E-01,4.937192E-01,5.275901E+03,9.811304E+03,1.783965E-01,8.584987E-01,8.763856E+03,8.111269E+03,2.963375E-01,7.097520E-01,5.767478E+03,5.150772E+03,1.950186E-01,4.507037E-01,8.638083E+03,7.479780E+03,2.920846E-01,6.545001E-01,5.801014E+03,1.108986E+04,1.961526E-01,9.703666E-01,1.200477E+04,9.069020E+03,4.059262E-01,7.935547E-01,7.798793E+03,5.765037E+03,2.637057E-01,5.044516E-01,1.190636E+04,8.457317E+03,4.025985E-01,7.400343E-01,7.856687E+03,1.171777E+04,2.656633E-01,1.025306E+00
16:50:00,4.510257E+03,2.737307E+04,1.525197E-01,2.395124E+00,7.801035E+03,2.519446E+04,2.638013E-01,2.204459E+00,2.182252E+04,2.971582E+04,7.379544E-01,2.600058E+00,7.962486E+03,6.168390E+03,2.692400E-01,5.397536E-01,5.286526E+03,3.855233E+03,1.787557E-01,3.373461E-01,7.816145E+03,5.627500E+03,2.642916E-01,4.924289E-01,5.276046E+03,9.919509E+03,1.784014E-01,8.679651E-01,8.762804E+03,8.023218E+03,2.963019E-01,7.020474E-01,5.766813E+03,5.102912E+03,1.949962E-01,4.465159E-01,8.637024E+03,7.461170E+03,2.920488E-01,6.528718E-01,5.800349E+03,1.119499E+04,1.961302E-01,9.795633E-01,1.200111E+04,9.000950E+03,4.058026E-01,7.875983E-01,7.796490E+03,5.729755E+03,2.636278E-01,5.013643E-01,1.190268E+04,8.459004E+03,4.024743E-01,7.401820E-01,7.854385E+03,1.183549E+04,2.655855E-01,1.035604E+00
17:00:00,4.482801E+03,2.769103E+04,1.515912E-01,2.422946E+00,7.796434E+03,2.517810E+04,2.636457E-01,2.203028E+00,2.180522E+04,2.978783E+04,7.373695E-01,2.606359E+00,7.962570E+03,6.090108E+03,2.692428E-01,5.329037E-01,5.286576E+03,3.810904E+03,1.787574E-01,3.334673E-01,7.816226E+03,5.614256E+03,2.642943E-01,4.912702E-01,5.276097E+03,9.979671E+03,1.784031E-01,8.732276E-01,8.761758E+03,7.939957E+03,2.962666E-01,6.947620E-01,5.766153E+03,5.053493E+03,1.949739E-01,4.421917E-01,8.635972E+03,7.444393E+03,2.920132E-01,6.514040E-01,5.799690E+03,1.125110E+04,1.961078E-01,9.844722E-01,1.199753E+04,8.936279E+03,4.056816E-01,7.819396E-01,7.794237E+03,5.691955E+03,2.635517E-01,4.980568E-01,1.189909E+04,8.461236E+03,4.023528E-01,7.403774E-01,7.852134E+03,1.190314E+04,2.655094E-01,1.041523E+00
