Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
05:15:00,7.473612E+03,7.578838E+03,3.002123E-01,4.645216E-01,6.411473E+03,7.457272E+03,2.575608E-01,4.570363E-01,1.970705E+04,0.000000E+00,7.916549E-01,0.000000E+00,4.287669E+03,0.000000E+00,1.722248E-01,0.000000E+00,2.001158E+04,0.000000E+00,8.038704E-01,0.000000E+00,5.994013E+04,0.000000E+00,2.407870E+00,0.000000E+00
05:30:00,7.511494E+03,7.584640E+03,3.017351E-01,4.648745E-01,6.447359E+03,7.465411E+03,2.590017E-01,4.575326E-01,1.980018E+04,0.000000E+00,7.953944E-01,0.000000E+00,4.307186E+03,0.000000E+00,1.730090E-01,0.000000E+00,2.011813E+04,0.000000E+00,8.081485E-01,0.000000E+00,6.021128E+04,0.000000E+00,2.418758E+00,0.000000E+00
05:45:00,7.548305E+03,7.593682E+03,3.032147E-01,4.654266E-01,6.480999E+03,7.476514E+03,2.603522E-01,4.582111E-01,1.988568E+04,0.000000E+00,7.988266E-01,0.000000E+00,4.325925E+03,0.000000E+00,1.737619E-01,0.000000E+00,2.021906E+04,0.000000E+00,8.122012E-01,0.000000E+00,6.046929E+04,0.000000E+00,2.429118E+00,0.000000E+00
06:00:00,7.584036E+03,7.606169E+03,3.046507E-01,4.661906E-01,6.512679E+03,7.490794E+03,2.616240E-01,4.590849E-01,1.996528E+04,0.000000E+00,8.020208E-01,0.000000E+00,4.343933E+03,0.000000E+00,1.744855E-01,0.000000E+00,2.031468E+04,0.000000E+00,8.160402E-01,0.000000E+00,6.071565E+04,0.000000E+00,2.439010E+00,0.000000E+00
06:15:00,1.261652E+04,1.271445E+04,5.525812E-01,9.195556E-01,1.162182E+04,1.263193E+04,5.077486E-01,9.132193E-01,3.386995E+04,4.101775E+03,1.479848E+00,3.638879E-01,6.734199E+03,1.032038E+03,2.951449E-01,8.831499E-02,3.568082E+04,4.226783E+03,1.558201E+00,3.779545E-01,1.091698E+05,2.153795E+03,4.762470E+00,2.084937E-01
06:30:00,1.621562E+04,1.637872E+04,7.599314E-01,1.348426E+00,1.531353E+04,1.645497E+04,7.168238E-01,1.356736E+00,4.386099E+04,6.372186E+03,2.052384E+00,5.863886E-01,8.531650E+03,1.746503E+03,4.002874E-01,1.583442E-01,4.599975E+04,6.830166E+03,2.148622E+00,6.330746E-01,1.399777E+05,3.597830E+03,6.525464E+00,3.499816E-01
06:45:00,1.924963E+04,1.959613E+04,9.380756E-01,1.733923E+00,1.843486E+04,1.981959E+04,8.964293E-01,1.756054E+00,5.232173E+04,8.460684E+03,2.545743E+00,7.912806E-01,1.002845E+04,2.375402E+03,4.898970E-01,2.200850E-01,5.486092E+04,9.216586E+03,2.663584E+00,8.671649E-01,1.665981E+05,4.933424E+03,8.071512E+00,4.808691E-01
07:00:00,2.198532E+04,2.258799E+04,1.100954E+00,2.097331E+00,2.124916E+04,2.295341E+04,1.060300E+00,2.132903E+00,5.998254E+04,1.045273E+04,2.998121E+00,9.866755E-01,1.136155E+04,2.953937E+03,5.711209E-01,2.768542E-01,6.297985E+04,1.149482E+04,3.140600E+00,1.090603E+00,1.912166E+05,6.211608E+03,9.515227E+00,6.061279E-01
07:15:00,1.953331E+04,2.032256E+04,1.007616E+00,1.992236E+00,1.897988E+04,2.043974E+04,9.791263E-01,2.005193E+00,5.328526E+04,8.278033E+03,2.748695E+00,8.116803E-01,1.021261E+04,2.466159E+03,5.268099E-01,2.418914E-01,5.730151E+04,7.268040E+03,2.955656E+00,7.126482E-01,1.726870E+05,4.057813E+03,8.907342E+00,3.976342E-01
07:30:00,1.837479E+04,1.939776E+04,9.477549E-01,1.901572E+00,1.798512E+04,1.897985E+04,9.277304E-01,1.862174E+00,5.012885E+04,7.912958E+03,2.585597E+00,7.759075E-01,9.579386E+03,2.276189E+03,4.940935E-01,2.232653E-01,5.632230E+04,4.664657E+03,2.904766E+00,4.575281E-01,1.709528E+05,2.613778E+03,8.816717E+00,2.561463E-01
07:45:00,1.767747E+04,1.883876E+04,9.118433E-01,1.846544E+00,1.745512E+04,1.783042E+04,9.004486E-01,1.749216E+00,4.822821E+04,7.699309E+03,2.487736E+00,7.548384E-01,9.189888E+03,2.156280E+03,4.740250E-01,2.114270E-01,5.654058E+04,2.278237E+03,2.916159E+00,2.234378E-01,1.727688E+05,1.278184E+03,8.910844E+00,1.252588E-01
08:00:00,1.719790E+04,1.844389E+04,8.871394E-01,1.807732E+00,1.715077E+04,1.682469E+04,8.847875E-01,1.650359E+00,4.691459E+04,7.564342E+03,2.420084E+00,7.415188E-01,8.920428E+03,2.076176E+03,4.601372E-01,2.035244E-01,5.729730E+04,0.000000E+00,2.955228E+00,0.000000E+00,1.760820E+05,0.000000E+00,9.081939E+00,0.000000E+00
08:15:00,1.684355E+04,1.816547E+04,8.688730E-01,1.780545E+00,1.678592E+04,1.628395E+04,8.659815E-01,1.597471E+00,4.595855E+04,7.490104E+03,2.370813E+00,7.342778E-01,8.725438E+03,2.024015E+03,4.500815E-01,1.984165E-01,5.641026E+04,0.000000E+00,2.909429E+00,0.000000E+00,1.739110E+05,0.000000E+00,8.969904E+00,0.000000E+00
