Time,BACK_SPACE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BACK_SPACE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BACK_SPACE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BACK_SPACE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],FRONT_ENTRY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_ENTRY::Des Sens Cool Load [W],FRONT_ENTRY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_ENTRY::Des Cool Mass Flow [kg/s],FRONT_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],FRONT_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],POINT_OF_SALE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],POINT_OF_SALE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],POINT_OF_SALE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],POINT_OF_SALE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
04:40:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
04:50:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:00:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:10:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:20:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:30:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:40:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
05:50:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
06:00:00,2.727661E+04,0.000000E+00,1.407200E+00,0.000000E+00,4.806957E+04,0.000000E+00,2.480785E+00,0.000000E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,0.000000E+00,6.543726E-01,0.000000E+00,1.268274E+04,0.000000E+00,6.543828E-01,0.000000E+00
06:10:00,2.727661E+04,2.541037E+03,1.407200E+00,2.187948E-01,4.806957E+04,1.767163E+04,2.480785E+00,1.413022E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,1.526318E+03,6.543726E-01,1.258492E-01,1.268274E+04,2.662341E+03,6.543828E-01,2.061090E-01
