Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
13:50:00,1.299755E+04,6.119135E+04,4.395277E-01,5.353664E+00,1.200091E+04,7.322605E+04,4.058252E-01,6.407110E+00,1.343740E+05,7.493218E+05,4.544015E+00,6.556385E+01,5.263075E+04,7.631884E+04,1.779771E+00,6.677725E+00,1.338587E+04,1.448234E+04,4.526249E-01,1.267227E+00,8.910338E+03,9.666989E+03,3.012905E-01,8.458777E-01,1.315033E+04,1.280986E+04,4.446605E-01,1.120893E+00,8.891985E+03,9.595663E+03,3.006699E-01,8.396469E-01,1.537179E+05,1.555229E+05,5.197770E+00,1.360846E+01,1.005615E+05,1.042676E+05,3.400350E+00,9.123541E+00,1.524168E+05,1.316285E+05,5.153776E+00,1.151780E+01,1.024090E+05,9.856252E+04,3.462820E+00,8.624488E+00,2.067940E+04,1.574408E+04,6.992501E-01,1.377629E+00,1.341803E+04,1.050825E+04,4.537144E-01,9.194851E-01,2.058185E+04,1.331189E+04,6.959514E-01,1.164822E+00,1.367128E+04,9.953936E+03,4.622776E-01,8.709975E-01
14:00:00,1.299723E+04,6.106635E+04,4.395166E-01,5.342729E+00,1.199726E+04,7.310862E+04,4.057015E-01,6.396836E+00,1.343310E+05,7.478973E+05,4.542563E+00,6.543921E+01,5.255273E+04,7.649061E+04,1.777133E+00,6.692755E+00,1.338533E+04,1.437430E+04,4.526068E-01,1.257773E+00,8.909993E+03,9.651733E+03,3.012788E-01,8.445429E-01,1.314979E+04,1.282408E+04,4.446423E-01,1.122138E+00,8.891640E+03,1.008960E+04,3.006582E-01,8.828702E-01,1.537117E+05,1.546197E+05,5.197563E+00,1.352942E+01,1.005575E+05,1.037719E+05,3.400217E+00,9.080168E+00,1.524107E+05,1.318158E+05,5.153569E+00,1.153419E+01,1.024050E+05,1.035740E+05,3.462687E+00,9.063033E+00,2.066996E+04,1.569546E+04,6.989308E-01,1.373374E+00,1.341193E+04,1.048543E+04,4.535080E-01,9.174889E-01,2.057237E+04,1.337166E+04,6.956308E-01,1.170052E+00,1.366518E+04,1.047891E+04,4.620716E-01,9.169367E-01
14:10:00,1.299689E+04,6.094422E+04,4.395053E-01,5.332043E+00,1.199362E+04,7.299705E+04,4.055784E-01,6.387074E+00,1.342883E+05,7.465481E+05,4.541119E+00,6.532117E+01,5.247700E+04,7.667027E+04,1.774572E+00,6.708475E+00,1.338480E+04,1.426616E+04,4.525888E-01,1.248310E+00,8.909651E+03,9.634464E+03,3.012673E-01,8.430318E-01,1.314926E+04,1.283544E+04,4.446243E-01,1.123131E+00,8.891297E+03,1.070658E+04,3.006467E-01,9.368609E-01,1.537057E+05,1.536678E+05,5.197357E+00,1.344613E+01,1.005536E+05,1.032799E+05,3.400084E+00,9.037120E+00,1.524046E+05,1.319740E+05,5.153364E+00,1.154802E+01,1.024011E+05,1.097587E+05,3.462554E+00,9.604228E+00,2.066082E+04,1.564062E+04,6.986218E-01,1.368575E+00,1.340602E+04,1.046281E+04,4.533083E-01,9.155095E-01,2.056319E+04,1.342847E+04,6.953205E-01,1.175023E+00,1.365929E+04,1.111845E+04,4.618722E-01,9.728996E-01
14:20:00,1.299655E+04,6.082499E+04,4.394939E-01,5.321613E+00,1.199000E+04,7.289161E+04,4.054561E-01,6.377849E+00,1.342459E+05,7.452752E+05,4.539683E+00,6.520981E+01,5.240347E+04,7.685755E+04,1.772086E+00,6.724862E+00,1.338427E+04,1.416376E+04,4.525709E-01,1.239350E+00,8.909311E+03,9.614695E+03,3.012558E-01,8.413021E-01,1.314873E+04,1.284356E+04,4.446064E-01,1.123842E+00,8.890957E+03,1.142382E+04,3.006352E-01,9.996233E-01,1.536996E+05,1.527168E+05,5.197153E+00,1.336292E+01,1.005497E+05,1.027847E+05,3.399952E+00,8.993793E+00,1.523986E+05,1.320987E+05,5.153161E+00,1.155893E+01,1.023972E+05,1.169093E+05,3.462423E+00,1.022994E+01,2.065198E+04,1.558547E+04,6.983227E-01,1.363749E+00,1.340031E+04,1.043971E+04,4.531151E-01,9.134881E-01,2.055431E+04,1.348186E+04,6.950202E-01,1.179694E+00,1.365358E+04,1.185216E+04,4.616793E-01,1.037103E+00
14:30:00,1.299621E+04,6.070873E+04,4.394823E-01,5.311441E+00,1.198640E+04,7.279221E+04,4.053345E-01,6.369152E+00,1.342037E+05,7.440765E+05,4.538256E+00,6.510493E+01,5.233205E+04,7.705181E+04,1.769670E+00,6.741858E+00,1.338374E+04,1.407262E+04,4.525531E-01,1.231375E+00,8.908974E+03,9.592144E+03,3.012444E-01,8.393287E-01,1.314820E+04,1.284818E+04,4.445886E-01,1.124246E+00,8.890620E+03,1.220844E+04,3.006237E-01,1.068281E+00,1.536936E+05,1.518167E+05,5.196950E+00,1.328416E+01,1.005459E+05,1.022818E+05,3.399822E+00,8.949789E+00,1.523926E+05,1.321870E+05,5.152959E+00,1.156666E+01,1.023934E+05,1.247342E+05,3.462293E+00,1.091465E+01,2.064341E+04,1.553429E+04,6.980332E-01,1.359271E+00,1.339478E+04,1.041569E+04,4.529280E-01,9.113863E-01,2.054571E+04,1.353147E+04,6.947295E-01,1.184035E+00,1.364806E+04,1.265160E+04,4.614925E-01,1.107057E+00
14:40:00,1.299586E+04,6.059547E+04,4.394706E-01,5.301532E+00,1.198283E+04,7.269842E+04,4.052136E-01,6.360946E+00,1.341617E+05,7.429468E+05,4.536837E+00,6.500609E+01,5.226266E+04,7.725183E+04,1.767324E+00,6.759359E+00,1.338322E+04,1.399634E+04,4.525355E-01,1.224701E+00,8.908638E+03,9.566583E+03,3.012330E-01,8.370921E-01,1.314768E+04,1.284898E+04,4.445710E-01,1.124316E+00,8.890285E+03,1.302362E+04,3.006124E-01,1.139610E+00,1.536877E+05,1.510041E+05,5.196749E+00,1.321305E+01,1.005420E+05,1.017675E+05,3.399692E+00,8.904785E+00,1.523867E+05,1.322355E+05,5.152759E+00,1.157090E+01,1.023895E+05,1.329017E+05,3.462163E+00,1.162932E+01,2.063512E+04,1.549064E+04,6.977527E-01,1.355451E+00,1.338942E+04,1.039034E+04,4.527469E-01,9.091686E-01,2.053739E+04,1.357687E+04,6.944479E-01,1.188007E+00,1.364271E+04,1.348431E+04,4.613117E-01,1.179920E+00
14:50:00,1.299551E+04,6.048523E+04,4.394587E-01,5.291888E+00,1.197927E+04,7.260949E+04,4.050933E-01,6.353166E+00,1.341200E+05,7.418785E+05,4.535427E+00,6.491263E+01,5.219524E+04,7.745608E+04,1.765044E+00,6.777231E+00,1.338270E+04,1.393718E+04,4.525180E-01,1.219525E+00,8.908305E+03,9.537827E+03,3.012218E-01,8.345760E-01,1.314716E+04,1.284558E+04,4.445534E-01,1.124018E+00,8.889952E+03,1.383338E+04,3.006012E-01,1.210464E+00,1.536818E+05,1.503021E+05,5.196550E+00,1.315163E+01,1.005382E+05,1.012384E+05,3.399564E+00,8.858495E+00,1.523809E+05,1.322403E+05,5.152560E+00,1.157132E+01,1.023858E+05,1.410868E+05,3.462035E+00,1.234551E+01,2.062709E+04,1.545680E+04,6.974811E-01,1.352491E+00,1.338423E+04,1.036329E+04,4.525715E-01,9.068014E-01,2.052932E+04,1.361758E+04,6.941752E-01,1.191569E+00,1.363753E+04,1.431867E+04,4.611366E-01,1.252925E+00
15:00:00,1.299516E+04,6.037800E+04,4.394467E-01,5.282507E+00,1.197574E+04,7.252453E+04,4.049737E-01,6.345733E+00,1.340785E+05,7.408625E+05,4.534024E+00,6.482373E+01,5.212972E+04,7.766286E+04,1.762828E+00,6.795323E+00,1.338219E+04,1.389611E+04,4.525006E-01,1.215933E+00,8.907975E+03,9.501720E+03,3.012106E-01,8.314165E-01,1.314665E+04,1.283184E+04,4.445360E-01,1.122815E+00,8.889621E+03,1.462117E+04,3.005900E-01,1.279393E+00,1.536760E+05,1.497232E+05,5.196353E+00,1.310099E+01,1.005345E+05,1.006518E+05,3.399437E+00,8.807170E+00,1.523750E+05,1.321408E+05,5.152363E+00,1.156261E+01,1.023820E+05,1.491455E+05,3.461908E+00,1.305062E+01,2.061930E+04,1.543389E+04,6.972179E-01,1.350487E+00,1.337921E+04,1.033023E+04,4.524016E-01,9.039092E-01,2.052151E+04,1.364751E+04,6.939110E-01,1.194187E+00,1.363252E+04,1.514091E+04,4.609670E-01,1.324868E+00
15:10:00,1.299480E+04,6.027374E+04,4.394347E-01,5.273385E+00,1.197231E+04,7.244256E+04,4.048579E-01,6.338561E+00,1.340383E+05,7.398890E+05,4.532664E+00,6.473856E+01,5.206718E+04,7.787037E+04,1.760713E+00,6.813479E+00,1.338169E+04,1.386914E+04,4.524838E-01,1.213573E+00,8.907655E+03,9.460140E+03,3.011998E-01,8.277781E-01,1.314615E+04,1.281030E+04,4.445192E-01,1.120930E+00,8.889301E+03,1.535648E+04,3.005791E-01,1.343728E+00,1.536703E+05,1.492343E+05,5.196161E+00,1.305821E+01,1.005308E+05,1.000242E+05,3.399314E+00,8.752248E+00,1.523694E+05,1.319606E+05,5.152172E+00,1.154684E+01,1.023784E+05,1.567963E+05,3.461785E+00,1.372002E+01,2.061189E+04,1.541888E+04,6.969671E-01,1.349173E+00,1.337442E+04,1.029271E+04,4.522397E-01,9.006264E-01,2.051406E+04,1.366887E+04,6.936593E-01,1.196056E+00,1.362774E+04,1.592330E+04,4.608054E-01,1.393323E+00
15:20:00,1.299444E+04,6.017237E+04,4.394226E-01,5.264516E+00,1.196898E+04,7.236255E+04,4.047451E-01,6.331561E+00,1.339991E+05,7.389478E+05,4.531338E+00,6.465622E+01,5.200725E+04,7.807672E+04,1.758687E+00,6.831534E+00,1.338121E+04,1.385070E+04,4.524674E-01,1.211961E+00,8.907343E+03,9.414108E+03,3.011892E-01,8.237502E-01,1.314567E+04,1.278222E+04,4.445028E-01,1.118473E+00,8.888989E+03,1.602368E+04,3.005686E-01,1.402103E+00,1.536648E+05,1.487819E+05,5.195975E+00,1.301863E+01,1.005273E+05,9.936489E+04,3.399194E+00,8.694562E+00,1.523639E+05,1.317123E+05,5.151986E+00,1.152511E+01,1.023748E+05,1.638842E+05,3.461665E+00,1.434017E+01,2.060480E+04,1.540619E+04,6.967276E-01,1.348064E+00,1.336985E+04,1.025158E+04,4.520851E-01,8.970269E-01,2.050695E+04,1.368275E+04,6.934188E-01,1.197270E+00,1.362317E+04,1.665058E+04,4.606511E-01,1.456955E+00
15:30:00,1.299408E+04,6.007379E+04,4.394104E-01,5.255892E+00,1.196570E+04,7.228353E+04,4.046342E-01,6.324647E+00,1.339605E+05,7.380293E+05,4.530033E+00,6.457585E+01,5.194948E+04,7.828007E+04,1.756733E+00,6.849326E+00,1.338073E+04,1.383292E+04,4.524513E-01,1.210405E+00,8.907038E+03,9.363707E+03,3.011789E-01,8.193400E-01,1.314519E+04,1.274755E+04,4.444867E-01,1.115440E+00,8.888684E+03,1.661987E+04,3.005583E-01,1.454264E+00,1.536594E+05,1.483058E+05,5.195792E+00,1.297698E+01,1.005238E+05,9.867384E+04,3.399076E+00,8.634095E+00,1.523585E+05,1.313951E+05,5.151804E+00,1.149735E+01,1.023713E+05,1.703599E+05,3.461548E+00,1.490674E+01,2.059800E+04,1.539024E+04,6.964975E-01,1.346669E+00,1.336546E+04,1.020673E+04,4.519367E-01,8.931025E-01,2.050012E+04,1.368892E+04,6.931879E-01,1.197810E+00,1.361879E+04,1.731808E+04,4.605030E-01,1.515356E+00
15:40:00,1.299372E+04,5.997787E+04,4.393981E-01,5.247501E+00,1.196246E+04,7.220466E+04,4.045248E-01,6.317747E+00,1.339224E+05,7.371249E+05,4.528744E+00,6.449672E+01,5.189366E+04,7.847866E+04,1.754846E+00,6.866701E+00,1.338026E+04,1.380535E+04,4.524355E-01,1.207994E+00,8.906737E+03,9.308966E+03,3.011687E-01,8.145500E-01,1.314472E+04,1.270619E+04,4.444708E-01,1.111820E+00,8.888383E+03,1.714814E+04,3.005481E-01,1.500482E+00,1.536541E+05,1.477180E+05,5.195613E+00,1.292555E+01,1.005204E+05,9.795010E+04,3.398960E+00,8.570768E+00,1.523532E+05,1.310073E+05,5.151625E+00,1.146342E+01,1.023679E+05,1.762407E+05,3.461432E+00,1.542125E+01,2.059146E+04,1.536308E+04,6.962762E-01,1.344292E+00,1.336124E+04,1.015800E+04,4.517940E-01,8.888385E-01,2.049356E+04,1.368711E+04,6.929658E-01,1.197651E+00,1.361458E+04,1.792643E+04,4.603605E-01,1.568580E+00
15:50:00,1.299335E+04,5.988449E+04,4.393857E-01,5.239331E+00,1.195926E+04,7.212523E+04,4.044165E-01,6.310797E+00,1.338847E+05,7.362272E+05,4.527469E+00,6.441818E+01,5.183967E+04,7.867085E+04,1.753020E+00,6.883516E+00,1.337980E+04,1.375866E+04,4.524199E-01,1.203909E+00,8.906439E+03,9.249890E+03,3.011587E-01,8.093808E-01,1.314426E+04,1.265801E+04,4.444552E-01,1.107604E+00,8.888086E+03,1.761528E+04,3.005381E-01,1.541351E+00,1.536488E+05,1.469398E+05,5.195435E+00,1.285746E+01,1.005170E+05,9.719258E+04,3.398846E+00,8.504485E+00,1.523480E+05,1.305474E+05,5.151448E+00,1.142317E+01,1.023645E+05,1.815737E+05,3.461318E+00,1.588783E+01,2.058515E+04,1.531620E+04,6.960630E-01,1.340190E+00,1.335717E+04,1.010520E+04,4.516565E-01,8.842190E-01,2.048723E+04,1.367703E+04,6.927518E-01,1.196769E+00,1.361052E+04,1.848011E+04,4.602232E-01,1.617022E+00
16:00:00,1.299298E+04,5.979348E+04,4.393732E-01,5.231368E+00,1.195609E+04,7.204465E+04,4.043093E-01,6.303747E+00,1.338474E+05,7.353299E+05,4.526207E+00,6.433967E+01,5.178741E+04,7.885510E+04,1.751253E+00,6.899637E+00,1.337934E+04,1.368324E+04,4.524044E-01,1.197309E+00,8.906146E+03,9.190470E+03,3.011487E-01,8.041815E-01,1.314380E+04,1.260867E+04,4.444397E-01,1.103287E+00,8.887792E+03,1.801501E+04,3.005281E-01,1.576323E+00,1.536436E+05,1.458884E+05,5.195260E+00,1.276546E+01,1.005137E+05,9.644003E+04,3.398733E+00,8.438638E+00,1.523428E+05,1.300706E+05,5.151273E+00,1.138145E+01,1.023612E+05,1.862803E+05,3.461206E+00,1.629961E+01,2.057907E+04,1.524176E+04,6.958575E-01,1.333676E+00,1.335325E+04,1.005209E+04,4.515239E-01,8.795717E-01,2.048113E+04,1.366398E+04,6.925455E-01,1.195626E+00,1.360661E+04,1.897104E+04,4.600909E-01,1.659973E+00
16:10:00,1.299261E+04,5.970470E+04,4.393606E-01,5.223602E+00,1.195286E+04,7.196251E+04,4.042000E-01,6.296560E+00,1.338094E+05,7.344287E+05,4.524923E+00,6.426082E+01,5.173563E+04,7.902945E+04,1.749502E+00,6.914892E+00,1.337888E+04,1.357910E+04,4.523887E-01,1.188197E+00,8.905847E+03,9.129606E+03,3.011386E-01,7.988560E-01,1.314333E+04,1.255654E+04,4.444240E-01,1.098725E+00,8.887493E+03,1.836283E+04,3.005180E-01,1.606752E+00,1.536384E+05,1.445719E+05,5.195082E+00,1.265026E+01,1.005103E+05,9.568138E+04,3.398619E+00,8.372258E+00,1.523375E+05,1.295622E+05,5.151095E+00,1.133696E+01,1.023578E+05,1.904917E+05,3.461091E+00,1.666806E+01,2.057308E+04,1.514064E+04,6.956549E-01,1.324828E+00,1.334939E+04,9.997532E+03,4.513933E-01,8.747977E-01,2.047511E+04,1.364645E+04,6.923422E-01,1.194092E+00,1.360275E+04,1.941185E+04,4.599606E-01,1.698540E+00
16:20:00,1.299223E+04,5.961799E+04,4.393478E-01,5.216016E+00,1.194958E+04,7.187844E+04,4.040893E-01,6.289205E+00,1.337709E+05,7.335191E+05,4.523623E+00,6.418124E+01,5.168456E+04,7.919295E+04,1.747775E+00,6.929197E+00,1.337841E+04,1.344709E+04,4.523728E-01,1.176644E+00,8.905545E+03,9.061835E+03,3.011284E-01,7.929260E-01,1.314286E+04,1.249399E+04,4.444080E-01,1.093252E+00,8.887191E+03,1.867306E+04,3.005078E-01,1.633894E+00,1.536331E+05,1.430027E+05,5.194903E+00,1.251295E+01,1.005069E+05,9.486228E+04,3.398503E+00,8.300587E+00,1.523322E+05,1.289476E+05,5.150916E+00,1.128319E+01,1.023544E+05,1.943348E+05,3.460976E+00,1.700429E+01,2.056719E+04,1.501398E+04,6.954557E-01,1.313744E+00,1.334559E+04,9.936046E+03,4.512649E-01,8.694178E-01,2.046920E+04,1.361688E+04,6.921423E-01,1.191505E+00,1.359897E+04,1.981495E+04,4.598325E-01,1.733807E+00
16:30:00,1.299185E+04,5.953317E+04,4.393350E-01,5.208595E+00,1.194630E+04,7.179225E+04,4.039782E-01,6.281663E+00,1.337324E+05,7.325986E+05,4.522321E+00,6.410070E+01,5.163455E+04,7.934479E+04,1.746083E+00,6.942482E+00,1.337794E+04,1.330349E+04,4.523569E-01,1.164079E+00,8.905242E+03,8.989623E+03,3.011182E-01,7.866074E-01,1.314239E+04,1.243472E+04,4.443921E-01,1.088065E+00,8.886888E+03,1.894184E+04,3.004976E-01,1.657409E+00,1.536278E+05,1.413296E+05,5.194723E+00,1.236654E+01,1.005035E+05,9.400541E+04,3.398388E+00,8.225611E+00,1.523269E+05,1.283560E+05,5.150737E+00,1.123142E+01,1.023510E+05,1.977675E+05,3.460861E+00,1.730462E+01,2.056143E+04,1.487616E+04,6.952611E-01,1.301684E+00,1.334188E+04,9.869833E+03,4.511395E-01,8.636241E-01,2.046343E+04,1.358797E+04,6.919470E-01,1.188974E+00,1.359526E+04,2.017568E+04,4.597074E-01,1.765367E+00
16:40:00,1.299147E+04,5.945009E+04,4.393221E-01,5.201327E+00,1.194301E+04,7.170535E+04,4.038671E-01,6.274059E+00,1.336940E+05,7.316803E+05,4.521021E+00,6.402036E+01,5.158566E+04,7.948570E+04,1.744430E+00,6.954810E+00,1.337747E+04,1.315818E+04,4.523410E-01,1.151364E+00,8.904939E+03,8.914043E+03,3.011079E-01,7.799941E-01,1.314192E+04,1.238669E+04,4.443761E-01,1.083863E+00,8.886585E+03,1.915235E+04,3.004873E-01,1.675826E+00,1.536225E+05,1.396440E+05,5.194544E+00,1.221905E+01,1.005000E+05,9.312109E+04,3.398272E+00,8.148234E+00,1.523216E+05,1.278660E+05,5.150558E+00,1.118854E+01,1.023476E+05,2.006056E+05,3.460745E+00,1.755292E+01,2.055582E+04,1.473543E+04,6.950712E-01,1.289369E+00,1.333827E+04,9.799887E+03,4.510172E-01,8.575038E-01,2.045779E+04,1.356755E+04,6.917565E-01,1.187188E+00,1.359165E+04,2.047654E+04,4.595853E-01,1.791689E+00
16:50:00,1.299109E+04,5.936865E+04,4.393091E-01,5.194202E+00,1.193974E+04,7.162262E+04,4.037564E-01,6.266821E+00,1.336556E+05,7.308123E+05,4.519724E+00,6.394441E+01,5.153793E+04,7.961899E+04,1.742816E+00,6.966471E+00,1.337700E+04,1.301758E+04,4.523251E-01,1.139061E+00,8.904637E+03,8.835339E+03,3.010977E-01,7.731075E-01,1.314145E+04,1.234873E+04,4.443602E-01,1.080542E+00,8.886283E+03,1.928400E+04,3.004771E-01,1.687343E+00,1.536172E+05,1.380050E+05,5.194366E+00,1.207564E+01,1.004966E+05,9.221118E+04,3.398157E+00,8.068617E+00,1.523164E+05,1.274701E+05,5.150380E+00,1.115391E+01,1.023442E+05,2.026317E+05,3.460631E+00,1.773018E+01,2.055035E+04,1.459812E+04,6.948862E-01,1.277355E+00,1.333474E+04,9.726279E+03,4.508981E-01,8.510631E-01,2.045230E+04,1.355487E+04,6.915709E-01,1.186078E+00,1.358814E+04,2.069539E+04,4.594664E-01,1.810836E+00
17:00:00,1.299070E+04,5.928863E+04,4.392960E-01,5.187201E+00,1.193647E+04,7.155087E+04,4.036459E-01,6.260544E+00,1.336174E+05,7.300619E+05,4.518432E+00,6.387876E+01,5.149133E+04,7.975138E+04,1.741240E+00,6.978054E+00,1.337653E+04,1.288809E+04,4.523093E-01,1.127731E+00,8.904337E+03,8.753544E+03,3.010876E-01,7.659504E-01,1.314098E+04,1.231527E+04,4.443443E-01,1.077615E+00,8.885983E+03,1.933656E+04,3.004669E-01,1.691939E+00,1.536119E+05,1.364709E+05,5.194188E+00,1.194140E+01,1.004933E+05,9.127530E+04,3.398043E+00,7.986729E+00,1.523111E+05,1.271192E+05,5.150202E+00,1.112321E+01,1.023408E+05,2.038390E+05,3.460517E+00,1.783579E+01,2.054502E+04,1.446958E+04,6.947061E-01,1.266108E+00,1.333131E+04,9.648940E+03,4.507820E-01,8.442959E-01,2.044696E+04,1.354515E+04,6.913901E-01,1.185228E+00,1.358471E+04,2.083161E+04,4.593506E-01,1.822751E+00
