Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/22  03:00:00,448926115.0231286,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,152760476.0357403,0.00015498261910609236,184041575.14043836,400190988.6253855,391712988.6253855,8406000.000000002,72000.0,345437342.2757288,0.0,260051.7740768275,425001199.0870584,305536131.1278007,0.0 
 03/22  04:00:00,464738277.2080115,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,144047372.97652556,0.0001564615699699458,208566840.38453446,453120387.0263653,444642387.0263653,8406000.000000002,71999.99999999999,366409531.764552,0.0,260051.77402399947,567543635.239631,346821061.8805649,0.0 
 03/22  05:00:00,432114398.1844846,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,113118274.10486982,0.00015684510394835494,206872060.23266299,423742751.69722196,411145304.2428633,8406000.000000002,4191447.4543586408,343049619.8141672,0.0,260051.77404621294,557531595.9376145,320693337.30943337,0.0 
 03/22  06:00:00,624765683.9274755,0.0,0.0,81498110.183405,44285400.0,67291072.60188759,205732517.6651163,0.00015489452280944378,225958583.47691155,1974045387.7181745,1957161387.7181745,16812000.000000005,72000.0,1116027963.719677,0.0,260051.7739014586,613523007.1933949,1526585882.420176,0.0 
 03/22  07:00:00,614314617.7585073,0.0,0.0,81498110.183405,0.0,67291072.60188759,205732517.6651163,0.0005887991180642054,259792917.30750925,1580068259.2950309,1559064247.7725356,16812000.000000005,4192011.522495168,878537430.8737658,0.0,975193.9574945049,796722570.7541843,1216070113.2625778,0.0 
 03/22  08:00:00,936257092.1536675,0.0,0.0,203745275.45851249,0.0,116344577.05330327,205732517.6651163,0.0008924850850919592,410434721.9758428,1302050791.5634018,1272557791.5634018,29420999.999999998,72000.0,706840859.7825811,0.0,1495289.0619783523,906118651.7281358,992595077.4194534,0.0 
 03/22  09:00:00,1088286634.965706,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0012476259677743898,366765708.11977246,1000016178.1229022,957995597.5438268,37827000.0,4193580.57907545,544821962.5318964,26265588.087052324,2080404.7592579264,1026775788.291791,747236566.0841849,0.0 
 03/22  10:00:00,1055165541.0923799,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0015991057874988218,333644614.246095,820145255.8591442,778124192.2476299,37827000.0,4194063.6115142127,457267378.5244299,33166199.52185974,2665503.2215508988,897455844.6687912,606936869.9531514,0.0 
 03/22  11:00:00,1164789970.2760549,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.002227688697369824,443269043.42914137,710215452.3302176,668192639.0300934,37827000.0,4195813.300124231,393453783.9446798,36801048.3459944,3705736.845554427,890908809.1900089,521190258.44347289,0.0 
 03/22  12:00:00,1094211428.2402585,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0024144557269059647,372690501.39315816,658153043.0820801,612006318.50432,37827000.0,8319724.57776004,361166591.95697036,39629296.73349258,4030708.952762112,1075214309.3439716,477364928.43336966,0.0 
